"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
10303,19920405,128622,3268227,803,99037
2878,19920920,127727,3509440,40,105283
2878,19920920,93558,6361355,1320,93093
22264,19920524,198291,1650476,621,83357
22264,19920524,72110,4772105,1772,64926
22264,19920524,144417,4384230,61,87684
22264,19920524,3906,8159029,21,108594
19148,19920331,21716,6259327,184,98262
19148,19920331,173976,4620632,1459,122998
27679,19921123,102952,2682191,1655,117297
15407,19920103,932,2903361,1328,109975
5626,19920130,129601,968576,1689,97836
5626,19920130,175984,4531956,1859,123598
11044,19920106,132538,1099371,48,94231
1864,19920218,120651,5406116,488,100299
5287,19920314,115358,4944060,397,82401
3878,19921206,199454,1076540,179,93207
5683,19920414,189757,7130301,1917,110805
9977,19921220,16150,316646,206,63969
9977,19921220,22558,3917535,149,88833
4307,19921218,111107,3354300,721,67086
4307,19921218,126427,1744104,1208,87205
12971,19921221,40861,8562438,602,108111
676,19921223,111706,2210679,1780,103062
676,19921223,37778,1715770,203,102946
676,19921223,134087,2526914,1640,67264
676,19921223,151712,1382748,304,105822
10781,19921001,88741,3424885,936,103784
10781,19921001,161062,1459978,1784,67383
142,19920718,9082,297324,1176,59464
12304,19921217,9303,4920725,944,72738
12304,19921217,73360,4312086,1268,80001
3845,19920208,17892,5143707,1586,108593
27082,19920630,112560,4826186,985,94353
27082,19920630,198277,3908517,2,82516
23983,19920728,120696,7570602,101,103001
9817,19921001,131358,4084689,185,83361
6448,19921102,22632,4508427,1885,93277
6448,19921102,129526,2743937,1746,93331
19981,19920301,1556,5975955,383,87453
19981,19920301,112737,349946,1920,104983
18772,19921001,90820,5323810,1276,108649
18772,19921001,16258,5115033,1210,70455
29914,19920228,92502,4632950,777,89670
29914,19920228,4585,1179747,1485,89374
13228,19920906,190948,3027825,1263,122336
13228,19920906,60460,1420460,1512,85227
22201,19920322,136007,2398900,10,62580
22201,19920322,191033,1321859,847,67441
22201,19920322,90226,972976,1406,72973
25366,19921013,108854,922110,865,111771
25366,19921013,139142,4282813,467,70868
25366,19921013,159336,6697584,1564,83719
25366,19921013,154181,5991858,1919,74110
26147,19920924,98395,6345498,304,83603
26147,19920924,130031,2440369,1870,63661
26147,19920924,23045,379471,383,58082
28162,19920627,97551,459919,1379,92913
21376,19920806,63104,4588530,274,64026
21376,19920806,172008,5025240,181,64800
27085,19921007,4281,929259,1224,71116
27085,19921007,139226,991932,602,75913
14428,19921102,24260,5510361,1260,71055
14428,19921102,126993,9897951,158,121199
14428,19921102,8986,5440487,1378,113698
12484,19920528,107088,1204588,473,65704
12484,19920528,148396,433317,1443,86663
7181,19920806,169228,2825345,1174,77833
7181,19920806,1720,802751,210,97303
7181,19920806,95159,3577865,3,69249
10573,19920317,115688,3407360,810,102220
10573,19920317,53794,6851336,438,104867
17840,19921114,47214,5806050,167,69672
19246,19920826,60802,5817240,447,105768
19246,19920826,48196,112130,1901,68651
12031,19920907,138835,5141789,1164,112429
12031,19920907,143317,134670,158,81618
12031,19920907,127501,3515550,651,91710
12031,19920907,105090,2682970,1427,65705
12031,19920907,40173,1963631,1243,66790
25493,19921106,155738,5022444,1038,107623
25493,19921106,19732,5559723,1287,99103
25493,19921106,25512,5916791,238,86250
6623,19920602,137666,3172214,1596,102219
26530,19920103,51830,523858,1245,106909
1745,19920810,191444,2303160,820,92126
7642,19921117,4909,7542196,1464,108834
6943,19920501,95329,1038266,1294,79459
6943,19920501,191766,7282419,850,111465
11323,19920627,82586,2613254,919,94114
8588,19920620,59949,2672516,1919,114536
9949,19920812,49061,4099833,810,60603
9949,19920812,165048,2559992,935,66782
9949,19920812,100441,4851887,1205,86486
9949,19920812,98947,5779441,1348,116756
1784,19920127,152416,2446371,1820,88104
18460,19920222,164663,1539345,647,103659
18460,19920222,51573,2689341,514,91474
18460,19920222,16030,189206,1843,56761
17683,19921121,15741,1640172,481,99404
29872,19921116,6527,4683309,304,86011
22720,19921026,149564,5111758,806,96813
7714,19921102,133646,6913398,1191,100778
29617,19920515,149713,8376397,1316,105762
29617,19920515,142398,6210961,716,86423
913,19921024,39370,5368417,1693,78562
6310,19920601,19615,3683064,1597,92076
28724,19921214,155811,3511469,1606,112008
28724,19921214,177619,4703002,1296,101796
28724,19921214,34234,1602811,72,70093
16663,19920528,35242,2119032,984,70634
20500,19921029,44990,1354493,1358,116099
20500,19921029,141771,7178569,282,108766
20500,19921029,132471,902082,1335,90208
20500,19921029,29904,539166,1752,110034
20500,19921029,118699,1346668,1422,103061
12469,19921103,76626,3686026,510,96157
23881,19920129,101583,7609153,1734,95074
23881,19920129,14569,5434280,822,89013
23881,19920129,44651,3669995,1079,95739
29224,19921118,109350,2990570,925,81561
8672,19920115,28705,1470330,846,98022
8672,19920115,32701,7678390,390,98022
4034,19920416,129393,1830615,1854,85343
4034,19920416,105425,858252,1857,85825
15082,19920616,114922,3873840,1184,116215
15082,19920616,109647,1490976,1547,99398
16192,19920104,66496,1447865,1295,87749
27451,19920608,97779,5863341,1672,106606
27451,19920608,155920,391232,1965,118555
23360,19920318,56984,7301966,1859,116458
23360,19920318,127481,6800227,1891,90508
27521,19920729,30654,3644695,1003,95079
27772,19920212,185884,1181928,1287,118192
8755,19920711,122571,631053,1203,95614
8755,19920711,40446,6100336,444,83186
4711,19920624,106273,4093664,1307,76756
28420,19920106,107820,2686895,1397,109669
28420,19920106,120510,1515204,1831,91830
28420,19920106,198414,4298269,1574,90744
28420,19920106,49146,433675,393,65708
27670,19921218,40738,3454826,816,100723
27670,19921218,68325,2198644,1345,77599
28075,19920330,190004,2625600,838,65640
28075,19920330,190588,658003,960,100714
28075,19920330,5841,2075245,661,104810
14075,19920813,151266,4389110,547,79035
14075,19920813,124013,508134,1862,62220
26419,19921227,111999,1379539,1915,120659
7006,19920821,154066,1792096,1200,67203
7006,19920821,180211,5752340,1791,77472
11266,19920410,115641,2484960,1486,99398
12244,19920923,64374,1204533,77,80302
23489,19921122,81810,7805124,146,107508
10661,19921222,37563,2058768,1967,90033
10661,19921222,111443,6544980,859,87266
16030,19920403,193226,1034268,394,79153
16030,19920403,5836,7242529,1785,104509
26491,19921220,99478,4633345,1837,88648
3502,19920904,65691,5357735,1765,99401
3502,19920904,145233,5010661,87,76693
9926,19920926,120577,3131237,1394,95854
9926,19920926,113624,6160726,680,98257
2239,19921119,85403,136063,385,83304
2239,19921119,139169,1065597,89,72489
8647,19920921,5188,4392397,1429,65590
8647,19920921,35472,1114716,1503,84448
20314,19921027,102075,3231210,1634,64624
20314,19921027,45487,4773023,1223,85948
662,19920229,172532,2888154,917,96271
22447,19921011,143812,5819820,1113,111348
22447,19921011,71890,4055196,8,111713
22756,19920628,181836,3643877,455,115069
22756,19920628,108370,4187488,608,82702
8530,19920725,16546,3619786,1249,87752
2069,19920827,89362,2943262,327,81081
2069,19920827,99596,2527414,198,95735
2069,19920827,165396,1575378,1199,87683
10919,19920322,122470,2486455,1362,89548
10919,19920322,151701,1402160,1548,105162
17386,19920731,445,5993935,1234,80726
17386,19920731,162112,2700453,1980,70446
20144,19920711,44685,3748264,706,97780
20144,19920711,13052,477699,714,57903
20144,19920711,184795,939895,1416,112787
808,19920522,48205,3503421,1032,69192
4169,19921202,15183,5058217,218,65890
12334,19920320,147105,3225880,898,69126
21412,19920215,91480,4181946,459,88288
22058,19920105,154867,7533691,1024,115311
22058,19920105,57405,4632160,875,81744
2635,19920926,198080,5364976,909,70684
10615,19920305,69550,2382654,1708,91173
28576,19920506,151890,194189,1826,116513
28576,19920506,110825,4589550,1738,110149
28576,19920506,27696,7306605,1850,97421
28168,19920920,39658,1278120,77,95859
22660,19921108,173806,1488801,1615,112788
7798,19920920,30714,328942,1760,98682
4621,19920822,85488,7147851,937,88408
29350,19921114,167801,6540800,960,112128
6616,19920227,175808,1507040,133,113028
1382,19920513,121297,1186461,1939,79097
7696,19920301,37060,1994120,1099,59823
7696,19920301,34064,399224,898,59883
1067,19920403,4181,759626,388,65110
1067,19920403,69395,2566417,1507,81863
1067,19920403,27479,1670886,425,84388
12290,19920901,135400,2557882,275,86124
2026,19920703,24642,3224145,1544,93998
2026,19920703,141640,7325223,1383,100898
2026,19920703,136949,1179648,1503,119156
2026,19920703,140927,2314273,585,118075
7217,19920310,36841,4007251,1391,106670
7217,19920310,183852,1897133,13,116151
25333,19920106,85036,101081,909,61261
25333,19920106,54931,739284,714,113155
25333,19920106,14583,3669071,1475,89854
25333,19920106,83832,539301,1317,108949
85,19920301,118398,3192543,1655,84983
85,19920301,89407,1642166,681,83784
28759,19920518,35395,4346384,180,79823
24004,19920503,150174,2081089,603,73450
24004,19920503,163740,9018700,1316,108224
23240,19920603,108638,8150818,545,98797
23240,19920603,65474,4132718,277,86368
4616,19920618,114907,9417310,1245,115314
13040,19921010,164006,741510,552,64200
3256,19921128,112862,3307253,1905,112491
3256,19921128,196993,3724362,520,125399
10045,19920312,8477,2443969,705,83128
27343,19920211,193483,2162930,1174,94588
27343,19920211,64714,6416029,729,100722
27343,19920211,45696,4596732,1491,98501
3271,19920704,4572,7382850,1132,88594
3968,19920121,149130,1617766,1153,70747
4663,19920715,143432,6573040,604,88525
4663,19920715,110,1385870,647,60606
4663,19920715,32900,5132120,1118,109974
4330,19921210,27626,152254,1592,93217
4330,19921210,94169,5015545,930,69789
4330,19921210,98348,3465479,834,80780
4330,19921210,41352,4656060,1779,77601
29992,19920121,176679,2607169,1463,105340
16066,19920624,18851,2428234,1138,106191
5974,19920825,69539,301706,712,90511
8341,19921101,166987,8421318,1743,123238
14596,19920530,100869,7034413,1643,112191
27547,19920329,148159,3226711,1905,72429
27547,19920329,77375,811422,850,81142
14069,19921230,167690,3515380,1210,105461
16469,19920125,196108,602050,1090,72246
22276,19920406,121002,1417878,1271,61380
19742,19920421,51148,219828,260,65948
19742,19920421,159230,4422058,1884,77353
8575,19920807,198017,5463549,90,66900
8575,19920807,116686,1685653,419,102160
5206,19921105,122061,2016657,1357,64983
17374,19920615,117181,5100652,364,71890
1507,19920209,147433,732812,1415,88825
13439,19920526,72921,1515136,1884,113635
18832,19920920,77124,3743808,1963,66067
10393,19920119,143766,4479156,263,108585
10393,19920119,64004,1645600,1096,58080
29200,19921104,33732,4664044,1661,99943
20680,19920724,9107,4978890,349,60966
20680,19920724,45630,1403886,565,94537
25141,19920323,87684,5349376,41,100300
12151,19921006,72083,1371604,1084,63304
12151,19921006,85527,3025040,1232,90751
12940,19920315,159297,537090,1498,81377
2798,19920901,13303,3218329,49,72978
18991,19920331,93478,4370265,345,88288
18991,19920331,19550,5328588,1138,88173
18991,19920331,100675,7553920,1577,100540
28085,19920422,59946,1494256,1897,114356
7979,19920716,124550,3149100,1772,94473
24925,19920901,70582,3415676,1610,93154
24925,19920901,70144,3750195,1667,66848
24925,19920901,76824,7412175,1232,108049
24925,19920901,169579,3132283,1963,98914
22426,19920620,167533,1760583,832,96031
6713,19920413,38324,5248726,1966,75739
13912,19920506,69750,2579625,1568,103185
28124,19921204,29953,3321523,507,112977
4685,19920522,180619,3664359,2000,101976
21001,19920903,5978,3323323,1108,113038
21001,19920903,107997,4322758,1812,120299
21001,19920903,148555,6128768,1279,96213
27659,19921015,155353,1812546,441,84501
12124,19921010,164564,6839952,769,97713
12124,19921010,9186,108422,1846,65710
18545,19920829,8861,3504322,1948,106191
24358,19921210,149950,2969925,24,119997
5156,19920723,87204,1768932,1689,71472
5156,19920723,30972,5840214,461,114178
5156,19920723,54230,5686672,95,71053
27058,19920910,126565,155972,184,95493
16075,19920520,89679,8259916,16,100120
16031,19920416,92753,2592438,833,104745
5755,19921009,11580,3430634,276,89494
13916,19920713,8885,3374288,1899,107632
24566,19920823,2300,4006063,546,72138
24566,19920823,167123,2002971,1350,71407
676,19920530,32135,2614468,270,64027
676,19920530,92565,4672680,1630,93453
29045,19921223,40244,3133499,1630,71054
29045,19921223,174187,5743413,1541,75670
12862,19920319,15566,2814964,1289,88893
21617,19920305,195334,6792176,880,85759
29954,19920530,65237,1190207,1567,72133
29954,19920530,37016,1429515,1870,57180
6517,19920718,140114,457027,1214,69246
20884,19921128,66421,5272196,465,83245
21184,19920322,98057,1148949,1827,63303
21184,19920322,34871,707901,655,108352
20147,19920519,164703,3811161,657,106062
6277,19920909,152277,1842368,1399,79756
6842,19920523,43138,4067211,1307,64867
6842,19920523,15527,5997998,847,86551
19654,19920507,75901,5150213,1588,112614
19654,19920507,55960,8824911,1030,114957
25919,19920209,28172,1742669,1129,66010
26242,19920306,5363,1395196,1818,76101
10918,19920117,83031,4461732,1456,60841
22658,19920511,78633,7339363,86,96697
4634,19921120,151803,1635933,297,111288
18784,19921103,198397,1944007,465,89723
19706,19920925,83129,1761598,484,66727
13399,19920626,48150,3514080,126,65889
13226,19920530,196648,2590790,1435,104678
13226,19920530,47179,1351404,1640,67570
29141,19920605,178134,4969733,1393,72727
21070,19920820,44022,3597458,1138,57961
26465,19920308,89976,3853301,1888,117958
26465,19920308,167021,3518656,255,65281
26465,19920308,119099,767009,851,67085
760,19920126,101921,5139965,1117,115375
20618,19921028,120834,8346735,1456,111289
20618,19921028,156731,2831764,929,107263
20618,19921028,184640,6317356,800,103478
20618,19921028,41430,1765030,1909,82285
18283,19920821,18550,6902185,535,88113
26224,19921013,84224,4144194,138,72493
26224,19921013,137702,7233672,2,104382
13880,19921005,178901,2771860,602,118794
17404,19920914,139764,2828295,1358,108225
22984,19920427,165539,7862197,821,96271
22984,19920427,28309,1091298,1832,74238
3205,19920819,168326,6763846,1040,83659
1075,19920827,104492,3441927,372,89789
17185,19921030,118111,1991750,1448,67746
17185,19921030,87176,1977389,1003,69790
20362,19920104,60251,484500,709,72675
18601,19920123,158764,7398582,168,109365
24124,19920315,160475,3992222,1141,92128
24124,19920315,91777,4952556,1489,106126
7363,19920205,86586,7089190,836,94354
17633,19920925,19392,4327587,988,78683
17633,19920925,105370,4629495,1253,82522
13210,19921204,66670,2754515,1608,98200
13210,19921204,105961,5204576,826,118017
22735,19920328,144350,5935747,766,83661
22735,19920328,78432,1128344,1583,84625
22711,19920201,92234,4291805,1572,73573
10468,19920309,177511,476553,1910,95310
10468,19920309,19682,3805591,1777,96100
10468,19920309,149837,4992552,1526,113209
10468,19920309,101709,5700052,505,102642
670,19920422,2820,5685306,1472,103369
670,19920422,195012,5041323,397,66420
27854,19920926,195502,4952250,726,95850
19031,19920623,157941,6268675,462,119936
24952,19920131,25153,2988631,475,64689
28798,19920627,15538,6395532,1443,87211
5516,19920228,15974,6236901,1251,113398
5516,19920228,81867,5176808,1850,110931
28189,19920408,91795,2322827,1927,107207
3164,19920405,131217,624105,619,74892
3164,19920405,161489,5525910,212,93028
22778,19920319,37487,4700784,340,85468
10381,19920620,140221,5171002,288,75673
24022,19921010,30210,3047781,1590,68412
3605,19920801,175285,4713370,1664,81616
3605,19920801,383,1155042,321,77002
18494,19920105,177544,4334376,537,97292
15988,19920606,74691,5496777,1797,99941
15988,19920606,197605,166854,756,102156
24484,19920201,24566,6856576,1220,89433
20278,19920511,72764,8162772,572,104205
20278,19920511,135460,3370766,1068,89727
2047,19920604,128840,7849128,1224,112130
19297,19920525,151840,374584,506,113510
16562,19920526,158338,6497123,1794,83779
16562,19920526,176292,1094632,763,82097
8149,19920714,69368,1048490,216,80241
11603,19920527,44389,5866872,487,80002
21346,19920204,38706,7401150,813,98682
21346,19920204,122747,1927246,1469,106184
7306,19920914,129107,1124739,682,68166
7306,19920914,88340,6049260,216,79700
7306,19920914,79090,2645997,170,64145
292,19920823,188959,200699,1541,122877
7441,19921026,164134,4672707,1931,71887
5144,19921103,41118,2965508,564,63546
5144,19921103,41862,178582,1851,108231
4883,19920505,24164,3662746,452,65289
3112,19921130,184858,2719990,1597,116571
3112,19921130,93143,1931438,843,68168
3112,19921130,195,2468558,1714,65711
20237,19921002,113058,5038219,1020,64263
20237,19921002,163525,5137273,1373,95311
5549,19920307,80133,1669695,1789,66787
5549,19920307,189103,4556206,1364,71526
15646,19920321,80293,5220489,1976,76397
3776,19920115,173789,6706008,422,111766
25934,19921213,131557,476565,308,95313
13072,19920117,199667,6752174,1467,105999
11383,19920104,127804,1994830,703,109908
11383,19920104,94320,1821647,1698,78859
26407,19920618,153022,2795052,1772,64501
21484,19920713,100208,1691480,1888,72492
10706,19920611,101852,8898480,1372,111231
10706,19920611,39580,1489188,1682,91174
19751,19920124,195197,1033752,590,77531
27556,19920404,37656,3435909,1863,95619
986,19920225,106837,5059469,603,110629
986,19920225,165281,1732662,1645,80776
6775,19921011,115954,6106845,1916,118197
6775,19921011,140015,1462243,1342,63300
6775,19921011,18647,3719960,1605,93938
10579,19921220,197867,4043681,367,117891
28756,19920911,173994,10133151,597,124079
28756,19920911,50494,4189021,861,86669
24923,19920808,186579,7994736,1365,99934
29936,19920501,109398,1407390,1446,84443
29936,19920501,45972,767188,949,115078
10382,19920116,194292,3668123,232,83177
10382,19920116,72198,2340380,884,70211
7210,19921226,105315,5017178,1931,79218
7210,19921226,108224,4269642,906,73933
4093,19920224,85288,254656,1748,76396
4093,19920224,31202,4599658,823,67992
3620,19921026,24272,4426199,1340,71776
5374,19920731,162301,2590270,956,81798
5374,19920731,190585,5640002,511,100534
5374,19920731,127011,2543124,1213,62280
5374,19920731,71593,3598557,367,93875
8539,19920211,198730,7168621,609,109723
8539,19920211,48767,1189021,1725,102945
25238,19920322,172261,3266487,723,79995
25238,19920322,176714,7341911,1256,107442
25238,19920322,31176,4448609,1747,66430
15409,19920121,186075,3754900,1660,69664
1265,19920718,115924,6013752,1514,116395
1265,19920718,85398,3181797,1938,83003
7162,19920724,15141,211228,1197,63368
7162,19920724,184985,6694315,1315,124198
13394,19920322,100315,6445019,1944,78918
23858,19920406,12895,1084734,258,108473
23858,19920406,67461,6505206,1391,85707
23858,19920406,180495,2007174,475,94529
22735,19920809,165832,5072899,413,113869
3181,19920106,85498,1174924,28,89009
493,19920110,189447,1521075,866,92186
493,19920110,22649,6223694,1781,94298
493,19920110,156700,1893722,1130,105402
493,19920110,47449,6158300,1464,83786
28312,19920118,101521,1790483,867,91351
28312,19920118,57519,1461744,476,88590
28312,19920118,110292,2297239,1977,78137
28312,19920118,63920,7460323,1035,113035
11542,19920815,123656,4489704,784,100779
11542,19920815,83925,5425150,1486,114535
1157,19920108,20734,1297308,1230,99283
3493,19920125,197175,2267006,13,76330
1355,19920619,35988,4336650,1093,115438
1355,19920619,47699,1467200,1745,98801
1355,19920619,86033,3894732,1243,61141
21074,19920521,36795,1697154,14,103907
21074,19920521,75304,2406363,1079,76758
9272,19921222,46085,1010458,911,61864
16762,19920609,193946,799656,1883,122396
16366,19920407,14791,2507511,526,102347
23996,19920812,39411,4278098,484,81024
23996,19920812,47132,4700690,826,64747
1936,19921206,109576,5127733,1452,95134
1936,19921206,192535,637991,1058,97651
1936,19921206,129896,4236958,1718,115553
11243,19920818,1951,3301956,1611,111177
16363,19920321,48196,4077893,1060,68651
16363,19920321,101184,4341314,400,71110
16363,19920321,183595,4532193,1373,100715
16207,19920125,23290,4564396,1295,72797
16207,19920125,32426,2928753,851,81505
13060,19920410,136462,1027943,1470,89907
13060,19920410,82291,5615208,839,76397
13060,19920410,54485,3103518,11,86368
5321,19920329,30684,949431,867,96880
21448,19920509,143328,1508452,1338,82279
6877,19920831,133739,2106003,828,106363
14896,19920315,39615,2176454,874,93276
14896,19920315,954,1817851,1788,111297
14896,19920315,28331,6296650,1227,75559
12005,19920320,138363,2059999,1716,84081
14141,19920829,50187,909744,307,68230
14141,19920829,138777,5160418,850,108946
14141,19920829,19257,4192155,175,70575
1885,19920924,101834,5997656,781,110149
5657,19920125,160583,488143,1967,98614
5657,19920125,112337,132234,700,80959
5657,19920125,41665,6998610,755,96399
5657,19920125,152725,888860,1606,106663
2749,19920502,78876,1285424,497,111292
2749,19920502,85721,6251715,509,102403
17428,19920719,58188,1123256,899,68770
17428,19920719,40484,7122400,986,85468
16331,19920812,178168,3738480,941,74769
16331,19920812,57029,2070642,100,59161
16331,19920812,79991,197099,1296,118259
16331,19920812,142078,5433459,319,67204
1126,19920702,79841,546252,610,109250
1126,19920702,85097,4820710,888,64925
14605,19920316,194363,3029851,450,87441
14605,19920316,128118,916888,558,68766
19055,19921015,130503,1993550,192,92010
19055,19921015,153032,1085030,1229,65101
19055,19921015,616,1819932,426,90996
13240,19920406,16839,3441426,515,105349
20729,19920710,40772,5256491,929,102766
20636,19920509,159269,2103963,1760,79695
20636,19920509,180871,2537431,122,117112
28201,19921117,37441,4998223,998,82706
11008,19920210,170525,4148352,1522,95731
5953,19920309,121682,1180650,1405,102220
24148,19920708,103042,102413,1700,62702
5281,19921025,182367,6522120,1526,86961
5281,19921025,149944,4540201,947,119636
15454,19920810,111831,3501377,1960,110569
22063,19920514,112832,368966,1279,110689
22063,19920514,194093,4886062,1217,71225
23149,19921130,193907,5348405,694,120054
23149,19921130,185615,5387532,1805,102036
3479,19920325,71532,3870086,1594,90211
3479,19920325,44125,1152511,808,64147
26959,19920402,66491,4285020,755,87449
26959,19920402,78866,8117384,789,110691
26959,19920402,88696,1816095,920,101081
26959,19920402,158225,3303008,1850,76993
17576,19920207,88927,8636967,1051,114955
17576,19920207,185916,2802674,423,120114
17576,19920207,86355,6309710,1383,80481
28402,19920101,8963,6856989,1226,112317
28402,19920101,32690,3657543,1894,97361
15950,19920810,40818,2089466,92,105528
15950,19920810,12920,544377,602,109975
6955,19920424,86768,7296292,1409,105285
9532,19921105,110696,2843345,1357,102401
22147,19920604,19913,179625,697,109974
22147,19920604,73394,6091722,1902,82043
17687,19921207,72850,6857561,1330,109371
17687,19921207,127650,6375070,1350,100659
10873,19920108,111181,3422748,806,71530
10873,19920108,12647,1247712,751,93578
26303,19920309,164451,5304075,623,90927
26303,19920309,111778,7796238,1196,107386
22789,19921001,55373,3384686,1133,79702
22789,19921001,169786,4409333,1703,111346
23476,19921211,178842,8451696,239,115250
19910,19920622,29271,594133,1346,72016
26293,19921117,19683,4968308,211,96160
26435,19920829,187001,4523904,1114,65280
26435,19920829,179037,4812321,679,66961
26435,19920829,58201,3709440,454,69552
14375,19921014,131024,4386773,1247,63301
11560,19921124,86823,3369884,552,108589
12097,19920417,83789,8248745,916,106366
12670,19920413,15075,3430592,328,59404
12670,19920413,59630,1090486,1857,95377
17929,19921208,67884,4537106,1530,111112
17929,19921208,189444,7667200,1856,92006
24589,19920527,160351,1397236,1822,84681
21400,19920805,195883,5289546,31,118732
16012,19920512,162873,1548696,140,116152
16012,19920512,188045,1812864,1740,67982
16012,19920512,64088,2630200,462,63124
23164,19920830,107348,4562074,110,81320
9544,19920615,42504,433950,801,86790
26345,19920327,23605,4993936,120,91716
26345,19920327,120649,4297653,1504,100178
4294,19920402,77782,3484364,1609,105586
4294,19920402,155889,190598,389,116692
4294,19920402,19279,1761456,1565,71896
17185,19920106,112945,8250759,1474,117476
19067,19920329,166209,5100800,1135,76512
19067,19920329,68737,506601,1425,102343
19067,19920329,175268,3223824,796,80595
4789,19920417,101786,357556,451,107266
4789,19920417,104182,5219192,1852,71170
12850,19920725,179936,997885,527,120955
12850,19920725,180176,5909023,1753,75370
12850,19920725,63787,1386617,622,105046
6298,19920426,96481,6515686,1185,88648
20582,19920717,151619,3929274,965,100236
20582,19920717,49941,1667809,1785,113456
17587,19920321,84717,6503935,1879,102102
29242,19921211,92580,4088708,141,94354
29242,19921211,12127,2983313,743,62347
7136,19921113,27056,1070541,1176,58983
15835,19920921,190255,6053625,1274,80715
15835,19920921,32779,3858329,328,102706
15835,19920921,168734,3533350,626,108163
15835,19920921,110906,759092,416,115014
25027,19920421,38744,5830694,92,100964
25027,19920421,110097,221418,410,66425
21226,19920625,185367,4981594,1435,87141
4387,19920201,86860,7018068,1210,110811
4387,19920201,190238,3453398,263,79693
4387,19920201,120385,6400100,1140,84322
27509,19920604,168125,5378584,1669,71587
27509,19920604,73584,6784818,1190,93454
28154,19921111,61940,745560,1991,114116
3373,19920126,48207,1270720,592,69312
3373,19920126,177879,6393094,856,117412
13745,19920613,134896,573474,1331,115853
12916,19920501,14467,3249193,1284,82887
8060,19920810,185060,3514189,881,68703
8060,19920810,114988,2551796,1216,120178
23710,19920324,74286,4366870,1600,75616
17054,19920818,135496,6279109,1195,91889
28865,19920902,43727,6348736,367,100243
21445,19921010,8654,5878689,1544,93759
21445,19921010,44575,3127275,814,91174
18304,19921210,110708,6905736,1630,103122
22084,19920903,35085,306024,1598,61204
22084,19920903,111179,3849009,1464,71410
8317,19920424,102775,8188408,978,106666
11665,19920813,43571,3116985,651,90874
15118,19921005,38792,5365449,1830,103847
15118,19921005,163403,3629340,285,87984
15937,19920529,139196,5805393,1908,74111
15937,19920529,60945,7658066,1548,114356
8216,19920101,53275,1215987,898,73696
23240,19920601,63258,241807,1290,73275
28099,19920604,75747,7063234,1799,103364
331,19921017,125556,1096014,595,94893
20302,19920925,60290,1609123,1331,75017
12094,19921106,16640,457652,755,93398
15169,19920513,19301,5369320,47,73218
15169,19920513,22494,4858560,226,84989
6208,19920422,135527,2656284,1722,93751
6208,19920422,1995,9105552,308,113819
6208,19920422,121855,7060709,1098,112611
6208,19920422,21574,148061,1904,89734
12635,19921026,169737,3398459,332,108403
12635,19921026,189897,983510,822,119213
3562,19920524,190069,4884278,1689,69543
28054,19920527,169905,4542270,321,118494
28054,19920527,117904,4376166,1975,115314
28054,19920527,15472,5906459,880,83248
23138,19920718,6443,667972,1391,80966
7921,19920618,171688,522624,234,105580
29683,19920531,26402,6444068,1848,79704
27124,19921205,180223,3870563,1883,78193
802,19921223,17091,2116989,1673,60485
802,19921223,36338,5494910,1622,76459
26393,19920210,57604,7183360,355,93696
2263,19920307,5066,1046802,1808,58263
24442,19921209,3825,4621135,1747,103729
22717,19920514,187377,6958686,1749,87862
22717,19920514,37649,4353740,239,95198
17953,19920519,119880,8652053,1671,113992
12640,19920214,125620,1316496,763,98737
9404,19920801,69997,4433595,1491,118019
6358,19920731,24355,6268815,1840,76761
29702,19920126,3058,4091189,623,57663
29702,19920126,182220,1432442,1966,78133
29702,19920126,162825,4440152,1469,113269
8689,19921022,123505,2139900,1937,91710
27700,19920731,101895,6878123,799,113813
27700,19920731,149057,3468572,607,66363
29608,19921116,21087,598799,1743,60484
27200,19921202,176535,2871746,896,96691
23422,19920210,25888,1777602,995,108832
14464,19920503,180884,6354421,1747,117892
14464,19920503,28869,5213794,1154,107871
17881,19920426,139577,3680929,591,96994
11312,19920320,197791,4627535,1485,113327
827,19921204,69993,3140784,1520,117779
827,19921204,130775,8402247,1473,108346
1573,19921003,108849,2574966,1757,111470
1573,19921003,57193,690114,1574,69011
3935,19920618,199502,6886450,969,96090
1768,19920907,58012,3422195,818,58200
15955,19921021,164306,1899235,1213,82218
11102,19921009,53706,7229653,277,99582
11102,19921009,70792,705116,646,105767
7945,19920124,73947,5835815,1541,115256
23152,19920508,71720,1492097,1902,101503
11551,19921221,122376,4933449,967,83902
2000,19920615,88425,2826840,606,84805
2000,19920615,142373,283074,456,84922
2000,19920615,105664,6054187,37,100179
4780,19920630,40037,4787447,1580,58621
28435,19920517,126291,387283,819,79037
28435,19920517,156334,6056277,1396,83419
10600,19920828,117983,7003430,863,120058
10600,19920828,128486,3028960,1666,90868
10600,19920828,171843,1516553,1701,114890
3047,19920614,84559,2778390,1755,92613
2542,19921018,121333,5417320,1625,81259
3493,19920310,18772,2651127,1416,101446
5221,19920924,49862,3766856,1590,108711
5221,19920924,56537,3883178,1489,89611
5221,19920924,4822,8634100,887,103609
16817,19920221,74149,2358594,1979,67388
5710,19920312,65684,6268784,17,98980
5246,19921214,51202,3196670,225,69192
5941,19920710,145989,4786272,823,122098
5941,19920710,35388,2227248,847,79402
