"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199307,236803,3028029,8256
199308,200467,2903203,15882
199310,125494,1712518,3443
199310,125494,3995148,141
199310,125494,1512128,6436
199305,9082,3221676,15041
199304,238934,2953274,785
199304,238934,2560634,4519
199304,238934,1369311,18145
199305,298655,1907557,12431
199305,298655,2525800,3306
199302,214945,2110599,19253
199302,214945,2012423,9095
199302,214945,2238854,12532
199302,19427,2403739,11197
199302,19427,2753121,17968
199302,157522,2590871,7584
199310,76895,1783029,18246
199310,76895,1962282,18615
199310,3851,2028726,13932
199312,171908,1922444,9782
199303,239155,1637707,1834
199309,95195,2483442,15062
199308,282800,2976910,3736
199305,35017,3096838,11132
199305,60257,3821545,14733
199308,238217,1595316,10410
199308,238217,2000646,13123
199308,106373,1921686,14945
199312,115556,2464994,6812
199311,21662,2769841,5349
199306,260098,2601662,530
199304,147767,2665254,6860
199306,8860,2022967,736
199306,8860,1218824,2489
199301,251815,3847522,5825
199303,131750,2312415,12626
199310,136904,1576427,13773
199312,102436,3036065,18586
199312,102436,2509484,10356
199312,102436,4120541,6234
199312,102436,2254573,18356
199304,284152,2224889,5934
199304,284152,2533234,4662
199302,272977,2335014,9641
199302,272977,2506605,3565
199303,116737,2664349,19360
199305,280099,3236513,16269
199305,184852,2436790,7487
199303,201271,4152550,7744
199301,171343,2271507,15839
199306,240233,1209126,9319
199306,240233,2001642,5157
199309,165229,4090620,182
199309,165229,3097781,14274
199309,165229,2104987,11141
199310,107530,3509814,18767
199310,137234,2703902,7817
199307,49006,1925841,9363
199307,49006,3298107,15175
199307,49006,3620562,6061
199311,218410,2569950,7226
199311,14251,2602501,7112
199310,214654,3857973,6645
199302,273889,2563984,18388
199303,244855,2891898,16478
199308,152621,2061187,11400
199309,171391,2548358,4035
199301,209236,3758688,387
199301,209236,2745288,3070
199310,126919,2235054,4798
199310,126919,4227280,14637
199310,126919,1822265,3863
199305,206555,2660315,16437
199302,165575,3190848,18579
199302,165575,3485038,16803
199302,187762,3338156,5398
199307,245119,2043490,9157
199307,245119,2770740,8051
199304,23278,1680918,12753
199304,23278,1568808,6400
199308,299839,2437258,14154
199301,213437,2361749,13772
199311,167134,3057552,295
199311,162536,2863094,15313
199312,51238,2462116,19641
199303,155812,3047200,8724
199303,155812,2123674,856
199308,257986,1961769,15396
199308,257986,1834871,1800
199308,299425,2221412,2944
199308,299425,2426047,10419
199307,240481,3256469,4264
199308,257851,2075634,13807
199303,58754,1202436,16062
199307,178402,2193356,10100
199307,178402,1896799,2818
199304,178070,3128347,18842
199304,178070,2460420,638
199303,54931,2327478,724
199303,54931,2283518,4886
199307,283081,2009750,1710
199307,283081,2356253,18585
199307,283081,2464994,543
199306,79678,2200562,12879
199306,79678,2861867,6721
199306,79678,2263800,5986
199301,195358,3234493,2434
199302,36304,2019624,1187
199309,38608,3238536,4265
199309,38608,2266430,797
199308,262282,2648819,18099
199312,249242,1977175,5458
199306,91526,1729821,17565
199305,133981,1931273,6145
199304,184193,3217000,6103
199304,184193,1411410,17149
199301,205867,1964434,15323
199311,127363,1309918,14669
199303,85751,3174111,3105
199303,85751,2808276,13210
199309,141016,1194754,1797
199306,135214,2049753,16760
199306,32315,2077156,10019
199302,157282,2208604,1646
199302,157282,1861815,11760
199303,104705,2747528,10427
199312,76840,3101182,1115
199307,27388,2925602,13123
199312,260266,1422676,17230
199307,286150,2600525,19384
199307,286150,2993225,5474
199301,32470,1629675,8985
199306,103459,3434235,12015
199302,157045,2072964,1981
199302,157045,3536173,7299
199302,157045,1794675,3586
199307,113891,2135888,3010
199307,113891,2013440,1038
199307,113891,1553506,11591
199307,113891,3172657,9667
199307,113891,1960211,18324
199312,288395,3095730,4387
199312,288395,2399774,5892
199301,222550,1820294,9290
199311,92594,1911400,10724
199306,121852,1419037,19558
199305,258607,3100770,3542
199301,6886,2725620,8700
199301,6886,2227449,7796
199303,204284,1616335,15974
199310,236728,3534960,13639
199306,174224,2132412,4423
199312,179590,2282514,3509
199303,184342,3293434,18586
199303,184342,2030220,7300
199305,164620,3683214,10913
199303,160417,2301996,1218
199303,160417,3918703,1124
199312,38761,2817802,13580
199309,176392,2545403,13659
199306,69688,1816433,5516
199306,69688,3328408,10698
199305,206279,2236761,1603
199305,206279,2332487,1536
199308,203413,1827749,6198
199307,233810,2673410,7015
199307,233810,2240325,2455
199303,55114,2413983,11172
199308,186704,3554279,877
199303,293,2120080,6168
199311,53077,2761481,3843
199304,67277,1724045,3452
199304,67277,2306688,6904
199304,67277,2375678,13316
199312,228532,2483272,10844
199312,228532,2613487,1582
199305,76376,2057540,5031
199312,8537,1668396,4706
199312,8537,2721494,15539
199310,215440,1145050,1126
199310,215440,1758010,10828
199310,215440,1394667,13229
199301,293497,2329671,19882
199306,176818,1965659,8543
199306,176818,1621328,4444
199310,93835,1361614,12041
199301,41090,2431798,1649
199309,113473,3583345,4586
199311,132847,1919959,15049
199311,132847,1540596,4012
199305,159347,2715504,14706
199305,159347,1873118,306
199307,136133,1700527,3249
199307,136133,1689866,5384
199301,100499,2415583,16038
199311,222688,2733012,13130
199311,222688,2206431,2658
199312,203572,1350529,3514
199306,199166,2244512,3593
199311,58163,1831818,9494
199302,9326,1965252,450
199302,9326,1753383,6881
199302,9326,2215395,4099
199312,299263,1956268,10480
199312,299263,1696847,19313
199307,248200,1336027,15422
199309,150700,1447790,13777
199309,150700,2484973,18939
199304,161536,3227525,14767
199304,161536,2811149,3003
199305,137305,3049519,1177
199310,210227,3057323,4992
199310,210227,1957639,5124
199310,264449,1287046,4019
199310,264449,1708052,17169
199310,264449,1833631,8812
199310,264449,2245591,9450
199312,207791,2062062,7247
199307,283510,3277042,6381
199307,283510,2925652,10997
199308,51253,1094108,14853
199306,95602,2625471,783
199306,95602,2673197,15999
199301,255647,1844837,11575
199301,255647,2494903,16477
199310,203575,2481582,2808
199312,189508,2838886,6425
199301,125101,2422203,12095
199306,265283,3341075,6057
199303,111857,2126155,9152
199312,258619,1208761,18096
199310,97265,3055154,10882
199310,264868,3129218,6898
199305,119380,1720569,12894
199301,328,2926901,12295
199310,150109,2071310,9114
199310,150109,1272455,15479
199307,292465,2010934,18738
199307,292465,2441789,15811
199307,292465,1821456,14296
199303,252259,1643296,19222
199312,207962,1153212,2912
199312,207962,2495484,4801
199304,39655,3154671,93
199304,154756,2539054,15726
199307,270136,2492380,9459
199311,230156,2452961,2436
199311,230156,1948297,1160
199302,50185,2226385,4755
199310,173131,2307576,19189
199308,101527,1644026,8570
199312,15224,2267513,19888
199312,15224,1687600,15178
199303,136550,3721630,5696
199303,79543,3136475,12378
199311,153994,2140646,123
199311,153994,4427786,5811
199307,264697,1193112,17657
199310,64693,3435234,1946
199310,64693,2315912,14195
199310,64693,3079218,14624
199309,278137,2108084,8083
199309,278137,1848564,10470
199308,197647,2375193,9181
199308,197647,2077178,15768
199309,3100,1822264,8982
199309,3100,1800331,1570
199312,228217,2725073,10906
199302,285145,1686867,15555
199302,285145,2058255,16954
199303,36478,1929291,16442
199303,36478,3184107,9780
199309,138571,2766772,1725
199308,139516,1486676,3306
199308,139516,2464770,6452
199308,139516,2354330,17541
199310,247564,3118076,1831
199307,72244,3251183,5286
199304,69016,2239605,6584
199311,263614,1975242,8620
199301,119477,1732238,4058
199308,216757,3438169,264
199308,216757,1616729,18237
199308,216757,1933721,7773
199306,287620,2251257,3389
199302,114659,3018045,4548
199301,180113,3688762,12004
199305,118013,3328579,11203
199308,125008,1993313,13107
199309,24490,2384434,15010
199305,285007,1938700,5847
199305,285007,1791750,3745
199301,1453,1749273,4962
199301,1453,1733670,12832
199304,76699,3772256,16990
199304,76699,2508230,2053
199306,54925,1538952,456
199306,54925,1657695,17044
199306,54925,2380812,2677
199306,179215,1912489,14553
199306,179215,2400678,8107
199306,179215,2198294,8489
199301,284392,2039544,2952
199301,284392,1956297,9754
199302,143375,1961019,15915
199302,143375,3591247,18968
199307,265252,2672552,12604
199307,265252,2160505,3706
199307,265252,1992541,11336
199307,238213,1488920,18478
199305,149869,2236654,16488
199307,49583,2352750,1696
199306,132887,2108073,9645
199303,170968,2477068,7685
199303,168829,1834980,5908
199303,168829,1894714,10751
199310,38047,3373744,17778
199304,192025,3046190,15366
199302,70940,2457876,4705
199312,219193,1505309,1830
199312,219193,2571578,241
199302,114799,1773801,9874
199305,153574,1807565,7823
199304,296359,2126678,66
199304,296359,2374272,784
199302,195104,1407829,4823
199312,199660,3533409,17880
199306,28697,1631188,2755
199303,262561,1596589,5141
199307,69911,3161330,14500
199302,28081,2817026,14069
199309,150233,3264053,14286
199306,123682,2294803,17845
199306,123682,2037890,11832
199308,182981,2154170,3845
199303,247114,2008109,7415
199308,63772,2607636,4845
199302,20765,1849620,6137
199310,157574,1922547,19845
199303,181082,2442552,7669
199311,64969,1862315,10207
199307,129061,1317897,3201
199307,129061,1948350,18498
199304,119518,1416002,8713
199308,207967,2406250,12846
199308,207967,3395991,9672
199306,134072,1245893,19041
199310,47410,2180972,3078
199310,47410,2111705,5978
199310,47410,2562486,16938
199311,189751,2191838,12629
199311,189751,2771847,15555
199311,115838,2310046,348
199311,115838,1950720,13428
199301,30796,2348158,16898
199304,213992,1927815,129
199305,70300,1817789,604
199311,228409,2486784,683
199311,228409,2096609,9780
199311,228409,2714828,11668
199303,91748,2762642,12269
199303,188293,1539263,9292
199307,62080,1667097,1901
199307,62080,1609186,6056
199306,50294,2255900,12258
199306,50294,2541716,13014
199311,224963,2202688,13048
199311,224963,2349103,16989
199307,284288,2934596,15039
199302,89092,1761281,7610
199311,841,3289426,9317
199311,841,1984170,1270
199310,157372,2443723,17764
199310,157372,2110598,9746
199302,162053,2999694,2569
199309,155590,2215155,19230
199309,155590,2414931,15551
199310,24800,2235473,4078
199309,295999,1800595,14504
199301,179515,1619244,8086
199306,234853,1932984,6124
199306,234853,2073753,5259
199308,122593,1621509,11770
199304,266120,3153244,17413
199310,125614,2695478,13976
199306,160261,2145768,15950
199310,17551,1804783,12996
199310,17551,2030039,12007
199308,119596,2331517,9112
199307,60260,2509312,18513
199308,251950,2507776,3323
199301,242362,2921217,15648
199305,186022,2295732,3765
199305,186022,1431148,15166
199309,262978,2417933,19002
199309,262978,3445240,15096
199304,194624,1975118,5045
199312,242222,2533140,10658
199311,247091,2191759,3785
199311,247091,2308924,5065
199307,231874,2888890,3895
199307,231874,2178586,17118
199307,231874,2226488,14077
199303,33544,2608341,1750
199306,265588,3023032,3487
199308,219577,2610738,7156
199310,41291,1905093,13489
199310,41291,2183809,13344
199307,218252,3952749,4126
199307,218252,2454688,11442
199304,2261,3983716,4831
199301,34034,2340211,13389
199307,195250,3636196,9785
199307,195250,2181195,13924
199312,150325,1563760,5172
199312,244624,3076649,16516
199305,166727,3090259,11041
199312,93763,1762218,19198
199310,177236,3177665,5259
199303,15179,2636554,15312
199306,90022,1708092,14211
199306,147286,2362976,15608
199306,147286,2615274,13007
199312,63466,2714532,15220
199304,96463,2624702,453
199307,250915,2278214,12953
199307,250915,2753990,5272
199304,157861,1830739,11274
199304,157861,3648401,12957
199306,297071,1755891,14500
199306,297071,2838003,13680
199307,73720,1834469,18633
199304,210023,1912452,9190
199304,210023,2066914,11500
199304,210023,1954477,7453
199306,292786,1828944,8888
199303,85655,3676724,10657
199303,85655,1699152,949
199303,172007,1885587,1415
199307,115228,3249093,19951
199307,285409,1932659,12113
199308,131684,3385166,14856
199307,135130,2127038,10141
199307,135130,2809981,3230
199310,104791,2752022,14675
199308,145447,2177118,16001
199308,145447,1914480,6035
199305,76316,2538950,3075
199302,276518,2365778,5001
199304,236860,3325934,18998
199309,206257,2227887,13633
199309,206257,1518327,3456
199309,135677,1674424,13647
199303,14881,1515489,12823
199303,14881,1393664,16656
199302,141346,2192184,14687
199311,32695,2607238,428
199307,142423,2428127,6640
199309,271741,2913444,12643
199301,187109,2038669,3163
199301,187109,1778454,16871
199311,267055,3559869,978
199311,267055,2052660,4366
199312,171182,1912236,10202
199308,150830,2310258,15957
199308,150830,2114266,7441
199308,87094,2297404,13862
199308,202901,2295340,13607
199312,62593,2269457,2919
199312,62593,2047373,6987
199312,62593,1902068,17932
199306,174532,1833284,5344
199306,174532,2977120,12317
199309,299426,3878175,3346
199307,272218,1619352,18743
199302,99391,2741816,7119
199302,99391,2582274,2642
199308,128701,3579849,15321
199306,47578,1863513,13484
199306,47578,2216442,2989
199301,165991,2082999,1688
199301,165991,3714163,5264
199301,165991,2156041,9263
199301,165991,2721368,8834
199307,15476,1777685,18313
199307,15476,2768372,17516
199307,15476,1905175,1205
199304,159748,1784939,10455
199311,244510,3774987,1746
199311,244510,2831864,2336
199309,294541,1982249,5439
199308,43315,1669955,3373
199308,43315,3195192,3132
199304,271829,2914046,3617
199304,106321,2468605,6424
199304,106321,1189231,2980
199308,110359,2002750,13290
199308,110359,2950060,7334
199312,177926,2116256,2491
199302,1855,2558556,12016
199312,190552,1618353,7069
199303,291428,2498595,11981
199303,50612,1942214,16545
199309,146159,1529023,16383
199308,289525,1345605,19579
199308,289525,2007935,12670
199312,262682,3692365,9494
199310,200491,2627407,19552
199310,200491,3769504,6723
199309,226936,1436237,15880
199311,22678,1757376,4405
199301,246439,3441438,4917
199310,194504,1856512,17577
199304,270893,3734161,12663
199304,270893,2623023,18745
199302,44396,2717013,7889
199302,44396,2591016,18756
199302,101488,3084104,1804
199307,277058,2215627,17772
199308,258493,2062468,835
199307,56899,3392191,8867
199311,146458,2521708,17544
199311,97172,1371967,12934
199305,286889,2060099,10024
199305,286889,2360807,4852
199305,286889,3357993,2545
199309,329,2180931,15767
199309,100636,2714727,6884
199304,23671,2922498,16667
199308,66842,2018270,5201
199302,105667,2676996,17171
199309,55316,1916451,6232
199306,299954,1930328,17548
199301,96775,2506977,6120
199312,158518,2703347,472
199312,158518,1968754,6058
199310,119162,2182237,5862
199310,119162,2523952,6556
199304,210661,2968141,16616
199308,3253,2139552,4966
199308,229342,3551916,4713
199308,229342,1747965,9458
199307,128789,1263100,18831
199311,238270,2863531,4845
199311,238270,1431925,14736
199301,296222,2229735,1826
199301,244237,3477368,5013
199308,198820,2736308,5405
199307,140530,1248576,18007
199304,152330,3059276,13941
199302,33691,2651825,16493
199311,122218,2390523,11509
199311,122218,3100453,1236
199311,122218,2588840,6827
199305,50294,1965861,3384
199305,50294,2684111,3289
199302,137467,2398640,13116
199302,137467,3279171,1751
199302,162421,2649756,9765
199308,140813,2775863,15747
199308,74869,1818789,16359
199312,105979,2132865,15719
199312,105979,2072970,3691
199312,105979,1562588,393
199305,14176,2322721,12876
199305,14176,1886198,7913
199309,181321,1717131,6430
199312,273022,2596564,14882
199303,123817,3674925,8711
199302,230848,2260296,14966
199307,235795,2198527,16227
199306,258758,2983422,12355
199301,140689,2256614,16445
199308,146584,2488784,8324
199312,203327,3490450,15554
199304,97084,2778659,9954
199307,146116,1801083,12320
199308,96178,2408910,19270
199311,172315,2824151,12606
199309,273238,3184196,16147
199309,273238,2271735,11819
199309,97597,2829747,6737
199308,278537,2105480,2682
199308,278537,3302110,11291
199302,272837,2715080,3602
199310,74632,3237876,10190
199301,15628,1354930,192
199301,15628,1389646,18586
199303,115930,3427296,5839
199303,115930,3223280,13229
199310,116227,1597749,14649
199304,128129,2700261,13480
199303,62047,3305352,1037
199304,82447,2611556,10665
199308,43898,2548725,18118
199308,32710,2231037,11785
199306,214106,2200290,6931
199305,6418,2422617,5360
199312,219100,3342622,8063
199312,215551,3130517,14663
199310,232066,1491900,6520
199310,232066,2706083,12774
199306,136364,2112962,10853
199306,136364,2969385,12382
199306,136364,1439378,2419
199304,70163,2998369,3399
199304,70163,2531946,11488
199307,195025,2436914,13351
199307,195025,3315162,5104
199306,201329,1562217,6638
199305,112235,2121405,10139
199305,112235,2653932,17405
199305,112235,2486922,7374
199308,252356,1535472,8719
199308,252356,2807205,12595
199302,111028,1624350,836
199310,47518,2739038,14665
199304,29884,2982820,8565
199304,29884,3076001,319
199304,29884,2983950,19575
199312,227431,1807284,15885
199303,505,2301854,13510
199303,505,1696690,1836
199310,165479,2377686,15316
199310,165479,3635651,5384
199301,203398,4161722,4674
199301,203398,1710552,16495
199303,238423,1499791,14047
199303,238423,2955926,15735
199306,189604,1450250,8516
199308,242926,2723496,1337
199308,203825,2330633,10170
199308,203825,2019452,19227
199308,203825,1753571,6579
199308,203825,2655105,16671
199311,222568,2291472,11233
199304,203471,2442810,4340
199304,203471,1968583,1859
199304,203471,1986480,18996
199310,229099,2813660,14342
199303,106498,1777375,13937
199310,154459,3210269,14591
199310,154459,2983966,10551
199305,259483,2070198,10010
199304,291698,2111954,8886
199305,66676,1740564,726
199305,66676,2541840,766
199301,155974,2488667,13070
199312,24844,1560373,19694
199305,140570,2564408,8934
199305,161995,2383278,14795
199305,161995,1944920,4486
199312,138335,3093849,13630
199311,252883,3783111,1967
199309,33295,2323904,4271
199304,117539,2473145,4807
199309,2914,1687570,17577
199304,290905,1639575,10756
199305,267967,1511552,6758
199305,267967,2775824,8328
199301,142090,1559614,16305
199311,210427,2331830,18927
199311,210427,1464015,15379
199305,273077,2918753,8896
199312,63658,3442699,3850
199312,63658,2017752,18113
199301,90280,2249476,11449
199301,90280,1676796,3450
199303,247261,2540097,14015
199312,94462,2381552,11059
199304,241925,2730121,19746
199305,96676,3540237,705
199305,96676,2154000,3613
199310,118463,1980697,14137
199307,28817,1404307,3489
199307,28817,3946921,17745
199307,28817,2675884,14116
199304,51659,3752388,16383
199304,51659,2391118,7770
199304,153385,2453386,17551
199309,260978,1717551,3454
199309,260978,1726926,5989
199309,260978,2871084,9748
199308,171716,2753381,2883
199309,203797,2250992,13534
199309,18755,3778872,19384
199304,291269,3026247,295
199312,95263,2619006,12687
199311,39139,3452952,4082
199311,39139,4443076,7845
199311,103265,3823578,18630
199311,103265,2780857,12537
199309,64579,2603093,17791
199307,128134,1561389,14528
199309,9434,2339331,1767
199309,9434,1678212,484
199304,78814,2458936,10584
199312,116333,2485536,6145
199305,233656,2538389,14095
199311,296617,2364020,1083
199311,296617,2432302,112
199302,284756,2132994,9894
199307,167620,3133567,13925
199311,238406,1440158,12501
199311,238406,2360220,8654
199308,85498,1662606,3538
199303,200389,1570160,16013
199311,49240,1592771,3680
199311,49240,1866651,3122
199305,260761,1514682,7632
199305,260761,2421547,1656
199305,260761,2022496,5497
199303,33217,3148318,3890
199306,60766,2844394,3327
199307,220543,3817986,1519
199307,220543,2395391,17311
199311,147382,1359935,9278
199307,110071,3086431,17949
199303,288434,2448040,6461
199303,288434,2818180,18880
199308,201178,1393353,1682
199308,201178,2189454,2110
199306,220753,2332032,5717
199306,220753,2664801,4538
199306,220753,3111806,10318
199308,55303,2856106,18365
199309,129808,2193901,8998
199308,195577,2253328,19278
199306,40328,1873168,11584
199302,83044,1852727,13018
199310,211256,3144134,1006
199304,94540,3035332,7426
199304,94540,2212918,723
199311,197308,2850505,16517
199311,76649,2147068,12641
199311,76649,3158271,11999
199301,115807,2222592,19050
199301,115807,1994414,17810
199301,115807,1749725,16845
199301,115807,2684510,16293
199305,51199,2841737,3843
199311,37453,3035097,16459
199308,202720,2643537,2661
199306,42364,2318063,19465
199306,42364,2283208,965
199301,65806,1203348,8541
199307,60227,1277340,8212
199311,62392,1899719,4649
199309,133132,1938662,18083
199305,35138,1360877,1954
199305,35138,1537825,17932
199311,106012,1551897,11025
199311,74977,2180091,16392
199301,151951,1636084,12867
199301,151951,1884919,6766
199301,151951,3589502,15832
199304,88255,2540005,13431
199312,242608,2082795,3040
199312,242608,2792153,13233
199312,161335,1780538,12154
199307,293639,2616430,1794
199307,293639,2603448,18447
199301,245644,3454597,2759
199303,105769,2536574,1691
199303,105769,2384405,19023
199303,146701,1958574,16883
199303,146701,3109531,12579
199308,80485,3495715,5712
199308,80485,2278626,6160
199310,46948,2320684,9702
199301,45346,1994663,19319
199305,53035,2656755,7558
199310,177329,2598756,3491
199305,266728,1845187,15315
199305,266728,2529641,17707
199311,243814,1704513,18733
199305,81539,2154437,9131
199305,81539,1239602,18014
199305,81539,3472414,11336
199312,79394,1731211,12793
199304,240967,2749828,13573
199304,240967,2428287,14306
199312,169801,1729645,15125
199301,243035,2417902,19575
199310,180526,2983131,2361
199310,180526,2807899,18571
199302,188068,2769235,13494
199306,94306,1324087,11511
199303,6937,3266529,347
199303,6937,3966565,6030
199301,177862,2619545,14645
199309,20152,3007843,1074
199308,58379,1889440,4230
199308,58379,2022292,11504
199309,130576,1798605,979
199309,130576,1690544,12547
199309,130576,3598682,4911
199307,237811,1985508,8313
199307,237811,1708602,13816
199308,141727,1745760,10455
199308,141727,2274814,9159
199309,103063,1918959,19757
199307,129145,3564115,9711
199305,212893,2219454,3526
199305,212893,3008789,8603
199305,291211,2753262,6695
199311,13891,1776230,3247
199311,13891,1913128,17140
199303,37232,2699634,6221
199303,37232,2661984,11626
199305,240004,2419185,17370
199305,240004,1719737,11129
199305,240004,2224288,16947
199305,20365,3209106,1019
199305,20365,3053287,5040
199305,20365,2209858,10761
199307,275387,2401674,3139
199310,246005,2219377,3682
199310,246005,2321952,7846
199312,33715,2997282,10839
199312,33715,2806309,9568
199303,52715,2278362,15092
199308,31484,1674160,8740
199308,31484,2876170,2333
199306,95524,2442527,10883
199301,65638,4110005,5019
199301,65638,1728693,19019
199301,241357,2132014,5122
199301,241357,2709648,2044
199301,241357,2977727,16269
199306,295012,3424339,11779
199306,295012,3540456,10362
199309,108661,1643451,13449
199306,221995,2618980,6725
199308,115894,2307447,14987
199310,209543,1296143,8503
199311,778,2533763,7054
199311,778,1632678,7333
199311,778,3051252,17446
199311,778,2154019,464
199302,282329,2744608,9720
199310,73967,2262851,17079
199310,73967,1769325,10908
199312,233290,1866406,9812
199311,188744,2866666,14209
199311,188744,1382840,2014
199311,41869,2205355,7739
199306,172453,2715326,2286
199306,172453,1641212,5885
199305,152398,2037918,16139
199306,151919,2466915,13081
199306,151919,2755966,5807
199309,296753,2660808,19300
199304,257255,2008739,1258
199301,266053,2282249,150
199304,43384,1864094,16913
199301,289114,1902313,15371
199310,23053,2037198,6693
199310,23053,3892247,7404
199311,13484,2859554,3321
199308,115210,2092368,7156
199308,115210,1575581,16563
199310,283433,3295314,8052
199301,21274,2046111,8833
199309,101503,2012619,12277
199309,101503,2364992,9359
199310,83908,2338194,7567
199305,205903,2164677,19441
199312,190672,2990251,8157
199312,155071,2866150,18073
199309,193267,2182258,1902
199309,193267,1075857,1324
199312,274087,3364027,8374
199312,274087,2205216,18324
199310,8290,2629407,10243
199303,26344,3720838,6380
199303,26344,2933034,3051
199303,26344,2228286,8471
199305,14344,1227096,9424
199305,14344,1184835,9491
199304,295253,1902712,139
199306,262025,2391754,19736
199311,112315,3635576,18088
199311,112315,2617427,6066
199308,242153,1852719,18885
199301,38686,1862504,3316
199301,38686,2182268,4948
199312,195572,1830258,18242
199306,234766,2338885,12402
199306,234766,2267634,19300
199310,46618,1424206,5591
199307,20686,2325686,19525
199305,51982,1615680,4034
199305,51982,2290666,3731
199302,252644,3206770,8101
199309,279841,2413306,11142
199310,202393,1990294,6470
199310,262016,4146236,5797
199305,146519,2215369,4884
199303,198706,2187786,16322
199303,198706,2084295,9934
199309,255427,2251556,15287
199307,232798,2675312,8910
199309,271307,2304576,19897
199309,271307,3415958,10853
199303,56141,2625388,11114
199311,49798,3380369,2835
199302,157010,2932330,11191
199302,157010,2491970,6521
199305,233539,1816875,17181
199305,294067,1593382,5649
199305,294067,2598291,1897
199305,294067,2144965,14224
199303,297871,2809641,6379
199301,59804,3122713,14321
199301,59804,2086388,584
199303,298435,1656445,13958
199312,246748,2269460,2213
199312,246748,1953204,2295
199305,80741,2841415,14071
199303,208666,2256637,977
199306,199519,2682129,10426
199306,199519,2074674,13164
199306,199519,2147836,16245
199303,237964,2232258,18461
199303,237964,1246864,12005
199303,237964,3480610,6731
199309,68545,2445874,6061
199309,68545,2422486,10692
199302,159202,2189518,16998
199302,21334,2439455,7811
199312,125596,3937475,4567
199305,224449,3697142,10534
199310,241714,1832355,2874
199310,241714,3644297,10262
199302,79106,2130434,17638
199302,79106,2247870,1202
199301,293185,2394211,2065
199301,293185,1954461,1613
199301,293185,2698761,1374
199307,284563,1779501,7759
199307,284563,1894273,7050
199309,141047,2978235,7598
199309,141047,3893644,15990
199308,82738,3012912,4037
199303,138574,3086302,11020
199305,261382,3295071,12883
199302,259720,1816377,17131
199302,259720,1752163,18538
199302,259720,1777871,7430
199302,127768,2670295,16832
199302,127768,2153888,7782
199302,127768,2636074,9192
199307,199402,1890116,14254
199308,31048,2838566,9946
199304,112726,2018310,4657
199304,112726,1833846,3668
199304,285130,2294856,16833
199304,285130,2814897,15449
199309,113131,1717193,15401
199302,3781,1998628,12593
199306,40648,2717644,8456
199303,255805,3014622,13399
199308,245648,2839652,4270
199310,278783,3939065,8844
199301,36694,1917150,10736
199301,36694,1344258,15642
199304,74266,3114390,18952
199307,200657,2757623,19612
199307,200657,2789586,16495
199303,138251,1963225,14784
199312,152281,2089612,14805
199312,152281,1645146,3630
199306,61787,1511615,19847
199306,61787,3257365,6722
199306,61787,1839759,8045
199307,109987,1851944,6971
199307,109987,2253978,1380
199309,124837,2061705,4030
199302,67223,1757906,775
199303,289262,2517355,14368
199303,289262,2352624,4162
199303,289262,3859860,7028
199309,87236,1261520,13189
199309,87236,2967681,18436
199302,186850,1837225,226
199302,186850,3237234,13321
199309,193724,1810332,9493
199309,193724,3932943,1662
199309,193724,4003560,1912
199309,193724,2908479,55
199311,195964,1981272,5831
199311,195964,1587476,15189
199311,195964,2094774,18770
199305,166687,2622201,14927
199307,281830,1756701,15719
199312,110920,1388300,4597
199308,209957,2850740,18291
199308,209957,1866256,1018
199308,209957,2831577,9063
199308,209957,3516526,4303
199309,295874,1710063,12977
199305,186700,2059657,594
199312,255934,2222960,19
199307,166937,2500027,8324
199307,80,2114700,7275
199307,80,2004691,3431
199307,80,3790042,10835
199311,187054,1997384,6428
199311,187054,1780751,1484
199309,625,3727860,14554
199311,299552,3016673,11231
199312,83611,2232426,8559
199307,17924,1939859,14246
199307,106288,3332458,14764
199307,162769,2691441,11086
199305,63673,2357493,6753
199309,144992,2574652,2116
199304,181981,2140138,7814
199304,181981,3551324,4955
199304,181981,1657830,12874
199304,181981,3142586,16614
199303,227416,2036558,3493
199303,227416,2660121,4040
199303,227416,1545642,19150
199303,227416,1792479,7447
199303,227416,1648823,19912
199301,271702,3777661,17112
199301,271702,3875800,9449
199301,271702,2562488,14130
199304,63790,2028503,16286
199304,63790,2946328,10310
199304,63790,2612434,19474
199303,216019,2454111,1520
199308,117265,2086010,11460
199312,236551,3214462,10314
199312,277867,1680628,8682
199312,277867,1943185,1815
199310,266848,2411838,4651
199303,87818,3310706,14240
199303,87818,2120866,13289
199303,65600,2123821,10670
199306,11848,2045889,12949
199309,43330,3550481,2061
199301,15058,2949091,1960
199305,161377,3089916,1813
199305,243382,2149260,14227
199305,243382,2654198,3784
199306,161971,1679241,11643
199308,60043,1194877,724
199307,283567,2704644,6731
199307,283567,2994048,811
199306,279406,1963779,921
199308,310,2208208,4322
199310,77065,3611446,12818
199304,13459,2756678,14861
199301,26275,2936872,1486
199301,26275,2629006,5751
199307,144145,2535287,18427
199312,613,2395354,18853
199304,177461,1839283,9383
199307,238555,1992459,542
199307,238555,3715118,1563
199308,297506,1557359,1908
199305,117233,2028821,7277
199304,266506,2223936,184
199304,266506,2442324,7146
199301,208489,2936606,131
199304,161926,2007546,15376
199304,161926,1784786,7677
199306,202936,3364386,14811
199310,28435,2612698,8891
199310,28435,3382759,528
199302,93058,2337970,18938
199309,87826,3645920,6005
199309,87826,2338812,15908
199310,24310,2240063,19870
199310,24310,2647391,4378
199311,235639,3626280,13015
