"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST5",1996,221212,5640583
"UNITED ST7",1995,180898,3696622
"UNITED ST5",1992,101773,9103159
"UNITED ST7",1993,197653,2233461
"UNITED ST6",1996,76738,2124679
"UNITED ST0",1992,33254,1453120
"UNITED ST5",1996,293125,2642040
"UNITED ST5",1996,293125,1681722
"UNITED ST6",1995,216988,7750278
"UNITED ST1",1992,267007,6180615
"UNITED ST4",1994,183487,3680299
"UNITED ST8",1992,178330,6744476
"UNITED ST9",1995,229808,2933389
"UNITED ST5",1994,178117,2065492
"UNITED ST3",1992,80737,1823905
"UNITED ST2",1992,29518,1212634
"UNITED ST8",1997,145109,4761145
"UNITED ST8",1994,251372,4526169
"UNITED ST2",1994,59282,7206503
"UNITED ST4",1995,265780,7106055
"UNITED ST6",1992,183400,3659202
"UNITED ST3",1994,148373,7259666
"UNITED ST5",1994,199429,6518568
"UNITED ST7",1996,245842,4664186
"UNITED ST1",1995,61822,6942756
"UNITED ST9",1995,127907,5231473
"UNITED ST1",1995,127907,6295894
"UNITED ST4",1997,57673,1094666
"UNITED ST6",1994,39196,3376416
"UNITED ST8",1992,10591,5728790
"UNITED ST7",1997,85120,3168770
"UNITED ST5",1992,176612,4096198
"UNITED ST0",1997,162199,5536929
"UNITED ST0",1993,162574,1214160
"UNITED ST8",1993,162574,2293023
"UNITED ST4",1995,215246,3309304
"UNITED ST6",1997,229283,834765
"UNITED ST0",1997,229283,6320379
"UNITED ST9",1997,226066,3322108
"UNITED ST0",1995,22180,3278890
"UNITED ST5",1993,31261,4752102
"UNITED ST3",1993,31261,459325
"UNITED ST3",1996,275833,4882693
"UNITED ST7",1996,275833,6119934
"UNITED ST5",1993,195094,5978557
"UNITED ST7",1996,129817,5037740
"UNITED ST0",1992,248060,474804
"UNITED ST6",1995,44881,672700
"UNITED ST1",1992,212030,2799878
"UNITED ST4",1994,6331,2119852
"UNITED ST2",1997,174820,2388273
"UNITED ST0",1992,240689,4530558
"UNITED ST5",1995,258694,5523319
"UNITED ST1",1996,287900,1636646
"UNITED ST3",1997,29876,3317587
"UNITED ST2",1995,222035,1373346
"UNITED ST5",1997,101320,3763970
"UNITED ST6",1993,74549,2247379
"UNITED ST3",1996,128569,4713094
"UNITED ST3",1995,230863,4453440
"UNITED ST7",1992,204577,1140134
"UNITED ST5",1994,290467,4186204
"UNITED ST4",1994,252368,5295535
"UNITED ST1",1994,252368,2758133
"UNITED ST8",1997,238565,479874
"UNITED ST2",1996,120955,8398944
"UNITED ST6",1995,240961,2384011
"UNITED ST7",1996,179057,841935
"UNITED ST6",1995,173821,2877474
"UNITED ST6",1992,150301,4676140
"UNITED ST4",1993,195428,2972630
"UNITED ST2",1996,287692,841351
"UNITED ST3",1993,137917,343424
"UNITED ST6",1993,137917,1666207
"UNITED ST8",1996,82261,5243397
"UNITED ST6",1994,253679,4125528
"UNITED ST7",1993,273659,3430653
"UNITED ST4",1995,169039,4209737
"UNITED ST9",1993,138724,6348812
"UNITED ST9",1996,155039,564364
"UNITED ST2",1994,161314,5242261
"UNITED ST9",1995,292435,3650169
"UNITED ST9",1995,106831,2368239
"UNITED ST4",1994,139987,5888573
"UNITED ST9",1995,266923,2620775
"UNITED ST6",1997,266734,4436932
"UNITED ST8",1994,121543,1177548
"UNITED ST5",1992,33334,9430843
"UNITED ST9",1994,28082,8031393
"UNITED ST1",1997,76922,7208455
"UNITED ST2",1997,68803,142410
"UNITED ST0",1994,150842,5226840
"UNITED ST6",1994,153146,3549089
"UNITED ST0",1992,157112,1605863
"UNITED ST4",1997,162220,2702004
"UNITED ST5",1997,162220,1863254
"UNITED ST3",1992,19486,474398
"UNITED ST2",1996,126814,4914479
"UNITED ST7",1996,263888,3028145
"UNITED ST5",1994,135790,4935521
"UNITED ST8",1997,170927,4823470
"UNITED ST3",1992,139133,3848328
"UNITED ST7",1997,199912,3353310
"UNITED ST7",1995,35330,989740
"UNITED ST4",1993,265390,130320
"UNITED ST0",1994,139718,487863
"UNITED ST0",1992,81412,6382426
"UNITED ST3",1996,225157,4041037
"UNITED ST8",1997,117572,2000649
"UNITED ST2",1994,91378,8861901
"UNITED ST4",1994,282511,207924
"UNITED ST2",1992,11812,4070961
"UNITED ST2",1994,180044,5789231
"UNITED ST6",1997,151724,3944762
"UNITED ST1",1993,57260,552330
"UNITED ST4",1995,213194,3181167
"UNITED ST1",1993,273310,6610520
"UNITED ST6",1995,47059,3979922
"UNITED ST9",1997,75764,3676350
"UNITED ST5",1996,32587,6411777
"UNITED ST6",1997,248282,1960392
"UNITED ST5",1996,38137,8201233
"UNITED ST6",1997,143122,5417735
"UNITED ST4",1993,84379,4620559
"UNITED ST8",1993,107603,2170258
"UNITED ST3",1993,107603,4641734
"UNITED ST1",1993,107603,5304306
"UNITED ST4",1996,297619,4392566
"UNITED ST8",1996,297619,6088903
"UNITED ST8",1996,297619,4000128
"UNITED ST1",1992,149702,1767753
"UNITED ST7",1997,159847,1637241
"UNITED ST5",1997,159847,2864808
"UNITED ST1",1996,265108,6575205
"UNITED ST5",1997,77656,3827551
"UNITED ST2",1997,156698,6307604
"UNITED ST0",1996,266507,3619865
"UNITED ST8",1993,281101,5997565
"UNITED ST4",1996,41170,5403049
"UNITED ST5",1993,264604,5477766
"UNITED ST0",1994,197095,5582468
"UNITED ST3",1997,200720,4341542
"UNITED ST4",1996,102821,5396610
"UNITED ST4",1996,179510,3764249
"UNITED ST3",1994,32126,507186
"UNITED ST4",1994,32126,6138234
"UNITED ST4",1997,225107,6320923
"UNITED ST8",1995,241183,2145670
"UNITED ST9",1995,241183,6256211
"UNITED ST8",1996,287048,438508
"UNITED ST3",1997,272668,4055317
"UNITED ST7",1992,91922,7757899
"UNITED ST1",1997,20065,684020
"UNITED ST1",1994,144497,972978
"UNITED ST1",1993,134845,2803034
"UNITED ST4",1996,118135,5130194
"UNITED ST2",1993,32159,1214393
"UNITED ST0",1994,109288,7745255
"UNITED ST6",1994,81551,4981135
"UNITED ST6",1994,81551,975803
"UNITED ST7",1992,72340,4346643
"UNITED ST7",1993,241289,853765
"UNITED ST7",1995,269149,329818
"UNITED ST6",1992,98038,3666492
"UNITED ST4",1997,163919,130615
"UNITED ST6",1993,210701,3228787
"UNITED ST8",1992,64121,8149749
"UNITED ST9",1992,70618,1950390
"UNITED ST2",1992,74227,4966850
"UNITED ST1",1993,94726,857232
"UNITED ST1",1994,73597,1048541
"UNITED ST5",1995,237214,5728778
"UNITED ST4",1995,147964,4622017
"UNITED ST8",1995,99146,382299
"UNITED ST5",1996,146507,7059594
"UNITED ST4",1993,60673,6200992
"UNITED ST4",1994,63467,6555423
"UNITED ST7",1997,184460,7081470
"UNITED ST5",1997,152836,4595362
"UNITED ST6",1995,157339,787670
"UNITED ST3",1996,211123,8458510
"UNITED ST3",1997,109603,6824469
"UNITED ST5",1995,68327,8067763
"UNITED ST6",1995,214111,7676504
"UNITED ST0",1996,145910,2724901
"UNITED ST8",1997,232331,5815162
"UNITED ST9",1997,83354,5188235
"UNITED ST7",1992,9428,2637770
"UNITED ST1",1994,277606,7928518
"UNITED ST1",1995,142444,1013541
"UNITED ST5",1997,42847,4001940
"UNITED ST6",1997,42847,2829844
"UNITED ST0",1993,73003,2497475
"UNITED ST0",1995,63925,510095
"UNITED ST4",1993,241745,2386356
"UNITED ST9",1994,103072,2409183
"UNITED ST8",1996,271496,8382762
"UNITED ST5",1997,18130,4684243
"UNITED ST1",1995,199784,1634081
"UNITED ST6",1993,247424,1681363
"UNITED ST6",1994,264586,370215
"UNITED ST1",1995,296830,3606615
"UNITED ST7",1997,65992,1110550
"UNITED ST2",1997,4235,7985836
"UNITED ST4",1997,3199,6765563
"UNITED ST5",1995,37396,4082607
"UNITED ST0",1993,156083,5262789
"UNITED ST4",1996,29558,5532109
"UNITED ST5",1992,202652,7547658
"UNITED ST1",1993,200311,4658734
"UNITED ST0",1996,113362,439428
"UNITED ST0",1994,241747,3960938
"UNITED ST7",1993,42886,5391557
"UNITED ST7",1997,87823,6324526
"UNITED ST8",1995,58055,5242263
"UNITED ST9",1996,69589,6543954
"UNITED ST7",1996,72860,4639739
"UNITED ST5",1996,72860,6892950
"UNITED ST6",1995,283699,2578826
"UNITED ST0",1996,286000,4911661
"UNITED ST9",1996,286000,2290612
"UNITED ST7",1992,195439,6524306
"UNITED ST6",1994,122323,8513440
"UNITED ST9",1995,278851,3256202
"UNITED ST1",1993,278009,587788
"UNITED ST7",1996,271,223902
"UNITED ST4",1993,27250,2007980
"UNITED ST3",1992,178828,3858005
"UNITED ST6",1994,161435,2655560
"UNITED ST4",1994,161435,4170840
"UNITED ST6",1996,26164,2373031
"UNITED ST4",1994,113269,2932097
"UNITED ST6",1992,1882,1368531
"UNITED ST7",1995,220690,2174718
"UNITED ST0",1992,154127,1644326
"UNITED ST9",1995,211384,4075786
"UNITED ST2",1994,108289,1969144
"UNITED ST0",1996,147181,125743
"UNITED ST0",1997,240844,408199
"UNITED ST4",1993,55471,2515853
"UNITED ST6",1997,168559,745301
"UNITED ST3",1997,168559,5165535
"UNITED ST2",1992,106654,5766512
"UNITED ST0",1997,100324,2476022
"UNITED ST7",1997,130039,8228400
"UNITED ST5",1992,79894,746913
"UNITED ST7",1993,241351,3172862
"UNITED ST8",1995,27808,3884493
"UNITED ST0",1994,280675,3905587
"UNITED ST6",1996,29902,3235167
"UNITED ST6",1995,120598,132886
"UNITED ST2",1995,120598,1234591
"UNITED ST5",1995,75577,1909281
"UNITED ST5",1997,253603,3815830
"UNITED ST3",1994,231098,4783885
"UNITED ST6",1993,125329,963675
"UNITED ST5",1992,123500,4546379
"UNITED ST3",1997,55189,4278841
"UNITED ST5",1992,161329,3857606
"UNITED ST6",1992,42430,6182083
"UNITED ST0",1993,66760,4489242
"UNITED ST9",1995,234821,6243994
"UNITED ST4",1997,130451,6510085
"UNITED ST4",1997,39196,1338447
"UNITED ST6",1994,263177,1612759
"UNITED ST6",1993,134770,3061978
"UNITED ST3",1995,17513,3615168
"UNITED ST6",1997,275554,4093379
"UNITED ST6",1997,133009,3247986
"UNITED ST7",1995,61912,1592722
"UNITED ST9",1995,230368,5070685
"UNITED ST2",1992,132364,4942797
"UNITED ST0",1992,132364,2908405
"UNITED ST2",1992,144680,4931798
"UNITED ST9",1997,187786,893020
"UNITED ST6",1995,101914,1275895
"UNITED ST4",1996,171469,1682366
"UNITED ST9",1996,261721,7572432
"UNITED ST6",1996,297982,1128207
"UNITED ST8",1994,247529,1396962
"UNITED ST1",1997,157952,2637240
"UNITED ST0",1992,8069,4928716
"UNITED ST0",1997,137863,1292266
"UNITED ST7",1992,276742,2529340
"UNITED ST2",1994,269525,1354545
"UNITED ST5",1994,86680,3280914
"UNITED ST9",1997,118921,1538959
"UNITED ST8",1995,185491,1982990
"UNITED ST1",1993,230638,2904712
"UNITED ST0",1992,39026,781463
"UNITED ST9",1992,179384,2258884
"UNITED ST0",1996,194449,7570846
"UNITED ST9",1994,173498,2013566
"UNITED ST5",1996,265717,1991696
"UNITED ST9",1996,260951,2783637
"UNITED ST5",1993,32174,4575310
"UNITED ST7",1994,63037,5494052
"UNITED ST9",1994,63037,5218966
"UNITED ST5",1997,19906,917793
"UNITED ST8",1997,184727,3595617
"UNITED ST6",1992,154729,4160847
"UNITED ST0",1994,5758,933646
"UNITED ST0",1996,160912,4173285
"UNITED ST8",1996,160912,2265681
"UNITED ST4",1994,275657,3284681
"UNITED ST3",1995,141133,3214352
"UNITED ST5",1997,219436,3694861
"UNITED ST4",1992,299662,3525100
"UNITED ST1",1997,156563,1547072
"UNITED ST0",1996,51031,4654443
"UNITED ST0",1995,252227,2703132
"UNITED ST8",1997,47713,2966335
"UNITED ST6",1995,7657,2992479
"UNITED ST9",1992,281843,1688890
"UNITED ST4",1992,146069,5009135
"UNITED ST0",1992,56794,6537435
"UNITED ST8",1995,161029,9167481
"UNITED ST7",1994,98491,2097273
"UNITED ST6",1997,202747,4224263
"UNITED ST9",1993,296578,620540
"UNITED ST0",1995,60916,3614383
"UNITED ST5",1995,126491,4216758
"UNITED ST7",1994,233234,2651386
"UNITED ST6",1994,211490,1057331
"UNITED ST6",1992,104179,3852430
"UNITED ST3",1992,104179,3686320
"UNITED ST2",1995,64963,1333835
"UNITED ST4",1996,42530,3835254
"UNITED ST9",1997,176996,3257683
"UNITED ST2",1996,242143,645943
"UNITED ST4",1994,19411,2847216
"UNITED ST2",1994,284608,5516877
"UNITED ST4",1995,60839,912836
"UNITED ST7",1995,159916,941736
"UNITED ST3",1996,147542,4072246
"UNITED ST8",1995,288874,6302106
"UNITED ST5",1997,211384,7144848
"UNITED ST6",1996,285247,6150219
"UNITED ST6",1992,145727,1117098
"UNITED ST9",1996,201145,1016114
"UNITED ST9",1996,215714,4756546
"UNITED ST2",1994,298003,4562136
"UNITED ST4",1995,164261,5969131
"UNITED ST7",1995,151184,4044658
"UNITED ST4",1995,130106,5961885
"UNITED ST1",1993,137116,781020
"UNITED ST3",1992,174613,7095283
"UNITED ST5",1995,286093,4980977
"UNITED ST8",1994,219271,6573290
"UNITED ST9",1992,78184,3128923
"UNITED ST3",1997,264391,5288665
"UNITED ST8",1996,13594,423380
"UNITED ST6",1994,237862,5438664
"UNITED ST4",1992,109918,4423339
"UNITED ST2",1997,173402,472216
"UNITED ST4",1995,247483,7674900
"UNITED ST0",1997,89831,1292850
"UNITED ST5",1993,176710,1451764
"UNITED ST7",1993,176710,1378116
"UNITED ST6",1995,235327,802746
"UNITED ST3",1993,72698,664517
"UNITED ST7",1996,229411,2828352
"UNITED ST9",1994,108169,4537310
"UNITED ST5",1994,62573,6685456
"UNITED ST4",1997,64223,4237984
"UNITED ST3",1993,158296,388087
"UNITED ST3",1993,158296,229040
"UNITED ST2",1993,108359,4578039
"UNITED ST7",1996,49834,2290374
"UNITED ST4",1994,159919,6591915
"UNITED ST5",1997,60562,2709900
"UNITED ST3",1992,260171,3569023
"UNITED ST4",1995,204278,2650038
"UNITED ST7",1995,204278,1522228
"UNITED ST5",1997,26014,7700654
"UNITED ST2",1995,63229,4086700
"UNITED ST7",1997,21856,4520704
"UNITED ST9",1997,21856,1148711
"UNITED ST4",1997,34928,2819516
"UNITED ST2",1992,76693,1976774
"UNITED ST6",1994,129595,5181487
"UNITED ST7",1997,189298,3194879
"UNITED ST4",1995,26063,4171579
"UNITED ST6",1992,174268,4805938
"UNITED ST8",1993,98818,4607904
"UNITED ST3",1995,257191,678656
"UNITED ST1",1995,246955,7387846
"UNITED ST2",1993,184999,3444308
"UNITED ST7",1992,59251,2924382
"UNITED ST8",1995,145133,6983062
"UNITED ST6",1992,187865,4753255
"UNITED ST2",1995,240136,3219451
"UNITED ST3",1997,181538,3658888
"UNITED ST7",1993,49672,7553154
"UNITED ST0",1995,96842,1033388
"UNITED ST5",1995,295031,5908675
"UNITED ST5",1994,165520,6663373
"UNITED ST3",1994,165520,1666627
"UNITED ST7",1996,33461,2450866
"UNITED ST0",1995,279508,2189347
"UNITED ST7",1994,176461,4843985
"UNITED ST9",1996,162592,4885177
"UNITED ST9",1992,97522,2626463
"UNITED ST8",1996,7810,1792086
"UNITED ST5",1996,286771,6203771
"UNITED ST1",1993,9040,5168291
"UNITED ST1",1992,12758,8687131
"UNITED ST0",1994,236857,5229025
"UNITED ST4",1993,179243,4066265
"UNITED ST0",1992,77362,2657549
"UNITED ST7",1993,81466,3315113
"UNITED ST9",1997,88420,1526949
"UNITED ST7",1995,31876,4389239
"UNITED ST6",1993,104221,3693962
"UNITED ST8",1995,23813,4924451
"UNITED ST0",1993,299134,2439229
"UNITED ST3",1996,285319,4391847
"UNITED ST6",1996,285319,6279126
"UNITED ST6",1996,92939,3727226
"UNITED ST6",1996,92939,2481645
"UNITED ST1",1995,209539,2974478
"UNITED ST0",1992,221461,226349
"UNITED ST4",1997,256750,2548633
"UNITED ST1",1992,135199,2325960
"UNITED ST7",1997,154801,6697164
"UNITED ST7",1997,154801,7887008
"UNITED ST4",1996,46927,3142913
"UNITED ST9",1995,97912,4395486
"UNITED ST6",1992,128665,4236124
"UNITED ST8",1997,27116,2001610
"UNITED ST9",1997,27116,843412
"UNITED ST4",1997,168172,4254206
"UNITED ST2",1997,227630,2185876
"UNITED ST4",1997,227630,4859616
"UNITED ST5",1995,90412,2116349
"UNITED ST0",1996,215558,1874414
"UNITED ST1",1997,182489,221232
"UNITED ST7",1992,212525,4450599
"UNITED ST3",1997,98462,4825444
"UNITED ST9",1994,103297,952840
"UNITED ST3",1993,32333,3718249
"UNITED ST3",1997,160534,2352358
"UNITED ST5",1997,170749,3416140
"UNITED ST6",1997,170749,2348901
"UNITED ST4",1995,203500,729928
"UNITED ST6",1992,203279,3096795
"UNITED ST9",1992,222274,3610524
"UNITED ST2",1997,279656,6768158
"UNITED ST0",1996,62995,3549312
"UNITED ST1",1996,131410,5634944
"UNITED ST3",1995,34130,336750
"UNITED ST0",1992,35212,2608017
"UNITED ST3",1992,35212,1700709
"UNITED ST1",1996,79723,408260
"UNITED ST4",1994,3472,5121036
"UNITED ST5",1997,136420,2840882
"UNITED ST5",1992,284630,7386850
"UNITED ST1",1996,59776,8577097
"UNITED ST7",1996,59776,3445991
"UNITED ST3",1996,59776,163272
"UNITED ST8",1995,235858,2365416
"UNITED ST0",1995,199904,4964998
"UNITED ST5",1994,74189,5258430
"UNITED ST7",1997,192698,1894543
"UNITED ST6",1992,234917,4262881
"UNITED ST9",1997,35047,2161380
"UNITED ST7",1992,67015,1351566
"UNITED ST4",1992,69124,3975791
"UNITED ST0",1992,74110,4655643
"UNITED ST7",1992,103006,3266302
"UNITED ST8",1992,17626,3738489
"UNITED ST9",1993,198280,6278517
"UNITED ST3",1996,280067,311721
"UNITED ST8",1997,66391,3047676
"UNITED ST2",1995,238066,5018339
"UNITED ST3",1994,264836,1297332
"UNITED ST2",1997,156011,465280
"UNITED ST2",1993,31807,4701465
"UNITED ST3",1996,126704,7149820
"UNITED ST4",1992,149389,2778425
"UNITED ST9",1992,149389,3897045
"UNITED ST6",1992,77096,3991383
"UNITED ST7",1996,138610,1280962
"UNITED ST6",1994,59186,3215615
"UNITED ST0",1997,234128,5921084
"UNITED ST9",1994,117437,444396
"UNITED ST6",1994,117437,6284353
"UNITED ST0",1994,286858,3785382
"UNITED ST3",1994,286858,3971716
"UNITED ST1",1992,294256,7917475
"UNITED ST4",1996,228196,7989395
"UNITED ST6",1993,249724,7730030
"UNITED ST3",1997,282802,3723174
"UNITED ST8",1997,111325,2875414
"UNITED ST1",1994,273052,922896
"UNITED ST1",1994,273052,5259045
"UNITED ST2",1997,282484,3187579
"UNITED ST0",1992,291439,3672499
"UNITED ST7",1994,187856,1952296
"UNITED ST4",1993,294971,3407836
"UNITED ST2",1997,242428,5438674
"UNITED ST0",1996,28060,5176920
"UNITED ST8",1994,173378,3044099
"UNITED ST0",1993,236260,3230347
"UNITED ST6",1992,181210,2601892
"UNITED ST0",1996,60649,363881
"UNITED ST4",1994,266110,3799589
"UNITED ST0",1993,10714,4964480
"UNITED ST7",1994,60578,579162
"UNITED ST4",1997,14131,620981
"UNITED ST4",1995,30142,5021387
"UNITED ST6",1995,282802,8012606
"UNITED ST8",1994,273992,4439923
"UNITED ST7",1995,12032,5712115
"UNITED ST7",1997,141778,556641
"UNITED ST0",1995,245620,4938871
"UNITED ST5",1995,245620,3174521
"UNITED ST5",1994,4927,5797234
"UNITED ST0",1992,13642,2472879
"UNITED ST8",1992,13642,577070
"UNITED ST6",1993,210403,2559000
"UNITED ST7",1997,217906,2326510
"UNITED ST3",1992,242378,500423
"UNITED ST5",1995,275195,435921
"UNITED ST2",1995,259093,5815756
"UNITED ST7",1994,209495,1003150
"UNITED ST3",1997,97129,8923732
"UNITED ST3",1996,225283,2949807
"UNITED ST7",1993,164197,1721098
"UNITED ST0",1993,84674,184552
"UNITED ST9",1995,71905,5038947
"UNITED ST7",1995,27103,2869291
"UNITED ST4",1994,166546,3081700
"UNITED ST8",1997,92789,5584437
"UNITED ST1",1992,285622,4736666
"UNITED ST0",1994,261857,2531146
"UNITED ST9",1995,29750,4183884
"UNITED ST0",1995,29750,660983
"UNITED ST9",1994,67999,7142904
"UNITED ST9",1996,218296,5520069
"UNITED ST6",1992,167803,2812436
"UNITED ST1",1994,285161,3150150
"UNITED ST9",1993,139361,229556
"UNITED ST2",1992,49837,448409
"UNITED ST0",1995,276916,1032093
"UNITED ST5",1992,2155,4991427
"UNITED ST2",1997,11914,6302604
"UNITED ST3",1992,145837,363932
"UNITED ST8",1997,196477,5842617
"UNITED ST6",1992,273178,549785
"UNITED ST9",1992,173878,997064
"UNITED ST6",1992,49751,2862634
"UNITED ST9",1996,82340,6533611
"UNITED ST9",1996,220418,5731480
"UNITED ST9",1996,220418,2220129
"UNITED ST9",1992,298564,4876035
"UNITED ST4",1992,83189,3301380
"UNITED ST7",1993,271141,4632471
"UNITED ST1",1992,100174,6640275
"UNITED ST9",1992,133807,358064
"UNITED ST0",1996,105472,2736370
"UNITED ST7",1994,246700,5570424
"UNITED ST5",1995,56612,3728896
"UNITED ST3",1996,164464,2961063
"UNITED ST5",1993,112078,1996830
"UNITED ST4",1993,237802,3042547
"UNITED ST1",1995,21595,188009
"UNITED ST5",1993,30422,4052048
"UNITED ST3",1996,6907,7792095
"UNITED ST1",1997,274865,681935
"UNITED ST8",1997,28349,4765375
"UNITED ST7",1993,156547,8195168
"UNITED ST4",1997,291340,4685432
"UNITED ST0",1992,79828,925548
"UNITED ST1",1996,47690,5597650
"UNITED ST6",1996,194626,4345015
"UNITED ST0",1995,157393,5473292
"UNITED ST5",1993,266008,6627428
"UNITED ST8",1994,268321,1378832
"UNITED ST8",1995,90181,4798421
"UNITED ST6",1997,205123,5911444
"UNITED ST1",1996,60745,6000037
"UNITED ST5",1995,270163,4190301
"UNITED ST8",1995,110545,3125358
"UNITED ST5",1993,214243,109532
"UNITED ST3",1995,106597,5498212
"UNITED ST6",1996,228493,5390787
"UNITED ST5",1995,276724,3995251
"UNITED ST5",1994,144643,1475407
"UNITED ST1",1993,42643,1329866
"UNITED ST1",1996,253493,5065729
"UNITED ST7",1993,222194,8889730
"UNITED ST9",1997,121796,3703590
"UNITED ST2",1992,79483,4884086
"UNITED ST7",1994,297754,3468597
"UNITED ST1",1995,164653,7508210
"UNITED ST9",1994,62572,1400289
"UNITED ST0",1995,209695,4386717
"UNITED ST0",1997,118520,4279299
"UNITED ST7",1994,242732,2910023
"UNITED ST0",1996,286501,7040409
"UNITED ST4",1992,207311,4393484
"UNITED ST6",1996,257269,4920076
"UNITED ST1",1995,292723,485393
"UNITED ST9",1992,221017,4088496
"UNITED ST0",1992,19004,6371525
"UNITED ST6",1992,179116,4001586
"UNITED ST0",1995,294118,449508
"UNITED ST0",1992,170783,3274387
"UNITED ST1",1993,241196,6399504
"UNITED ST7",1996,3187,3582196
"UNITED ST5",1996,112870,4042993
"UNITED ST8",1993,230860,667190
"UNITED ST9",1992,99964,545961
"UNITED ST4",1994,162500,3067736
"UNITED ST7",1997,220945,2004519
"UNITED ST7",1995,233447,3654298
"UNITED ST2",1997,135931,1716988
"UNITED ST2",1994,269813,1570312
"UNITED ST5",1996,242740,289144
"UNITED ST2",1995,174913,4013999
"UNITED ST2",1996,284914,1409510
"UNITED ST4",1993,297752,3866207
"UNITED ST5",1995,178024,1840416
"UNITED ST1",1996,192790,114858
"UNITED ST4",1994,61166,3050342
"UNITED ST1",1992,211394,702916
"UNITED ST5",1992,293566,3630926
"UNITED ST2",1993,259121,4096654
"UNITED ST3",1993,59494,1056620
"UNITED ST6",1996,51932,5525709
"UNITED ST0",1995,276580,2960286
"UNITED ST7",1997,65761,7759607
"UNITED ST5",1997,91057,559146
"UNITED ST1",1995,126320,4902412
"UNITED ST5",1996,32027,1126232
"UNITED ST6",1997,76990,499106
"UNITED ST8",1996,102661,6724476
"UNITED ST8",1993,247165,393530
"UNITED ST3",1997,65828,6309305
"UNITED ST7",1992,84451,3948518
"UNITED ST7",1996,32108,3404455
"UNITED ST5",1995,27760,2277414
"UNITED ST7",1994,281584,1177857
"UNITED ST3",1992,91166,1441492
"UNITED ST8",1992,255344,7718678
"UNITED ST6",1995,233104,6282480
"UNITED ST0",1994,239365,1284165
"UNITED ST8",1992,83738,3646026
"UNITED ST2",1996,240299,3236162
"UNITED ST7",1992,134659,5934828
"UNITED ST3",1996,230279,5064467
"UNITED ST7",1996,230279,5429637
"UNITED ST4",1992,274,4175982
"UNITED ST4",1992,81653,3437494
"UNITED ST9",1993,282760,7396139
"UNITED ST2",1995,103393,446731
"UNITED ST0",1994,124538,7013308
"UNITED ST1",1993,35284,1465155
"UNITED ST9",1996,124444,3275325
"UNITED ST9",1994,103562,2450349
"UNITED ST5",1994,103562,7236068
"UNITED ST8",1996,18178,450094
"UNITED ST0",1995,154651,4046375
"UNITED ST5",1993,179110,2907419
"UNITED ST0",1993,87188,1986035
"UNITED ST1",1994,263545,1420989
"UNITED ST8",1994,112616,1401305
"UNITED ST2",1993,287233,727492
"UNITED ST1",1996,49969,218675
"UNITED ST0",1994,247015,3821672
"UNITED ST7",1992,134558,250293
"UNITED ST9",1996,154907,169151
"UNITED ST1",1995,274325,2691794
"UNITED ST1",1996,1546,2808790
"UNITED ST1",1997,185593,5449347
"UNITED ST6",1993,20407,2684393
"UNITED ST0",1997,56833,2086943
"UNITED ST0",1994,266822,562428
"UNITED ST1",1994,266822,2753859
"UNITED ST8",1994,66355,2346379
"UNITED ST9",1993,239098,612132
"UNITED ST5",1994,18751,3568838
"UNITED ST5",1992,83366,7358475
"UNITED ST1",1992,83366,1696690
"UNITED ST9",1997,165985,3858844
"UNITED ST1",1996,197167,2259115
"UNITED ST7",1996,25612,8255922
"UNITED ST1",1994,231974,3440856
"UNITED ST1",1994,278230,4049023
"UNITED ST0",1993,77531,4825394
"UNITED ST1",1997,151822,5708663
"UNITED ST9",1993,78500,4415985
"UNITED ST4",1994,288179,3427482
"UNITED ST9",1997,22967,4942672
"UNITED ST3",1997,175852,4976977
"UNITED ST2",1995,197671,158943
"UNITED ST4",1993,289753,3983874
"UNITED ST3",1994,114626,3621327
"UNITED ST2",1995,203974,3855084
"UNITED ST8",1995,16951,238272
"UNITED ST0",1995,260477,1302636
"UNITED ST6",1996,28610,3024854
"UNITED ST9",1993,242290,1497922
"UNITED ST8",1994,278188,643138
"UNITED ST2",1996,171442,2095326
"UNITED ST4",1996,228908,909235
"UNITED ST5",1996,228908,1459888
"UNITED ST8",1992,298675,3587556
"UNITED ST7",1995,203411,347875
"UNITED ST5",1997,233060,5744029
"UNITED ST1",1993,222766,4052402
"UNITED ST9",1997,107773,2197794
"UNITED ST5",1993,217879,6094118
"UNITED ST8",1995,220535,3624493
"UNITED ST7",1997,4990,6122345
"UNITED ST7",1993,148480,1731101
"UNITED ST9",1996,78658,914713
"UNITED ST6",1996,65884,376774
"UNITED ST6",1997,149068,2121012
"UNITED ST8",1994,274354,346276
"UNITED ST4",1995,34132,2331151
"UNITED ST6",1992,251896,1458559
"UNITED ST8",1992,167281,3190272
"UNITED ST3",1992,219140,7852700
"UNITED ST8",1996,173950,7175215
"UNITED ST0",1995,61811,576175
"UNITED ST1",1992,156427,4622223
"UNITED ST5",1992,14857,1028877
"UNITED ST4",1996,118189,372216
"UNITED ST6",1995,3644,2188100
"UNITED ST5",1992,201815,706311
"UNITED ST7",1997,279253,4822448
"UNITED ST9",1997,279253,4427975
"UNITED ST4",1994,278440,779074
"UNITED ST9",1992,167153,559125
"UNITED ST5",1993,127924,4692636
"UNITED ST9",1993,127924,4360593
"UNITED ST0",1996,238093,3434928
"UNITED ST4",1996,241510,4669821
"UNITED ST0",1997,259021,5985187
