"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1998,839492,380143,1137510,73387
1995,645883,678367,6070128,80719
1994,450608,626470,4608252,83786
1994,450608,264640,1400841,96277
1994,450608,589639,2226449,103716
1998,430940,168328,2412840,83779
1998,430940,301154,1601024,69308
1995,750022,183423,2146648,90385
1998,205661,76646,5185957,97358
1994,533515,787072,3449303,69542
1994,533515,303456,5624681,87566
1994,533515,182751,7839281,110025
1998,327799,462245,1010443,72433
1998,327799,645686,2819491,97899
1998,327799,252252,3934252,72254
1995,388483,367971,3164465,122337
1993,393760,460855,4579523,108949
1997,210886,352998,1698211,123058
1993,289805,767784,4212731,111105
1993,289805,142223,5412611,75913
1994,852524,386738,903236,109483
1994,852524,699936,2961927,116154
1994,852524,293879,5933220,112371
1995,261938,703280,5103485,76995
1997,183322,630308,5026137,74296
1997,183322,775886,7156828,117711
1993,368617,275332,6471234,78439
1995,620002,191037,5195706,67681
1992,881248,82446,4113907,85706
1992,881248,89622,4796181,96697
1996,395236,445212,444360,69431
1997,712373,76608,855684,95076
1997,712373,17774,4982262,101506
1992,150196,783725,8862581,108521
1998,420242,584597,499426,100894
1998,420242,162488,2623412,93028
1998,420242,523372,5387446,83721
1992,76939,264966,1668340,115857
1993,682184,110101,2699973,66666
1997,354664,111378,3376169,83362
1995,545752,444522,145183,87990
1995,545752,493734,4498956,103662
1996,548062,688554,604667,92551
1996,220855,507341,3168552,80899
1996,276362,387334,5652589,85279
1993,564457,264946,8622116,114655
1994,320671,325398,704573,85402
1998,225215,204060,996827,57843
1998,225215,206908,2531771,108893
1997,683830,57022,3692863,58741
1993,128240,596315,1244757,84677
1992,157639,634649,3534617,95016
1992,716590,31963,3172163,113697
1993,119431,641892,6205782,110031
1995,644552,344177,4975005,73269
1996,252376,552782,8190368,110085
1995,881065,534274,588712,78495
1992,352066,147448,6366088,89726
1993,348154,222600,5938101,91355
1993,348154,322284,2551145,78376
1993,348154,44265,3134401,72555
1992,513772,333586,2108680,97174
1995,111097,415467,2845061,82946
1997,809044,135688,5584723,103420
1994,555221,632572,1191595,90272
1995,726395,790362,6262446,87139
1998,673078,692223,2003848,72911
1998,673078,589609,5486413,101914
1993,133135,768770,6597399,110324
1993,176978,724811,1024365,110146
1992,313723,206623,4240078,91776
1993,530602,126051,2477215,64623
1993,116707,519421,5561384,86424
1993,116707,297889,6917265,113212
1995,385930,261929,6043348,113454
1995,897430,320273,4390617,77595
1998,295477,626386,787410,78741
1998,295477,457540,6756810,89851
1992,58414,403356,3626870,75559
1994,321073,489091,4717745,64804
1996,775213,325402,4964462,85643
1992,590494,75828,2121292,108229
1992,590494,593305,1145191,83896
1996,821846,637119,2651816,63364
1998,451330,419292,4731220,72676
1998,316925,231025,3653870,57360
1997,351211,600241,4450719,68472
1993,413416,415251,2411763,69973
1993,413416,651692,5588444,98619
1993,413416,164344,3920818,84500
1993,413416,514365,262074,82760
1994,812128,489234,4254324,73392
1993,514189,343642,3843236,101137
1996,306547,15739,5571475,99283
1996,306547,512936,3508038,116934
1993,519068,155470,4303350,91528
1995,307117,682547,6538655,91770
1992,755524,430235,419475,69912
1992,755524,556380,400744,86181
1993,882062,162673,4241977,104140
1995,667673,582758,5713625,110443
1997,469337,526197,225063,73390
1997,469337,600677,4259628,94658
1996,532312,281240,4956972,73273
1996,532312,431251,1158585,70933
1997,536422,21747,2913620,100124
1997,320911,635900,6756001,110152
1992,881903,649306,251054,75316
1994,33740,307554,6029105,93692
1993,63413,783822,1433154,114347
1993,63413,50955,686142,114357
1996,175046,388235,396966,79393
1996,175046,57678,3042346,98140
1997,786205,752484,139816,92187
1996,863155,598684,4403170,106959
1998,838340,798823,2098594,115307
1998,838340,119322,3621564,80479
1992,477343,731284,3906292,78915
1993,628765,563320,373491,82998
1994,195394,367238,4510840,78313
1997,377723,32835,3616980,106069
1995,682481,67282,3957719,74956
1995,682481,392049,1129619,68461
1994,847112,340625,7162123,99936
1998,171731,650698,4406868,98919
1992,874615,339268,4055089,78435
1994,826669,789048,5571349,68220
1998,412025,454851,3069911,108349
1998,412025,667632,7838040,95976
1992,539869,433275,1319409,72495
1992,539869,556585,7020952,98493
1993,645128,589109,4142960,71884
1993,645128,351471,3730027,91347
1993,365924,26964,6429264,113457
1994,372805,158974,567198,121978
1994,811048,313567,5111498,94833
1994,756472,113320,2355976,79999
1994,756472,552814,6317217,112007
1994,756472,734906,7771243,116452
1994,756472,134145,429206,70748
1992,65282,168321,1033654,83359
1995,785255,799120,5068976,73145
1995,785255,734263,3819045,77833
1994,691396,515438,2092910,87204
1996,390100,509607,2473367,96994
1995,132571,652241,1789815,71592
1997,611188,321908,8078519,115793
1994,524344,536925,3970885,117714
1994,524344,736284,736699,79215
1997,271120,541151,4768520,71527
1992,892138,447671,6846889,97119
1992,892138,6199,2112018,66311
1997,674474,677044,4502654,61260
1996,100831,101522,6703488,91411
1997,490915,169998,8536662,124079
1997,490915,744753,4487109,107863
1997,490915,164844,2198983,114530
1994,492916,170924,8179172,119695
1995,814432,386933,6857628,121195
1996,375998,493247,5469370,74413
1998,848905,88871,541222,111592
1998,848905,297139,4342250,68167
1998,848905,634366,4614871,78019
1996,718837,187209,4526330,77772
1996,718837,6251,104152,69435
1996,718837,313181,3479811,71650
1994,406927,767916,1624797,119032
1994,287890,496607,3316203,96214
1994,287890,343535,6563486,94711
1994,135994,186445,6174766,91886
1998,523255,495191,2466047,71170
1997,442130,221235,5053837,69373
1997,442130,682271,3991569,75194
1995,305270,700210,330379,72610
1994,656654,386703,1578506,107381
1995,571345,701196,3753096,71829
1995,571345,189463,1825692,93147
1997,491032,609329,2141003,74297
1997,491032,287319,4963940,78378
1997,491032,172153,1646601,73509
1997,653066,24788,2740448,102766
1995,571700,248454,2499148,84146
1995,571700,60754,771637,102885
1995,857194,3540,6928992,86612
1995,857194,89689,3384218,100720
1998,540952,451456,6416473,84445
1992,872512,585510,587140,95729
1993,277840,727166,2493641,71587
1993,277840,638182,1207521,67209
1993,277840,313479,1134269,89547
1993,438118,718567,451876,95131
1998,535772,665315,353357,76816
1994,278930,32674,3306526,96400
1994,278930,604241,3160779,68712
1993,764360,763800,745508,111826
1996,883564,766754,1172543,109243
1996,883564,75504,1562352,88770
1996,41023,389186,3427656,76510
1996,893018,258596,2687868,93274
1996,552188,626375,2719800,78080
1995,708439,440497,2248203,86248
1997,623890,295899,8549698,113692
1996,715519,368199,2623062,76030
1992,740093,578508,1903776,95188
1992,740093,792176,6027469,76088
1993,739558,367389,6498322,87382
1995,731906,234773,1444764,102465
1994,211637,164885,6844078,116992
1997,771961,772114,3928296,71164
1997,771961,453487,3385081,86427
1996,366277,180817,5181021,113868
1998,51143,340324,916816,81858
1993,547871,204225,4471671,67752
1993,547871,403479,4727979,82947
1993,547871,457961,6781533,115136
1995,423271,720480,6469940,90027
1993,295615,137193,3410086,73811
1995,373873,155534,4563540,95371
1993,752687,405406,5161591,78682
1997,587,623945,7378456,112134
1992,52915,123659,3028770,100959
1994,113695,583302,3478438,83116
1994,659639,303677,798313,100839
1994,659639,217342,3513530,75559
1992,337738,500086,4185675,65163
1995,32161,678167,5218357,68707
1994,374938,199607,4300632,102396
1995,162071,307818,3615084,109548
1995,162071,100157,2198585,69429
1995,162071,137613,2916627,99036
1997,510865,771036,3363066,66420
1997,83824,593328,2456006,85278
1996,296689,447297,1231827,74656
1996,296689,110204,1631884,72852
1998,443758,218391,3937305,78562
1992,603910,457033,3234362,59400
1998,495628,494218,2094664,72731
1996,493663,220633,4263133,93217
1992,781006,488862,5802383,111050
1992,781006,289933,2740161,115375
1994,767092,654176,420412,67808
1993,4852,507301,5887260,78496
1993,99502,735470,6425217,90326
1993,117268,197397,2174337,89663
1993,117268,311008,2037980,61139
1996,814112,346276,1338127,79335
1996,814112,158236,3012967,77653
1996,814112,268208,3138074,70571
1995,509905,329087,3609370,66964
1998,861995,539071,1522988,66603
1993,244480,592044,5623299,68161
1995,775066,783681,952911,105879
1997,401050,441788,7066069,103785
1992,616909,80610,5196522,95436
1997,368206,175773,5435383,110926
1992,162820,58331,1625845,77359
1997,183032,610448,5873764,81504
1997,183032,133890,952325,115433
1998,8863,677444,5432629,85284
1994,756070,564792,4502667,111406
1992,609217,308112,987928,67206
1992,609217,798123,1914669,73265
1995,697411,282868,7181298,111051
1995,697411,152767,1455808,109185
1994,669187,782388,6616575,88221
1994,669187,794725,2911504,109181
1994,614704,542417,6109006,87563
1997,378502,247535,1654492,88951
1993,251492,179769,6566795,110925
1995,424249,56003,3155110,57540
1997,539989,689020,4407268,60539
1996,884275,606783,2649528,101385
1998,299857,191745,4099603,110204
1993,579412,635071,1964796,60362
1993,579412,28524,5229072,87151
1995,801199,443093,3812737,62164
1995,801199,764006,1363141,64198
1996,843568,21621,709605,92557
1993,45307,758234,4052339,77532
1997,811406,687949,3292747,116214
1995,786049,222012,3455800,56040
1998,899762,140187,2483812,73630
1994,484066,242784,3772992,103606
1994,484066,174309,871479,82998
1994,484066,797822,7947930,115187
1995,823309,105330,1366042,80119
1993,754052,630668,7833287,95917
1994,440065,454994,1403258,116938
1996,857368,210068,1672465,58683
1996,857368,211559,3966046,88232
1993,757240,322767,1165127,107385
1994,30358,616279,1522735,71714
1992,877531,652756,4716067,102523
1995,352243,524379,5696197,84201
1995,352243,428304,4757833,73936
1994,832205,451411,2484999,81743
1993,200710,374916,3981800,119454
1993,200710,309452,3007643,87686
1996,128405,475815,7406707,107447
1995,789043,648244,2360575,71532
1994,839719,465114,1359653,64745
1994,839719,86592,2374199,94715
1992,329558,394245,257132,80353
1992,310912,608133,378960,62466
1992,310912,472657,7665779,97777
1992,80921,198806,9143040,114288
1995,783491,748086,412794,68043
1995,783491,371467,3679972,92307
1997,221365,233168,1759637,66069
1997,221365,441862,5074201,108230
1997,221365,762056,3984623,67081
1993,612971,651078,504229,61742
1998,81821,701541,4494874,92550
1995,236551,77913,6296730,113454
1996,395786,272107,846006,64745
1993,874711,762323,4588080,83117
1998,642832,627048,965259,58500
1997,457783,153626,4534974,100777
1994,208009,443,5247476,80606
1994,208009,241657,2158164,95918
1996,399758,131090,219733,67265
1996,220711,740883,1462126,115431
1996,220711,13559,1571210,88353
1993,587375,710839,4472816,110988
1998,381235,586445,2327758,91885
1993,331072,149984,8115580,122038
1997,528214,792407,2114111,89962
1997,528214,262085,3797722,62824
1992,496636,517889,9152928,114411
1992,496636,146955,5325187,120117
1996,328775,646444,4769106,83424
1996,328775,324603,2278626,97655
1997,605341,701380,1670052,82881
1994,334780,263650,161364,96818
1992,675877,70999,7564761,118199
1992,675877,142348,269725,83420
1997,815695,348024,4013605,64320
1997,815695,435744,5213850,100783
1993,514997,436468,4263879,84266
1996,247603,423519,1220346,86549
1995,432911,725158,1774680,70987
1994,319370,630671,4170670,96098
1992,676025,715698,2632181,102819
1998,208546,324511,1604597,92130
1992,779567,596638,4163064,104076
1997,870547,189150,2001227,74349
1997,870547,633853,4288368,107209
1996,876614,511269,2563040,76814
1996,876614,94609,7235443,96216
1996,242191,27181,1086016,66490
1993,727795,107642,3068330,98978
1993,727795,342835,1859041,112669
1993,727795,720951,5134879,118315
1997,127075,582890,8621441,118372
1994,26293,437732,4488180,100182
1997,878005,145819,2230312,111888
1997,878005,73422,837252,83725
1997,878005,391105,3315561,71765
1997,878005,490968,3917880,117536
1993,384274,130310,1085651,80418
1992,695152,670259,1868414,73753
1992,515183,119243,2816057,75734
1995,677029,515934,561574,116994
1995,677029,157158,5596980,72909
1996,655846,279159,3755862,68288
1997,481837,115586,6172489,96094
1995,539542,269249,1717704,73093
1992,809513,422436,5737923,81504
1994,168995,706441,6223863,86844
1992,789193,294640,6342364,98077
1992,789193,768,327076,100125
1992,789193,91151,3957549,68529
1993,567997,416765,4066447,100904
1992,10067,337002,2493576,62339
1995,892430,765760,8500598,109543
1994,569986,50995,924345,116759
1994,569986,388344,2337562,85939
1996,164819,397129,3990988,73566
1996,164819,737629,3266516,99995
1996,810910,239525,5256126,87870
1996,234148,732284,718672,78975
1992,8284,79429,4682996,84505
1992,8284,558287,2300394,80715
1992,8284,88387,4401216,82522
1992,8284,717890,953930,114471
1997,103394,779316,5801574,83716
1997,103394,185415,6549289,90024
1997,103394,788351,811776,86359
1992,446842,250698,7204731,98920
1992,446842,288347,4999475,80119
1995,718663,197572,1602787,100174
1993,536384,220593,826414,90814
1993,536384,296057,834007,63182
1998,378032,6922,7527834,109735
1996,417472,748140,1767907,71286
1994,434621,26611,7006888,92256
1995,274147,397384,1990961,88882
1998,466318,529414,2771308,86603
1998,101806,216003,676376,55139
1998,101806,754954,3616056,120535
1993,133664,315141,936465,69367
1995,81805,725866,6649782,113509
1995,81805,415899,355714,108892
1995,81805,574027,5394900,66060
1995,81805,466265,1041629,73874
1996,591395,638777,3774628,102944
1993,636076,569023,4822272,65520
1993,154888,615979,6590601,113696
1992,381511,23305,235833,73698
1997,433831,115902,6352084,115074
1997,433831,499060,1349216,63542
1997,477898,372712,1445607,107082
1992,764374,257465,1793709,85347
1992,764374,273470,3702474,86607
1997,299845,646517,417091,87808
1997,299845,711645,2981898,99396
1994,29860,296728,2380099,103482
1994,29860,699780,1761952,106785
1994,29860,22723,7425488,98743
1998,535810,289711,3401400,102042
1997,854657,582077,4527249,69543
1994,214235,208320,5026244,73698
1994,680758,793879,6054645,118370
1996,668254,407500,128080,84448
1996,668254,84165,2389103,68949
1992,219985,602905,3738675,108472
1993,436892,126971,8631230,119878
1993,436892,673904,6572545,112672
1993,436892,696793,350792,107385
1993,436892,583848,7366029,115909
1993,436892,718508,4382495,91588
1992,632419,616143,2313096,63546
1993,702664,475656,4992787,97897
1993,702664,746805,2385079,111106
1993,765091,745606,6771437,99094
1993,765091,703733,6064556,104202
1993,545212,162291,3897475,81197
1993,545212,13270,1703908,70996
1997,305482,731832,7123443,111828
1992,632617,140698,3432174,104321
1992,665201,194675,2604954,106180
1992,230006,158246,5738656,78254
1992,230006,432925,5406489,111474
1993,815680,539960,4553863,119996
1995,326146,575116,2601340,71465
1995,576466,706983,8327940,119397
1997,151895,378207,3742473,77111
1995,494615,84430,6364935,84865
1994,711512,660655,6397855,96937
1996,73996,442587,3236548,91773
1997,719525,260915,1035496,112554
1997,719525,88336,4153098,79459
1997,719525,257184,5041689,68470
1995,641521,582320,1262070,84138
1994,39097,259230,2433144,71353
1994,39097,159123,555596,70927
1996,90941,501518,6849860,91169
1997,413449,186287,5034444,82396
1997,501989,1156,1779183,63429
1996,319732,404548,2296434,87151
1993,812984,394808,2093069,114167
1996,21718,469193,4947357,69730
1996,352808,210172,813784,64929
1997,608527,552141,3758328,71587
1996,502669,229770,5629605,101985
1994,40333,239177,2430996,66969
1994,421453,456057,1957173,60781
1995,670589,226380,1322046,78382
1996,539645,80052,776101,61923
1996,504653,259974,5028296,116037
1995,707716,59933,1703637,113575
1996,232055,586224,5764880,78612
1995,432274,774760,9081913,110083
1995,409249,427032,2244083,57540
1995,409249,26773,6200760,101986
1998,421874,62463,6705363,85527
1996,232061,281527,3152785,90510
1996,232061,747010,2092820,63418
1996,232061,589914,4081923,120233
1992,51680,579521,5601750,96030
1996,71953,673223,1722513,71771
1996,71953,27172,3235956,65950
1996,71953,526737,7857328,105822
1998,612385,596309,5882502,84316
1995,851140,26415,3054390,80484
1993,505445,429452,6561792,82885
1993,505445,36793,5016391,103787
1993,806716,768818,1509424,113206
1994,778892,201916,8640478,109074
1995,24805,798253,1456615,81073
1995,24805,85255,2592122,74415
1993,176642,64380,734031,80662
1993,176642,697206,656930,72190
1993,176642,329594,5974774,97414
1993,176642,274729,4600017,102222
1993,176642,560420,5792805,88824
1995,619240,609307,4483171,72976
1995,619240,553875,4339912,115731
1996,570164,454736,5411962,101442
1996,433081,701745,829687,104802
1996,433081,288744,1039638,103963
1992,473758,414987,5949330,114117
1997,138143,287713,4289165,102042
1997,138143,380995,797176,124558
1995,666625,799100,2007243,71944
1995,666625,463828,1852721,107508
1996,685325,290153,5102976,68588
1997,42097,479814,2001869,107627
1993,119134,116123,1708680,68347
1992,621832,370512,2706075,94950
1997,313979,253864,1259770,109071
1997,54400,135260,125640,77715
1992,865925,756825,8383374,112907
1997,595460,317503,2238161,91229
1997,595460,258474,4712793,85947
1992,786637,527620,3286962,98856
1992,786637,659520,4728450,88769
1997,882760,744929,6241440,118433
1992,22099,545544,457781,95371
1996,708335,366716,4428226,106962
1996,708335,419281,4085685,72015
1992,678370,741443,5195435,89064
1992,678370,631280,3161362,72675
1994,137398,363145,5394300,72487
1992,747215,423107,1258757,61804
1992,747215,743394,4779222,86241
1994,734251,231895,2959545,109612
1995,636385,95769,3285983,105885
1995,636385,367051,5149692,67082
1994,89413,412761,6326737,100424
1995,370742,594656,1050378,105037
1994,722815,785036,1916910,67260
1994,722815,485743,6449854,103723
1994,722815,709788,1472357,107865
1997,119254,398336,903621,86059
1996,883669,436994,5870148,115858
1995,893263,557675,1912845,103959
1995,893263,28213,2598535,68472
1996,264742,748420,6167238,88103
1996,264742,317367,5668913,83061
1996,264742,355594,4295506,98974
1994,604819,261698,2628933,99580
1994,571214,651878,4084202,109790
1993,81934,665297,1999419,75735
1993,81934,43794,2688361,104267
1992,49756,697936,191456,116034
1992,49756,595305,5433086,84016
1992,49756,582797,2047069,112786
1995,500755,589970,9992817,123597
1994,265354,378118,5382450,71766
1997,276559,429535,412991,87870
1997,276559,35142,701218,64628
1992,264721,591632,7239162,103416
1992,264721,127992,5999370,121199
1993,443354,109140,1801851,68948
1993,443354,386270,4717072,81375
1993,443354,352047,4648896,65941
1997,875054,799430,6813477,91764
1997,875054,19416,3040728,80124
1997,875054,721562,1178146,95011
1993,122897,551314,3932035,81917
1992,20686,441304,2692295,74716
1993,263470,451250,1967614,72073
1993,263470,153055,3541327,66483
1993,138085,195222,750815,79033
1993,138085,281706,2362766,101261
1993,138085,223812,2721734,104148
1997,446992,120554,155880,94473
1994,14701,729560,1246191,95371
1994,14701,746368,5740765,84859
1997,456976,416294,1161859,72616
1994,796075,426071,2566406,59823
1994,796075,113152,2988609,69909
1995,222014,188020,2871987,66481
1997,878809,440674,1740592,96879
1997,878809,281474,535609,87327
1998,230725,329317,2046376,80778
1998,230725,420218,3605785,68291
1995,256121,599641,3141819,104437
1995,256121,171291,1629298,81737
1995,256121,485454,5890147,86365
1996,814397,313276,2935645,77355
1996,814397,310536,3000248,92791
1992,72386,154255,2356650,78555
1992,72386,547134,4606329,70866
1996,687920,311806,4057307,109067
1996,687920,455053,1669297,60481
1992,459832,178193,2389837,76271
1992,459832,635443,4818921,82704
1998,670919,110167,3098285,70629
1998,889825,206672,2999454,94719
1997,871579,497072,3247773,64143
1997,871579,679743,2387676,103362
1996,697426,789060,3529820,68941
1996,245458,271983,7293993,117298
1997,712078,396726,165866,109362
1997,712078,562840,5906353,114169
1994,520378,301328,4596753,79758
1994,689000,409795,5231939,102286
1994,689000,210194,609507,66250
1995,611383,529590,3613260,97174
1995,611383,562186,1377968,74889
1992,195391,478891,1204196,112192
1993,713746,340645,4278128,101137
1994,879067,24111,3697412,62106
1998,743035,267819,5306796,107208
1996,665287,241659,7289314,96038
1996,493150,59110,200992,64146
1996,493150,304996,2000980,120058
1996,785986,529558,4876892,95251
1994,741835,180801,677448,112908
1994,741835,309412,5756670,85284
1995,238585,430993,5714190,115438
1994,375187,3267,2342860,70215
1994,375187,632019,1768822,57058
1992,119636,136367,5001575,84201
1994,390685,287731,673738,103123
1996,710419,544493,4950653,92248
1992,609484,603852,3592407,105349
1995,343969,273954,4771651,115676
1993,360994,361530,6216477,95491
1996,302737,364132,1392283,71767
1996,302737,753945,4071779,119934
1992,388957,434673,945298,96459
1998,478873,600083,653728,58983
1997,137974,281512,2365704,89610
1996,860071,289794,7117282,107026
1993,604043,38785,4309450,103426
1993,66308,70860,3806357,109851
1996,232691,500997,8027843,119878
1996,232691,255472,1938490,85647
1995,339896,42040,2891125,58922
1995,339896,161856,7669482,115071
1995,339896,307034,4197392,62461
1995,321469,154504,2992320,93510
1993,32893,86033,1426642,61141
1997,860287,387395,4126945,88942
1997,860287,527305,2784465,79936
1997,315865,95012,3524535,60420
1996,634357,775550,5149647,97531
1996,235558,737316,3751292,81196
1996,235558,611846,8261707,105468
1995,166004,553422,6865036,88524
1995,166004,596924,6402211,121254
1997,852083,562526,5466028,95310
1998,830830,48226,1409064,70453
1997,256513,104260,2675174,75855
1997,256513,380569,1583568,98973
1995,191779,217310,4642875,73638
1995,191779,323472,2249171,89727
1995,191779,363257,5647986,79214
1997,84070,291481,4122916,88348
1997,84070,564466,143861,91826
1997,855178,578865,971920,116630
1997,185444,675621,7123984,95795
1997,185444,307806,8096758,108827
1994,788810,550531,5324944,94890
1994,514894,647648,3561401,95736
1994,514894,50711,7002445,99702
1997,308500,397147,4366896,74647
1995,160771,604604,4779149,90514
1995,251656,159305,3106511,81858
1997,458168,531891,6922332,115372
1995,451915,734057,846631,65461
1995,451915,54589,3792576,92614
1996,828757,228218,3191020,68772
1996,828757,496122,1549686,67086
1995,497102,539811,5565325,111047
1995,497102,603373,4722458,76580
1993,84763,525164,1545882,71348
1993,570383,404093,3733030,59824
1997,517622,417048,3174915,57901
1997,517622,357968,6928749,121557
1997,517622,358637,4069488,101737
1994,257119,394236,3192528,79813
1994,467557,788333,2673465,85278
1992,298309,255118,1513071,64386
1995,195340,146725,3911957,106303
1993,270739,600293,3440168,71595
1995,784193,300260,3232541,75615
1998,331282,38077,1049582,60904
1998,331282,748146,347486,71646
1997,434707,100457,3817061,87447
1995,790352,131005,2331000,62160
1998,336850,421252,654662,70393
1994,428510,462451,3943469,84805
1994,428510,47523,1029364,88231
1997,777205,558872,8881910,115851
1993,551563,727314,5520708,80476
1994,800695,411210,2785035,67271
1996,436882,288477,533427,87927
1996,464404,383369,5211031,87141
1997,535957,206726,4555260,97962
1997,615442,711394,5473877,84321
1992,14966,425568,4435813,89612
1992,14966,599330,6110300,85758
1994,428161,575859,5818033,116089
1996,227632,626127,95831,63185
1996,797329,499150,4302342,68947
1992,57766,641249,3542064,71412
1996,650441,501641,3186682,98557
1993,546310,640239,4988016,70752
1994,870841,561483,6177840,92667
1994,870841,28254,4568214,70935
1997,702793,622045,3817755,58020
1997,702793,529595,5146637,97474
1994,230962,580147,5276616,73627
1997,48512,278124,5510550,66126
1992,342457,533405,4099383,86302
1992,342457,131346,4820690,82640
1992,342457,331178,4449708,72549
1993,162569,539150,2734999,71347
1995,364411,178603,6756668,100896
1996,154834,561226,5244052,77232
1993,385288,324615,2024906,98376
1993,385288,530770,3352996,108045
1995,7636,638172,3232727,66608
1998,239857,407204,3823570,66670
1992,626734,41717,4226393,99522
1992,159526,78960,570054,116337
1992,47020,316140,3925061,69367
1992,47020,630458,3158655,83305
1992,47020,765778,4679412,110624
1996,51841,471961,7345172,115976
1996,51841,191089,1316969,70804
1998,845983,32813,523743,104748
1998,845983,492175,5375892,70029
1998,845983,780611,2067110,101494
1993,236050,129616,4107442,98736
1995,76814,496265,3291836,75674
1995,76814,724966,8760092,119455
1995,401008,798378,1901525,88580
1992,170423,669135,4652677,66246
1993,490646,477076,96880,63183
1997,187078,246031,468969,58621
1997,187078,285737,511647,103363
1997,187078,765790,8285968,111345
1993,243514,467362,4079744,79760
1994,416192,514571,4423684,95133
1994,416192,379861,9129758,116451
1994,416192,625484,4325602,84567
1996,125510,733688,163556,103299
1993,732433,184402,6086808,89184
1997,700684,691957,5675255,116935
1994,785914,328656,5518880,101078
1994,785914,167662,3320947,103779
1997,439808,741373,5204771,84860
1997,439808,255208,2931238,69791
1994,635086,218326,3892201,74658
1994,635086,7761,1121406,100125
1995,769105,598396,2050275,89662
1995,769105,519387,1603250,84381
1995,769105,529357,4866018,83179
1992,540703,46031,4408359,58621
1992,540703,246816,2393882,105768
1995,731188,206327,5100970,73998
1995,389158,424264,5356585,71294
1994,252608,499510,6360990,90569
1994,278750,439204,2912822,68590
1994,278750,677943,1083393,115254
1994,278750,578349,856392,85639
1996,541168,597595,6072941,101554
1996,541168,574529,5291550,96210
1994,492649,620502,6412494,85348
1994,492649,764508,6793070,94348
1996,499624,237173,4025440,66609
1997,167485,642591,1352599,92013
1998,595093,328888,4834346,115012
1998,595093,404900,857318,108292
1996,14756,421036,2545646,57420
1996,14756,339136,1729776,70507
1992,490954,173230,2275439,78193
1992,236092,395047,2655219,68521
1992,236092,373760,7080108,110025
1997,791975,651866,1745116,109069
1995,856288,379143,2015292,73327
1992,682652,495709,3365038,102280
1992,682652,175241,2866770,78974
1998,116869,160775,3383324,110146
1997,899695,486071,4716557,63423
1997,899695,578745,8142909,109423
1997,899695,351433,4555684,89065
1996,427780,548628,6530357,100596
1996,427780,249902,3870450,111113
1995,468677,731918,1283021,116992
1993,161566,353416,6318420,88164
1998,119899,629124,4120741,63185
1997,22402,361393,3199636,87262
1994,243391,300982,5348070,118978
1994,243391,193318,4335544,84678
1994,243391,140808,2403440,110928
1992,420806,109865,2624804,112491
1992,420806,100626,3554164,97597
1997,692314,598981,3596250,124797
1993,488762,366869,6068889,116151
1994,311882,137509,2301192,92790
1993,277141,294375,4108080,82161
1996,416572,404791,1912828,101746
1997,225298,760199,1853483,75549
1996,257245,80141,106508,67268
1996,257245,522708,5039740,103840
1996,815915,666708,1523949,100480
1992,676306,20156,4735060,64569
1992,551230,5864,6590958,106191
1995,72134,650893,7301685,110631
1996,44909,81259,2619408,74415
1996,44909,106401,1553769,84444
1996,44909,278556,1730961,92072
1996,44909,79050,3493624,61743
1996,558313,198918,2843843,121014
1997,703514,607554,2554736,87691
1997,703514,203681,7606416,95080
1997,703514,433844,1294252,106669
1997,703514,406647,1999508,93217
1992,368980,89566,2459340,93333
1992,368980,529561,7023824,95432
1997,439294,531175,3951347,72369
1996,187817,257004,1305024,57659
1997,221434,720697,5548041,103059
1995,115583,700693,955224,101619
1994,822584,145156,3026898,72069
1994,822584,433228,4665701,69672
1997,269254,500983,186492,119037
1994,146776,415680,435615,95739
1994,146776,726817,1825342,110626
1994,146776,405973,751580,112737
1994,836174,31641,4812278,94358
1996,61621,653721,8038512,100481
1993,639550,683763,4768572,104803
1993,639550,345901,6658363,116813
1998,847460,396758,1468954,111284
1993,752713,73377,3667604,81022
1992,241318,320370,6256620,83421
1994,744041,664737,5598593,102102
1994,744041,541052,3882442,65581
1995,333989,447423,1993932,82224
1995,333989,415104,2274586,61144
1995,41725,458306,505712,75856
1995,156382,3462,2027708,81927
1998,777989,755717,1531595,106360
1998,777989,87351,5340016,80301
1998,777989,95923,8059464,115135
1992,458072,277107,4400321,65045
1994,173573,527160,4240464,71228
1994,173573,554164,332552,73088
1994,340897,755188,4922874,74589
1997,44656,747394,3279094,86481
1997,831671,684005,3955880,59338
1996,71728,106987,3894242,119638
1993,804454,53291,5599305,74657
1995,657851,88657,329130,98739
1994,898169,514879,6620899,113631
1996,724744,769925,7504776,119693
1994,156346,446406,1670189,81142
1998,55579,77724,3199233,102103
1998,55579,700828,3953843,109727
1998,55579,400383,5012804,77001
1995,811876,240285,5523517,73516
1997,109097,224004,4137907,55679
1997,109097,100574,5400775,94474
1995,291479,565419,3823788,89063
1995,291479,587872,5048573,117591
1996,697082,209757,791701,100004
1995,80162,555979,3846055,122097
1993,291106,296538,988230,92071
1994,202147,303810,1632420,108828
1994,200218,643335,2657585,76698
1997,859598,169910,2156121,118794
1997,859598,468630,3798297,95916
1996,459277,616744,4633380,99642
1997,487271,706669,5194453,100537
1997,487271,385429,2044453,90864
1997,487271,12867,1726464,106791
1998,455425,106656,2723420,99759
1998,455425,745886,703193,115911
1998,455425,95106,3950746,66066
1998,455425,32100,4349269,61926
1997,712495,386748,1552181,110083
1997,712495,72567,4849614,92373
1997,402634,689556,3597970,92731
