"d_yearmonthnum","lo_custkey","lo_revenue","lo_suppkey"
199202,149956,3416350,1222
199203,102361,2530046,19556
199203,102361,2449391,2856
199202,159739,4026323,15429
199202,159739,2003881,9409
199202,159739,3096319,15508
199204,44081,2360394,9008
199203,106090,2589250,14928
199209,175904,2741897,7649
199201,131596,2627508,8531
199203,169363,1737404,7639
199203,169363,2521517,868
199208,47701,3413476,6565
199204,88225,2802624,7746
199210,200867,2995424,17183
199208,6388,3480049,17090
199211,235954,3547883,16758
199201,55780,2859017,11767
199207,11842,2256268,15579
199202,140381,3998167,9281
199202,140381,2218186,17402
199202,140381,3138146,7174
199204,193475,2688124,9893
199204,193475,2906830,2321
199203,140113,3609537,6814
199207,157373,2201661,2621
199207,157373,3594591,12495
199205,13789,1727353,2314
199205,13789,3844779,1295
199205,13789,2241406,11013
199205,13789,3827615,3088
199205,13789,2662634,7678
199204,131147,2244631,14181
199204,250220,3694853,13352
199205,17816,3137318,17676
199211,30614,3770499,18429
199211,30614,3548450,15325
199211,195382,2301902,14090
199206,84250,3781513,8986
199207,298952,2678480,6881
199209,208790,2564253,10380
199208,76904,2979120,3023
199208,76904,3664595,19019
199210,84271,2159647,9708
199211,286286,3431253,9802
199211,286286,4212870,2457
199203,63356,3349480,27
199209,224047,3801793,1050
199209,224047,2573506,12312
199205,95008,1787363,5194
199205,95008,3944160,14438
199205,95008,3928858,16706
199205,95008,3259342,13589
199211,296653,2413362,346
199207,55063,2738088,11130
199207,55063,2961789,9545
199210,106237,2985179,2067
199204,271018,2111451,11332
199204,271018,2912174,6520
199203,79612,3204625,1233
199206,264034,2434912,13174
199208,239608,3260810,19035
199208,239608,2797848,19235
199208,239608,3490814,1391
199210,14437,2476110,6097
199212,114952,4611950,19597
199211,25126,2989324,17715
199211,25126,4649794,9575
199209,262624,4328183,8410
199209,262624,2568713,5112
199205,149135,3529839,7103
199205,149135,2926153,8977
199205,186007,2193457,7293
199209,7276,1790406,6075
199202,170179,2274314,14974
199210,6475,2261152,1253
199205,270821,3175091,891
199208,90625,2376378,6825
199204,18989,2971528,12316
199211,178036,3231820,10860
199211,178036,3014692,16
199207,293038,2020181,7010
199211,283504,3145165,15905
199210,126533,1939568,342
199210,126533,4797400,11855
199207,241357,3405567,10294
199212,75709,3043406,3733
199201,144136,2166490,9432
199201,144136,2578518,2203
199211,167416,3168426,14011
199209,12311,4035859,19723
199210,198478,1731410,19634
199210,198478,3357313,18705
199210,266666,2837375,3843
199205,142729,2402843,10859
199206,77303,3280668,12382
199204,111859,4595331,15596
199209,288250,2800056,6747
199211,183487,3563414,8680
199205,147880,2588677,15417
199202,260284,4593097,16230
199201,14521,2877390,19189
199201,14521,3261825,12958
199205,126053,3657287,4573
199205,126053,3717500,13146
199202,85454,2501280,10697
199202,85454,4302801,15244
199209,38893,2228881,10371
199209,38893,1575547,12811
199209,38893,3330589,13171
199201,257341,3204915,3412
199201,257341,1746036,62
199203,64405,2464889,5749
199207,204797,2157807,18603
199210,65629,3529166,14241
199210,65629,4018096,18793
199210,30635,3817151,10527
199210,30635,3424556,5449
199202,65594,2281577,7709
199205,49513,1985564,1680
199208,137486,3823814,7263
199203,9892,2836265,2543
199211,200843,2899078,10596
199211,200843,3124009,3982
199210,264715,3895300,4258
199204,56665,2960548,732
199212,230803,3519045,4545
199212,230803,2066706,7331
199209,137200,3943489,11290
199208,210140,2533204,4922
199202,46123,1937376,7480
199210,144679,2569600,7978
199212,251804,2899736,16488
199212,251804,3563607,19266
199212,251804,2952605,8902
199210,230606,2960254,3305
199210,230606,3413928,12922
199212,248722,2091190,1221
199201,111118,3159934,6913
199211,197630,3218721,16002
199211,197630,2022628,17635
199207,219050,1659992,7999
199207,219050,2715050,13943
199204,11659,2486003,15351
199202,40621,3030993,11812
199202,40621,3839903,14449
199205,89383,2125251,10734
199205,89383,2341145,1948
199206,262238,3269970,8558
199204,43036,2810530,2844
199204,43036,3333879,9615
199204,43036,2353402,9628
199208,255497,2079014,17226
199203,81715,3024376,1798
199203,81715,2219952,1583
199210,175627,2805917,12464
199205,178672,1987615,16562
199201,218471,3166020,17469
199201,148432,2603144,1622
199211,176551,2447140,5441
199211,176551,2334799,18386
199206,202295,3952547,5907
199206,202295,2266971,14652
199211,97678,3419419,12184
199211,97678,3554962,10945
199201,82510,3613128,11979
199203,285392,3981516,6846
199203,285392,2264040,15763
199203,285392,2414168,13823
199209,32578,2722826,15765
199204,6292,3670595,13706
199209,258902,2386387,5987
199209,232975,2492100,3856
199209,232975,4210857,7638
199203,277507,2756033,611
199203,245236,3397436,655
199203,245236,2291104,9475
199201,288692,2702776,1202
199209,280831,2761510,17937
199209,280831,3170455,4774
199210,157055,2242659,3553
199210,157055,2825262,1817
199210,157055,3242997,14885
199207,290581,4479753,9181
199207,176080,4406121,2305
199212,158791,2635293,11506
199207,139300,1739809,6416
199207,139300,3702302,17607
199207,139300,3035942,14153
199212,123094,3394708,9065
199202,299975,4838244,3245
199202,299975,1911123,14593
199202,299975,2715570,12251
199204,100192,2563984,4232
199204,100192,2821341,1495
199205,52315,3506276,6491
199208,228173,2131840,3821
199204,261739,2501261,12002
199209,284812,2601936,9069
199209,284812,2862364,2327
199201,219841,3890554,10803
199201,219841,1844721,1353
199201,219841,3183168,6035
199212,129317,2811363,13952
199212,129317,4485797,17639
199212,129317,3215727,12706
199207,229484,2648790,11757
199207,125470,4000337,14196
199207,125470,2793764,5507
199201,276818,2882429,827
199210,66700,4119929,6443
199201,225077,2878597,4340
199201,225077,2293969,19082
199207,168743,2681961,11693
199207,168743,3239562,13058
199201,107260,1884960,14411
199201,107260,2618566,19645
199201,107260,2373182,8639
199201,107260,3197128,4231
199201,107260,2961606,3348
199212,171565,3788803,15871
199212,171565,3449009,4988
199212,171565,3671631,17918
199205,97366,2992894,18315
199205,97366,4247945,10575
199209,169081,1939708,16544
199209,169081,3404472,12045
199212,164995,2236680,11061
199208,178379,2982866,6561
199208,178379,2710312,7500
199206,170932,2514030,13311
199201,79196,1746677,14070
199205,113923,2515044,6394
199205,113923,2781908,10354
199205,269222,3001397,9298
199205,269222,2118976,8260
199205,269222,2634343,12003
199202,72434,2680496,10916
199202,72434,3007902,16335
199202,72434,4472003,10740
199211,186133,1898229,6610
199211,186133,3581352,10619
199211,186133,4884320,17620
199208,164342,2780965,14186
199208,164342,2894676,12538
199208,164342,2892480,11128
199208,164342,2923125,15049
199201,292816,3978429,8851
199205,62747,3024138,2128
199205,62747,2721304,8659
199206,295907,4588536,4695
199212,200105,4252219,11285
199209,163825,2465237,17526
199212,218101,4140045,6790
199212,218101,2906720,19458
199212,218101,2490417,19381
199208,233923,2622456,5613
199211,214753,3255395,3270
199212,194965,2891691,18338
199212,194965,3039137,2047
199211,212615,2787352,8787
199210,25454,2772824,1411
199210,25454,2826088,3023
199202,73711,3142259,8847
199202,73711,2716572,957
199206,32680,3399348,17716
199206,32680,3204298,10227
199206,32680,2480129,4816
199210,152518,1947555,17837
199210,152518,2049067,4777
199202,176645,3540550,1727
199202,176645,3364027,3555
199207,288610,3657007,1251
199212,36580,2841448,12936
199204,297253,2507884,7057
199210,265342,3221551,9619
199205,29131,2532954,18244
199205,29131,2356998,18205
199205,29131,3181655,15752
199210,181826,4201072,13297
199207,87140,3534814,7183
199207,202636,2064825,12050
199207,202636,2617468,4389
199204,115678,3022279,9478
199204,115678,1427535,13156
199211,155258,2546745,19953
199202,289000,2817127,8264
199202,289000,2707349,12059
199211,42301,4591006,1342
199212,250835,3299908,3346
199212,90145,1998144,11521
199211,59659,2857154,9444
199203,103570,4169203,3893
199201,157055,3240092,2389
199201,157055,3313886,9450
199201,212734,3349643,14944
199203,32977,3686696,2771
199208,122539,2000273,15030
199203,253657,4287444,3139
199210,9214,3173320,14584
199210,9214,3507891,10592
199210,9214,4518634,12626
199208,256675,2649496,9180
199212,80608,3555038,14024
199212,80608,3624790,8562
199204,285661,2787368,2527
199204,285661,3047391,3168
199204,39058,1888110,9718
199204,39058,2732093,14706
199202,38458,1709543,12829
199202,38458,2560970,1500
199211,287953,3132547,7123
199203,5039,2055240,16052
199202,210517,3030919,4377
199212,282502,4454894,17343
199201,247328,1797163,5130
199201,247328,1929823,8416
199201,247328,1889808,3967
199206,223372,3410818,8635
199210,187666,3363799,12399
199210,187666,3144751,19280
199210,187666,2510344,10385
199211,223798,3293237,1183
199211,223798,3146039,18612
199210,178132,4223743,7864
199210,178132,3681367,15280
199209,183679,3513649,300
199209,183679,3003818,1819
199209,183679,3654652,11111
199206,244898,2608110,18006
199209,159505,2662630,11146
199210,80299,5191552,12156
199210,80299,3337344,18703
199209,69955,2823232,7645
199209,69955,2766541,2828
199202,282518,3151386,8677
199202,282518,2677205,5735
199206,292319,2294907,13631
199206,292319,3444018,4787
199206,274199,4418001,5689
199205,182027,2310842,10253
199203,138400,2365220,14984
199211,282070,2801304,18011
199211,282070,3821559,15704
199203,295654,3379992,12920
199212,156493,3223595,18936
199207,134192,2987452,15758
199206,105934,2559123,15108
199205,237526,3886772,5896
199210,185729,3562482,13893
199210,185729,4261363,16998
199207,144577,3436807,19606
199204,284416,4376421,2406
199204,284416,2215114,4876
199204,275131,4743227,7880
199212,242527,3193841,15390
199204,251578,1688144,9633
199204,63860,2876587,19767
199207,216694,5286893,5961
199207,216694,2813679,6243
199204,161734,2845345,14293
199204,161734,2695579,6689
199202,230902,1934620,19167
199201,254999,2160104,14747
199202,32974,2887574,18333
199210,119300,3413635,14834
199207,57229,2767783,10524
199207,57229,3024199,7704
199207,57229,2475222,12222
199211,41206,2892981,10741
199206,45167,3440180,11177
199206,45167,2964389,16098
199206,45167,2508210,5266
199212,199763,3364418,9389
199208,11209,1601047,17378
199208,11209,4075592,4005
199208,11209,3313963,9349
199208,264157,2391640,16491
199204,136546,3033676,5024
199204,136546,4204119,16679
199203,217732,3202380,12158
199208,62170,3087952,13385
199208,62170,1939065,226
199210,157966,2723292,17585
199209,186881,3083306,2968
199209,186881,2792199,664
199212,135577,2903198,620
199203,146656,3899683,17261
199201,249752,3335882,5550
199202,86489,2763277,19622
199206,199273,2583536,8688
199207,198565,3023080,2397
199212,135181,4829689,3173
199205,265288,2885422,913
199209,140440,2276858,11602
199207,247327,3021784,7120
199207,247327,3279294,13942
199211,160543,2051152,7223
199211,160543,3926458,8529
199211,160543,4263655,6569
199201,58775,1981700,7599
199201,58775,2691024,1399
199201,58775,2563244,8856
199205,227683,2963363,6801
199202,20491,4574380,11448
199212,274300,2699394,9821
199211,201221,3381914,8353
199211,20050,4492474,19186
199211,20050,3531147,15064
199204,105622,2358580,9851
199204,105622,4418956,4327
199204,105622,4285736,17186
199207,182204,1801096,8822
199212,97004,3468326,4286
199212,97004,2668882,5295
199210,267583,2515152,394
199207,64351,4123867,19299
199203,50239,3928433,12526
199203,50239,3778664,18500
199203,56284,2733544,10977
199211,295172,3672474,6057
199211,295172,1911188,15135
199201,19897,2465965,13227
199201,19897,3969259,9606
199201,19897,2044775,286
199201,19897,2919893,15703
199203,228206,2869000,15909
199201,60644,2860528,11797
199208,174604,2833126,15577
199208,61315,3191808,12623
199205,27904,3289544,2805
199210,260906,3106706,18547
199201,177472,2330850,9271
199209,78268,2416541,6025
199204,48287,3050229,16054
199204,48287,3809526,5006
199204,48287,3119040,6173
199212,24955,2406065,14729
199206,10237,4392542,10513
199201,268849,3386274,15317
199207,202258,2464128,6839
199207,202258,2814004,3112
199207,202258,3083832,6639
199211,216451,3931268,6128
199208,36176,3843628,12198
199208,36176,3496824,10229
199211,196400,2203642,11377
199211,196400,3275600,984
199208,172892,2226624,14494
199208,172892,2162822,13597
199211,269531,3961300,7965
199204,196111,3423767,8548
199202,30124,2490121,17554
199201,289177,3052764,16775
199201,289177,3598038,4778
199204,8050,3952765,6057
199203,209210,3575271,19299
199211,290018,1456130,12563
199211,290018,4380208,1961
199208,145348,3191224,16566
199208,145348,1401449,6818
199206,231770,3733881,15809
199204,44122,4263449,18054
199208,256651,1906989,2011
199206,80956,2129031,1337
199206,131345,4034892,16111
199204,99487,3834138,12762
199204,99487,3240768,11387
199204,99487,3788613,13750
199204,99487,2963000,6910
199212,208285,3345531,8729
199204,287402,2782285,2869
199204,287402,3872721,18403
199212,62537,4504350,13887
199212,62537,2833926,15232
199202,48089,3584127,15198
199204,196661,3184143,19012
199204,196661,3400585,54
199204,196661,2677407,4571
199202,279094,2170519,7476
199208,153829,4771447,13850
199208,153829,2672784,5793
199203,3146,3349502,320
199204,43307,2424818,12008
199211,242980,2637835,4700
199203,205594,2045142,10601
199207,43844,2573495,18084
199207,40501,3830015,4103
199207,40501,4187232,12631
199207,40501,4172808,16619
199207,40501,3547350,10204
199201,122731,2706900,5190
199209,214741,3041816,14058
199212,77627,2088547,2884
199208,50318,1795530,657
199208,50318,2465418,6358
199205,233590,2032902,14359
199205,233590,3602651,15142
199204,20203,1760454,19964
199204,20203,3452737,13377
199208,210742,3532788,1510
199211,140537,3716742,18370
199204,279370,3426769,3336
199204,279370,2039502,2160
199204,279370,3361808,12920
199202,281803,1683486,12548
199207,130804,2406274,11914
199207,130804,4094830,10766
199207,130804,2728555,12216
199209,245980,3608613,15088
199212,71185,3471468,19477
199212,71185,3033352,19379
199207,20705,2409940,170
199205,124424,2824175,9973
199205,124424,2447877,5835
199205,161024,2571671,3084
199204,82636,2947309,19071
199201,129892,2420029,8316
199201,129892,3198195,17296
199201,129892,3879381,1563
199201,129892,2742453,12740
199202,29315,2198111,19111
199202,29315,2459246,18754
199209,32863,1722410,17811
199209,32863,3278114,7355
199211,21010,2694514,15753
199208,210235,4366094,12061
199208,241592,2950225,4325
199208,241592,2035284,5617
199202,118001,4752399,2276
199202,284617,2292520,15832
199202,284617,2669415,17781
199207,55528,2754297,6583
199211,76154,2736302,11778
199211,76154,2479293,7783
199204,143563,3009032,3991
199208,123995,4212611,763
199208,123995,4168695,19641
199205,39661,2823039,9060
199209,66871,3213790,4544
199203,93100,4309350,10439
199203,93100,2689323,3181
199204,221863,2224889,12120
199212,201559,3182580,7330
199202,236764,3604887,9409
199209,193759,3455928,533
199210,29566,2210804,14191
199203,142646,2135871,2571
199207,122386,3463031,11910
199207,122386,3164678,188
199206,112993,2609409,4367
199209,141505,2881722,13378
199209,141505,3643718,11923
199211,159031,1887583,5417
199210,251896,3793850,12745
199210,251896,2358655,15989
199210,64750,3114651,17047
199210,64750,2574211,13905
199207,66679,3099447,14792
199210,145052,2693194,10458
199210,145052,4624863,7734
199212,255599,3739425,642
199202,186232,2695177,12069
199202,186232,2677903,9123
199210,259168,3061527,13020
199210,259168,1849188,14241
199212,209152,4080830,4452
199201,32294,2260338,16347
199206,28009,3079954,4604
199206,213865,3480324,10569
199206,213865,2589924,13513
199205,216778,2788082,16547
199212,268774,2626080,1992
199206,33508,4745464,530
199205,293371,2275352,2510
199205,293371,3254454,17482
199205,293371,4194852,12793
199202,164401,3147920,13714
199202,79583,3620099,16514
199206,35452,2089480,15868
199210,233464,4053085,2996
199207,193855,2217004,15189
199212,226156,4240701,6856
199212,226156,3688762,8316
199207,281629,2310284,6206
199202,278543,3087105,16059
199202,278543,3053338,2642
199212,276541,4152938,5657
199201,207350,3105214,12884
199210,154522,2911292,6049
199201,233419,2944593,10265
199201,233419,2800992,8028
199205,57280,2066959,8750
199202,49199,2563396,567
199206,196682,1715099,12019
199209,267632,3462512,1273
199209,267632,2639389,11206
199209,267632,3523217,10838
199203,78052,2776391,4555
199201,217645,1938387,11563
199206,143384,2498970,1449
199206,195275,1742920,19001
199207,292039,2862644,19462
199207,292039,2101993,4470
199207,292039,2517840,5914
199202,205543,3160244,367
199202,205543,2013242,18744
199208,4228,3136068,8818
199208,4228,2624736,15257
199212,32608,2626902,11324
199206,274798,3539682,5700
199206,274798,2774656,18059
199205,129166,2700805,16416
199207,234448,2240117,13350
199207,234448,4914499,18073
199204,50903,2814313,14108
199205,207565,2954558,2193
199205,207565,2665488,17754
199208,144479,4633151,2218
199205,61147,2143257,4029
199204,178592,3275508,13959
199204,178592,3430174,18602
199201,207610,1934871,14580
199201,207610,3514416,19477
199203,289864,2969200,19026
199208,17809,2742192,9558
199201,183301,3360478,10419
199201,183301,3565846,10731
199208,224863,3705030,5196
199207,188866,4174024,5774
199211,154388,1922092,19902
199211,154388,3120233,1880
199204,121729,3356559,8535
199202,103568,4248843,16228
199201,234850,3779475,2785
199212,47149,4062203,9915
199208,235156,2497467,2896
199211,56249,3420486,1385
199205,89929,2132962,2487
199205,89929,3897573,530
199212,288820,2850842,11216
199212,288820,2907993,13187
199204,279625,2885852,5946
199204,279625,2957755,15643
199211,53302,2466123,648
199205,25948,1994152,12447
199205,25948,2988833,9592
199203,271072,2307589,8452
199203,271072,2332217,4355
199205,243559,2941835,15984
199205,81028,4234173,16944
199211,285799,2551294,12923
199204,87929,4828353,12028
199204,87929,2773281,1465
199206,295783,2680325,4048
199201,177578,3469189,12643
199201,177578,2096675,10213
199202,298624,4217103,806
199208,120685,2733880,10040
199208,120685,2475706,9374
199212,130768,2365103,18477
199203,222446,4484668,18277
199202,177635,1903691,5608
199206,213448,3835528,10110
199206,213448,3046840,12317
199206,293978,1884493,13512
199210,82609,2392152,14162
199212,189334,3131974,5524
199203,161972,2637237,9971
199209,289087,3368370,14110
199209,289087,2895024,6640
199210,76313,2743967,4753
199210,76313,2788970,7144
199210,223301,3241494,4743
199206,193783,2916698,7212
199206,190081,2699702,3602
199205,237880,3452738,6920
199205,237880,3637858,19516
199208,140486,3107520,19135
199205,136334,2137876,3055
199205,136334,3705689,14166
199209,83471,3905990,15920
199209,83471,1884297,6527
199201,11180,3819624,17825
199201,11180,1961859,5775
199201,11180,2407829,11941
199210,164840,3095414,14307
199210,164840,3650116,13469
199203,204658,2609659,13357
199211,140779,2529013,1
199210,208888,2149223,6128
199210,208888,4929250,10447
199212,153398,4762602,3946
199212,153398,2297126,10760
199212,153398,2836146,14546
199202,82834,4762475,4260
199202,82834,2104987,18409
199202,82834,2489606,6478
199204,68521,3486834,17390
199204,68521,3101958,5455
199208,177659,4612697,12203
199209,34865,3306934,7675
199201,25837,2491918,8195
199212,144145,2050720,6833
199207,166201,2831116,9586
199202,89627,3869765,8940
199203,54215,4145984,7096
199209,502,2431121,5245
199209,502,2968216,10186
199202,135577,3605737,8731
199202,135577,2630469,228
199202,135577,2988039,920
199211,186088,3462604,14164
199210,260719,2978368,469
199209,88910,1988004,5608
199212,118961,4001178,457
199212,217813,2764871,4351
199207,71629,2050907,6059
199211,38995,2128918,7007
199211,38995,2228026,3375
199206,203422,3212136,16871
199201,295222,2749622,15092
199207,154576,2653640,1397
199203,86393,2941891,732
199203,86393,4181654,2345
199203,86393,2915251,9315
199210,85528,2650549,11263
199210,85528,3270207,8432
199202,152563,3638400,12654
199210,5939,3091246,15041
199210,5939,2524223,3808
199207,285167,2065641,15881
199207,285167,3470591,2731
199206,257041,4683472,14564
199211,260572,2587016,11085
199212,49579,2125972,4056
199212,49579,2841236,4548
199202,23611,2773689,8106
199202,23611,3797663,5249
199211,62858,3931077,12684
199211,62858,3315146,4297
199211,49265,2010663,12983
199211,267196,3624851,2039
199212,111479,1892786,8263
199209,287500,2408165,18963
199203,200581,2504133,13616
199207,143599,1966614,14510
199208,276143,2818200,15422
199208,276143,2798006,15923
199201,13090,3594868,18852
199209,122138,3630711,5166
199205,163633,3098235,11876
199212,8843,3433260,7932
199203,146089,2407409,13508
199209,293201,3297892,2027
199203,68413,2261437,6633
199208,156278,2747324,17621
199209,270055,2264796,6452
199201,27136,2690886,1152
199202,11884,2519396,10698
199202,11884,3390572,686
199208,226966,2770973,7662
199208,226966,2401806,16656
199205,100661,2836691,18526
199205,100661,3621115,3585
199203,12916,2364974,12904
199210,107155,3340204,19256
199210,50194,3170196,19227
199210,50194,2844148,19125
199210,50194,2081523,7974
199209,290791,1991616,350
199208,273227,3063374,3891
199208,273227,3569252,15816
199208,273227,2013903,2496
199212,123815,2042749,7688
199205,10744,2201765,5205
199205,10744,2622196,8712
199205,10744,2809620,17476
199205,10744,3203858,16546
199212,268094,3638864,10289
199212,268094,3310021,16364
199201,93166,4047513,8823
199201,93166,3048397,7647
199201,93166,2328857,14830
199208,37094,3706118,11249
199208,22210,2206233,1284
199210,286273,4171426,19478
199210,286273,2741151,12812
199206,179932,3994387,17360
199210,214528,4177491,1197
199210,214528,3996910,6869
199205,23644,3230370,3857
199201,157090,2914422,18385
199211,202333,2325936,2593
199211,202333,3465274,19744
199211,202333,2856526,15976
199211,192406,3167946,3528
199211,192406,4712661,13431
199211,50995,4247529,11662
199212,234805,2694179,14515
199207,260099,4033367,1911
199207,260099,3325716,6353
199209,230981,1924762,16576
199212,221584,3779536,19489
199210,69184,2660577,11173
199201,37124,2480927,8752
199202,18571,4349472,7173
199202,18571,2260800,7044
199203,291658,2163953,6753
199204,59047,3300094,11238
199206,8753,3001342,3614
199206,8753,4442644,249
199208,96757,3404182,9595
199208,96757,2500241,10764
199211,2788,4372073,15733
199211,2788,3684065,7312
199207,185272,3244481,18267
199210,68390,2439686,12738
199209,134422,1947853,9014
199205,221938,3336295,12327
199205,221938,1959420,4503
199204,91171,3468845,17382
199208,48793,2025782,13264
199204,203453,4148441,7688
199207,178340,2218346,2652
199210,247196,3391892,9927
199206,220603,2947888,15531
199206,220603,3945838,9322
199206,220603,3294612,12902
199206,220603,2525029,2123
199205,114652,2481111,5493
199205,114652,2745301,265
199205,114652,2933746,17441
199205,114652,2904701,8538
199202,178654,2322540,15851
199203,236671,4195821,17395
199203,236671,3413560,6051
199203,236671,2855886,13562
199212,195544,4277239,9324
199212,195544,2318491,2035
199202,1594,2873780,1689
199204,155117,2094190,5315
199206,35033,2296762,9531
199201,173684,2378450,18951
199202,24254,4486303,1600
199202,24254,2957925,6366
199204,54310,2391383,13091
199207,270164,4198477,3649
199209,27424,4113784,4259
199201,97105,2615952,13835
199211,290156,1619244,4545
199208,172717,2375403,10347
199205,278083,1659992,363
199206,226481,2484276,10590
199206,226481,2345037,19856
199206,72292,1876561,10997
199201,174295,3673073,17318
199211,66097,2164451,19020
199211,66097,2455674,19783
199208,169978,3681580,1902
199209,110014,4104631,2471
199209,110014,2483080,11456
199209,110014,2718357,10132
199205,109619,2486539,2121
199203,181865,3666816,10710
199205,126398,3241476,9375
199211,113746,2397746,7012
199203,99169,2199264,17429
199203,267587,2452260,15759
199203,169642,2672962,18171
199204,155750,3826975,17923
199204,155750,2782825,2521
199212,165844,3867002,9969
199212,165844,2562095,13204
199209,14474,3631280,12758
199211,256843,2448144,17939
199204,85039,1669520,15555
199212,224855,3422537,11307
199208,274508,3091286,4754
199207,240932,1929105,4710
199212,254269,2264497,12809
199207,184864,4026802,4087
199207,184864,2507313,7268
199207,184864,1872165,12579
199207,184864,3897419,2453
199202,186517,2256496,17012
199202,186517,3295535,6183
199202,186517,3051343,19787
199202,186517,3513680,12782
199207,31777,4176634,6578
199207,31777,2725869,13509
199212,204394,3396693,1906
199201,8905,3508276,5450
199201,8905,2737218,4311
199201,8905,2283741,13841
199201,69298,2525953,1407
199201,69298,2762159,16535
199201,69298,3029940,9688
199208,68008,4426907,17498
199212,67058,4124839,11952
199202,137056,2134734,16534
199202,137056,4050436,12161
199201,277616,2461708,6838
199201,277616,2135489,19418
199203,16714,1445865,14910
199201,42958,2443093,7418
199209,186887,3428834,3457
199201,129611,3748270,12118
199205,152800,1769468,13348
199205,152800,4266600,9311
199207,244220,3420158,3624
199212,132682,2190285,9425
199203,58687,2968081,10646
199207,256154,1414665,12294
199211,232021,3539345,1504
199208,58249,2746600,18641
199208,58249,3850142,11599
199209,160837,2289351,7413
199209,160837,1596519,19165
199204,16438,4131874,2099
199205,282328,4289316,14214
199209,132013,3710540,12578
199211,269413,2074271,9387
199211,269413,4241825,16043
199211,269413,3492764,12237
199205,171842,2291967,6279
199208,54139,2853550,2342
199205,262966,2579994,9539
199211,50041,3486221,4912
199205,299419,3324958,18791
199205,299419,3930030,16802
199209,186943,3738477,4634
199209,186943,3854150,10178
199201,253883,4098727,1448
199201,253883,2145005,10388
199201,253883,2453016,6199
199205,181549,3507946,16314
199205,239530,3552845,19948
199205,239530,3923405,16624
199210,37927,2885151,12054
199203,128086,3440566,5244
199210,235084,4656850,9628
199210,235084,3024581,11751
199210,235084,2916345,6250
199208,267256,3023663,4542
199208,267256,2822334,10117
199210,63757,2890275,19972
199210,63757,1785696,8788
199210,180959,3988295,13849
199212,29332,3077572,10338
199204,21436,2306304,15383
199206,274463,2480700,6876
199207,131821,3547784,9180
199207,131821,2656896,5183
199212,42475,3308571,13208
199212,42475,2371771,5606
199207,204359,4136881,13089
199206,118375,3246585,16863
199206,118375,3331091,15175
199209,269794,2555752,4896
199203,79771,2254608,16041
199203,79771,3382686,1866
199203,79771,2614084,16336
199201,114208,3344232,16779
199201,114208,3580087,1149
199204,247223,2530435,3309
199204,247223,4002538,3312
199201,47068,3775499,7427
199209,167984,2945489,3814
199208,38360,2010744,6507
199208,38360,3435588,10594
199201,128575,3645568,3511
199201,128575,3192642,15727
199201,128575,3570138,1610
199210,294403,4684775,13570
199208,75205,2699636,16445
199208,276596,3845441,740
199208,276596,2769251,2822
199210,19036,2284526,13428
199202,270131,3487863,19509
199202,270131,2326420,11476
199202,270131,2390184,11541
199205,47518,3475951,4761
199201,289204,1969996,18781
199201,289204,3364192,6904
199201,289204,2754774,8487
199201,289204,2065479,16992
199201,7222,3489739,3866
199208,40177,2027132,9754
199208,40177,3221963,15358
199208,40177,3084693,19268
199211,234302,2723351,1512
199208,281488,3237839,16527
199208,200983,3933481,3432
199206,276145,3751615,16194
199206,276145,3512607,16261
199207,140698,2417655,6207
199208,207302,3771661,9375
199211,279376,2951301,3478
199202,14623,2617894,19163
199202,14623,3489028,471
199202,36578,1964645,8741
199202,36578,3525592,15946
199211,130840,1904376,18493
199204,240922,2249307,18208
199203,186589,3442783,6772
199203,186589,2544361,18530
199203,186589,2315628,5965
199205,34937,2615209,3168
199206,297983,3303454,3539
199208,117256,4156510,4733
199202,295387,3243110,56
199209,147695,3839305,18191
199209,147695,3027940,19603
199207,103934,2358363,4807
199212,108616,3329585,13613
199212,108616,2726784,18894
199206,128164,1957870,1619
199201,133583,2072909,10547
199209,131909,4100204,3794
199209,25268,2621606,10409
199203,159589,2654809,13026
199201,235822,2876172,8676
199201,235822,2270932,3728
199201,191956,3469563,8431
199210,216865,3026353,16458
199211,270343,4115112,19799
199204,250042,3946468,19833
199211,126388,2929537,2649
199211,126388,3006859,5899
199211,217651,3268794,7905
199211,229780,3774842,17616
199210,175225,2683889,17576
199202,152363,2746722,6293
199202,152363,2006943,18177
199202,152363,2824365,5704
199203,206419,1883581,16586
199201,4565,2866214,10203
199203,126896,3249445,6924
199203,126896,2023405,10555
199203,126896,3340214,4693
199203,126896,2949901,13878
199209,67258,4666552,944
199209,67258,1686134,2492
199207,132040,2006923,16357
199207,132040,3945413,6947
199212,175714,3221398,13098
199212,175714,4197274,14720
199202,73471,1687664,9662
199203,95059,3504879,3377
199203,95059,1835921,14889
199212,151483,2992090,13931
199212,151483,4336464,8619
199210,299296,4637928,1436
199210,299296,2751046,9689
199207,16183,4110504,6881
199211,296593,4787082,15966
199211,89147,2880047,9931
199211,89147,4051150,11822
199210,115168,3650958,15844
199212,168604,2480976,15134
199212,168604,3771322,13493
199208,42511,2826403,15186
199210,41752,3380834,5872
199207,1823,1941063,16372
199208,23248,2598886,11747
199206,156751,2202539,4984
199202,68980,4168353,1071
199201,161356,3229544,88
199204,120448,3120126,14761
199207,240292,2777662,3767
199207,78766,3217862,1615
199211,275251,2382675,15109
199201,59570,1924536,1174
199202,178459,3191664,13838
199202,178459,3811740,10088
199209,71462,3281634,13726
199209,174376,2467238,8365
