"s_city","lo_custkey","lo_orderdate","lo_revenue"
"UNITED ST4",7978,19961127,2257808
"UNITED ST4",20680,19961009,5182889
"UNITED ST3",5969,19970729,2593420
"UNITED ST4",811,19971225,4373846
"UNITED ST2",13814,19921219,5221368
"UNITED ST3",20485,19940309,6224993
"UNITED ST7",8851,19970324,2170464
"UNITED ST8",23015,19971028,584689
"UNITED ST9",26977,19940415,3158898
"UNITED ST4",26977,19940415,5191936
"UNITED ST3",20516,19930909,2111454
"UNITED ST4",6071,19960926,3202543
"UNITED ST7",9289,19930414,6494043
"UNITED ST4",24064,19951111,781196
"UNITED ST5",22372,19970607,3119904
"UNITED ST3",22201,19950924,7105429
"UNITED ST0",27310,19940507,767709
"UNITED ST7",12931,19930421,419704
"UNITED ST0",10516,19940718,4601640
"UNITED ST8",10516,19940718,5918753
"UNITED ST3",17293,19951226,4388620
"UNITED ST7",5059,19950709,2575021
"UNITED ST5",1571,19960313,264163
"UNITED ST1",28468,19970502,4958316
"UNITED ST7",26620,19970601,1796230
"UNITED ST5",1549,19940606,418064
"UNITED ST1",13165,19970120,4012200
"UNITED ST4",13174,19951011,530181
"UNITED ST5",20134,19970706,8898862
"UNITED ST1",20629,19970820,4472218
"UNITED ST4",15985,19961104,6152476
"UNITED ST9",15706,19970312,1638608
"UNITED ST0",11758,19960119,2069302
"UNITED ST4",26656,19940227,3220915
"UNITED ST8",7772,19941201,3411277
"UNITED ST3",28057,19950706,7409969
"UNITED ST2",15793,19950811,2223524
"UNITED ST1",7241,19960117,7489371
"UNITED ST9",28720,19941231,3629681
"UNITED ST4",1232,19980116,6069606
"UNITED ST4",1739,19980327,2071119
"UNITED ST0",22882,19940730,1050094
"UNITED ST3",641,19940128,1565744
"UNITED ST0",14857,19971208,3684584
"UNITED ST4",11446,19940306,3273100
"UNITED ST7",9092,19960529,6280513
"UNITED ST2",6835,19940405,2926316
"UNITED ST8",3784,19940209,117904
"UNITED ST5",22216,19970623,5978762
"UNITED ST7",28486,19970630,1857515
"UNITED ST3",19024,19970128,1020984
"UNITED ST3",14176,19940729,4501005
"UNITED ST9",29800,19930609,4324856
"UNITED ST0",2405,19920909,3206276
"UNITED ST6",26785,19960426,5584251
"UNITED ST7",15272,19980621,158234
"UNITED ST3",13033,19980720,4187494
"UNITED ST0",26923,19970403,1190958
"UNITED ST6",15313,19930909,4991301
"UNITED ST0",8231,19980206,2923834
"UNITED ST4",4390,19930504,2479552
"UNITED ST0",23393,19980218,848659
"UNITED ST4",7114,19930126,7720574
"UNITED ST8",26594,19980226,1949690
"UNITED ST4",26594,19980226,4355775
"UNITED ST2",10177,19940922,3256731
"UNITED ST1",10177,19940922,4943420
"UNITED ST7",16828,19960405,1110571
"UNITED ST3",4391,19980125,1701212
"UNITED ST0",22619,19940531,3762901
"UNITED ST1",13444,19940521,2153887
"UNITED ST1",26489,19920319,3593064
"UNITED ST8",26489,19920319,902308
"UNITED ST1",4622,19940331,3346569
"UNITED ST4",15997,19931227,2407400
"UNITED ST0",28408,19960206,3421407
"UNITED ST1",15199,19950115,312187
"UNITED ST1",12713,19971013,1387984
"UNITED ST7",8947,19950303,1715576
"UNITED ST0",12749,19940918,4319429
"UNITED ST7",18905,19930108,4708589
"UNITED ST4",5575,19920817,1180239
"UNITED ST0",17950,19920617,2560753
"UNITED ST4",20689,19980219,101253
"UNITED ST4",17236,19970210,3996252
"UNITED ST4",24586,19970910,678689
"UNITED ST3",3325,19930704,93987
"UNITED ST9",15745,19951019,317790
"UNITED ST6",11179,19930605,2375453
"UNITED ST0",28961,19940301,5259207
"UNITED ST6",27668,19961113,2221435
"UNITED ST1",9556,19970624,5513722
"UNITED ST7",6206,19930403,1280081
"UNITED ST3",2441,19930412,4463444
"UNITED ST4",20839,19920508,5208336
"UNITED ST7",27314,19930501,2643087
"UNITED ST3",10021,19971206,3475655
"UNITED ST3",3863,19940112,7179415
"UNITED ST2",10186,19940113,3560932
"UNITED ST4",17515,19930129,2166228
"UNITED ST5",22639,19930426,4598494
"UNITED ST2",11605,19940813,4387028
"UNITED ST3",15604,19970805,4677482
"UNITED ST4",4451,19920212,5578041
"UNITED ST7",21929,19920608,5243411
"UNITED ST9",28798,19921228,3586794
"UNITED ST1",13645,19920904,3303081
"UNITED ST7",5254,19960921,3202052
"UNITED ST3",24574,19940208,9198439
"UNITED ST4",2116,19920727,531539
"UNITED ST9",2092,19930115,7516224
"UNITED ST5",8170,19940418,6180083
"UNITED ST1",25927,19960623,7386848
"UNITED ST0",9445,19970122,4814193
"UNITED ST7",27041,19920703,557293
"UNITED ST8",27041,19920703,1488184
"UNITED ST5",16531,19961001,189888
"UNITED ST7",28733,19920318,6197192
"UNITED ST0",12305,19920708,1085659
"UNITED ST7",19357,19920708,2807350
"UNITED ST1",8047,19931209,5189040
"UNITED ST8",21422,19930423,5487296
"UNITED ST6",29732,19970628,4016102
"UNITED ST0",4642,19930523,5004066
"UNITED ST0",6790,19931204,2565994
"UNITED ST9",16931,19951219,6344964
"UNITED ST6",19840,19920903,336454
"UNITED ST0",18842,19940301,506117
"UNITED ST1",22114,19941121,536682
"UNITED ST4",6700,19940522,5392457
"UNITED ST7",5117,19930731,935953
"UNITED ST4",17062,19920421,2364342
"UNITED ST4",8191,19930817,1108566
"UNITED ST7",17410,19931219,3713729
"UNITED ST6",29591,19980514,3364739
"UNITED ST3",19075,19931227,3864867
"UNITED ST6",15982,19970406,3274802
"UNITED ST1",20491,19930122,7551659
"UNITED ST9",12187,19980802,9074835
"UNITED ST9",22336,19960710,6240360
"UNITED ST8",20326,19960705,911829
"UNITED ST4",20326,19960705,3538430
"UNITED ST9",20326,19960705,7933579
"UNITED ST4",20321,19950512,742676
"UNITED ST9",19388,19980513,412881
"UNITED ST9",22810,19960829,8125139
"UNITED ST4",14260,19920616,1193644
"UNITED ST4",1355,19961008,2747489
"UNITED ST9",1208,19970319,7632247
"UNITED ST0",8194,19971120,7891819
"UNITED ST1",13714,19970712,4399804
"UNITED ST0",1319,19960315,2083063
"UNITED ST0",23482,19970404,348104
"UNITED ST6",4195,19970315,482558
"UNITED ST5",3571,19961108,3076931
"UNITED ST0",27337,19970321,2955985
"UNITED ST6",9526,19960626,2558984
"UNITED ST7",26671,19940715,4025245
"UNITED ST4",17623,19920220,415423
"UNITED ST2",17500,19960216,6303570
"UNITED ST8",21278,19960424,3248589
"UNITED ST7",7636,19950319,6445468
"UNITED ST5",19045,19921229,606364
"UNITED ST5",10831,19931127,2942226
"UNITED ST6",29456,19940215,4519056
"UNITED ST1",25841,19960521,5809003
"UNITED ST4",25841,19960521,3643020
"UNITED ST0",19328,19980116,5739344
"UNITED ST5",6859,19950317,1133370
"UNITED ST1",6859,19950317,2230820
"UNITED ST0",19996,19940815,6531613
"UNITED ST0",8246,19980506,5408663
"UNITED ST3",10675,19940222,1172442
"UNITED ST9",8869,19930401,5006677
"UNITED ST4",5791,19940118,2805931
"UNITED ST5",14,19960527,4882706
"UNITED ST6",23734,19930629,5698025
"UNITED ST3",2986,19931118,594950
"UNITED ST0",3821,19940617,899504
"UNITED ST6",24988,19940918,4799157
"UNITED ST1",21449,19930228,167596
"UNITED ST6",7013,19920611,3782188
"UNITED ST6",18868,19930417,1716006
"UNITED ST0",28760,19960406,4018102
"UNITED ST5",6391,19930506,5334221
"UNITED ST0",4714,19950920,2442495
"UNITED ST1",26083,19960401,3956507
"UNITED ST7",9901,19960730,3446916
"UNITED ST0",23917,19950311,7705385
"UNITED ST9",308,19940909,3248483
"UNITED ST9",11846,19930307,5049066
"UNITED ST1",3673,19930202,4894583
"UNITED ST0",2929,19961105,2961378
"UNITED ST3",18160,19971024,5327720
"UNITED ST4",8200,19960422,1768792
"UNITED ST1",20531,19941015,4224683
"UNITED ST4",26089,19971116,1335708
"UNITED ST1",28873,19980717,6636733
"UNITED ST4",27802,19920802,3374166
"UNITED ST8",8363,19961027,1827667
"UNITED ST9",22822,19970509,3154569
"UNITED ST1",29744,19941115,359445
"UNITED ST0",4489,19980326,1350297
"UNITED ST0",13582,19930403,5681938
"UNITED ST9",5866,19960818,1474434
"UNITED ST4",7774,19960608,1762722
"UNITED ST7",28351,19971210,3383539
"UNITED ST8",16186,19960708,749022
"UNITED ST0",1574,19970309,5604741
"UNITED ST0",27953,19920110,4067309
"UNITED ST0",28498,19960127,4101926
"UNITED ST4",28121,19940926,3906546
"UNITED ST0",46,19961209,4269704
"UNITED ST3",26018,19920903,1585144
"UNITED ST1",28402,19930808,2836950
"UNITED ST1",1327,19950711,4293685
"UNITED ST0",125,19980212,147126
"UNITED ST4",125,19980212,5127066
"UNITED ST8",2098,19920918,7399178
"UNITED ST3",24229,19950708,2314920
"UNITED ST1",19493,19931205,6354118
"UNITED ST9",21598,19931209,2398519
"UNITED ST3",2843,19940920,2574598
"UNITED ST1",3257,19941123,2647308
"UNITED ST4",13697,19940305,2046842
"UNITED ST6",23272,19960624,1635463
"UNITED ST3",22279,19950309,476622
"UNITED ST3",28942,19920119,5109261
"UNITED ST6",13960,19931014,5080666
"UNITED ST7",18272,19960619,3667395
"UNITED ST3",2620,19940421,4455483
"UNITED ST9",21791,19971217,1608690
"UNITED ST9",8362,19951104,1092497
"UNITED ST5",23492,19950403,344895
"UNITED ST8",18394,19960402,987171
"UNITED ST4",10462,19920912,7447764
"UNITED ST6",27043,19950111,184286
"UNITED ST1",3802,19970207,3226863
"UNITED ST5",934,19940708,1412556
"UNITED ST0",8884,19980121,192281
"UNITED ST0",16418,19980617,6645991
"UNITED ST9",20152,19920616,5825587
"UNITED ST0",2236,19941006,2972481
"UNITED ST4",2236,19941006,5422553
"UNITED ST0",29900,19930404,4691048
"UNITED ST9",10444,19961227,8811560
"UNITED ST0",25531,19920820,5303127
"UNITED ST5",16294,19950322,5467017
"UNITED ST6",22321,19970928,7124364
"UNITED ST9",29722,19950126,2361098
"UNITED ST4",4577,19980621,4799711
"UNITED ST7",6956,19950120,3005877
"UNITED ST1",25367,19921218,5765551
"UNITED ST2",1216,19951129,922086
"UNITED ST9",6344,19980614,3392085
"UNITED ST0",7631,19950720,6889738
"UNITED ST7",3592,19971205,226967
"UNITED ST4",9967,19921105,4466292
"UNITED ST0",304,19980308,1529176
"UNITED ST1",19072,19970817,7458515
"UNITED ST9",599,19971002,2831108
"UNITED ST9",1681,19950422,2538000
"UNITED ST1",15484,19951226,3681162
"UNITED ST6",10933,19960712,5743733
"UNITED ST0",15271,19980114,4370486
"UNITED ST1",19786,19950620,249930
"UNITED ST4",6008,19960223,5131668
"UNITED ST1",1672,19940806,5184829
"UNITED ST7",3163,19950903,1444833
"UNITED ST0",19987,19970509,7470971
"UNITED ST0",4036,19980103,4820254
"UNITED ST0",5935,19960419,1325884
"UNITED ST1",1175,19950423,4429455
"UNITED ST4",2200,19930202,5338725
"UNITED ST2",610,19951022,4106679
"UNITED ST9",2620,19980122,421174
"UNITED ST0",16603,19920627,1011414
"UNITED ST7",16819,19940214,2343161
"UNITED ST7",16819,19940214,6692073
"UNITED ST6",3736,19950925,369160
"UNITED ST7",29503,19971107,5339543
"UNITED ST4",26873,19930627,1693226
"UNITED ST8",1633,19970325,1774510
"UNITED ST7",8120,19961007,390038
"UNITED ST9",9724,19950831,4385304
"UNITED ST4",24268,19940224,5478859
"UNITED ST0",6253,19961003,3435894
"UNITED ST3",1483,19921216,2342978
"UNITED ST9",13097,19940610,4415980
"UNITED ST0",5123,19980114,777946
"UNITED ST8",5627,19951216,3352960
"UNITED ST7",22949,19960223,3397966
"UNITED ST3",24799,19961225,7018294
"UNITED ST0",9766,19930910,4014781
"UNITED ST0",25177,19930609,1475786
"UNITED ST0",25177,19930609,3081425
"UNITED ST6",25235,19951210,5162657
"UNITED ST9",25235,19951210,2711709
"UNITED ST8",4078,19951125,5941762
"UNITED ST4",19882,19940209,3348432
"UNITED ST1",13546,19930514,4678209
"UNITED ST1",24085,19920813,6186102
"UNITED ST9",7508,19980412,8643962
"UNITED ST0",2515,19970107,4913433
"UNITED ST9",26326,19920417,3379677
"UNITED ST4",589,19971027,2937258
"UNITED ST0",2186,19960705,6513927
"UNITED ST4",20656,19930521,1081278
"UNITED ST8",29015,19940320,5150991
"UNITED ST5",12883,19940824,1382058
"UNITED ST3",27139,19960602,1956691
"UNITED ST9",13270,19960428,704300
"UNITED ST0",1237,19940107,1561221
"UNITED ST4",9713,19940310,4627428
"UNITED ST9",22735,19921103,9051529
"UNITED ST9",6584,19960607,1574055
"UNITED ST9",6505,19960916,2115193
"UNITED ST0",17248,19930218,4527912
"UNITED ST8",20960,19930208,6570339
"UNITED ST4",320,19930808,6643850
"UNITED ST1",9544,19960418,1001008
"UNITED ST1",18400,19960828,5174262
"UNITED ST8",4537,19930511,6364555
"UNITED ST0",20558,19960627,2765824
"UNITED ST1",29557,19940518,844044
"UNITED ST0",13129,19920910,2359221
"UNITED ST1",7975,19951014,1420768
"UNITED ST7",3304,19970704,6687789
"UNITED ST1",10885,19971228,3533031
"UNITED ST0",16288,19960917,8865719
"UNITED ST3",7573,19970825,3565392
"UNITED ST0",27817,19971105,2748997
"UNITED ST9",1087,19971130,4133013
"UNITED ST9",18613,19950702,1339054
"UNITED ST1",16891,19980411,2764698
"UNITED ST4",21200,19980605,6250713
"UNITED ST0",266,19920213,580055
"UNITED ST3",23935,19971214,931471
"UNITED ST1",1295,19951210,112134
"UNITED ST4",15127,19920712,691664
"UNITED ST3",18488,19940718,5753324
"UNITED ST4",28402,19941112,735596
"UNITED ST1",16483,19941017,7951933
"UNITED ST4",7000,19970831,6466160
"UNITED ST3",7000,19970831,6404993
"UNITED ST9",15166,19961025,1477660
"UNITED ST0",15533,19920610,3216908
"UNITED ST6",22400,19980406,6414363
"UNITED ST0",4121,19980324,3572551
"UNITED ST4",8177,19950130,7567195
"UNITED ST8",15320,19920623,7534161
"UNITED ST4",3952,19970101,2835807
"UNITED ST1",8377,19941208,2499065
"UNITED ST8",12331,19980602,4013863
"UNITED ST9",21703,19930403,3802381
"UNITED ST9",9400,19920405,4182516
"UNITED ST9",14902,19970911,1412265
"UNITED ST6",9983,19920811,9112094
"UNITED ST4",15259,19950123,121278
"UNITED ST0",9007,19960528,1183691
"UNITED ST3",15847,19970424,5841206
"UNITED ST0",8447,19980427,646437
"UNITED ST8",24292,19960201,2699957
"UNITED ST1",20621,19980216,5206047
"UNITED ST0",6697,19950128,2131514
"UNITED ST1",23576,19930219,5271120
"UNITED ST9",22600,19970515,4494052
"UNITED ST8",11384,19941105,5267244
"UNITED ST4",15289,19930819,5344015
"UNITED ST0",20677,19940109,1837774
"UNITED ST9",28864,19920710,627766
"UNITED ST8",23735,19920611,5732420
"UNITED ST0",24169,19970619,4658249
"UNITED ST5",17110,19960125,172666
"UNITED ST0",17110,19960125,3303763
"UNITED ST4",10618,19950922,4487178
"UNITED ST5",13627,19950418,6754306
"UNITED ST8",3880,19950427,574978
"UNITED ST0",3880,19950427,7383642
"UNITED ST4",24698,19951010,1921445
"UNITED ST9",9221,19960611,144990
"UNITED ST1",18445,19950717,1721563
"UNITED ST3",19334,19920127,4190480
"UNITED ST1",25010,19980527,3776875
"UNITED ST9",14677,19971126,4476061
"UNITED ST8",20362,19950803,2635885
"UNITED ST0",12433,19941012,5965545
"UNITED ST1",5500,19930820,3871257
"UNITED ST8",4432,19930315,3520397
"UNITED ST4",26735,19930628,5109693
"UNITED ST5",11648,19930302,4798555
"UNITED ST7",4792,19971223,4935079
"UNITED ST7",22600,19950910,5185774
"UNITED ST0",4124,19961115,7659003
"UNITED ST6",17258,19930326,1872206
"UNITED ST1",6121,19940203,419453
"UNITED ST2",21712,19920106,4471928
"UNITED ST7",12991,19940127,629519
"UNITED ST1",24769,19930422,2940972
"UNITED ST2",518,19960415,4525264
"UNITED ST8",3463,19961016,6894648
"UNITED ST9",6970,19920820,3968177
"UNITED ST3",22415,19930103,4005207
"UNITED ST7",26333,19950719,4007157
"UNITED ST3",26972,19970822,5376951
"UNITED ST6",26527,19940723,3696495
"UNITED ST1",26527,19940723,2416536
"UNITED ST3",994,19941121,803916
"UNITED ST3",26989,19940730,4530953
"UNITED ST8",13231,19960325,1814734
"UNITED ST3",21568,19930116,5982750
"UNITED ST0",21568,19930116,355888
"UNITED ST9",1676,19970405,5609089
"UNITED ST4",1676,19970405,2719903
"UNITED ST6",16528,19980108,6446400
"UNITED ST7",2407,19980204,4112282
"UNITED ST7",25762,19930627,459777
"UNITED ST0",8120,19930828,2941203
"UNITED ST3",29617,19941023,4720356
"UNITED ST9",1978,19960608,378729
"UNITED ST1",8566,19970429,5580097
"UNITED ST3",25531,19980316,6686024
"UNITED ST9",28874,19930522,6280045
"UNITED ST5",9074,19920331,480997
"UNITED ST8",29722,19920116,2855255
"UNITED ST4",29722,19920116,564238
"UNITED ST0",9373,19930824,2753219
"UNITED ST0",9373,19930824,4285995
"UNITED ST9",16076,19930515,2530867
"UNITED ST6",28507,19930609,6020751
"UNITED ST3",28507,19930609,199039
"UNITED ST3",20579,19960818,4239574
"UNITED ST5",20579,19960818,5239104
"UNITED ST1",12148,19970917,1100031
"UNITED ST0",17647,19930122,2353678
"UNITED ST0",21925,19930604,3118327
"UNITED ST4",23656,19920619,4644360
"UNITED ST9",12527,19970306,1687132
"UNITED ST7",5263,19961008,113410
"UNITED ST7",3208,19960607,4121550
"UNITED ST5",7201,19950614,4134889
"UNITED ST6",12179,19940730,675567
"UNITED ST0",8306,19931203,2807907
"UNITED ST0",7198,19940323,3237484
"UNITED ST9",11714,19961210,2081933
"UNITED ST1",11714,19961210,1368662
"UNITED ST9",12805,19920109,4800412
"UNITED ST9",7400,19930627,3348561
"UNITED ST1",4135,19960808,2450311
"UNITED ST0",15793,19920605,4165819
"UNITED ST3",29963,19980325,1530417
"UNITED ST0",25591,19960409,5627065
"UNITED ST5",4,19960804,3928204
"UNITED ST4",12841,19931010,3854782
"UNITED ST7",16846,19950330,7502628
"UNITED ST8",2752,19970413,5908088
"UNITED ST4",18167,19920522,177523
"UNITED ST6",9488,19960203,2021254
"UNITED ST4",12239,19941207,5730588
"UNITED ST3",26770,19970213,5951924
"UNITED ST8",19321,19941021,7411397
"UNITED ST0",736,19951021,4073755
"UNITED ST2",10849,19980723,8165432
"UNITED ST3",23273,19971018,9215859
"UNITED ST9",3218,19920527,4779195
"UNITED ST1",17944,19961110,2859549
"UNITED ST7",24622,19960519,2630394
"UNITED ST6",27952,19941107,961597
"UNITED ST6",17557,19970923,5693460
"UNITED ST2",20671,19921227,1912832
"UNITED ST0",9838,19980313,5787728
"UNITED ST7",6427,19930910,2696586
"UNITED ST0",10087,19930729,2878578
"UNITED ST0",9544,19971225,3429039
"UNITED ST9",9544,19971225,6755760
"UNITED ST6",18466,19930828,1441891
"UNITED ST9",25043,19930616,1793646
"UNITED ST3",5939,19930506,3230783
"UNITED ST0",14029,19970905,5792767
"UNITED ST4",6169,19971203,2134553
"UNITED ST7",25060,19930926,2124644
"UNITED ST9",8545,19920723,6400762
"UNITED ST5",25330,19951025,1024655
"UNITED ST1",29947,19970805,3259575
"UNITED ST9",8647,19980324,7265011
"UNITED ST6",28702,19950518,4297891
"UNITED ST1",20089,19951206,1944547
"UNITED ST5",8398,19920326,3380470
"UNITED ST1",10286,19961207,672232
"UNITED ST8",15286,19980316,4686136
"UNITED ST9",28778,19940218,5555394
"UNITED ST4",8113,19961014,2294838
"UNITED ST8",8113,19961014,4900450
"UNITED ST9",11816,19940728,4684329
"UNITED ST1",460,19961022,5402725
"UNITED ST4",25112,19961019,2398437
"UNITED ST7",22777,19951117,396117
"UNITED ST4",15271,19950109,1641170
"UNITED ST9",15271,19950109,7453852
"UNITED ST9",27464,19950331,90277
"UNITED ST5",9793,19940807,2061312
"UNITED ST3",5206,19930913,1812218
"UNITED ST7",20671,19950228,1358361
"UNITED ST8",22552,19971223,7118941
"UNITED ST9",28165,19960512,3454778
"UNITED ST3",28930,19961022,6360221
"UNITED ST0",7244,19960323,4425049
"UNITED ST6",3049,19940713,4417293
"UNITED ST2",26908,19980721,5983518
"UNITED ST1",11620,19960814,3087936
"UNITED ST3",11620,19960814,3714178
"UNITED ST0",22889,19951221,4871335
"UNITED ST1",11125,19960603,568194
"UNITED ST6",24359,19930217,3177905
"UNITED ST5",28195,19960311,1230742
"UNITED ST9",6550,19950107,4901388
"UNITED ST9",2110,19971204,6108928
"UNITED ST1",29830,19951007,868805
"UNITED ST7",16019,19970616,3172278
"UNITED ST0",19009,19931120,3948184
"UNITED ST4",9635,19980428,2903716
"UNITED ST1",2641,19971119,8418354
"UNITED ST9",12860,19980111,288729
"UNITED ST1",8227,19941228,1605990
"UNITED ST6",15872,19950515,3147881
"UNITED ST9",15343,19970530,3924088
"UNITED ST1",15932,19940831,4502010
"UNITED ST1",15932,19940831,647843
"UNITED ST3",9247,19930618,3631498
"UNITED ST3",8038,19920725,2575717
"UNITED ST4",7126,19970809,4943302
"UNITED ST6",1171,19930217,908095
"UNITED ST3",17695,19950226,1062356
"UNITED ST4",14903,19960414,5073782
"UNITED ST1",19628,19920319,4291512
"UNITED ST4",280,19941115,4070322
"UNITED ST7",941,19950205,2387794
"UNITED ST7",15394,19971118,2721088
"UNITED ST4",5515,19950227,3054660
"UNITED ST0",18076,19931116,115442
"UNITED ST1",26614,19950711,3901377
"UNITED ST3",26614,19950711,7099726
"UNITED ST2",28270,19920219,3884872
"UNITED ST2",18388,19980109,338109
"UNITED ST0",18388,19980109,6039423
"UNITED ST7",1805,19940926,4810975
"UNITED ST0",23768,19960412,423844
"UNITED ST2",12124,19961117,3265873
"UNITED ST0",12124,19961117,5047232
"UNITED ST3",9311,19960726,372877
"UNITED ST1",11155,19950407,1251268
"UNITED ST3",8039,19970622,6191597
"UNITED ST4",2684,19920924,4441783
"UNITED ST4",22078,19930402,3714458
"UNITED ST1",8983,19960501,5006424
"UNITED ST9",5539,19930427,4918368
"UNITED ST0",4625,19951115,1866897
"UNITED ST7",14197,19970312,2638545
"UNITED ST8",19406,19971126,6950534
"UNITED ST1",29239,19950108,647601
"UNITED ST1",26338,19920929,3941595
"UNITED ST1",20444,19940321,5479152
"UNITED ST1",10069,19921015,2963512
"UNITED ST3",13696,19920517,1396147
"UNITED ST1",3865,19930720,309375
"UNITED ST8",18512,19941120,1537536
"UNITED ST8",18512,19941120,8330513
"UNITED ST1",29272,19960325,991530
"UNITED ST9",1564,19961105,4334694
"UNITED ST8",23057,19950106,899388
"UNITED ST1",10969,19950905,5688080
"UNITED ST4",8503,19920505,396808
"UNITED ST9",28163,19931003,911331
"UNITED ST5",2173,19970609,285695
"UNITED ST4",7669,19950919,6288030
"UNITED ST3",6029,19930119,4902911
"UNITED ST1",2023,19950325,5368199
"UNITED ST3",6737,19950114,3539324
"UNITED ST1",19132,19970810,7284019
"UNITED ST7",28939,19920930,5128249
"UNITED ST9",2048,19930422,6846528
"UNITED ST9",18658,19960426,3694689
"UNITED ST5",18154,19970413,3130329
"UNITED ST9",5141,19951126,2784912
"UNITED ST0",12659,19970725,4401332
"UNITED ST1",15451,19970313,6748639
"UNITED ST5",12659,19930718,376474
"UNITED ST8",13564,19930518,5530298
"UNITED ST0",13564,19930518,6923844
"UNITED ST7",3260,19980708,1833609
"UNITED ST7",1472,19931007,2610280
"UNITED ST7",26869,19930223,3479850
"UNITED ST4",17755,19931009,2544474
"UNITED ST8",17755,19931009,4780928
"UNITED ST6",17711,19930530,4199819
"UNITED ST0",14791,19930821,4615092
"UNITED ST6",17884,19920925,2705386
"UNITED ST0",6739,19971024,4923453
"UNITED ST1",15985,19961227,174778
"UNITED ST1",7592,19950812,1063080
"UNITED ST5",1576,19971027,664260
"UNITED ST8",23578,19970619,5334290
"UNITED ST4",8341,19970417,9181824
"UNITED ST1",9118,19920210,140483
"UNITED ST3",9118,19920210,5863406
"UNITED ST0",5119,19970729,6642488
"UNITED ST0",21475,19970125,5225853
"UNITED ST7",14455,19960820,1750797
"UNITED ST9",910,19970711,1388848
"UNITED ST0",14734,19951106,2653194
"UNITED ST0",9899,19931014,706843
"UNITED ST7",9004,19931218,3789707
"UNITED ST1",24352,19970723,1821849
"UNITED ST0",356,19980119,9162878
"UNITED ST3",15385,19930601,6212963
"UNITED ST3",5311,19940718,6975124
"UNITED ST8",23402,19970130,5829302
"UNITED ST6",23402,19970130,5311987
"UNITED ST5",11822,19931204,4008850
"UNITED ST1",13018,19920417,939448
"UNITED ST0",20594,19970101,1719938
"UNITED ST8",2263,19960126,3636591
"UNITED ST5",12826,19930624,8364652
"UNITED ST1",13415,19921020,1679717
"UNITED ST5",27223,19960510,5013200
"UNITED ST1",1393,19960530,3565023
"UNITED ST4",29014,19950519,216000
"UNITED ST7",29338,19920414,5032344
"UNITED ST0",553,19920321,936266
"UNITED ST1",3811,19921031,2382544
"UNITED ST0",8284,19930218,7758545
"UNITED ST4",8284,19930218,4779810
"UNITED ST4",6623,19960604,7385598
"UNITED ST2",3358,19950612,3547006
"UNITED ST8",24166,19950316,5431768
"UNITED ST9",8308,19971014,2009480
"UNITED ST2",13426,19960228,4902667
"UNITED ST9",20362,19941226,3359515
"UNITED ST0",7369,19920216,938579
"UNITED ST6",377,19980215,1246451
"UNITED ST7",29446,19950311,8301604
"UNITED ST1",18076,19920201,5493041
"UNITED ST3",16877,19980409,2385578
"UNITED ST7",1015,19950518,6056773
"UNITED ST8",24841,19971026,7848680
"UNITED ST7",21460,19980130,117610
"UNITED ST5",21895,19941224,4118472
"UNITED ST8",11108,19970614,8166228
"UNITED ST7",9677,19961211,6744337
"UNITED ST0",170,19920724,5976669
"UNITED ST4",5824,19930521,4931262
"UNITED ST9",4510,19930320,4722412
"UNITED ST7",4381,19930224,3810680
"UNITED ST3",10927,19960204,2920507
"UNITED ST9",19105,19970503,6379627
"UNITED ST0",23323,19950328,1551526
"UNITED ST4",3844,19970505,1921573
"UNITED ST9",18139,19961017,6364411
"UNITED ST9",15368,19980517,8677351
"UNITED ST3",21139,19930524,5939165
"UNITED ST4",19417,19930401,4650765
"UNITED ST8",6733,19950605,4480288
"UNITED ST4",19552,19941013,3348662
"UNITED ST3",23803,19970324,4932916
"UNITED ST8",23803,19970324,3179086
"UNITED ST0",27292,19960603,4519907
"UNITED ST3",7997,19980301,1584065
"UNITED ST4",10264,19960913,2229069
"UNITED ST5",27595,19971107,532445
"UNITED ST1",28513,19971230,4099666
"UNITED ST7",16954,19940302,7340002
"UNITED ST3",772,19950813,2568729
"UNITED ST0",14155,19960814,5836578
"UNITED ST1",5161,19970121,2588110
"UNITED ST7",9622,19951114,5837772
"UNITED ST4",6847,19920627,424009
"UNITED ST5",12589,19940202,1926268
"UNITED ST1",388,19950128,4088276
"UNITED ST7",16732,19971112,2091261
"UNITED ST6",27631,19920808,4519140
"UNITED ST5",19016,19961005,541977
"UNITED ST5",27656,19950621,2302755
"UNITED ST2",2882,19931002,7295582
"UNITED ST4",24559,19920304,3827746
"UNITED ST0",9917,19980421,2510436
"UNITED ST9",27082,19980118,232288
"UNITED ST0",10165,19940205,4544633
"UNITED ST4",1201,19931227,7119748
"UNITED ST4",29618,19940516,3207293
"UNITED ST5",10477,19920816,5355074
"UNITED ST9",6574,19920816,5402656
"UNITED ST7",24223,19970623,2960144
"UNITED ST9",2593,19941229,2646810
"UNITED ST6",14017,19930222,3026004
"UNITED ST9",14017,19930222,5942091
"UNITED ST1",24005,19960825,984230
"UNITED ST7",19121,19931105,4859787
"UNITED ST4",24554,19920317,4043863
"UNITED ST1",6062,19921002,2528542
"UNITED ST5",6562,19940925,1995119
"UNITED ST4",3647,19951121,2123619
"UNITED ST7",26056,19950104,3984544
"UNITED ST4",22693,19951219,1367565
"UNITED ST4",28865,19951223,3878937
"UNITED ST3",6838,19980417,1316583
