"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST0",1994,16603,5863829
"UNITED ST0",1997,824447,8449336
"UNITED ST0",1997,824447,7785140
"UNITED ST9",1992,349120,2127091
"UNITED ST0",1993,556012,2392493
"UNITED ST0",1997,238282,5445912
"UNITED ST9",1994,513682,4439901
"UNITED ST0",1993,874573,6508122
"UNITED ST9",1996,27124,3368593
"UNITED ST9",1993,644779,2347556
"UNITED ST9",1994,52573,5493000
"UNITED ST9",1997,148507,3698841
"UNITED ST0",1995,190258,1654540
"UNITED ST0",1992,264350,6519391
"UNITED ST0",1996,515815,4142283
"UNITED ST0",1992,732137,4044219
"UNITED ST0",1994,222490,795138
"UNITED ST0",1995,486772,108113
"UNITED ST9",1997,47660,2069768
"UNITED ST9",1995,463693,5818345
"UNITED ST0",1992,41242,3414701
"UNITED ST0",1996,278068,7487930
"UNITED ST9",1997,240323,1363888
"UNITED ST9",1995,518731,3273922
"UNITED ST0",1994,331405,4698272
"UNITED ST9",1995,87578,4095655
"UNITED ST9",1994,288973,741573
"UNITED ST0",1996,35050,2098970
"UNITED ST9",1997,311104,844650
"UNITED ST9",1995,707573,5247627
"UNITED ST0",1995,707573,7113937
"UNITED ST9",1997,814756,1247522
"UNITED ST0",1997,224164,4003249
"UNITED ST0",1996,519982,4358307
"UNITED ST9",1992,241730,4913018
"UNITED ST0",1994,179836,1283591
"UNITED ST9",1994,179836,6137691
"UNITED ST0",1994,199753,3138893
"UNITED ST0",1993,532939,690893
"UNITED ST0",1993,17242,3982552
"UNITED ST0",1994,103309,2485791
"UNITED ST9",1992,818410,1779726
"UNITED ST9",1997,661930,4588419
"UNITED ST9",1995,33352,6938401
"UNITED ST0",1994,88382,4238723
"UNITED ST9",1997,47081,2780512
"UNITED ST0",1996,624943,5545687
"UNITED ST9",1995,663395,3232025
"UNITED ST0",1997,317386,8950732
"UNITED ST0",1992,259330,740296
"UNITED ST0",1993,406909,1439713
"UNITED ST9",1994,679120,8552800
"UNITED ST9",1993,800831,1510883
"UNITED ST9",1995,359717,2258146
"UNITED ST0",1997,885646,4151817
"UNITED ST9",1995,60926,9140384
"UNITED ST0",1997,425650,1090148
"UNITED ST9",1995,399896,752773
"UNITED ST9",1997,687992,5214835
"UNITED ST9",1997,674081,4410251
"UNITED ST9",1993,330097,3115138
"UNITED ST9",1994,25774,1693515
"UNITED ST0",1992,525070,3109424
"UNITED ST9",1996,637805,4659436
"UNITED ST0",1994,752449,2119772
"UNITED ST0",1996,538495,3863296
"UNITED ST0",1995,472063,4173871
"UNITED ST9",1995,273121,4972339
"UNITED ST9",1997,444493,3308718
"UNITED ST0",1995,396748,3729976
"UNITED ST0",1996,138200,792523
"UNITED ST9",1996,243709,6024845
"UNITED ST0",1996,886547,3365406
"UNITED ST9",1994,444379,477632
"UNITED ST0",1995,741139,769992
"UNITED ST0",1997,814912,327142
"UNITED ST0",1993,878734,4511238
"UNITED ST9",1995,562069,5811618
"UNITED ST0",1995,168500,2813502
"UNITED ST0",1997,38051,2921260
"UNITED ST0",1997,846094,4351230
"UNITED ST9",1994,312154,2368433
"UNITED ST0",1993,842530,7010040
"UNITED ST9",1992,702278,2392419
"UNITED ST0",1994,229670,4110992
"UNITED ST0",1992,655655,8019712
"UNITED ST9",1996,517730,8001956
"UNITED ST0",1994,609112,776728
"UNITED ST0",1993,410312,6490783
"UNITED ST0",1997,645263,5267709
"UNITED ST9",1994,657265,3009974
"UNITED ST9",1994,262082,4345376
"UNITED ST0",1993,21589,4413835
"UNITED ST0",1995,578515,3920319
"UNITED ST9",1992,545261,6739471
"UNITED ST9",1997,337660,1285891
"UNITED ST9",1994,118975,813596
"UNITED ST0",1997,705736,3965878
"UNITED ST0",1992,503512,5018371
"UNITED ST0",1997,553996,4864432
"UNITED ST0",1996,196090,2461080
"UNITED ST0",1997,793486,667195
"UNITED ST9",1993,736936,616259
"UNITED ST0",1997,876247,680155
"UNITED ST9",1995,105326,465004
"UNITED ST0",1993,410572,5598983
"UNITED ST0",1992,325192,1171132
"UNITED ST9",1993,357374,554224
"UNITED ST0",1995,478319,7394958
"UNITED ST9",1992,740557,8142980
"UNITED ST9",1992,740557,6555978
"UNITED ST9",1992,473423,3027515
"UNITED ST9",1994,444106,4843891
"UNITED ST0",1995,852497,4794696
"UNITED ST9",1995,674437,4539203
"UNITED ST0",1993,412498,3650970
"UNITED ST0",1997,361271,2382500
"UNITED ST0",1992,381076,676846
"UNITED ST9",1994,332425,3063116
"UNITED ST9",1995,744739,551364
"UNITED ST9",1996,369508,330501
"UNITED ST0",1994,564043,4102902
"UNITED ST9",1997,629761,3511173
"UNITED ST0",1992,401140,2859437
"UNITED ST0",1992,526157,2116231
"UNITED ST9",1993,553381,5752530
"UNITED ST9",1997,762823,2242280
"UNITED ST0",1996,632221,983720
"UNITED ST9",1994,432064,861177
"UNITED ST9",1994,444085,4401840
"UNITED ST9",1992,301055,5471225
"UNITED ST9",1993,26284,3020242
"UNITED ST0",1992,218467,5001804
"UNITED ST9",1995,267517,335934
"UNITED ST0",1995,267517,3383271
"UNITED ST0",1994,630322,4122450
"UNITED ST0",1997,750377,4769754
"UNITED ST9",1994,752182,2675205
"UNITED ST9",1993,500302,468399
"UNITED ST9",1992,405464,2769060
"UNITED ST0",1993,898142,1321163
"UNITED ST0",1992,271276,2869824
"UNITED ST0",1993,843637,5099060
"UNITED ST9",1996,49363,3095829
"UNITED ST9",1996,190987,5494084
"UNITED ST0",1996,12374,4048319
"UNITED ST0",1997,887762,717028
"UNITED ST9",1997,142531,3526466
"UNITED ST0",1993,477799,5717440
"UNITED ST0",1995,711542,6469656
"UNITED ST0",1993,739219,5117529
"UNITED ST9",1996,507841,4087908
"UNITED ST0",1995,279563,4174092
"UNITED ST0",1995,408772,3982802
"UNITED ST9",1997,443413,6464599
"UNITED ST0",1995,612665,7591520
"UNITED ST0",1996,787324,2373691
"UNITED ST9",1996,276698,2776744
"UNITED ST9",1992,353239,6248382
"UNITED ST0",1992,413725,2001019
"UNITED ST9",1992,413725,6114047
"UNITED ST9",1993,745153,5249665
"UNITED ST0",1995,737441,1899387
"UNITED ST0",1995,874585,90899
"UNITED ST0",1996,157657,2299884
"UNITED ST9",1997,730180,8082240
"UNITED ST9",1997,547231,3857677
"UNITED ST0",1997,637222,535999
"UNITED ST0",1993,621175,6436721
"UNITED ST9",1996,567878,4542056
"UNITED ST9",1994,564055,144508
"UNITED ST0",1993,735394,3268633
"UNITED ST0",1992,355858,7352249
"UNITED ST9",1992,499502,1258790
"UNITED ST9",1995,238210,1443171
"UNITED ST0",1992,641818,718381
"UNITED ST9",1992,895168,1720193
"UNITED ST9",1992,706813,2016760
"UNITED ST0",1995,382639,3564577
"UNITED ST9",1993,798598,3437448
"UNITED ST0",1992,193678,5753295
"UNITED ST9",1997,480644,981993
"UNITED ST0",1997,612608,633052
"UNITED ST0",1992,311795,3934233
"UNITED ST0",1992,564406,2835967
"UNITED ST0",1993,674453,665428
"UNITED ST0",1992,215002,171743
"UNITED ST0",1992,388585,4031336
"UNITED ST9",1993,564148,4804448
"UNITED ST0",1993,238339,5055315
"UNITED ST9",1992,232114,1985994
"UNITED ST9",1996,136192,7737962
"UNITED ST0",1996,136192,4884574
"UNITED ST0",1995,848018,4716360
"UNITED ST0",1993,222116,2854904
"UNITED ST9",1992,866446,1425706
"UNITED ST0",1992,199633,9318276
"UNITED ST9",1992,493921,6655114
"UNITED ST9",1992,720949,594467
"UNITED ST9",1997,330988,3073334
"UNITED ST9",1997,637639,182335
"UNITED ST0",1993,324169,2088977
"UNITED ST9",1994,165530,674214
"UNITED ST0",1996,237862,4261806
"UNITED ST0",1996,160057,6841303
"UNITED ST0",1996,726176,2322320
"UNITED ST9",1995,661937,1181078
"UNITED ST0",1994,446506,1816364
"UNITED ST9",1993,795778,1496939
"UNITED ST0",1997,612485,1938304
"UNITED ST9",1997,136042,4639664
"UNITED ST0",1995,614047,5203071
"UNITED ST0",1997,677584,1396467
"UNITED ST9",1997,1426,6305451
"UNITED ST0",1995,675940,1992600
"UNITED ST9",1992,92440,4064029
"UNITED ST9",1995,674308,6942782
"UNITED ST9",1997,160435,2490167
"UNITED ST0",1997,787936,8323639
"UNITED ST0",1996,704932,3116304
"UNITED ST9",1997,783949,2174515
"UNITED ST9",1996,438958,4098189
"UNITED ST0",1993,739276,4057820
"UNITED ST0",1996,885649,9267622
"UNITED ST0",1996,571763,8112139
"UNITED ST0",1992,131830,2874332
"UNITED ST9",1996,312994,5970856
"UNITED ST0",1995,390709,4036688
"UNITED ST9",1996,24184,339108
"UNITED ST0",1992,373355,4232666
"UNITED ST0",1995,697631,3461500
"UNITED ST0",1995,292372,4193875
"UNITED ST0",1995,124549,8306275
"UNITED ST0",1994,714902,1578540
"UNITED ST0",1997,880405,5761524
"UNITED ST0",1994,319432,4860252
"UNITED ST0",1997,137020,2796284
"UNITED ST9",1997,443998,134088
"UNITED ST9",1995,305360,2603665
"UNITED ST9",1994,238927,5344825
"UNITED ST0",1995,823318,4175868
"UNITED ST9",1995,462683,6383585
"UNITED ST0",1993,708938,2396758
"UNITED ST0",1993,831121,1495867
"UNITED ST9",1994,798767,3678474
"UNITED ST0",1992,100622,2387134
"UNITED ST9",1992,737654,7237925
"UNITED ST9",1994,443006,2857140
"UNITED ST0",1995,59492,1936137
"UNITED ST0",1996,523549,1932880
"UNITED ST0",1992,136847,140533
"UNITED ST9",1995,411538,2029231
"UNITED ST9",1994,92818,3210969
"UNITED ST0",1996,187837,6199383
"UNITED ST0",1996,284851,1640091
"UNITED ST9",1992,408850,2697297
"UNITED ST0",1997,424438,4948240
"UNITED ST0",1995,305645,3881871
"UNITED ST0",1994,477043,6182228
"UNITED ST9",1993,517846,2619027
"UNITED ST0",1995,428401,1562409
"UNITED ST9",1992,104833,4371189
"UNITED ST9",1993,850585,7678603
"UNITED ST0",1995,519874,5863460
"UNITED ST9",1996,600712,1235300
"UNITED ST9",1996,868766,7790684
"UNITED ST9",1997,127153,2994795
"UNITED ST0",1996,295852,5521241
"UNITED ST0",1994,867911,4611280
"UNITED ST9",1993,762826,5645633
"UNITED ST0",1993,379552,5962766
"UNITED ST9",1992,876478,294796
"UNITED ST9",1996,357140,1430190
"UNITED ST9",1992,184507,2659819
"UNITED ST0",1995,415141,2907875
"UNITED ST0",1995,406244,4137903
"UNITED ST0",1992,380270,3519360
"UNITED ST0",1992,119059,3906351
"UNITED ST9",1995,65636,326144
"UNITED ST0",1992,735139,3515128
"UNITED ST9",1997,518710,8017366
"UNITED ST0",1996,601178,1353286
"UNITED ST9",1993,322001,3636001
"UNITED ST0",1995,236074,4319317
"UNITED ST9",1994,620188,7883059
"UNITED ST9",1993,313828,6033380
"UNITED ST0",1994,450500,3535440
"UNITED ST9",1993,443041,4325348
"UNITED ST0",1997,100969,1654514
"UNITED ST9",1997,624308,5059063
"UNITED ST9",1997,543650,5402443
"UNITED ST0",1995,94958,4650891
"UNITED ST9",1994,246769,967071
"UNITED ST0",1992,517889,2513434
"UNITED ST0",1995,74804,3402344
"UNITED ST0",1996,843934,2703096
"UNITED ST9",1992,438113,3253199
"UNITED ST0",1993,853387,2867577
"UNITED ST0",1993,644375,1047011
"UNITED ST0",1994,814327,4000058
"UNITED ST9",1996,46261,3499977
"UNITED ST0",1995,510620,7162746
"UNITED ST0",1993,691840,5710859
"UNITED ST9",1997,208331,4588262
"UNITED ST0",1993,894943,507657
"UNITED ST9",1992,22639,2255860
"UNITED ST9",1995,43786,3783639
"UNITED ST9",1995,384439,5725084
"UNITED ST9",1995,884990,1679310
"UNITED ST9",1996,381244,1161091
"UNITED ST0",1997,895297,6807356
"UNITED ST0",1995,339026,5879805
"UNITED ST0",1992,729208,3600121
"UNITED ST9",1994,377788,433027
"UNITED ST9",1994,467794,419376
"UNITED ST0",1993,82180,5469491
"UNITED ST0",1994,272410,4628724
"UNITED ST0",1993,153229,2831714
"UNITED ST9",1996,837496,4712745
"UNITED ST0",1997,496585,2056974
"UNITED ST9",1997,886232,8431386
"UNITED ST0",1992,261109,4009915
"UNITED ST9",1996,9406,1653854
"UNITED ST0",1993,193609,726738
"UNITED ST0",1997,879310,5597970
"UNITED ST0",1994,639709,6424080
"UNITED ST0",1993,617035,8502077
"UNITED ST0",1992,779260,328348
"UNITED ST9",1994,289459,2870985
"UNITED ST0",1997,230396,8393299
"UNITED ST0",1997,118177,1334096
"UNITED ST0",1994,143728,5738799
"UNITED ST0",1997,824651,659022
"UNITED ST9",1997,679546,2802816
"UNITED ST0",1995,579628,2817809
"UNITED ST0",1995,850952,5221920
"UNITED ST9",1994,745258,4218805
"UNITED ST9",1995,117409,668418
"UNITED ST9",1994,308798,1766221
"UNITED ST9",1993,355897,4661514
"UNITED ST9",1995,716891,834440
"UNITED ST0",1994,432205,3063509
"UNITED ST9",1992,625630,2907937
"UNITED ST0",1993,48043,6383448
"UNITED ST0",1997,765748,2124654
"UNITED ST0",1994,473398,4385057
"UNITED ST9",1997,380689,7284236
"UNITED ST0",1995,761539,2601903
"UNITED ST0",1995,448367,7937025
"UNITED ST0",1994,809738,3920655
"UNITED ST0",1992,206998,2373894
"UNITED ST0",1995,225067,1362103
"UNITED ST9",1993,115781,1785760
"UNITED ST9",1993,117859,6970848
"UNITED ST9",1992,439901,309978
"UNITED ST0",1992,439901,5243696
"UNITED ST9",1995,50635,7676264
"UNITED ST9",1995,117539,853310
"UNITED ST9",1996,290372,8111025
"UNITED ST0",1992,479866,8156491
"UNITED ST0",1995,784126,2681078
"UNITED ST0",1997,826096,861484
"UNITED ST9",1994,536827,4574771
"UNITED ST0",1996,784268,3170780
"UNITED ST9",1992,282934,4022006
"UNITED ST9",1992,415948,2844270
"UNITED ST0",1996,232159,4312059
"UNITED ST9",1995,730243,1399250
"UNITED ST9",1995,414980,120806
"UNITED ST0",1994,25018,5612631
"UNITED ST0",1997,806638,2753964
"UNITED ST9",1996,183004,4230073
"UNITED ST0",1994,268849,3141536
"UNITED ST0",1992,573814,3742426
"UNITED ST0",1997,353134,3460363
"UNITED ST0",1996,53290,2567870
"UNITED ST0",1992,102010,2002359
"UNITED ST9",1994,271543,97557
"UNITED ST9",1992,316010,254065
"UNITED ST9",1995,137341,6952285
"UNITED ST0",1995,634765,805576
"UNITED ST0",1993,836432,5276554
"UNITED ST0",1993,515728,4943667
"UNITED ST9",1995,75529,2957724
"UNITED ST0",1992,855001,262652
"UNITED ST9",1995,538931,1496357
"UNITED ST9",1992,688618,3621567
"UNITED ST0",1992,567988,1240557
"UNITED ST9",1995,542312,934890
"UNITED ST0",1994,171454,3965749
"UNITED ST9",1993,725896,3777032
"UNITED ST9",1995,334681,2510335
"UNITED ST0",1996,670198,1579453
"UNITED ST9",1995,86993,4480804
"UNITED ST0",1993,765520,2156609
"UNITED ST0",1993,745624,907048
"UNITED ST9",1994,480559,727101
"UNITED ST0",1993,620795,6369390
"UNITED ST0",1994,163504,2833443
"UNITED ST0",1997,750794,5327816
"UNITED ST9",1997,746735,1176377
"UNITED ST0",1996,671501,4648723
"UNITED ST9",1996,313723,9038850
"UNITED ST9",1995,743825,2121991
"UNITED ST9",1992,741322,7414900
"UNITED ST0",1996,15869,4906930
"UNITED ST9",1997,602470,3587922
"UNITED ST0",1996,736103,1433435
"UNITED ST9",1993,844742,5889108
"UNITED ST9",1995,773470,1146547
"UNITED ST9",1994,840785,1976774
"UNITED ST0",1993,637597,7065854
"UNITED ST0",1996,702115,3395904
"UNITED ST0",1995,381134,3331830
"UNITED ST0",1993,535963,2068952
"UNITED ST0",1997,713428,449461
"UNITED ST0",1993,245296,4077775
"UNITED ST0",1996,49918,359727
"UNITED ST9",1994,633431,7555673
"UNITED ST0",1996,767725,3004131
"UNITED ST9",1997,192089,3010367
"UNITED ST0",1994,324190,4826828
"UNITED ST9",1995,647011,3405164
"UNITED ST0",1993,210049,1877651
"UNITED ST0",1992,189199,2160321
"UNITED ST9",1992,211264,732497
"UNITED ST9",1992,438466,6055288
"UNITED ST9",1997,406864,6721528
"UNITED ST0",1996,572614,7667136
"UNITED ST0",1995,113192,7337552
"UNITED ST0",1993,313678,4192702
"UNITED ST9",1992,141265,160488
"UNITED ST0",1997,150272,994670
"UNITED ST0",1993,430741,2182630
"UNITED ST0",1996,537784,1292451
"UNITED ST9",1996,669115,2288578
"UNITED ST9",1994,99386,3229002
"UNITED ST0",1995,288385,1989432
"UNITED ST9",1993,787270,2952480
"UNITED ST0",1993,552460,98765
"UNITED ST9",1997,78884,2397213
"UNITED ST0",1994,410684,249735
"UNITED ST9",1997,245968,6685243
"UNITED ST0",1992,687175,6428302
"UNITED ST0",1994,179099,2786790
"UNITED ST0",1995,624469,2836462
"UNITED ST9",1993,510331,8599789
"UNITED ST9",1995,44111,8006746
"UNITED ST9",1993,671122,3798323
"UNITED ST9",1993,81823,2986153
"UNITED ST9",1996,8551,4611119
"UNITED ST9",1997,887896,532483
"UNITED ST9",1996,582775,556946
"UNITED ST9",1996,894574,5592743
"UNITED ST9",1996,372667,4691027
"UNITED ST9",1995,635275,4929919
"UNITED ST9",1992,5533,3455940
"UNITED ST0",1992,5533,7108213
"UNITED ST0",1993,334897,2360594
"UNITED ST0",1997,840475,3088204
"UNITED ST9",1996,193846,7261148
"UNITED ST9",1994,233104,2724607
"UNITED ST0",1997,160948,3056591
"UNITED ST0",1996,501895,5098843
"UNITED ST0",1992,760435,6199119
"UNITED ST9",1994,624568,6628917
"UNITED ST9",1995,333209,1437447
"UNITED ST9",1992,821020,1619808
"UNITED ST9",1995,392123,5213487
"UNITED ST0",1994,627217,2874271
"UNITED ST9",1996,371494,7828098
"UNITED ST0",1997,289189,2089458
"UNITED ST9",1995,103870,7763558
"UNITED ST0",1993,893092,486445
"UNITED ST9",1997,73381,6304055
"UNITED ST0",1997,810550,8203703
"UNITED ST0",1996,508628,2470955
"UNITED ST9",1995,172477,6118997
"UNITED ST0",1993,778090,6902100
"UNITED ST9",1997,509956,2727552
"UNITED ST0",1997,205829,3145243
"UNITED ST0",1992,896987,5095685
"UNITED ST0",1997,496712,290406
"UNITED ST0",1994,495401,4915496
"UNITED ST0",1993,679732,4266281
"UNITED ST9",1992,151289,7898780
"UNITED ST9",1993,228647,776124
"UNITED ST0",1993,317149,2042723
"UNITED ST0",1995,270125,4361029
"UNITED ST9",1995,758291,7650076
"UNITED ST0",1996,764689,2318109
"UNITED ST0",1997,815707,3263797
"UNITED ST0",1993,758017,2457366
"UNITED ST0",1996,149017,1824577
"UNITED ST0",1996,262861,8099049
"UNITED ST0",1992,82160,1349975
"UNITED ST9",1994,463681,1600488
"UNITED ST9",1993,149533,1103156
"UNITED ST9",1995,693973,2144589
"UNITED ST0",1992,284855,1453077
"UNITED ST0",1993,725504,542583
"UNITED ST0",1994,184048,4863407
"UNITED ST0",1992,258295,3357131
"UNITED ST9",1993,131345,8968819
"UNITED ST0",1992,276226,4209654
"UNITED ST9",1997,84298,3589380
"UNITED ST9",1993,129251,2372505
"UNITED ST0",1994,412430,2000830
"UNITED ST9",1992,397372,4505382
"UNITED ST9",1995,456559,7705858
"UNITED ST0",1994,534784,6292287
"UNITED ST0",1995,380218,4100896
"UNITED ST0",1996,651733,6929670
"UNITED ST0",1997,662960,2285391
"UNITED ST9",1995,506260,7080105
"UNITED ST9",1995,625354,229530
"UNITED ST0",1997,863689,5776725
"UNITED ST9",1997,44158,5462387
"UNITED ST9",1995,245330,2199994
"UNITED ST9",1995,736705,3250912
"UNITED ST0",1996,573085,929221
"UNITED ST9",1995,133549,3561022
"UNITED ST9",1993,664507,5317687
"UNITED ST9",1993,130306,1886067
"UNITED ST9",1993,823505,1008985
"UNITED ST0",1996,834092,3250195
"UNITED ST0",1997,179974,6135488
"UNITED ST0",1997,664741,6483086
"UNITED ST0",1992,330838,1977835
"UNITED ST9",1993,157948,5320640
"UNITED ST9",1995,601984,3955937
"UNITED ST9",1993,636812,4579398
"UNITED ST9",1995,34891,2095669
"UNITED ST0",1993,738931,3315589
"UNITED ST9",1992,879461,333550
"UNITED ST9",1994,110812,514627
"UNITED ST0",1996,819464,5167579
"UNITED ST9",1997,230800,3281081
"UNITED ST9",1996,642199,3127157
"UNITED ST0",1995,788162,548251
"UNITED ST9",1992,109831,377104
"UNITED ST9",1997,369461,370573
"UNITED ST9",1994,48109,3597129
"UNITED ST0",1994,474604,5215420
"UNITED ST9",1994,572819,2116198
"UNITED ST9",1994,836839,968535
"UNITED ST0",1994,726022,1631613
"UNITED ST0",1995,178289,5141491
"UNITED ST9",1993,19363,5849748
"UNITED ST9",1995,852398,706788
"UNITED ST0",1992,741049,3249204
"UNITED ST0",1997,457525,1586410
"UNITED ST0",1995,237889,3968305
"UNITED ST0",1995,598088,142065
"UNITED ST9",1995,162433,3992150
"UNITED ST9",1994,455134,3197206
"UNITED ST0",1996,700934,118917
"UNITED ST0",1992,14950,3870528
"UNITED ST9",1992,290678,2568888
"UNITED ST9",1992,64576,7724936
"UNITED ST9",1994,108091,3268925
"UNITED ST9",1994,337207,2106050
"UNITED ST0",1995,777325,4355699
"UNITED ST0",1992,610516,3043690
"UNITED ST0",1995,323245,5717141
"UNITED ST0",1994,509353,3406115
"UNITED ST0",1996,11866,4741297
"UNITED ST9",1996,463184,2827285
"UNITED ST9",1995,369914,879692
"UNITED ST0",1992,781921,1860250
"UNITED ST9",1992,357937,4316705
"UNITED ST0",1995,817921,4173499
"UNITED ST0",1997,68288,1000495
"UNITED ST0",1994,64501,2497582
"UNITED ST9",1994,591877,730305
"UNITED ST9",1996,75508,2664296
"UNITED ST9",1994,36139,2389856
"UNITED ST0",1996,743725,2071447
"UNITED ST0",1996,373456,1163895
"UNITED ST0",1995,87629,3886730
"UNITED ST0",1995,378608,3539816
"UNITED ST0",1997,245863,4017583
"UNITED ST9",1992,883364,2354107
"UNITED ST9",1997,336158,799752
"UNITED ST0",1992,587320,1942963
"UNITED ST9",1994,103645,5571930
"UNITED ST9",1995,439546,4753790
"UNITED ST0",1993,217952,1943859
"UNITED ST0",1996,125276,805626
"UNITED ST9",1992,448189,4991261
"UNITED ST9",1997,751676,9120531
"UNITED ST9",1993,471823,1249774
"UNITED ST0",1992,382555,6503520
"UNITED ST0",1996,232210,1070799
"UNITED ST0",1993,337450,4149486
"UNITED ST0",1993,78271,1429816
"UNITED ST0",1995,73849,4441089
"UNITED ST0",1994,821602,3925079
"UNITED ST9",1994,175984,4357050
"UNITED ST9",1995,343963,2454703
"UNITED ST0",1993,709846,1208088
"UNITED ST0",1995,563018,7619004
"UNITED ST0",1993,605536,712080
"UNITED ST0",1996,772760,2651392
"UNITED ST0",1995,709325,4478878
"UNITED ST0",1992,728080,2058925
"UNITED ST9",1994,781342,4382912
"UNITED ST9",1997,754322,1249768
"UNITED ST9",1996,483202,5757220
"UNITED ST0",1994,459544,1078341
"UNITED ST9",1992,685570,3419093
"UNITED ST0",1995,845378,2386412
"UNITED ST9",1995,602971,4982041
"UNITED ST9",1997,304171,4722775
"UNITED ST0",1994,418564,4299160
"UNITED ST9",1997,339928,2644811
"UNITED ST9",1997,625949,5650584
"UNITED ST0",1997,175669,1185856
"UNITED ST0",1996,439063,1633754
"UNITED ST0",1992,725455,5183694
"UNITED ST9",1995,832552,3027186
"UNITED ST9",1994,243574,7005775
"UNITED ST0",1994,647171,1893374
"UNITED ST9",1993,571654,2395132
"UNITED ST0",1992,833635,941323
"UNITED ST9",1992,845048,418032
"UNITED ST0",1996,716845,2251079
"UNITED ST0",1992,753512,4190087
"UNITED ST9",1997,780601,1544362
"UNITED ST9",1995,32155,5483836
"UNITED ST0",1993,232219,7273249
"UNITED ST0",1994,624166,1019406
"UNITED ST9",1994,320531,6194052
"UNITED ST0",1992,312802,3942718
"UNITED ST9",1994,442438,3497070
"UNITED ST0",1997,448772,341911
"UNITED ST0",1997,224221,4164486
"UNITED ST9",1994,31450,519799
"UNITED ST0",1993,16543,5659904
"UNITED ST0",1997,108898,2343569
"UNITED ST0",1992,67817,3371324
"UNITED ST0",1995,717773,6697574
"UNITED ST0",1992,486568,919477
"UNITED ST0",1994,124286,3059022
"UNITED ST0",1992,587692,2259594
"UNITED ST9",1992,160936,6403835
"UNITED ST9",1994,598285,299210
"UNITED ST9",1994,81649,872586
"UNITED ST0",1994,373390,3300397
"UNITED ST0",1992,217114,3310356
"UNITED ST0",1994,171898,3394923
"UNITED ST0",1993,733813,9073175
"UNITED ST9",1997,135574,3982616
"UNITED ST0",1993,4705,6440698
"UNITED ST9",1993,406715,1891313
"UNITED ST9",1994,414122,1332795
"UNITED ST9",1993,735008,4323765
"UNITED ST9",1997,274295,7261047
"UNITED ST9",1997,365164,1188596
"UNITED ST0",1996,642253,3436942
"UNITED ST0",1992,493681,2612035
"UNITED ST0",1993,546413,4994325
"UNITED ST9",1996,160201,2476608
"UNITED ST9",1995,435403,2350698
"UNITED ST9",1995,672490,5517314
"UNITED ST0",1997,570526,1565696
"UNITED ST0",1993,67891,6183481
"UNITED ST0",1993,472207,4444639
"UNITED ST0",1993,165329,2843622
"UNITED ST9",1994,204572,7544702
"UNITED ST0",1997,661526,1006191
"UNITED ST9",1994,158983,473388
"UNITED ST0",1992,402751,4770421
"UNITED ST9",1997,427639,1145482
"UNITED ST9",1993,265462,5109112
"UNITED ST0",1992,166847,3236186
"UNITED ST0",1996,443308,1760942
"UNITED ST9",1993,285452,3550402
"UNITED ST9",1997,448166,4639911
"UNITED ST0",1997,792433,5265485
"UNITED ST0",1993,739567,356614
"UNITED ST9",1993,691423,3503691
"UNITED ST9",1994,354667,902493
"UNITED ST0",1992,226567,640392
"UNITED ST9",1993,558751,3386692
"UNITED ST9",1995,197756,2672186
"UNITED ST0",1993,871736,2185776
"UNITED ST0",1995,777685,3149735
"UNITED ST0",1994,745294,1380497
"UNITED ST9",1992,71695,2513721
"UNITED ST9",1992,193142,408910
"UNITED ST9",1995,737533,2704313
"UNITED ST9",1992,367930,4602986
"UNITED ST0",1997,477568,6908012
"UNITED ST0",1992,473110,5168936
"UNITED ST9",1996,838282,6966927
"UNITED ST9",1997,464510,806735
"UNITED ST9",1995,584875,94555
"UNITED ST0",1997,297503,3045080
"UNITED ST9",1994,719900,6689944
"UNITED ST9",1995,475168,774770
"UNITED ST9",1994,391936,6825978
"UNITED ST0",1994,358189,8227588
"UNITED ST9",1995,871247,2961665
"UNITED ST9",1996,178865,4092934
"UNITED ST0",1992,461132,2395647
"UNITED ST0",1994,417064,5499762
"UNITED ST0",1997,856699,712753
"UNITED ST9",1992,600074,1551952
"UNITED ST9",1996,826444,3209982
"UNITED ST9",1995,402950,8579540
"UNITED ST9",1992,102856,2147201
"UNITED ST9",1996,836255,2189232
"UNITED ST0",1996,705226,4239470
"UNITED ST9",1997,150088,3353640
"UNITED ST9",1997,580742,4396574
"UNITED ST0",1993,61714,900498
"UNITED ST9",1997,530008,1056763
"UNITED ST0",1997,87853,1452157
"UNITED ST0",1995,109195,4274974
"UNITED ST9",1993,186356,5152016
"UNITED ST0",1992,86462,6215306
"UNITED ST9",1994,160682,2672582
"UNITED ST0",1994,353731,5336408
"UNITED ST0",1992,9667,7165218
"UNITED ST9",1992,81280,1596192
"UNITED ST0",1995,4984,3357756
"UNITED ST0",1994,145240,3658420
"UNITED ST9",1996,126857,1468162
"UNITED ST0",1997,159221,2454408
"UNITED ST0",1992,382103,4071795
"UNITED ST0",1996,254699,5017054
"UNITED ST0",1996,680093,8161621
"UNITED ST9",1993,874616,2404766
"UNITED ST0",1997,113399,5352493
"UNITED ST0",1997,664055,3496915
"UNITED ST9",1994,152794,6667464
"UNITED ST9",1993,333050,823889
"UNITED ST0",1995,697160,917896
"UNITED ST0",1994,128533,1336710
"UNITED ST0",1997,490492,5684868
