"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
283009,19920801,203920,1251202,2261,109434
283009,19920801,73402,544658,12966,82524
196879,19920523,8247,3622832,6214,69314
253549,19920512,411397,259057,3822,78502
156499,19920413,595924,3837810,9910,121194
156499,19920413,480845,8588657,10847,109549
238703,19921117,272904,9290605,19024,112613
280742,19920311,530707,521304,19589,104260
233510,19920128,227234,1479394,5415,69673
259360,19920612,50344,384418,17284,77660
259360,19920612,126769,2666703,18203,107745
259360,19920612,65778,2221562,9214,104626
259360,19920612,323708,2884995,17842,103901
259360,19920612,348849,4091721,15176,113869
146146,19921121,434851,7350476,10541,107149
35291,19920626,15740,3407512,3445,99344
20800,19921001,224521,1001738,5173,86730
289954,19920306,160854,7467915,7879,114891
289954,19920306,470498,3052949,9485,88108
283111,19920505,453273,6131250,3735,73575
283111,19920505,547640,8019570,12970,101257
283111,19920505,297921,188053,11088,115134
283111,19920505,153591,1772868,12912,98675
226853,19920131,139150,470903,10798,71349
275728,19921216,445768,8397326,4667,102824
69778,19920629,438480,5699372,3229,85107
235151,19920527,140265,1292207,1030,78315
126392,19920321,141004,2355430,15183,62700
126392,19920321,318386,1513910,9313,84262
126392,19920321,98125,1871117,626,67387
79222,19920106,232778,7869496,2793,102645
1885,19920917,539829,8222720,5361,112128
87305,19921114,236509,3291380,2962,86729
87305,19921114,44326,2365335,15648,76219
17581,19921127,221802,1858245,4810,103427
272545,19920831,560962,3766714,12994,121376
272545,19920831,283762,513250,9194,104745
9124,19920927,329778,8496472,7458,108465
201304,19921207,584988,1658368,13871,124377
84127,19921226,276294,4653035,13434,76216
95453,19921116,182000,1392534,19694,64920
95453,19921116,561596,2599069,2993,99454
249032,19921222,292453,6439435,13487,86726
249032,19921222,42139,2996892,7369,64867
249032,19921222,227470,821706,7244,83847
170273,19920714,162101,5699190,9280,69786
289784,19920908,586221,256211,9924,78432
225928,19920709,295588,7054804,9428,95014
149377,19920511,283048,3334351,17984,61861
106426,19920410,301976,6657813,2643,118677
106426,19920410,504120,3304854,7070,67446
290623,19920907,46814,4578106,10569,105648
82535,19920122,274075,2203026,6855,62943
147208,19920208,95106,3815311,5405,66066
279623,19921029,323689,2034651,4221,102760
279623,19921029,3752,7947600,8396,99345
183107,19920426,506836,4876075,13896,110568
7762,19920225,330647,5425455,9766,100657
7762,19920225,155775,6773849,15030,109846
178771,19920630,405883,2125165,6260,107331
148616,19921204,144583,638011,12866,97654
208943,19920505,198993,3280240,4045,125519
208943,19920505,592725,5165903,16702,109062
208943,19920505,92196,4587601,316,71291
165428,19920529,578033,3919643,5124,66660
14407,19920301,133283,5030822,4873,78976
3214,19920714,522751,3302685,4661,106423
188426,19920509,340736,2487408,2980,106603
188426,19920509,339689,2224798,10397,103720
250804,19920625,562876,9500365,14497,116331
250804,19920625,213540,1566905,14615,87211
252320,19920314,96795,6092086,7599,107507
35584,19920612,313777,5318557,14901,107445
35584,19920612,242718,1972911,18453,99642
35584,19920612,551252,383149,4582,78193
47708,19920527,255664,5506810,4684,97179
252799,19920511,21558,1904180,1365,88773
252799,19920511,512452,1449785,5590,87865
223682,19920715,553046,1292447,18386,65941
223682,19920715,247659,4093718,16925,96398
12482,19921126,533148,236224,18379,70867
80587,19920414,283709,6137693,3060,101561
80587,19920414,87409,3072080,14561,83784
80587,19920414,569204,3867920,15691,76390
27689,19921216,511868,7630270,6460,112790
27689,19921216,585739,6204014,9406,109482
27689,19921216,307790,1977558,14196,107866
249655,19920107,246147,4591146,5006,65587
249655,19920107,586514,2400735,3792,96029
280552,19920226,167378,3613425,19639,86722
230605,19920227,452485,2817421,12960,86247
230605,19920227,121562,2216984,14942,95013
52801,19920525,122991,4984625,12320,120839
76483,19920808,305852,5885637,18549,111470
76483,19920808,399062,5234013,4356,69663
225016,19920316,318985,3406749,15630,120238
44785,19920307,393962,3495115,16708,123357
44785,19920307,324299,389044,4050,79396
254633,19920430,577271,2831325,455,80895
254633,19920430,108355,4141857,19299,81801
254633,19920430,455685,5578244,16140,98439
268624,19920226,306614,6578015,13795,97236
62539,19920819,561213,874094,5212,76451
64859,19921220,174996,7041366,12054,124259
64859,19921220,184997,8119761,1081,124919
161833,19920118,419358,2503566,13524,76639
161833,19920118,227921,6955599,18183,110934
110003,19920731,195128,2058510,7509,73387
228368,19921107,568823,5618646,11116,113508
228368,19921107,485985,1352078,15055,118257
134638,19920218,140540,5266359,9913,94832
134638,19920218,447319,5515959,17247,75977
237925,19920716,70771,344870,18021,104506
37708,19920225,196084,1062072,14007,70804
196880,19920223,344319,5862190,83,81798
196880,19920223,44680,3860239,14430,97480
176438,19921203,522370,3547707,8046,83541
176438,19921203,317512,4646621,17234,91770
28468,19921204,450689,655864,16585,98379
174278,19920831,168005,214600,3793,64380
174278,19920831,256830,3852383,18381,107209
262234,19920605,37441,4322787,2849,82706
262234,19920605,218696,968808,14238,96880
204637,19921212,232560,5265716,11856,89553
204637,19921212,227738,6496308,19466,99943
221569,19920919,203445,4719505,18895,80905
216982,19921222,105520,3051040,376,91531
216982,19921222,230248,3463996,6770,70693
90827,19921103,161908,975100,7042,118194
191245,19920105,462486,2413134,2884,86907
191245,19920105,587580,6670240,18057,100053
117005,19920528,246625,3388391,1577,94296
188416,19920216,8573,2323101,4037,88894
191743,19921210,386592,2014296,10809,100714
216659,19920324,15896,3373739,3434,108713
213133,19920919,9595,5115606,10993,90275
102979,19920316,262876,1456377,13801,110331
85472,19920513,368705,4693183,955,106421
249121,19920624,151671,844108,14233,103360
216130,19920602,419451,2740860,198,82225
216130,19920602,294700,4914601,6951,101681
216130,19920602,9402,2827378,9603,78684
160016,19920412,133258,4985516,7586,77475
66907,19920820,452347,2858504,1539,77959
66907,19920820,111023,307103,3885,62041
117383,19921213,122591,1916944,14749,96815
117383,19921213,577909,3973760,15860,119212
53420,19921103,50740,7532246,8995,101444
225842,19920407,191138,3613642,2579,73747
225842,19920407,82094,4851013,4259,64565
131465,19920203,107122,335348,8349,67747
36190,19920824,367314,1105040,12709,82878
206021,19920618,67899,3659104,393,112013
58441,19920614,561250,6425027,13066,78673
58441,19920614,576527,2405250,9193,96210
81652,19920405,402937,8014647,9782,110394
293608,19920307,378983,10002616,18676,123718
293608,19920307,121708,7363332,3063,103782
293608,19920307,542226,2112821,1613,76092
121844,19920728,45052,2171574,3653,59823
12215,19920507,215878,8169238,15677,107631
12215,19920507,44834,8805208,2780,106729
84283,19920212,296036,1415931,10423,61921
177215,19920620,451871,3645700,9510,109371
177215,19920620,588330,3791142,15398,85098
41945,19921226,41184,3118998,3664,67510
140698,19920414,368672,7658904,410,104439
147481,19920211,280468,1864155,7666,86907
49702,19920321,212633,3400364,1708,92737
124528,19920124,521847,4212320,19812,112129
210874,19920926,69570,6858784,9131,92374
210874,19920926,454924,2761983,8629,112734
210874,19920926,559740,3385273,13243,107983
137311,19920513,547160,241428,11039,72428
13249,19920521,437994,7268071,4251,115918
52747,19921111,66623,6854441,281,95377
52747,19921111,136503,5181957,3396,92370
292180,19920627,116942,4223474,11312,117536
292180,19920627,374932,2360137,4016,120415
68689,19920202,371283,3250248,16198,81256
1882,19920925,487350,2780309,8929,80239
1882,19920925,279606,4350858,9589,95135
207301,19920125,281859,2706034,15635,110450
207301,19920125,104089,2035314,3981,65584
173864,19920709,486632,1281939,10961,97116
172744,19920803,172884,3487160,386,117412
172744,19920803,449052,1387427,6866,60061
172744,19920803,414579,7467750,551,89613
10100,19921017,342338,683258,9438,82819
296578,19920811,271419,6744830,1868,83424
219742,19921216,591762,3151358,10007,111224
254980,19920617,532613,1466220,7982,98735
254980,19920617,224755,5155122,13011,100784
273443,19920720,233918,362972,15689,111114
273443,19920720,253680,1455599,14059,98020
24862,19920625,128508,3802837,16300,92190
225170,19921101,322899,4708606,13402,115312
138889,19920130,73447,5428921,12038,85226
138889,19920130,108699,1024614,2284,102461
138889,19920130,491232,3356488,4021,73392
138889,19920130,129052,216210,11461,64863
170897,19920228,466710,6901256,4450,100601
189265,19921020,445482,2854920,887,85647
70153,19920807,70622,2365040,14345,95557
70153,19920807,140989,8842592,2882,121798
149773,19921213,403466,273888,10965,82166
149773,19921213,30635,2348445,8345,93937
149773,19921213,67410,4545453,9153,82644
187492,19920527,463648,5640670,11882,96697
189994,19920307,379480,5348982,13171,93568
273769,19920828,30338,1255646,6711,76099
126160,19920504,353655,1196048,5398,102518
126160,19920504,267965,5549499,17240,115977
126160,19920504,80447,3532914,2937,85646
146122,19920119,551119,2340180,5455,70205
146122,19920119,454951,7844807,7573,114355
49493,19920930,95253,733971,3266,74895
49493,19920930,359843,5274644,18214,114169
99577,19920915,153446,6531560,16828,89966
154955,19920727,286108,3466077,2539,65645
206257,19920804,547736,6118125,19647,107022
206257,19920804,316626,3541467,16372,98556
42338,19921013,147693,4177656,18802,104441
42338,19921013,338994,5895642,5569,121978
99805,19920311,431460,4452608,18822,83486
99805,19920311,6998,6035008,3474,114299
200348,19920524,13498,1659912,7592,84689
200348,19920524,401481,4064432,12906,82947
25979,19920310,339619,7131980,19985,99516
270026,19920320,487050,4065157,19190,62221
270026,19920320,34139,4399833,17838,64387
270026,19920320,6234,4853959,18830,68413
47194,19921224,573686,1207126,15762,105579
47194,19921224,249963,946910,15102,114777
47194,19921224,520794,7905138,11463,108886
47194,19921224,193419,3327302,16122,90744
247696,19920927,401111,3036270,10727,60725
40993,19920318,181891,3711006,10188,118373
40993,19920318,194774,3550663,19245,112126
40993,19920318,563464,7484456,16531,91646
115759,19920731,262755,4208463,9969,103064
115759,19920731,119819,3063457,15359,110328
192776,19921020,514325,3712539,18595,80358
192776,19921020,58891,7251568,10992,110993
212278,19920406,365823,3399858,626,113328
168923,19920409,220270,4522988,11158,71415
185006,19920507,482466,1277524,7443,86906
249604,19920727,239711,5942520,19407,99042
249604,19920727,419469,4165320,19481,83306
249604,19920727,11225,3897234,1158,68173
8581,19920805,465875,7836498,19425,110451
8581,19920805,544524,2766834,8239,94110
57731,19921111,241512,997101,13123,87210
57731,19921111,253477,991308,54,85827
57731,19921111,186110,2013053,16765,71766
61523,19921018,561936,5286469,15807,119874
61523,19921018,457590,6190280,18150,92854
129949,19921214,144012,1862801,9673,63360
129949,19921214,112871,7912254,3081,113032
186163,19921017,259594,1076630,951,93214
131900,19921229,318032,411607,491,63001
131900,19921229,357906,3305226,9381,117833
15451,19921218,337226,3915951,12069,75792
146459,19920217,585280,1501786,8203,81915
185929,19920604,423697,4171604,9432,97240
185929,19920604,98672,496188,8037,100240
218648,19920104,6608,7273109,11512,90876
218648,19920104,47418,4055267,524,81924
218648,19920104,546229,3749088,7929,76512
164137,19921011,177008,2020270,737,65100
164137,19921011,218515,1277248,1059,86010
237482,19921210,190877,6623850,19938,118072
174917,19920519,500451,6821721,3956,87085
108665,19920816,391597,7856962,18605,101314
286891,19921218,260906,5914307,6903,112013
286891,19921218,236251,2094291,6309,71234
151462,19920505,52417,5066817,11144,82164
128902,19920903,465349,901623,2140,78859
128902,19920903,108547,5697943,11128,93332
128902,19920903,335808,6206197,11945,110627
272830,19921026,9811,2409134,11307,103248
57064,19921018,339178,1550661,10230,73029
30160,19921124,217925,1474328,4533,110574
178666,19920207,415984,8549820,8480,113997
178666,19920207,406337,365533,10749,74598
217694,19920522,492861,926920,8908,111230
175486,19920209,380481,1836288,14870,93688
72374,19921019,121252,2994684,11364,76395
72374,19921019,495001,1659302,13707,59758
84745,19920502,477395,1509607,10784,82342
163783,19921018,171991,4084720,19852,123779
196133,19920912,541135,5123135,1378,70566
105040,19920731,91330,1294903,9487,79279
105040,19920731,256919,6753240,14887,112554
52096,19920627,242384,262621,278,79582
52096,19920627,427612,7316131,6004,92375
88177,19921016,74855,1463880,11650,109791
88177,19921016,168647,7720380,14411,102938
110134,19921214,74650,6661065,15700,97479
162898,19920531,362644,5973205,399,102397
186499,19920427,388543,2078569,5390,97891
40876,19920309,304035,4276606,5112,62341
37798,19921230,51807,7066858,7356,105528
178058,19920808,594738,733084,6312,109962
178058,19920808,348059,1881968,1422,66422
216187,19921003,594062,3699328,12636,69362
136273,19920213,222798,5281073,10350,103246
98845,19920810,247534,4065290,12440,88891
98845,19920810,491245,1854330,12729,74173
179341,19920429,400123,4557910,4133,61386
211633,19920811,424660,4969431,16568,95078
91676,19920909,369872,582558,9476,116511
197446,19921012,135609,1934049,5671,98676
131144,19920130,179761,6994888,4600,110445
21806,19920427,54625,7424214,11844,94777
162061,19920611,244887,2381431,1387,109912
162061,19920611,415663,5414735,16288,94718
34516,19921001,289540,3785586,6168,91771
58366,19921211,541639,4446894,4461,100836
58366,19921211,359477,4455734,4974,92187
169868,19921206,57365,5236545,14114,79341
198029,19920223,521704,5296111,4951,103540
202706,19920606,136455,147653,17684,89487
202706,19920606,185378,5593000,19780,87802
145619,19920403,566394,5987517,7993,87622
145619,19920403,24905,3945264,3761,109794
198680,19920508,337375,1677883,2746,84741
119233,19920603,17686,5874279,16304,96220
119233,19920603,234301,1729406,9091,74117
119233,19920603,84180,465672,12382,69850
119233,19920603,12389,1030692,15415,78082
208279,19920629,196569,7328464,6378,99933
208279,19920629,126116,3883174,4393,68526
208279,19920629,514084,3953016,15905,65883
11618,19920608,37916,6303294,9773,111234
251014,19920509,48752,8333675,1369,102045
251014,19920509,136962,6072840,19006,119937
184627,19920507,5840,4888352,17633,104750
169138,19921014,187890,9398933,8067,118673
271354,19920228,361349,282066,9083,84619
293645,19920928,452535,1041257,18261,89250
262013,19920315,135093,3095478,16789,67685
251938,19921125,597989,8470970,15816,125217
112336,19920714,582295,1499847,10047,82636
112336,19920714,183930,1395653,7778,120835
270667,19921124,150840,189084,14558,113450
38200,19920618,228726,486484,19460,99282
54662,19920506,119335,3981730,5339,81259
131273,19920622,149409,3937680,14456,87504
96766,19921216,81414,5581640,5673,83724
96766,19921216,315043,2962484,3748,63481
200641,19920628,54939,7312463,7960,113635
198775,19920116,316819,5997558,11497,110148
198775,19920116,368996,2271478,7887,123898
235903,19921006,415014,2184984,10753,55739
221554,19920919,586728,6935783,8777,108882
221554,19920919,134807,5287807,7570,110508
221554,19920919,377186,2250968,3434,75790
56047,19921214,155535,5299645,8811,95431
197828,19920925,261529,6935343,4800,89430
197828,19920925,514761,4922351,721,106544
197828,19920925,181160,3284109,13249,74469
11435,19920810,573016,762293,2047,65339
11435,19920810,65806,7087200,7476,106308
154250,19921014,123549,6626683,742,94352
154250,19921014,478304,512912,2325,76936
82978,19920429,184610,5422752,1029,101676
82978,19920429,118996,592407,6468,120899
159661,19920228,540079,4099080,15566,67143
240668,19920929,304545,5829331,11338,92971
240668,19920929,126401,5709600,5150,85644
234692,19920915,220389,2981435,8013,78562
234692,19920915,267312,4733410,18276,76758
126368,19920709,66493,5400113,15591,87569
255544,19921225,449051,2871086,6364,60001
241315,19920128,330401,4866726,5528,85883
178987,19920717,454030,2532841,1703,59040
81904,19920616,160419,1014875,13608,88764
6086,19921122,150608,5038826,453,99516
28445,19920117,551068,877327,16404,67142
160190,19920621,412503,416151,1051,84928
160190,19920621,575006,4107724,928,64858
160190,19920621,512344,4340224,8847,81379
160190,19920621,359735,5452359,1246,107683
243310,19921224,471526,3144750,1109,89850
116407,19920429,560684,3838252,7823,104679
62809,19920503,340811,2903622,14659,111108
62809,19920503,398841,5237541,2036,116389
62809,19920503,114226,2823980,3694,74413
237559,19921004,124190,1427887,2461,72851
237559,19921004,177236,5070381,2325,78793
91426,19920413,62917,6886110,1540,112794
91426,19920413,234950,9236206,10604,113096
91426,19920413,191879,6760084,77,118252
231547,19920914,576321,684677,10906,83838
231547,19920914,412050,1131347,11802,57721
94699,19921115,98434,6665096,11711,85945
141049,19921126,386262,2510441,6177,80895
141049,19921126,436375,3894709,19069,78681
250025,19921108,269051,2423615,16883,61202
250025,19921108,325014,814576,18949,62340
250025,19921108,363187,2722870,4702,75010
140932,19920511,531625,1785814,16690,99396
140932,19920511,409022,729904,13219,55860
140932,19920511,225596,7151426,6276,91294
192268,19920601,422274,2512125,2154,71775
88312,19921009,147678,5808605,11276,103540
88312,19921009,410951,8937264,7687,111715
88312,19921009,113550,3283455,3066,93813
259243,19920127,491549,1525114,16856,92431
40315,19920526,414184,2965032,13031,65889
256339,19920518,335904,4417129,2926,116393
256339,19920518,136284,905712,4279,79216
29548,19920609,58766,6726564,14896,103485
29548,19920609,69725,8304128,2912,101683
266792,19920527,346868,3222692,14941,114891
266792,19920527,202299,1441536,10973,72076
261980,19920322,487740,5587446,8915,103663
37753,19920312,1826,342108,6064,103669
37753,19920312,74046,4645262,9402,61202
37753,19920312,83826,8241920,6542,108589
177019,19921214,448171,3877854,12420,67149
270221,19920216,333728,4404275,18624,105702
270221,19920216,368111,943280,135,70746
270221,19920216,225462,1236217,13392,83247
198565,19921223,333104,3008740,15693,68225
198565,19921223,477663,2411740,2797,98438
250450,19920704,323345,4063940,17645,82099
250450,19920704,469518,7288701,8840,89249
280930,19920718,159559,1456695,18244,97113
280930,19920718,305416,5685600,6616,85284
127783,19920116,452128,1603948,1802,64806
127783,19920116,512752,864717,14056,105883
127783,19920116,10253,3339690,18442,69795
238103,19921209,289106,108413,10252,65705
238103,19921209,197646,2392274,9335,104618
140038,19920331,175480,7391640,12286,93328
140038,19920331,217780,1497433,19222,101866
22480,19921227,330229,1495941,9218,75552
15091,19920704,526655,6053868,14283,100897
15091,19920704,127809,7530880,8137,110208
133213,19920922,461195,3699744,1059,69370
133213,19920922,466078,4754603,3794,62643
86659,19921223,541746,5840481,7363,107263
86659,19921223,563345,6486721,14758,84499
139493,19920516,204431,528826,19175,80125
62953,19920330,431549,3664287,1442,88831
146840,19920308,56888,8859113,13300,110692
59227,19920214,88471,3210834,3247,87568
59227,19920214,121725,518775,17923,104803
59227,19920214,422811,6626545,11659,104027
170929,19920923,599422,3578332,19052,91284
170929,19920923,422194,2232340,5927,66970
167545,19920701,145997,4449632,17437,122579
189053,19920110,270226,2033557,14995,71772
157954,19920820,493753,8034958,10016,104803
279658,19921217,316380,5336926,151,83782
84841,19921106,523432,4511771,2328,87324
38284,19920824,235714,7093710,4649,98982
38284,19920824,11253,4335667,19041,69855
38284,19920824,71895,5787359,1978,112013
107153,19921002,147138,3019711,11046,71107
40612,19921226,222546,4361534,2115,88111
40612,19921226,530296,4774572,14407,79576
40612,19921226,33141,3509215,19427,64448
20708,19920117,473179,4378170,17189,69129
242872,19920106,351055,4866576,3829,66362
242872,19920106,367668,2381311,5453,104139
155095,19920818,296571,627024,12741,94053
155095,19920818,265518,5669937,13224,89010
51655,19920525,203595,5786017,19933,89914
96911,19920130,373587,6642280,16059,99634
69718,19920919,320932,781168,811,117175
69718,19920919,497308,6134816,3188,78316
148898,19920920,389828,9113433,4488,115068
271676,19920511,51938,2592983,15445,113395
271676,19920511,44221,1827064,12453,69913
271676,19920511,409153,2018047,13965,63727
271676,19920511,362328,1635004,3979,83418
176492,19920625,189891,8432648,8006,118853
176492,19920625,94102,3178690,9483,65766
37312,19920702,277307,6041300,11267,77057
214510,19920408,324748,347455,18196,106363
214510,19920408,429223,1806649,11968,69132
96073,19920423,526490,4804176,12501,90988
11918,19920524,481977,9598855,10058,117537
210845,19920821,298491,2383168,6880,89368
62500,19920520,140886,9538056,1185,115612
194996,19921102,61110,1784469,2659,64266
269410,19920916,333391,6768653,10102,85462
52897,19920919,223807,4673133,10880,103847
94333,19920408,25917,4975857,14015,110574
94333,19920408,581567,3916931,13313,98912
197557,19920624,339840,5583095,2465,112789
197557,19920624,283697,6489105,14324,100840
197557,19920624,495242,1732108,11805,74233
20494,19920203,480987,9446208,10797,118077
125251,19920118,289477,1887334,7655,87987
74629,19920723,276552,5197036,3698,91712
207128,19920730,198449,2144751,5957,92846
207128,19920730,31105,3179790,6239,62166
207128,19920730,573438,5087406,13715,90684
288739,19920828,455391,1481007,4902,80782
288739,19920828,148565,2371933,16557,96813
288739,19920828,416453,1780259,3017,82165
8437,19920723,413688,3805544,15688,96099
154465,19920722,423734,2954039,12298,99462
167521,19920210,406674,3286171,18258,94839
137171,19920112,135060,5312136,15626,65703
137171,19920112,150721,7813285,644,106303
137171,19920112,431779,7869450,18704,102645
262699,19920206,256982,6334614,18728,116338
122398,19920929,213075,2445448,7948,59283
264145,19921008,61145,4818345,1054,66368
195409,19920715,426767,5365768,18858,101624
121387,19920321,361333,4417205,6380,83659
191242,19920107,138624,5102580,1693,99757
191242,19920107,37096,911185,5123,61985
202957,19921010,208275,3748567,9782,70995
202957,19921010,589354,3536158,10862,86599
180007,19921019,266271,5443944,13442,74235
76256,19920526,571198,3482602,10348,76150
250502,19920801,380946,3040395,14131,121615
250502,19920801,256567,754157,8471,91413
175414,19920911,399847,578208,9714,116809
251629,19920310,520285,1957890,342,78315
40207,19920915,27871,5036836,3021,107932
277730,19920901,361758,6915012,1386,109184
277442,19921125,27690,3804806,3747,97061
277442,19921125,379480,4477238,12658,93568
277442,19921125,516966,2159421,18193,118976
56992,19921024,61387,533958,12760,80902
56992,19921024,590880,3476597,279,118251
162922,19920918,317502,5360760,10231,91169
162922,19920918,449223,2986765,9405,70332
229360,19920212,317809,6265889,17414,109607
291854,19920625,137073,879175,428,66604
76810,19920511,81501,3669187,3946,88950
294205,19921104,301099,330024,3130,66004
297445,19920917,417552,3024292,354,88171
297445,19920917,370146,5229359,2844,72967
297445,19920917,105194,470082,5355,71951
166210,19921215,193073,4271314,5081,69964
166210,19921215,265328,5043909,3056,77598
169640,19920420,483412,4239194,18040,83723
169640,19920420,94819,3232209,6845,108828
169640,19920420,14684,2238152,17905,95920
210193,19920621,59149,1551396,15252,66488
210193,19920621,454112,3905087,5986,63965
210193,19920621,258358,4607190,2059,78980
50315,19921127,133409,3894480,17689,86544
11206,19920118,312826,3458801,16325,110328
43738,19921114,515265,1505562,3739,76814
82106,19920520,12144,3868640,7816,63368
87764,19920211,311712,7770439,12817,103422
38428,19921120,203650,2588364,65,93218
38428,19921120,343512,1847934,7115,93330
38428,19921120,191737,1828730,10186,109723
173239,19920718,203508,141149,6993,84689
241970,19921030,155725,3315700,14376,106843
54985,19920919,244967,1873711,5363,114717
96655,19920913,513432,7082509,5799,86724
239675,19920726,65060,1406382,4413,61503
118057,19920330,409940,915710,16190,110995
118057,19920330,48750,1997730,19251,101925
118057,19920330,347583,7748468,14155,97834
118057,19920330,226021,3526665,19683,56820
28948,19921128,301086,4950516,1307,65224
28948,19921128,151214,1012168,18558,75912
119401,19920628,266152,2739443,18958,67088
112952,19920903,28090,3092957,12578,61085
112952,19920903,495026,3267200,18036,61260
112952,19920903,323979,4206216,10546,120177
162262,19920903,474066,2704104,3415,62402
108628,19921210,350478,5655302,10421,91707
290756,19920930,111269,3200650,3126,76815
98690,19921001,28719,4844267,19124,98862
98690,19921001,273111,4553220,7904,65046
95450,19920727,422041,2831278,5592,57781
239419,19921018,327832,5103346,15444,111589
239419,19921018,66308,3246916,18638,76458
179786,19920903,218232,3302281,6902,69013
206024,19920812,545549,947144,8230,95671
27877,19921101,132855,4672428,6614,113271
33113,19921114,89145,3334371,3498,68048
33113,19921114,384700,2296896,14220,107081
269827,19920811,394945,6527776,8827,122395
269827,19920811,28585,4645177,9195,90814
23651,19920815,162580,1806838,18546,98554
106495,19920331,594554,7833814,9175,98911
58672,19920518,267431,5676186,8568,83905
58672,19920518,10533,4385444,12676,86611
271786,19920109,229680,5099434,9499,96580
271786,19920109,419274,1169385,8300,71595
271786,19920109,441449,1226350,13300,83425
107792,19920506,219935,185492,6208,111295
96430,19920611,86396,1779135,16066,82943
96848,19920705,229522,3628775,4803,87090
96848,19920705,172836,9448708,17639,114529
94709,19921210,473652,5364579,3797,97537
94709,19921210,461695,8117683,6068,99400
94709,19921210,450419,4655926,4654,82163
180550,19920901,118480,5286637,11415,89908
236219,19921220,39563,5652630,17267,90153
214292,19920616,365432,5485049,10735,89845
214292,19920616,280163,3696947,8208,68589
214292,19920616,323384,6473902,18254,84442
239383,19921023,129931,7377018,4524,117655
194588,19920102,471109,423391,1971,64804
194588,19920102,319177,4306176,9925,71769
194588,19920102,399119,3897920,14484,73086
194588,19920102,55591,4698540,5419,92795
267689,19920911,578878,9001510,887,117411
41902,19920509,30889,6666220,19090,109192
31930,19921007,247643,5144097,15004,95437
31930,19921007,509264,1122997,4247,76394
133601,19921230,192675,5196949,3749,106060
133601,19921230,88607,2872080,6603,95736
138334,19920610,498809,1789702,19868,108466
88345,19920218,303217,610100,824,73212
108866,19920727,2498,6022107,8771,84029
108866,19920727,578823,2091980,3840,114108
221,19920816,369388,1165896,10152,87442
103823,19920622,152482,1381032,9072,92068
103823,19920622,164511,2161599,3500,94530
103823,19920622,52614,3603203,19186,93996
215615,19920617,161454,7201418,17178,90927
259697,19921111,61539,900318,9633,90031
259697,19921111,473223,592119,16600,71772
259697,19921111,453064,4285806,14871,61022
170887,19920730,349324,4894476,3449,82398
204955,19920714,344490,4296544,9060,92068
81983,19920313,593887,4658982,9625,118851
81983,19920313,453941,5756766,5921,113695
81983,19920313,377692,530904,14223,106180
277294,19920309,108044,2165098,19140,63122
277294,19920309,294585,3001183,12488,94774
277294,19920309,558677,2577440,10940,104139
268657,19921218,386148,2565756,19718,74047
230878,19920826,334139,4645555,12487,70387
230878,19920826,289389,810481,8614,82702
73517,19920826,242495,6761905,13361,86248
6317,19921030,529812,1105074,10211,110507
31642,19920107,259057,3149724,19409,60962
166841,19920326,145559,5615925,23,96273
166841,19920326,194844,8637532,3156,116330
166841,19920326,542430,3789983,10233,88344
261037,19921125,379515,5102400,17212,95670
193453,19920916,358711,6590362,12060,106182
70807,19921127,285510,7106616,1801,89730
210382,19920508,138868,5148522,13379,114411
168238,19920315,131467,1909038,8959,89907
197768,19920114,128891,752596,17449,115193
89668,19920218,428196,3227492,15730,67450
89668,19920218,184913,8810783,2920,119874
89668,19920218,426208,3062286,12350,68050
237592,19921219,259703,2962913,18975,99761
237592,19921219,420693,6709639,4049,96820
132053,19920504,60244,5900776,10036,72254
132053,19920504,309757,2826784,5988,106004
16558,19920903,258461,4968075,13451,85167
16558,19920903,546470,3152699,19249,90987
16558,19920903,270193,5001674,17261,69790
41096,19920117,452807,689833,3027,105586
41096,19920117,524101,2250160,3433,67504
41096,19920117,550092,3469608,6940,68524
204901,19921114,417742,6901115,14596,99583
204901,19921114,486207,5433741,10630,71590
49453,19920322,278736,3696936,5051,102883
49453,19920322,515196,5697343,15963,72670
49453,19920322,294743,4087140,16685,104263
76621,19920807,79659,4014692,17085,98319
76621,19920807,226445,814629,2370,82285
143309,19920727,589164,2130338,12799,75188
138829,19920412,346720,3462751,13059,106002
138829,19920412,112866,552384,8837,112731
138829,19920412,322602,3184196,7280,97475
136234,19921022,549404,4892077,8571,87202
175213,19920627,356422,4926062,9197,88704
214396,19921011,48080,610679,14887,61684
214396,19921011,478838,2492663,1423,109008
214396,19921011,14171,2233279,3238,65110
214396,19921011,105841,4801784,17336,110810
22183,19920825,179638,6564781,12492,103057
23233,19920613,375132,473191,16362,72427
23233,19920613,226060,2662335,16865,59163
157975,19920619,283139,2693088,15875,67327
169348,19920912,177158,2420894,10295,74109
169348,19920912,178013,432039,12161,65460
232688,19921005,597719,3956750,17554,109001
280762,19920623,383212,3590294,6375,77712
262783,19920209,515539,1538964,969,93270
58531,19920209,196135,1108017,8722,73867
58531,19920209,306253,2961732,9844,75554
280643,19920625,337453,6706980,13775,89426
280643,19920625,361438,6828358,11314,89965
124436,19920607,207807,7978917,12604,102887
124436,19920607,4836,1023608,2734,104449
124436,19920607,272124,2170297,3211,65766
206234,19921019,20257,1530425,16572,70635
206234,19921019,356564,324110,124,97233
206234,19921019,358455,4994352,5800,90806
151727,19920513,325861,4905810,697,113211
151727,19920513,418695,3479072,8800,96820
