"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199202,81709,384224,2692296,16645,78492
199211,106789,97134,223963,5912,67867
199208,226369,33582,6089600,4543,90934
199208,226369,100817,5038969,6864,109068
199202,178663,379953,4582246,9586,121976
199209,71335,355083,225337,200,68284
199202,11851,59105,4469220,13659,63846
199202,11851,363860,3428300,4897,115431
199202,11851,181443,6187701,10597,91466
199211,94288,498741,8354135,12254,104383
199211,94288,247670,317061,3137,97059
199201,38554,106207,2642349,18075,72792
199201,38554,491323,1051440,15751,78858
199201,38554,459303,1388508,15615,75736
199201,38554,490635,1274478,871,97536
199207,41405,369163,2317674,1377,73929
199209,87793,141406,6368560,7237,86844
199206,274723,437124,4412053,16464,63666
199206,274723,329821,8978279,2399,111048
199208,219650,389989,2078970,8869,124738
199208,219650,142954,7512525,12384,119817
199204,278594,50891,3464595,1055,110513
199205,122477,306822,7315240,19253,109728
199202,288937,11842,350768,14272,105230
199205,59584,422250,804149,1857,70333
199203,247634,470715,2169483,4361,101141
199203,4555,378452,1818162,7640,91826
199203,4555,119441,6154294,9318,87626
199206,274748,419079,494034,7576,59883
199203,120529,109816,3434348,4267,109548
199203,120529,193174,5575548,18829,76030
199203,120529,71940,9274820,9617,114716
199210,213296,443789,3430864,16702,103965
199210,213296,155354,3314791,5491,84561
199210,213296,359946,3375980,19074,120355
199210,213296,396576,7120087,12373,100353
199203,13367,548448,5132720,15684,89785
199205,128038,541089,2990138,1708,67803
199209,25801,267718,8259930,7460,101142
199206,186787,449422,2553546,972,82284
199206,186787,105147,5360907,1365,69128
199206,78217,408577,4706222,6386,89133
199201,175189,19047,3347328,4884,57962
199209,120602,131067,3843210,10200,65883
199207,269530,174583,5523056,14633,99454
199207,269530,576960,7186324,13358,122216
199210,293893,519160,943312,7648,70748
199210,293893,321393,6081834,17304,84862
199210,293893,440915,9002922,18690,111353
199211,130276,561268,4737411,1356,79754
199211,130276,37108,1358630,5330,62706
199207,83311,513490,1915420,14593,90208
199206,74453,380873,976930,9394,117231
199206,74453,422709,5874048,5740,97900
199212,37039,371527,1266019,11706,95910
199211,111056,284575,4737943,13049,93573
199201,116035,291169,2956062,11911,69609
199201,116035,71371,1594735,19527,80542
199204,243845,390160,2940352,11312,75009
199204,243845,9434,398998,13109,80605
199202,262915,208052,2376099,650,57602
199203,210994,268388,797545,4149,81382
199205,148322,563012,2042481,15610,64499
199211,165074,295846,6078039,5400,110509
199211,165074,405683,635464,6850,95319
199209,12475,393801,8147597,8062,113687
199203,86879,170329,6576804,7128,83959
199203,86879,50861,8789332,8403,108711
199207,223324,583627,6671340,15091,102636
199207,223324,572189,1373403,733,75669
199210,120136,145468,5191167,12718,90807
199210,120136,313901,3791482,14973,114893
199206,89861,505280,2519109,14736,77115
199210,82400,597846,761977,2864,116629
199207,159293,553428,3407220,7757,88884
199207,159293,248349,1027485,18462,77839
199207,159293,399555,2481810,2717,99272
199207,159293,547102,2616455,15864,68944
199207,222520,132199,1600547,446,73871
199206,261100,121710,1357660,18742,103902
199206,261100,168086,4039280,12509,69244
199203,268849,344888,386574,2442,115972
199203,268849,208795,1192646,11577,102226
199203,268849,408162,1048737,13162,64208
199210,216632,463172,2113649,16161,68109
199208,41569,399288,1631429,18952,83236
199208,41569,312155,5032707,4031,70028
199208,41569,577487,2632986,17644,93867
199203,226774,145191,1332612,16563,74171
199201,80048,143240,3430100,16949,76994
199210,169523,419077,4240184,15540,59763
199210,169523,527979,9633360,16023,120417
199204,40975,436299,6052823,19226,74116
199203,5113,225977,3425328,15608,114177
199207,96217,532949,1783728,9339,118915
199211,120161,494123,1340520,6185,67026
199211,120161,124419,7072709,19221,86604
199211,120161,94142,3976490,1631,68168
199208,239537,181289,406973,15131,82216
199208,239537,117218,4236770,11170,74112
199208,239537,278989,6942998,9810,118078
199205,37418,90247,857407,17947,74234
199212,2929,328305,4619849,15499,79997
199205,87190,321872,6681538,8372,113631
199201,103309,176235,4851551,4148,78673
199201,103309,52947,1504752,625,113996
199208,11608,112008,1428000,2873,61200
199208,61295,367957,3571994,17339,121496
199210,276763,13824,5561024,8716,104269
199202,151768,536946,9716308,9363,118975
199209,241432,521979,2201045,10183,120057
199205,12146,292352,790471,515,80660
199208,261662,309556,2147920,14561,93932
199204,26165,412804,3869622,15111,103006
199204,26165,180479,3859688,6774,93568
199204,26165,62943,188688,1499,114356
199204,26165,69482,4267351,7572,87088
199207,177974,232215,3147916,9823,68832
199202,135188,332805,1286453,16125,110267
199203,191704,397008,5197872,9540,66299
199203,191704,471678,6628293,3767,98979
199211,118936,415924,5335710,10732,110394
199210,292348,406110,502964,5170,60965
199210,292348,141118,795149,1071,69546
199208,78046,282806,2980124,11208,107327
199202,150326,466049,4669092,1209,60901
199208,114608,295572,2351340,5257,94053
199205,204970,549395,4529544,3083,86662
199206,192635,299103,4077733,18905,66125
199206,192635,198499,1423363,11999,95849
199207,134591,207808,5044422,16411,102947
199207,255268,566286,4770773,898,81135
199207,255268,96429,2963448,13649,85525
199207,255268,339992,5079950,12949,121918
199206,275596,486034,4896048,3557,61200
199206,198011,5010,1268203,19090,54900
199202,27487,422798,6473536,3606,103246
199202,27487,591191,2051472,5810,76930
199206,199481,43453,4747930,18796,83787
199206,199481,555178,986520,1365,73989
199209,40369,11082,2780624,17890,59584
199205,176650,37228,2740597,14726,69913
199205,176650,142676,4210741,4365,103120
199206,221986,510756,4197750,7689,106003
199206,221986,152001,4127760,2017,63180
199206,221986,469159,4753939,14170,67687
199212,153967,483192,3955622,14438,70510
199209,217639,370643,4284075,10995,102817
199212,299002,32869,3884810,11035,108111
199210,104896,80954,386990,9797,116097
199204,41831,320375,139536,13510,83721
199204,41831,78762,8017940,16466,104445
199202,201412,323584,5888528,16593,96454
199212,259636,354847,9318967,2302,114109
199205,11788,100618,5287998,4934,97116
199205,11788,277310,2548854,10742,77238
199205,11788,105441,5871099,9133,86786
199212,199720,148844,4497387,7705,113570
199212,199720,217006,361812,11045,55379
199212,199720,416090,1971897,12921,60364
199203,280816,422336,3082859,2703,75498
199203,280816,194895,1790901,14343,119393
199203,280816,192021,3966803,18682,66781
199203,280816,494309,2736888,16373,78196
199206,136043,594179,2620142,5472,76389
199211,75779,53546,3673873,16313,89972
199211,299621,186327,423996,2836,84799
199211,299621,300026,402195,18606,61560
199211,299621,130643,6958995,5269,100418
199202,101177,133445,3696100,1957,88706
199202,101177,6905,6995745,3850,108714
199202,101177,236282,1567913,17106,73096
199206,2851,10288,2995700,17561,71896
199206,2851,10273,3313156,13393,70996
199206,2851,90404,6012652,18386,83664
199207,233488,329440,4896140,3378,88165
199207,233488,89263,500904,3644,75135
199204,243038,295975,8000126,17377,118257
199204,231238,374968,8580390,5870,122577
199204,231238,511803,4090514,17929,108886
199212,213473,359455,7420756,19737,90866
199208,92524,416972,8689170,1131,113337
199207,49550,387998,5928355,12081,125158
199208,22042,159679,7824015,2253,104320
199203,115870,558253,5062659,19903,78673
199203,115870,387308,1230645,2,83717
199202,112561,256945,4184246,6162,114115
199202,112561,272380,3445838,12886,81142
199208,278632,344956,990465,1825,120056
199208,278632,212566,6085711,13369,88713
199208,278632,247508,6561348,4918,87329
199210,250471,352052,1406546,18396,66242
199201,246106,99080,1079080,17825,64744
199201,152473,35496,1823718,1295,85889
199201,152473,278020,1383241,14184,59880
199209,179677,575645,8176386,6526,103237
199209,179677,498512,4984617,11612,90629
199203,141215,337146,4985709,12932,70987
199203,141215,9479,3711380,2149,83308
199203,141215,299642,1769677,5311,98497
199203,141215,278180,2610515,6879,69490
199205,268826,225656,7359370,19215,94898
199205,268826,235336,3020656,18556,76279
199205,80498,70386,949466,1648,81382
199212,21337,417979,5019329,14068,113817
199212,21337,74045,499329,17927,61142
199212,47780,131433,3013796,7922,87865
199212,47780,283470,4415611,13131,87207
199212,237712,49365,4814500,10527,78861
199212,237712,144036,3810345,4042,64801
199212,237712,514162,232875,12769,70568
199207,187682,549871,9604250,17004,115251
199211,274492,268409,6818080,2619,82643
199207,268762,597293,6539830,12458,83416
199207,268762,537892,6808581,9712,115792
199208,123382,185021,4755886,8224,66361
199204,12505,198529,6184576,785,97651
199204,12505,231766,5093250,17455,101865
199204,12505,289734,6081284,18495,103423
199202,245776,300273,5672373,4954,76395
199206,36997,235748,4455149,7655,101023
199211,29164,391215,4864288,19480,78372
199203,59776,59673,7758447,4267,97960
199203,59776,316809,8051733,10385,109547
199207,244450,544416,5867847,11106,87623
199205,274126,179404,3083988,3984,89004
199204,159526,528121,675670,1818,68946
199210,268958,412234,1702121,6303,68772
199210,268958,208385,1164033,6782,77602
199210,268958,35516,2702711,16920,87090
199204,154745,433199,3217627,6506,67930
199210,106610,146206,2754840,12237,75132
199210,106610,281125,2709969,2125,66366
199211,121825,345742,1927172,8255,107263
199203,60640,314922,5504698,18023,116214
199203,60640,425230,4188791,3012,69312
199203,60640,372721,4617009,13021,107622
199210,52144,363448,3258643,19388,90685
199201,79597,69739,507492,4450,102523
199201,79597,298502,1800588,765,90029
199212,252913,442216,2522537,4478,69491
199202,124166,513808,5465340,12624,109306
199206,297121,528419,5106391,13988,86843
199211,54196,295380,4178374,18479,82522
199201,67717,29716,4236057,7958,98742
199208,111574,496213,1316807,5672,72551
199208,111574,370190,1008144,5334,75610
199206,101285,486122,542969,17567,66486
199206,101285,404822,863400,14534,103608
199206,101285,395603,339718,14031,101915
199212,115177,580071,2594466,7929,69063
199212,115177,484941,4575985,13708,115555
199201,17323,160278,2491858,5402,80296
199201,17323,83743,6043590,1187,103604
199211,57583,232064,4536011,13153,59763
199211,57583,293030,4962670,9635,61381
199203,192727,39488,6435079,16303,85648
199203,192727,284941,3586081,7965,115555
199202,91486,142031,4506726,11402,64381
199202,74569,273056,3361873,4420,61742
199202,74569,170740,3226738,13602,108644
199205,65662,228227,1143657,1116,69312
199205,65662,360043,1091999,18229,66181
199210,272033,325943,5209788,3036,118135
199212,293381,240931,6115562,10660,112315
199212,293381,515852,5732370,893,112069
199211,121279,148975,200373,5379,121438
199211,121279,22591,4598286,8992,90815
199211,39179,495809,6721000,11885,108286
199204,252790,356359,3113748,753,84920
199204,252790,121400,975080,11464,85284
199206,179203,205506,1659912,5218,84689
199203,288583,328057,4991184,1695,65102
199206,45242,341175,2407996,4585,72969
199203,264634,354232,3655437,2454,77173
199203,265672,231206,222889,16900,68231
199203,265672,278332,1037773,8904,78619
199212,210166,96097,5028214,5091,65585
199209,232385,433246,4160288,11385,70753
199204,54887,47075,2226068,9795,61324
199205,274459,218156,3329834,8905,64448
199202,22246,270616,317320,18840,95196
199201,162691,114380,6902181,14504,83662
199202,122096,122824,8593253,2366,110809
199204,164401,281695,4694704,1056,100600
199207,291205,67534,4013589,12478,90091
199207,291205,210737,988632,6818,98863
199209,101176,299442,142701,15993,86485
199212,222610,247848,8440401,11115,107749
199205,244384,575534,4780244,14842,96570
199209,26443,203763,8167075,7135,100005
199207,62284,61760,2556813,16480,103305
199208,90109,164032,325520,3914,65761
199208,90109,177211,6121573,7849,77292
199204,12620,220584,4128540,4249,90274
199210,94277,251834,2975176,5830,107149
199210,94277,164043,759429,2344,66422
199210,94277,62049,4203904,13849,60662
199207,205264,227241,2102814,1281,70093
199212,66655,222146,4291746,16035,64087
199212,66655,265976,5767621,18523,116517
199208,11059,486127,3054346,2970,66786
199208,11059,162791,2569352,18560,111227
199203,195268,545685,848023,2515,103839
199203,195268,227376,774195,5600,78201
199203,195268,219923,2371825,17434,110574
199203,195268,236776,1695632,9256,102765
199202,177038,502610,798232,14415,96755
199202,177038,227183,1740746,9466,66610
199209,154516,381370,7040547,1421,87081
199202,277913,215194,665508,10001,66550
199205,134743,24426,802149,3338,81025
199203,221257,113589,5448772,10351,96154
199203,221257,482220,3451516,5001,72132
199201,153104,433717,3558887,16951,99041
199212,97039,194018,1112010,16177,66720
199212,97039,456679,6215470,5501,98139
199212,97039,193396,291920,5177,89363
199212,97039,189871,7570919,14062,117652
199212,97039,354594,979256,9086,98914
199203,159874,382245,4073268,9240,79633
199203,159874,176429,5016059,5835,90325
199205,230261,154736,1930406,12435,107443
199205,230261,236788,4656879,1111,103486
199212,273565,510727,6950800,5220,104262
199203,66874,507498,1032752,18798,90328
199203,66874,68182,113867,3731,69010
199203,66874,529402,6376797,6093,85882
199204,65827,562867,8877264,9897,115790
199209,221914,534185,238955,4813,73149
199210,86110,38195,3141202,12308,67991
199210,86110,464838,7932364,18985,108168
199211,8191,441695,2245511,13498,98200
199203,240979,453525,6440346,3738,88710
199206,263788,217413,1043033,15185,79824
199206,263788,305994,7199928,8083,119998
199212,255589,456507,2438157,1127,87808
199212,255589,309884,4355901,9121,113632
199212,255589,212281,5197884,7227,71596
199208,153637,16427,3989957,15143,80605
199209,69430,402824,1709532,7860,103608
199209,69430,398845,583149,11647,116629
199212,228565,241603,5504918,15106,92675
199212,228565,419141,1166132,5025,63607
199209,202129,551157,4262282,5306,72487
199205,135043,69411,1217521,141,82824
199201,171290,394663,3961743,4142,105459
199201,171290,595883,3918142,15359,118731
199201,171290,402834,1563129,4771,104208
199212,264920,375493,7685552,13648,94108
199212,264920,103507,1332261,8809,90630
199201,141871,490099,2504861,18090,65344
199201,270178,155074,1354884,5029,67744
199201,270178,29760,844880,2660,101385
199209,46823,414935,732564,18995,110994
199201,51353,464859,180559,4475,109429
199201,51353,93336,1433017,546,79759
199205,286786,598558,1298719,8097,99391
199205,286786,359047,3941890,13241,66361
199202,27106,288289,4005518,6534,76636
199202,27106,328147,2443095,4090,70507
199211,244063,354418,291535,19802,88344
199205,120433,368501,5383350,235,94169
199210,119060,57189,2269436,6287,68770
199210,119060,563982,6547072,17833,122757
199210,119060,37827,2446040,5482,105889
199210,119060,342482,2240970,7602,91468
199210,119060,137862,9309314,14177,113991
199201,10315,506742,2227869,18696,104923
199201,10315,72435,1125944,8427,84445
199205,192743,111372,5067284,8582,83002
199207,61747,511940,382576,19100,117115
199208,49711,134211,5054307,9572,74712
199210,139868,288406,836634,19798,83663
199210,139868,424230,2654683,13284,69252
199206,130979,238047,3764784,5819,59101
199206,130979,471566,3653195,18979,92252
199204,157483,367828,2415261,14448,113748
199204,94384,348835,3543465,2136,113029
199204,94384,261982,6350949,19154,116638
199204,94384,315582,4270304,7909,95854
199205,151150,211806,343558,17761,103067
199203,193624,104364,5610276,15876,82101
199203,193624,236476,564984,11830,84747
199203,145558,520552,155680,8664,94351
199203,145558,309312,2848722,1185,79278
199202,202882,10850,4049955,12399,105651
199202,202882,548519,3225894,2613,94049
199202,202882,368918,6159390,1338,119214
199204,44051,577063,1354367,14213,68402
199204,44051,293388,2301362,13329,82882
199204,44051,349684,7723499,8027,104020
199203,276050,556267,648387,18371,79394
199203,276050,563113,4657316,14805,70565
199210,36472,450191,1342015,17580,68470
199201,269317,541409,5801520,1914,87022
199209,235081,15815,6682657,18860,103848
199212,143251,421779,680300,6202,102045
199208,59182,253085,205537,9894,62284
199208,59182,45639,3010797,6010,95077
199211,263353,241753,3355585,19173,101684
199211,263353,526470,4296307,3933,89787
199211,263353,509425,5201134,11269,86064
199211,263353,465805,8590053,3192,106246
199202,4370,402152,4638172,8220,63247
199202,4370,128402,2973801,14449,85824
199202,4370,444038,3338834,19904,58920
199209,162283,323593,7759584,8470,96994
199201,213811,538486,7021662,1500,91467
199201,213811,41206,1124256,8805,68832
199211,148135,266876,2709004,17842,110571
199211,148135,596258,2787005,2379,81253
199208,1864,412717,8148450,19467,97781
199205,269332,553318,5023035,19380,82277
199210,251770,45595,5948217,8848,92435
199204,164102,436926,7377084,17554,111774
199204,164102,527337,4592267,6414,81858
199203,290294,47865,1243621,11323,108771
199208,110836,510048,2304367,16839,63481
199208,110836,109062,2035014,11944,64263
199209,97339,223789,1370216,3137,102766
199203,253783,239832,4075186,14168,106309
199203,253783,85604,6517360,18752,95376
199202,191650,185703,8049150,10212,107322
199211,133319,367636,6984842,8542,102217
199211,133319,329257,6431200,19106,77174
199204,87806,537147,1044393,16154,71047
199204,87806,54726,1647105,3762,100843
199204,87806,552123,1163349,14042,70506
199206,221245,336420,2018584,4028,87384
199206,221245,405207,2001924,5690,66730
199212,290620,264749,4702475,651,102823
199212,290620,24624,6374119,8583,92917
199212,290620,441294,1712084,18731,74116
199212,290620,216484,2940987,7341,84028
199205,140441,222453,3851232,1251,82526
199205,140441,155374,140078,9744,85762
199201,235417,363423,1486410,9998,89184
199203,208450,204842,1711893,2683,104809
199205,7243,102859,8294541,11326,111711
199209,217051,44047,1845316,7018,59462
199209,217051,367399,1580757,2980,87982
199201,202987,112978,2389164,6553,119458
199212,230657,393783,367846,8343,112606
199207,256766,161449,3171924,3534,90626
199206,88709,547866,6001802,1525,114830
199206,88709,368137,835148,8954,72307
199206,88709,420703,7478670,12225,97420
199210,165214,294789,8390854,2244,107026
199210,165214,308684,7464674,4773,101560
199209,223624,13227,4966798,1536,68413
199209,223624,379596,5805884,16582,100534
199209,223624,53673,7651855,2976,97600
199206,187004,371327,2329584,5757,83898
199206,187004,280951,2511522,6321,115916
199206,187004,539054,4111978,9414,65581
199212,15431,218753,6123583,8700,100304
199209,110875,489412,4023390,1065,84083
199210,58199,427104,2268376,5357,61864
199210,58199,530945,6125352,6613,118555
199208,90538,594993,7366358,17841,125278
199201,232609,542928,2146310,10429,118254
199211,294364,215591,4821056,15656,90394
199201,44309,191338,3820599,10320,85759
199201,44309,404934,5643614,12659,110334
199201,44309,8860,2451639,3716,106131
199201,115525,62558,5870843,14765,91233
199201,4264,227201,5415312,14959,67691
199205,53317,431122,4738950,15847,63186
199205,53317,263038,1667699,33,60061
199207,253543,71833,2122480,13889,108289
199207,253543,54577,900563,8718,91894
199211,134452,156294,5028479,16903,81017
199211,134452,125679,1687623,4187,102280
199212,230036,296874,5799666,15409,112251
199212,230036,553760,6710838,6672,108824
199212,230036,193465,6634364,12390,93507
199205,110143,460850,5198892,18974,108649
199210,94792,364959,5156999,3123,121436
199209,75098,455140,5044122,13540,65707
199207,55789,176032,5320760,512,66481
199208,68263,303515,4859200,15734,91110
199208,161038,445081,4774257,12073,61563
199206,40153,353158,5222435,17135,72668
199206,40153,73142,1672710,6901,66908
199205,242458,53185,5242457,3284,68290
199205,242458,114970,3175952,1671,119098
199205,174893,588914,3204624,11446,120173
199209,56746,210252,797296,19047,69734
199205,218938,319844,5591490,15803,111829
199205,218938,216507,5161574,12030,85409
199205,218938,429700,7905577,11771,97780
199205,218938,313632,5864989,8854,98737
199205,218938,207502,6077720,6642,84569
199204,92077,477678,6884192,11000,99339
199205,120440,307539,6804688,19580,92791
199205,120440,57152,2440130,18486,66549
199205,120440,543321,3274320,7300,81858
199211,37111,463890,6859319,14283,111232
199210,171874,353455,4032060,14402,90506
199206,54265,116131,5058843,11813,68827
199203,122296,47497,2406520,17884,86669
199203,122296,129029,2177405,18776,63481
199205,124984,520526,2908966,10323,92790
199205,124984,474367,5915309,5268,80480
199203,227974,385185,3898151,4405,76210
199203,227974,388892,3565584,19212,118852
199210,32897,394447,1983820,4487,92485
199207,75365,62702,2447109,11472,99882
199202,142223,462256,4141982,12836,73093
199202,142223,325985,9157957,12531,120658
199210,256970,41473,140032,8988,84868
199211,184882,303732,1735720,1813,104143
199210,192664,409033,3391236,819,56520
199210,192664,188269,2443068,15276,81435
199210,147490,131035,4178837,16054,63961
199201,190076,317492,2514793,3122,90568
199209,79403,149590,6587872,13420,98375
199207,231298,115854,7589721,1759,112191
199207,231298,158026,3035256,9089,65041
199203,13199,382760,8126527,2222,110565
199208,124888,237839,175905,11553,106609
199203,160393,518775,5022500,16268,107625
199209,89642,176689,346073,13798,105940
199209,89642,196173,2764252,7781,76150
199211,258112,404257,4064305,220,69673
199210,210745,95661,5632644,12434,99399
199210,294298,398592,6255146,4883,101434
199210,160985,596979,2055190,17634,124557
199211,10834,202666,2018852,19887,94119
199211,10834,226140,4584359,1889,63967
199207,134281,402592,4438872,5003,89674
199202,140260,20099,2320467,3992,61145
199202,140260,24210,4557255,10478,68052
199204,92995,288259,3242824,8328,74834
199204,92995,354073,3043062,18043,67623
199204,92995,541914,1564712,3862,117353
199205,206090,599136,5446835,18188,74106
199205,206090,478440,6811252,16890,85105
199208,278557,584176,1605431,11362,75609
199205,13759,286991,979100,14563,118678
199205,13759,118607,643737,11799,97536
199205,219256,188161,4575673,3866,74949
199205,219256,412001,4108410,19191,54778
199202,58978,418776,2989539,4741,101685
199202,58978,361577,2130128,867,98313
199202,42721,304623,7649767,13403,97656
199207,51796,130911,5382974,1751,116514
199207,51796,18794,3425580,1469,102767
199211,140896,590562,2126818,3804,99152
199211,129314,410719,2555353,6856,97781
199208,87382,497600,3354918,7653,95854
199212,192175,226147,4355834,12614,64387
199209,38668,531204,3147238,12625,74110
199209,38668,542111,345927,19864,69185
199203,56296,230368,6234676,7248,77901
199203,253087,54687,6238384,7900,98500
199203,253087,510552,4331333,1873,93751
199203,253087,240797,340604,3600,104266
199208,66469,24355,5767309,15348,76761
199208,66469,125712,4128798,11500,104262
199208,66469,232551,1762445,10499,89012
199208,66469,77208,1161496,11295,71112
199204,25886,131790,3749243,6969,109307
199204,25886,391680,3472473,3283,106300
199209,3148,250193,5658741,13154,68590
199206,76747,21113,1013427,1653,62046
199206,76747,51941,2623614,14359,113576
199209,230392,573824,9109440,13273,113868
199212,15661,544049,428463,10035,65581
199206,104210,327954,9323045,4765,118916
199206,104210,83712,4486848,5192,101742
199207,164896,208735,6671859,12940,98623
199212,282713,152383,2672677,17173,86122
199211,249002,322423,1841452,9998,86724
199211,249002,350666,7233963,3402,102999
199211,82774,570262,4047345,4457,79934
199211,82774,212872,2650517,14275,107091
199211,82774,533267,4634055,13097,78014
199207,283166,97283,3328728,17486,76816
199209,86806,450210,3445764,4692,69611
199205,37465,355717,6558990,13608,106362
199207,217483,275939,9383108,3235,114895
199206,46363,510574,4862983,6005,95073
199212,87073,491156,4244381,11231,68827
199212,87073,55676,3553777,9169,97900
199205,9007,469012,2039478,3647,58859
199205,9007,471852,6319570,4995,109429
199205,9007,512055,853624,7328,64021
199204,169351,287543,3599806,14222,91831
199204,66310,291123,1782576,11550,66846
199211,169166,584117,1902526,9903,72065
199209,109060,314494,6122920,13715,90508
199206,267505,37923,552693,15118,111655
199205,96959,52748,7993478,6871,102044
199205,96959,330473,589356,18790,90207
199205,96959,44047,1471694,12946,59462
199201,234623,8336,1493196,5295,74659
199201,234623,354766,2731125,1585,109245
199201,234623,350258,3139776,11192,78494
199207,35767,264361,131209,3063,79521
199211,136669,572669,4482981,19973,104498
199204,166618,340519,4054700,18577,93570
199204,166618,293915,7857032,7032,114534
199211,148553,563099,230089,992,69724
199211,148553,204309,5405206,8742,72797
199202,89569,440727,817173,1411,100062
199205,269786,295017,2327600,17331,60720
199211,269339,488832,2343382,11374,109248
199205,161624,46097,5060029,7337,62585
199205,161624,149990,2221549,3080,122399
199204,214391,324708,5832234,16405,103961
199205,274475,47697,4769601,1251,98681
199202,96727,116685,3032393,5684,102100
199202,96727,312219,2954880,14800,73872
199202,96727,454891,4060914,18669,110752
199207,51599,170838,7253554,810,114529
199208,15589,245006,3106884,9833,57059
199205,117310,384567,8011669,7709,99093
199202,5734,279242,1465476,14715,73273
199211,135707,378501,6036810,15982,94769
199211,135707,265902,8506371,9258,112073
199211,125176,206783,1324779,12048,101386
199209,113920,295001,3451105,18207,59759
199206,35089,420055,2925090,11489,58501
199204,263350,29249,5542440,11910,70694
199204,263350,568981,5424194,4436,122997
199204,263350,361969,6836177,16584,121857
199204,268480,377646,3924705,19036,103417
199204,268480,64766,7961496,13784,103845
199204,268480,106774,3315793,2698,106846
199204,268480,536402,3524031,11852,86302
199207,265039,276746,2870068,9368,103363
199212,115978,69069,4671270,9788,62283
199202,155332,431510,5137470,12369,86489
199209,98392,18974,3153688,13825,113578
199209,98392,11059,288104,17749,58203
199205,275192,439722,3323400,7667,99702
199205,275192,227437,5730564,10955,81865
199201,233798,216108,1740953,12374,61445
199201,95686,12426,5377771,4673,80305
199206,168404,63784,2569236,14947,104866
199206,168404,409606,2728044,8259,90934
199207,94591,414458,4572936,6807,82345
199207,94591,182453,2763810,11291,92127
199205,222070,437360,4495283,9045,77840
199205,222070,73363,2881192,13249,80181
199212,76451,89797,2299598,1171,107207
199203,139189,240220,3069915,9350,69612
199203,139189,455025,4900000,16828,58800
199206,253270,399034,4305476,694,67981
199206,253270,362227,4977639,14809,77352
199206,86296,583865,2923260,6992,116930
199209,45172,147032,845959,11606,64741
199210,48019,275598,3619234,13883,94414
199202,66644,494792,4109571,17099,107206
199202,66644,556072,4200858,1403,67683
199202,66644,300057,4557956,4696,63422
199212,290605,208531,2735088,5269,86371
199212,290605,542703,5132299,15380,104740
199212,290605,597347,5803277,7667,86659
199212,290605,394993,8143122,4459,125278
199207,260725,141049,436016,1072,65402
199207,260725,3303,1809450,3547,72378
199207,260725,307213,4392720,5388,73212
199203,157897,292404,6021233,18758,83783
199203,157897,174618,4021641,17727,101556
199201,254173,176155,5550024,16609,73869
199203,131426,499442,1153136,18041,86485
199203,131426,112373,6372702,11965,83122
199207,40313,199062,1264394,16356,69663
199207,40313,25711,4419117,588,98202
199204,242599,172117,2447188,14245,71346
199204,242599,165019,3293222,9238,65040
199204,242599,261760,6542650,2448,103305
199204,10451,54240,597120,18225,71654
199206,149413,254338,5885225,6209,77539
199209,213511,211675,4084062,4185,95199
199209,213511,208554,286657,13488,87752
199209,213511,108736,3077703,12551,104683
199209,213511,521825,7017840,664,110808
199204,66902,464864,6035172,9481,109730
199204,66902,362747,1809730,16884,108583
199210,38567,423619,7635820,8986,92555
199212,235420,10985,7989659,4852,113758
199212,235420,193743,4000419,13804,110204
199204,246104,536588,2436840,1522,97473
199204,246104,250273,2664260,7872,73395
199210,75385,180645,6257170,10803,103538
199206,262478,596576,4261657,14432,100353
199212,190427,343247,1806322,10775,77413
199208,149179,507872,1842253,8227,112791
199211,27040,358516,5767393,17440,94470
199211,27040,375368,707241,17792,86601
199211,27040,250377,650406,19655,79641
199212,227377,397489,1088318,9773,95188
199212,227377,185952,399438,4858,122277
199206,249016,42886,8423821,466,109732
199208,157942,499651,2778010,7816,99037
199205,98869,238448,2745131,5444,83185
199205,98869,194816,6179559,4782,114648
199205,98869,245787,6962269,5201,103966
199205,98869,539519,2160067,8899,93509
199205,98869,494165,4998211,2700,69548
199212,221323,254528,4503865,10497,88950
199212,221323,436487,5777824,7214,85407
199212,233812,483262,3860244,10325,74714
199212,233812,577976,2846774,11218,123237
199212,233812,566733,4319304,16558,107982
199210,98183,265663,2442975,6656,97719
199203,3688,432273,120525,10912,72315
199203,3688,512743,1931292,5526,105343
199203,3688,457494,853464,10033,87088
199210,74819,447313,1386319,9098,75617
199210,74819,583108,1297086,1412,71464
199210,74819,491282,2994707,6757,76395
199212,60385,203188,648154,12323,65470
199211,152834,387881,6237380,5247,118132
199211,152834,344799,180690,1454,110626
199206,271069,260782,3659817,5879,104566
199206,271069,551086,3752298,9742,68223
199206,271069,265279,5609124,19203,74655
199205,132520,228457,5212025,16592,83126
199211,6458,17514,6874111,12659,85890
199212,167300,180157,371145,290,74229
199208,272258,363773,4959252,19456,110205
199205,99773,218263,818606,15740,70875
199210,195203,539964,5753311,15902,120236
199210,195203,417057,477274,6862,58441
199207,74093,360653,7634266,19455,102818
199212,97024,47297,1355031,18085,74657
199212,97024,540037,1492735,8583,64620
199204,199784,187395,6077799,7794,88943
199210,186169,128768,4671576,19160,107805
199210,186169,591719,8340038,966,108641
199210,186169,8632,3019634,14736,92437
199210,186169,530856,2773640,16328,113209
199208,121976,580049,1005956,9733,67741
199202,286754,172746,8555352,1866,109124
199202,286754,530411,4138230,12743,86483
199202,286754,403156,3944200,3476,63547
