"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1993,140506,21061,2831278,58923
1993,183211,211215,1857103,67572
1996,16783,261477,1093229,86307
1996,16783,207081,3734904,59284
1995,299060,599225,3494563,79452
1992,89656,135879,9289034,114892
1993,49147,356055,1446574,66662
1993,87796,477551,146738,91711
1993,87796,65485,2135106,87028
1995,156482,95661,1206048,99399
1993,110732,145092,4257264,68225
1994,169241,178706,883426,107082
1998,124852,498967,9141621,117956
1997,163807,177288,131066,81916
1995,292664,301994,8173538,119758
1993,2275,211315,1267994,73578
1997,62668,409649,2411185,93517
1995,61552,3629,5917445,91957
1992,205798,387844,9562558,115909
1992,20732,398260,5373237,81495
1994,52726,546979,6217640,121557
1994,52726,307336,4278474,80599
1998,260531,579650,1369866,103777
1998,260531,574714,7807631,107321
1998,260531,595511,3103738,96389
1998,260531,152437,2603523,89365
1992,287446,309314,3607315,79398
1994,109373,419540,3356896,87571
1998,4933,364552,3343004,96992
1992,84425,370704,3194442,106481
1992,84425,15529,5104933,86671
1996,135565,287686,6068727,100420
1996,225563,242789,519531,103906
1995,234587,540573,3340048,96813
1993,93061,549354,5293360,84199
1996,160432,217187,1105274,66250
1998,279452,475094,1491352,64144
1993,55481,447267,451697,72854
1998,54875,191941,2169146,121976
1995,72934,172361,3831371,86001
1993,299161,269627,5006968,95796
1997,293818,501852,3303525,111229
1997,293818,424400,2489834,79462
1997,293818,75923,4420685,113935
1997,293818,424002,4311362,55558
1997,293818,585457,3930111,92545
1997,195569,108515,3825533,91410
1997,195569,398278,500958,82575
1997,195569,110335,2583033,80719
1996,254884,377740,4231675,109063
1995,101821,373124,2588151,71826
1995,101821,485386,911954,82281
1995,78910,581676,7013023,105459
1995,78910,478902,3752355,112852
1992,64210,562477,5029383,92367
1995,76951,73165,3314321,68289
1994,140276,279961,6589525,116457
1994,218392,246647,2964151,95617
1994,298075,10622,4935036,91957
1992,21016,265473,2278520,86307
1992,21016,204589,5027356,89614
1992,21016,523153,875040,70567
1992,212572,227260,5119422,71235
1997,286520,114509,6368230,91410
1998,232133,418487,4092699,84327
1993,4351,424181,3922212,66309
1993,4351,170538,1261087,96511
1997,153404,278149,3920158,67627
1996,55273,345494,1676493,92368
1994,153607,552413,2617186,87923
1998,162575,512430,3505056,86544
1998,162575,8636,1467398,92677
1993,281821,362481,1389123,92608
1995,155735,156428,5462665,89065
1992,228826,308386,3651855,83662
1992,194312,286548,6767277,92071
1992,194312,281354,4313148,80120
1993,59404,296233,3618823,73753
1995,293971,497053,4389125,63001
1995,293971,156276,3197448,79936
1997,87721,85387,1748412,82342
1997,87721,540803,5830032,110626
1995,117551,553699,5215945,105160
1995,117551,7917,6832463,109494
1995,117551,510919,725638,115793
1996,163990,502710,2620415,102761
1996,163990,364460,137200,91467
1992,193621,431671,3958545,96159
1992,193621,14367,123010,76881
1997,75136,12644,2868887,93398
1996,102997,86340,6499066,79580
1993,148312,515741,8432256,105403
1993,279703,262586,4205916,92914
1992,258043,305718,4653990,103422
1998,120256,207165,578961,64329
1993,19126,48072,862979,61204
1993,19126,249994,4801630,116638
1993,120632,209808,2782819,103067
1996,54946,404735,1342922,98382
1996,6727,89665,6688135,99279
1992,245093,248196,2306666,68650
1992,245093,218506,5696535,85469
1993,272392,220365,1587407,77121
1993,272392,583529,5108400,96750
1993,92425,274823,1839159,107868
1993,277093,414157,3116988,64267
1993,186331,305702,7100575,102461
1998,90649,400724,5303020,97482
1997,118639,567646,5202550,102817
1994,147484,224905,6159409,109793
1994,147484,571140,557115,72667
1994,147484,460250,2420460,72613
1998,235453,374426,2352642,90024
1996,251687,201390,4184071,77482
1996,251687,158072,4576783,67804
1996,100090,294245,4120439,74353
1996,100090,362735,2903317,107863
1995,88514,66979,8476645,116758
1992,231757,200195,3718136,65710
1993,219695,259199,2696243,69490
1997,7463,538590,6160880,97714
1993,14353,534091,846052,67504
1993,6118,118463,1226648,88887
1996,4735,416189,2413669,66309
1992,44206,588016,4604742,66239
1992,44206,85918,6197227,114234
1998,142303,221056,3122619,58622
1993,192142,101936,1918550,116275
1996,110773,439913,1517516,111173
1997,227791,581704,1949962,107140
1997,227791,282424,1535799,84384
1998,165523,34288,4887897,73336
1998,165523,326514,1700712,92430
1996,44387,352550,884602,96152
1996,44387,316293,6284544,78556
1993,204556,112684,3325492,101800
1994,270850,283123,4833700,66366
1998,290761,139927,5133661,118015
1998,290761,338230,5095707,76093
1995,120670,96775,4422337,106306
1995,120670,490745,833145,104143
1993,91279,81329,5778511,78619
1996,230425,582504,3464872,95188
1995,45784,318368,5240403,83181
1997,286018,438578,2622114,90993
1997,175538,223248,3749107,70273
1993,198787,593406,6544793,89962
1993,198787,166205,3546648,76272
1993,198787,375619,945586,101676
1996,181534,72692,6891816,99881
1997,299212,41104,4126054,62706
1997,85922,496621,582336,97056
1997,85922,97752,3343772,104985
1997,85922,107140,2922912,68828
1996,133469,268751,1702542,103184
1995,106669,416877,7835536,107631
1995,106669,277851,3328488,109730
1997,51445,460861,3279312,109310
1997,51445,438143,2810912,64867
1993,7624,382692,8257586,106480
1996,18868,532067,2272814,65942
1996,18868,41188,212285,67750
1997,62762,401929,732360,109854
1996,298189,423634,2313050,93456
1995,171403,423671,3248302,95679
1995,171403,16069,443277,59103
1995,171403,68320,3362515,77299
1992,152779,103805,350907,108528
1994,45049,401314,3001766,72917
1994,45049,268733,2661490,102103
1992,79817,560360,396274,85220
1997,101831,537815,5573192,111167
1995,158308,134074,5212361,66484
1995,158308,82406,5012124,83304
1996,53477,77120,4838299,65827
1997,196705,1878,818740,106792
1997,196705,590153,5185095,74587
1993,110752,98709,155400,102462
1994,286448,203154,2811992,63428
1994,286448,272327,1673511,77958
1994,286448,187246,242649,79994
1997,231350,30317,4240854,74838
1997,231350,372591,4950814,99814
1993,292867,423812,2256527,104147
1994,115318,324449,1084444,88405
1994,115318,539223,2278271,75732
1992,123640,598729,4964033,109662
1992,123640,133659,3859242,101559
1997,209479,533535,4611419,94110
1997,209479,117373,4705012,83422
1997,209479,448942,3233473,113455
1993,207121,219533,5693878,87151
1993,207121,296107,1555356,66185
1995,175690,47865,4872967,108771
1995,175690,222075,1678051,59823
1992,217576,20153,987298,64389
1992,217576,6390,3684340,77783
1997,171452,520166,3669917,71168
1997,171452,259935,3922484,113695
1997,171452,126578,7220565,96274
1997,171452,392988,6317824,124858
1993,224081,28271,2868653,71956
1996,228949,551841,8896254,113569
1996,37633,162556,3262996,97113
1994,150692,481032,2309662,60780
1993,182188,512918,9171727,115853
1993,220627,478776,2804090,105285
1996,289651,56667,318237,97419
1992,143209,470357,2293626,79639
1992,143209,405133,3254474,62286
1994,296461,185221,3970908,78373
1995,105763,15685,6770876,96040
1995,105763,63265,350054,73695
1995,58189,17424,3023560,80485
1996,278989,517056,3126809,64381
1994,256955,74752,5342564,103605
1993,139774,496734,965736,103842
1993,139774,55107,4842113,63726
1995,172780,78799,888895,106667
1997,16714,292336,5929620,79699
1998,110809,536983,4552989,121197
1998,110809,499880,7244980,112791
1992,267223,162297,4855383,81557
1992,267223,411157,2826271,64087
1996,208711,450663,7590562,96818
1996,208711,485384,3653452,82161
1994,196091,432845,4608109,106669
1993,196426,506603,2395055,96574
1993,196426,474901,5177428,112552
1994,110383,173700,1931559,106422
1994,110383,147746,1937239,107624
1996,202009,285900,4854280,113153
1993,56725,253566,547038,91173
1996,200153,490866,4363574,111410
1996,200153,570994,1519817,123898
1992,50725,322723,4084961,104742
1992,50725,292676,1501794,100119
1993,208018,532982,2619448,120897
1998,103123,341989,5918246,121858
1993,63667,423644,7681338,94057
1993,63667,172749,3687201,109304
1993,63667,184596,4897239,100835
1994,151588,142463,5540092,90327
1997,280814,370050,4061265,67202
1997,280814,126940,2920905,118016
1997,39541,539050,2404578,65341
1993,44480,400785,4096396,101145
1993,44480,387513,1267596,96030
1993,44480,475073,4426963,62883
1997,265133,284982,4207348,118018
1996,179498,359,4031179,75561
1997,38632,454284,4056539,74295
1996,78343,75640,4161888,96938
1996,78343,469919,8167560,113333
1994,223568,336613,3876560,98976
1996,197104,529327,5394005,81378
1996,197104,34540,530834,88472
1996,197104,233718,4960055,99102
1995,245788,54140,4628212,65648
1995,245788,316021,2700374,62220
1992,219022,315357,798701,82340
1992,219022,393701,3481698,107681
1994,69793,118449,836440,88046
1994,69793,556861,2732922,115070
1994,69793,480122,4255208,66126
1997,31681,87731,666867,103123
1997,31681,538973,2619558,120717
1997,299534,449666,1615640,96938
1997,299534,522823,5670297,110748
1997,299534,71212,1623364,70992
1994,262094,577320,3020962,83838
1992,112004,457855,824837,108769
1992,112004,163377,1117727,86422
1992,240001,274145,720719,67147
1996,171919,264797,854463,105706
1993,110404,453103,902948,63364
1993,110404,532989,5335952,121317
1998,135317,593029,2877930,67320
1993,268654,23415,4149071,80304
1993,268654,20476,770851,83788
1992,243332,456168,3895145,67448
1992,243332,676,7410349,94600
1992,127871,534399,1634041,86002
1993,165893,570098,3761185,70084
1995,256235,27009,1375920,56160
1995,256235,322452,1371229,88466
1996,176704,381255,753639,80174
1997,143797,90670,644339,99640
1997,143797,354953,9738509,120476
1997,143797,136767,656568,108225
1992,180502,316120,4755756,68166
1992,180502,430675,2024724,96339
1994,65575,229704,2081321,98021
1997,204185,94534,5663203,91711
1997,204185,21790,1027074,102707
1995,24379,67908,3601728,112554
1995,218854,84958,5331454,116577
1995,218854,148359,278655,84441
1993,257110,513920,6940767,116034
1992,23798,102374,3344579,82582
1997,83540,448568,1584784,90992
1996,54379,400752,7219124,99163
1996,54379,200728,4241160,97722
1993,136409,361137,646984,71887
1995,25528,162316,1791803,82698
1995,43180,30942,4354585,112376
1992,21716,171781,528042,111166
1992,170792,158256,4507877,78855
1992,170792,391291,2363698,82936
1995,89161,475185,4696327,69609
1992,231475,16265,1346636,70875
1998,19525,473906,8459460,112792
1998,19525,526295,1117794,79276
1998,19525,228694,4611656,97360
1998,19525,476616,3631105,95555
1996,228188,4692,3185396,95801
1992,241714,341156,2413434,71828
1996,234694,58544,1093849,90152
1992,94579,15701,931219,97002
1993,158542,545277,4276156,79335
1993,288058,278813,3192987,107508
1992,72380,555829,4387814,113088
1992,72380,209571,3597760,88833
1994,278845,308343,4426957,81079
1994,278845,120338,3422991,81499
1997,55760,518570,3215225,95313
1997,55760,594741,6939021,110143
1997,55760,217266,115958,70995
1994,111277,585628,4770662,102816
1992,12881,302021,380559,61380
1998,199727,377168,3739185,74709
1996,35459,227723,7205349,99042
1994,147623,119822,6925243,110509
1996,89641,382222,1982399,78252
1994,294724,480739,4638057,103182
1994,294724,179835,7772294,114889
1996,114265,31061,4812483,59523
1992,123301,41265,4632038,72375
1996,208150,353185,2478816,74290
1996,208150,300005,1308496,60299
1996,208150,119891,5274056,114653
1994,46849,195264,1614800,81555
1994,185149,522504,2842305,91588
1997,172156,113481,6297738,89668
1997,171728,210156,2082171,63968
1997,171728,83339,1523324,79339
1992,220150,579545,1644014,97471
1992,220150,398204,4922278,78131
1992,268997,461831,6034598,107568
1992,268997,387741,4937571,109723
1994,180994,204037,2917162,56461
1998,256940,532381,848016,84801
1994,178474,383988,7919069,124318
1994,181186,102848,8343586,111050
1994,181186,554079,4078980,67983
1994,189715,167485,5651027,93148
1994,189715,312416,548505,85704
1994,189715,160496,4669470,93389
1994,189715,122095,2736870,67025
1998,127165,62356,849017,79101
1993,12808,428946,6910955,112495
1996,146714,557976,5426578,122037
1994,121084,480667,3717075,98858
1994,121084,154616,4505635,100236
1993,126346,526650,5700542,100597
1997,39703,105213,5145719,73092
1993,218317,370734,328459,108283
1998,236894,289725,4972659,102882
1998,164144,219469,2132659,83307
1998,164144,327458,2329169,89126
1996,175300,280542,1329168,91351
1996,175300,325193,4297739,73090
1992,234491,38650,6577011,95319
1993,281840,545129,1174100,70446
1993,281840,574518,2723157,95549
1993,90853,565693,2314409,105520
1993,90853,63539,1658793,90151
1992,46204,135642,7973822,100658
1996,142705,553657,3233090,102637
1994,178429,265528,7025471,89610
1994,178429,512902,8042496,114892
1994,24920,324217,1129492,74472
1994,24920,509543,3463672,93151
1994,24920,73915,6531850,113334
1996,14324,318853,2201283,112310
1996,131518,213978,9081408,113517
1992,66832,546197,1829946,74590
1992,66832,523145,332914,70087
1992,66832,73723,7253478,101803
1996,16958,1508,3523750,84570
1998,299258,135347,2737033,82940
1998,299258,170019,4152395,65340
1994,118291,329692,3718828,103300
1996,212873,211105,2759700,60965
1996,212873,227984,7265486,114718
1996,172030,324063,1369683,65223
1996,233935,533228,1066975,75672
1998,231377,110142,1229333,69128
1998,231377,574128,4156861,72126
1998,231377,162609,7187880,100296
1996,143941,73516,2603663,89370
1994,11944,57358,5413980,78921
1996,38551,336164,2640330,72009
1998,37906,207886,1614483,107632
1996,154760,378909,3657717,119273
1994,298162,139407,526489,86784
1992,288811,5223,5361301,67693
1992,288811,408186,4885424,65649
1994,42272,542147,5945600,71347
1994,42272,250680,1200173,97840
1993,190763,512150,983161,69727
1993,190763,99469,1080786,88107
1993,190763,580885,5724584,117951
1993,44113,231049,1881657,58801
1994,87121,124133,2918281,69427
1995,214681,359961,1709723,121257
1998,29644,195471,4224769,93988
1998,222002,240673,3834056,96819
1998,222002,390033,1320671,67381
1998,222002,280034,1015034,60841
1998,83519,308188,1399518,71770
1998,83519,15567,5992507,88953
1994,294604,457339,1742240,77778
1996,196904,248725,1979998,100422
1996,196904,117027,1417779,62641
1992,51109,360597,828790,99454
1997,24919,38056,2713756,59643
1997,24919,592206,3053319,77890
1995,4580,38102,1456140,62406
1995,85159,598841,6634184,116389
1994,21748,12071,3748445,58984
1993,95071,11119,3090330,61806
1993,95071,578249,477799,79633
1997,218455,183759,1199630,110565
1992,218210,478572,1693200,93033
1992,218210,357869,1612773,115611
1998,72988,139494,2528725,92009
1994,295774,290333,4696462,79399
1994,295774,413631,3707064,92676
1996,70595,454668,1919583,97358
1996,70595,599193,1473073,77530
1996,70595,220356,5941362,76580
1998,121180,463511,3565316,88469
1992,25355,24797,4297587,103307
1997,160126,174788,722758,111766
1997,39377,25525,2697967,87031
1993,197443,461858,1159231,109189
1993,197443,171190,3337108,75671
1993,122167,537629,5059797,99996
1992,79664,333872,905283,114351
1995,298589,290477,2905570,88047
1995,298589,433548,5629776,88891
1995,298589,225568,1613034,89613
1992,231191,476390,401712,81982
1995,110656,385328,5540175,84798
1995,110656,400844,4100327,104689
1992,289547,486301,478868,77236
1995,109072,34513,399512,86850
1995,109072,166148,5536478,72848
1995,233311,405225,4509498,67812
1996,181069,180384,2364973,87862
1996,181069,513270,5462795,76995
1997,182881,561202,735170,75790
1997,182881,106588,7657173,95674
1997,182881,415701,2948824,97000
1993,137879,144087,1132211,67864
1994,142528,478548,5742768,91591
1993,248099,66169,3341911,68109
1993,127453,57797,4334331,105287
1993,204325,264953,6599631,115076
1993,204325,463036,1207803,59940
1997,17506,198040,1876627,68282
1998,269195,24878,9014350,108172
1998,269195,519464,5233576,89006
1998,269195,490058,1991257,62881
1992,49636,490267,3816980,75434
1998,222277,587955,1879495,122575
1998,222277,348783,4524471,109906
1998,222277,584201,2455978,77110
1998,27002,397675,6381576,106359
1998,27002,11948,7700151,111596
1997,211888,355639,3123184,101677
1995,10799,419047,289806,57961
1997,297749,397425,5553751,91344
1997,297749,315262,2643907,76635
1997,297749,496999,3413108,119758
1996,253138,492733,1352956,103542
1992,400,406023,2006640,55740
1996,101722,381880,9613163,117712
1996,199697,331726,3037322,105462
1994,191950,94766,5387925,105645
1997,195046,242660,3806293,96159
1993,14275,69717,5991193,101202
1997,192829,371796,3569327,112066
1998,248179,239791,7243314,103846
1992,213733,234336,3683928,76219
1993,243286,80087,4212831,64024
1993,243286,516651,1687641,100057
1996,192070,153033,938329,65161
1993,81493,126379,1264833,84322
1996,58393,543329,2903786,82338
1996,58393,322908,3558630,115853
1993,123427,207298,3437458,72316
1997,17074,774,3150242,100486
1996,156523,100141,4669544,68468
1996,156523,58115,2140854,64386
1996,156523,522258,4946808,76813
1998,277576,316931,7873492,116875
1998,277576,450992,7694161,116578
1998,217633,304819,6237396,109428
1998,154349,341707,2301276,104921
1993,38201,545417,5650674,87743
1995,46262,236673,1464790,96579
1995,46262,352598,2017008,99034
1996,209213,448404,2385598,81142
1996,209213,316633,1484658,98977
1996,209213,248139,2788462,65227
1996,209213,467546,4389208,90811
1995,233824,523938,6470379,117714
1997,150967,418927,173514,110754
1994,164987,241715,308146,99402
1996,50404,534424,959627,87504
1995,176812,465437,3332126,84144
1996,206596,226526,1690721,87150
1995,45718,135188,796290,73390
1995,45718,522131,5039090,69186
1995,135439,499797,3209031,107806
1994,191141,331122,5477272,69186
1994,191141,155747,8563015,108164
1996,99083,1138,3740868,62347
1996,99083,452577,2505402,91773
1992,273943,14506,6328327,85230
1992,31595,354841,2043704,113749
1996,5920,122576,1745638,95914
1995,195115,591524,7361833,96930
1995,195115,300777,6035495,106665
1995,195115,464341,4135253,78319
1996,282334,557435,6142759,89544
1997,49018,355131,1186120,71167
1994,32377,237495,3197295,85948
1993,257707,244143,1369783,65227
1993,257707,404652,4903384,93397
1997,179281,444479,3535849,85407
1997,179281,344595,4177649,98374
1997,179281,398034,4149985,67921
1992,245792,488261,2500978,74954
1992,245792,337416,4595650,87204
1997,23899,263962,8597440,115557
1993,147856,181563,5624395,98673
1998,298180,181177,880719,75490
1997,1004,230523,1351764,87210
1997,1004,195818,4455349,114828
1994,58333,19927,6150243,110815
1993,125272,180404,3339900,89064
1992,15013,153051,4809241,66243
1992,215774,296354,4191455,81020
1992,112102,260722,4846204,100962
1992,112102,354886,3299479,116452
1996,39352,191384,693428,88522
1994,181673,424909,6932066,110032
1994,181673,95863,6859193,111531
1994,264268,510320,6388100,79818
1994,264268,547407,3563231,87262
1995,21043,87333,512288,79219
1995,21043,399777,3175477,112605
1995,21043,136723,3844988,105583
1992,245233,510230,3095564,74412
1993,173885,402370,1301614,76341
1992,46240,164662,2065085,103599
1995,1741,238755,5631685,101624
1995,1741,549081,4881859,67803
1998,136231,173596,7526511,100175
1992,248543,105149,1679273,69248
1996,284515,286953,7106000,116396
1995,105863,198398,6608058,89783
1995,209827,464612,2724347,94595
1995,209827,318706,4423829,103481
1995,46633,310540,2015689,93031
1994,160171,485033,4688954,61080
1997,264712,521029,4095000,63000
1997,264712,224669,1305199,95619
1998,288292,516093,2439954,66544
1998,288292,34201,1982059,68112
1998,288292,89690,7407432,100781
1996,290431,567671,3922394,104319
1996,290431,245277,2387073,73335
1997,243476,303055,2771006,63482
1994,273194,523826,9064020,110988
1994,59336,259326,863728,77118
1994,59336,486686,1866688,100359
1994,59336,530514,7336327,92669
1994,59336,347926,6241503,118434
1994,45046,297777,173926,106485
1995,170114,332465,6132057,89847
1993,268649,566243,2313391,78553
1996,141578,577042,537129,67141
1996,141578,543897,6498032,116452
1996,141578,535638,6980627,100416
1996,199114,514979,2903191,119637
1996,199114,566831,7080729,113868
1995,7955,210709,3968240,97181
1992,246067,196570,919946,99994
1997,140242,529270,1728002,77955
1993,269171,485523,6939100,90510
1994,249719,88534,2314245,91351
1997,12302,480525,4016674,90330
1997,12302,180202,615456,76932
1992,51295,298687,2912837,101140
1993,201506,473828,6666660,108108
1993,201506,411366,4489850,76640
1996,153259,376090,349824,69964
1997,34496,372803,5882477,112547
1998,161255,86008,1266356,59640
1998,161255,128800,5720486,109728
1998,161255,531104,2533498,68104
1993,4423,439298,4303225,74236
1993,4423,455166,3551771,67268
1992,229765,544479,5298559,91407
1995,59608,416611,6502950,91655
1995,59608,381230,5487455,78673
1995,59608,521933,1857164,117294
1997,104507,105152,3013218,69429
1993,246964,533346,3277264,82759
1994,209131,343682,6752546,103540
1992,40690,494549,5139921,92611
1992,40690,74521,3589248,89731
1992,47204,94466,1222405,87627
1992,47204,81546,4403897,91652
1992,47204,132942,1532553,118496
1996,148255,577671,321751,104919
1996,201388,184288,3993334,82336
1996,201388,123125,3637244,68887
1996,201388,334567,8007750,96093
1996,201388,467487,5332050,87267
1995,20090,332385,2531422,85042
1997,138206,404100,2649767,60244
1994,134407,515495,5360658,90628
1998,265735,242659,3610096,96098
1993,77332,496511,1288903,90449
1994,79105,79487,2874300,87988
1994,79105,329372,126122,84081
1994,215038,69181,3105486,69010
1994,215038,260642,7461845,96157
1994,18451,259785,3280167,104686
1994,18451,12843,2725063,105350
1994,18451,98747,7630629,104744
1994,18451,29670,7838383,95980
1992,225389,560319,1204120,82757
1997,192136,102197,3338544,71951
1992,296243,327890,6741348,115072
1995,26188,332092,3737566,67444
1995,168242,98769,7238977,106065
1995,168242,89318,2761038,78438
1994,138043,254783,3517246,104266
1994,138043,417112,3158277,61745
1994,138043,599730,7238332,109782
1992,141349,427285,2880329,72735
1996,237307,68487,4800173,87328
1993,193693,229897,5297952,109612
1998,93764,14646,2440840,93638
1995,22591,364635,6429662,101977
1998,169793,67715,824527,100962
1998,169793,465342,4719425,78439
1998,107509,553510,1991886,93809
1994,293264,350367,5667982,85041
1994,100465,93202,439833,71712
1996,12589,20683,622227,96220
1993,67918,446501,6600508,86848
1993,67918,137847,4987286,113090
1997,249970,423677,4549047,96039
1992,26429,99837,8541259,110209
1993,175858,193619,1870170,102756
1993,175858,339583,915129,97354
1993,25135,124095,4606174,67145
1993,297607,307127,3691528,68046
1993,297607,59488,3673704,86848
1995,102682,150326,4445513,82579
1998,173359,178283,5336217,81676
1998,5446,500212,5333636,72731
1995,6343,32930,4156196,111775
1997,249482,232247,5662662,70753
1998,296488,191449,6308101,92426
1998,296488,273680,5172679,99220
1998,53275,74195,5436733,70151
1994,187259,462554,2101910,90991
1993,85414,50651,4567905,96099
1993,190681,303572,4058642,94533
1993,190681,432181,103523,66789
1997,146584,71985,8246713,117418
1993,287827,296795,4766134,107506
1998,60928,389629,4901475,103116
1996,259204,580627,6164436,102456
1996,259204,185488,731668,94408
1995,131464,482576,4363940,93513
1992,8806,525072,3839675,65823
1994,89312,164850,2489305,114891
1994,89312,430330,3750682,75618
1994,89312,585021,3111178,66360
1993,267203,80367,1576411,80841
1993,267203,125173,2803717,71890
1996,116393,422991,1485240,114838
1992,214396,307489,1496470,89788
1993,25924,236558,6187395,89672
1996,237427,574591,2215208,99934
1994,135406,66366,4708560,79941
1994,135406,599509,160848,96508
1996,90362,81512,3766632,89610
1993,110336,482565,422478,92852
1995,100354,6025,3435463,55861
1994,17885,410632,7407613,92556
1993,175439,563148,5395539,72667
1996,194992,383342,5610098,85519
1996,194992,417243,1608064,69613
1996,194992,392923,1161164,120954
1996,194992,250297,898041,74836
1995,140713,84796,8191634,106847
1998,71455,195452,1708384,92847
1992,35719,260679,7634256,98379
1992,35719,22084,3959930,60364
1993,7039,18348,5036234,75980
1993,79549,427180,1682883,66429
1992,170471,538970,7481329,120537
1995,159121,295147,2398473,68527
1993,126208,108129,3638784,68227
1994,159640,221966,747628,113277
1992,25381,84230,2307037,72853
1994,71137,105390,5700168,83723
1995,71141,528924,2320045,117174
1995,71141,558041,3168474,65941
1998,167056,288966,2490606,117297
1992,294299,257925,4157465,112974
1994,173981,263496,6859556,87568
1996,284896,198132,4074190,73807
1997,217555,175017,2594615,65520
1997,44902,513185,1035210,71889
1994,135176,368082,2116128,69004
1996,292564,94364,1624598,81501
1996,91930,50563,2847006,90813
1994,44080,464340,3756441,78259
1995,87527,14238,4424563,69133
1998,153016,401609,2841400,90634
1992,134026,469046,1278925,60901
1992,134026,436528,6130397,87870
1994,231508,419729,6301331,98922
1992,193141,349087,4494292,68164
1993,100927,106806,6743616,108768
1993,100927,87319,480722,78378
1996,55085,320539,4940559,93571
1996,55085,539408,3120551,86842
1996,55085,425219,5434902,68651
1994,382,41498,2591082,86369
1993,10961,137029,4093516,63961
1998,18343,402376,3290472,76701
1992,31346,386675,7046640,105699
1994,167804,336030,101271,63961
1994,167804,442003,2037376,56698
1994,167804,140738,4347216,106723
1994,167804,214783,2139190,101866
1993,274412,44460,2351066,84267
1993,139024,371552,2930489,97412
1995,144089,58223,4812290,70873
1997,34600,588633,8435889,103296
1997,34600,166979,744733,122758
1997,34600,215444,5611727,81565
1996,194386,297018,2024925,60900
1994,70756,95239,5554035,74053
1994,148658,426226,3650169,69132
1994,285355,490533,5065670,91410
1994,285355,375100,2675679,70505
1993,140128,517898,3563518,114952
1993,113128,5941,4299676,110816
1995,103855,100239,2141389,74353
1997,33848,121112,326335,67986
1994,24781,145151,4618335,71769
1992,84424,164921,1572848,119155
1992,84424,467420,5607870,83244
1993,202987,245923,6391672,112134
1993,202987,417162,1623026,64748
1993,291655,180061,5203233,68463
1993,291655,484307,639183,77476
1995,118802,295791,4877909,107206
1995,118802,98468,2674823,87987
1995,261340,506399,4939875,84322
1995,261340,38410,2184424,80904
1993,20525,1491,4630029,83549
1996,267649,337780,7692802,109066
1992,144349,485854,8389624,110389
1994,240512,463599,6325283,93754
1994,240512,101147,4209081,68888
1992,84139,52466,1276614,85107
1996,213085,419032,1399886,57060
1996,213085,320778,8461367,107925
1996,213085,305186,2630103,71470
1997,203017,390615,3223584,102336
1997,203017,161506,998497,94050
1998,193907,586310,3630354,83777
1992,90589,479329,6018180,78498
1992,90589,480404,2865666,83062
1995,177026,405442,6273587,80845
1996,168280,138064,3054910,66123
1996,168280,95473,284883,88108
1996,168280,204343,1344621,74839
1997,242680,237413,3592064,81024
1997,242680,200051,171187,57062
1997,242680,250015,4168800,57900
1992,216898,525569,430525,95672
1992,60992,116703,4952736,103182
1997,66736,354324,6340226,82698
1997,66736,146648,1982728,101678
1996,11311,198175,2546340,76390
1996,11311,119863,8760947,112971
1995,39511,126385,829891,84682
1995,154013,484146,4098945,67807
1997,89257,381968,608835,122997
1994,127364,477539,1282967,90990
1994,92189,272376,2246367,80901
1998,32518,499392,4316029,83482
1994,223102,480156,1533775,68167
1994,223102,518843,7605534,111709
1994,223102,489574,7270507,93813
1996,96140,590911,776733,120113
1997,144452,24484,1757783,84508
1996,200707,277165,3677723,68529
1992,62080,38873,6000913,108712
1997,245750,433767,7093786,102044
1997,245750,319823,7621862,110568
1997,245750,451083,2233569,62043
1997,245750,496862,5013291,111530
1992,211294,173522,749894,95731
1992,211294,125832,3344094,111469
1992,211294,100715,3397105,102942
1997,103297,115799,4507938,108887
1995,287051,159555,5615404,96873
1995,287051,218652,452344,94238
1995,287051,541962,1130222,120236
1997,151243,534581,1615560,96933
1997,151243,299886,876929,113152
1997,151243,183333,6182280,84979
1992,21902,313364,5264231,82641
1997,6106,105722,5286823,103663
1993,30952,78663,7485969,98499
1995,10502,47453,1803779,84027
1992,105440,447355,2750520,78139
1998,21070,297498,2727755,89728
1994,63170,344617,4998092,99696
1997,291559,215706,4514784,97301
1998,29863,144748,7099250,107564
1994,1385,328689,3571035,103060
1994,1385,66871,1102722,110272
1992,170323,193547,3691215,98432
1992,170323,458032,2471064,59400
1993,232285,339347,5739406,83179
1993,232285,398000,2744975,65879
1993,40979,126772,697922,107926
1997,240781,532275,4868199,78435
1993,98500,91342,5826695,80000
1994,41764,1572,3754656,88414
1993,209606,564869,696182,116030
1994,244477,319026,3724415,62700
1996,98404,240640,750799,94837
1993,262009,364712,5628585,106602
1993,262009,501122,3018892,67386
1995,165883,157251,5310186,78495
1998,196267,83928,5749143,114715
1995,164080,20978,2791485,113938
1995,164080,466390,3662199,81382
1998,108155,331317,736171,80898
1995,48374,306631,6714242,98257
1996,159956,555098,2968002,69184
1996,72511,530054,2059657,65041
1996,81608,245445,2919903,83425
1996,81608,313698,1677446,102700
1997,280610,91576,5778063,94054
1998,209513,399769,7893600,112125
1997,120799,51965,6172611,115017
1997,120799,83971,8181549,117298
1997,150106,378291,3089095,82156
1997,150106,72841,4353216,108830
1992,108293,418637,1144928,93336
1996,278060,334604,7471970,98315
