"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1994,5462,70672,3666439,98560
1997,14485,39915,7762798,111294
1997,14485,81533,5452308,90871
1997,14485,12974,5915650,113218
1993,8977,8126,4281256,62047
1995,20878,135657,2772560,101559
1994,6925,164182,4067531,74770
1992,15002,35852,3039345,107271
1997,4243,129874,4146628,114232
1997,4243,179892,5489741,118313
1995,18410,48017,4108047,57900
1998,22693,144132,2782723,70567
1993,13268,135917,5153729,117174
1993,13268,153269,2487171,79335
1994,20177,120388,897138,84502
1996,554,7872,4257449,106792
1992,10484,161872,7849578,116032
1993,27649,72549,2066251,91292
1996,24436,44260,3945155,72255
1995,665,60099,4981959,63545
1995,665,48162,1265582,66609
1995,18428,194998,9050088,125579
1994,23590,11223,4535745,68053
1996,28732,122675,3707711,101860
1996,5533,30347,5027610,76640
1996,20536,44940,7162772,113096
1995,18049,135154,2796880,71349
1994,580,105557,7120540,93753
1992,16778,20096,1495684,60965
1992,16778,148331,4104886,82759
1992,16778,187509,1422481,95790
1996,6118,72471,6648622,86608
1996,6118,50459,4312917,84567
1996,6118,63173,2242799,68170
1996,6118,122808,4716140,109848
1996,6685,198104,3996982,72126
1992,2326,101962,9819800,117837
1995,14203,26595,2434544,91295
1995,14203,176327,3648632,84199
1995,14203,121022,938718,62581
1993,19444,37775,2182068,102766
1993,19444,72786,3376857,105526
1993,19444,112525,2237091,92251
1993,19444,171269,5425372,80415
1993,12523,97103,1100100,66006
1993,12523,2630,4371060,91957
1993,12523,192266,1624478,81495
1995,27025,189540,612707,97772
1997,11372,45954,8661872,113997
1993,9226,163517,3714198,94830
1993,9226,58243,2042108,72074
1994,11357,122671,7469084,101620
1994,11357,124355,5020834,82761
1994,23039,52561,440445,90813
1993,25580,14648,5545809,93758
1993,25580,194717,1833450,108702
1995,11453,193140,5037376,73988
1992,431,9451,3232429,81627
1997,29165,22044,3043026,57962
1997,29165,155731,1495493,107203
1997,29165,143743,3602067,107204
1995,20861,34769,4675117,102225
1992,5557,156071,3944745,67624
1992,5557,68491,2035988,87569
1994,3367,183421,276813,90265
1996,7201,51116,2816103,64026
1992,29072,162099,323944,69665
1992,29072,142363,6043048,84321
1992,29072,80361,1513054,80481
1997,16357,101294,2792645,77717
1994,5989,193615,3929803,102516
1993,28547,194248,3028093,80534
1993,28547,115224,2119066,74353
1993,28547,67972,9410794,116398
1993,28547,525,6557392,85531
1992,12761,19821,8188817,104449
1992,12761,119226,862937,74713
1992,12761,21652,5098626,94419
1997,6856,128773,6956633,108106
1997,6856,3572,5949498,88534
1998,25589,2498,1274445,84029
1998,25589,179357,2456158,86181
1992,12482,58252,2323680,72615
1992,12482,38869,7385108,108471
1992,12482,145841,5322775,113210
1993,12359,39859,6454273,107931
1996,23329,14886,8647825,108052
1997,17123,15944,5524021,111596
1997,17123,161717,2113107,106722
1994,14746,162939,8350050,120115
1998,23375,101260,2966483,75675
1995,2689,81432,814135,84805
1995,12544,39866,7548494,108351
1996,26206,10513,4868404,85410
1995,22873,71673,4019573,98680
1994,13021,88741,3615156,103784
1998,16316,33089,3587500,61324
1995,20527,135079,2433128,66844
1996,7805,180560,7093781,98433
1998,20668,176703,1158584,106782
1992,4261,98651,1365910,98979
1992,4261,26668,7195105,95679
1992,4261,5856,1146964,105711
1998,21338,75507,5520830,88950
1995,28063,181183,367876,75850
1995,28063,71356,1560963,79641
1995,13321,68713,6323229,100902
1996,7031,8547,5336009,87332
1996,7031,155619,502383,100476
1992,23819,137283,5323368,79216
1995,26287,194462,2941709,93387
1995,26287,116414,5186666,85824
1993,19309,149668,7179818,103059
1993,19309,120399,1584039,85163
1993,19040,71727,1916156,101923
1993,19040,110052,1397657,63723
1993,19040,169492,3400925,93689
1993,11650,179852,749557,115911
1994,10085,85941,5376162,115616
1992,15794,50649,6328175,95978
1992,15794,92044,2256495,62162
1997,6913,148859,7291802,114471
1997,6913,60295,2824402,75317
1996,16582,92590,4320470,94955
1995,20362,174018,1334436,65520
1995,5617,138426,399786,87865
1995,5617,96774,2833232,106246
1996,8329,49574,5606737,91414
1996,8329,3207,4953712,66612
1996,23054,101183,538801,71050
1996,23054,63606,5022720,94176
1997,14668,115023,1676402,62281
1992,15043,108700,1947918,102522
1994,28423,11141,1663433,63128
1994,28174,187224,3377702,78673
1995,3949,183858,4077885,116511
1996,5243,36065,2136262,60063
1992,6175,140070,1414229,66604
1997,7423,5720,3942371,97543
1997,7423,81087,1281696,64084
1997,16444,170902,8530819,118374
1997,16444,157119,4469218,70566
1996,8387,76194,4679589,70211
1995,14215,10873,7795511,107032
1995,14215,131667,2904708,101919
1995,11468,139658,1436211,101859
1995,11468,15983,4887974,113938
1993,29992,148808,1981205,111408
1997,14716,133733,1696060,106003
1996,16313,188400,1071648,89304
1996,16313,82770,7887465,105166
1994,29369,48120,2358408,64087
1997,5324,16450,3689415,81987
1997,5324,67908,6066660,112554
1992,5692,164035,791301,65941
1992,5692,17110,868935,61626
1996,12793,112052,978926,63843
1996,12793,95287,2513268,76936
1995,29425,140990,1157664,121859
1996,19475,27365,4130382,77541
1994,24799,63902,5541723,111954
1994,24799,194599,3942677,101615
1996,2212,98001,3396600,59940
1994,12541,28932,2763481,111655
1993,10123,115469,3865533,89067
1993,2056,33654,314354,95259
1995,10825,196387,413863,89002
1995,8363,43609,1299526,93156
1997,17903,86973,7447886,117598
1993,19861,193821,8712431,114889
1993,19861,22924,6153937,110815
1993,19861,83428,4414921,84685
1993,2588,142672,462960,102880
1993,2588,173266,4532055,80355
1995,14845,39909,5047497,110934
1997,7945,996,1707291,113819
1992,28738,160495,5335330,93329
1994,22076,108852,8297530,111651
1992,11276,79605,2883972,95076
1992,29920,98239,4825197,74233
1993,716,26583,2581381,90574
1993,716,169706,163364,106542
1996,157,178544,3569588,97352
1996,157,183152,978238,74109
1996,19450,13863,5982687,106611
1993,2251,42616,6720726,93516
1993,7846,13238,345369,69073
1997,22117,76508,3767661,89070
1996,2410,182031,1242141,66781
1996,20089,173486,3078413,93568
1998,17765,115021,2983737,62161
1997,9119,20486,3780618,84388
1996,12286,136104,2332644,68406
1996,12286,114625,3935088,98377
1992,29437,186874,7741514,117652
1992,29437,184813,2761313,113868
1994,346,174659,5835465,104019
1994,4756,130461,2748760,89487
1997,25003,143812,176301,111348
1993,17720,87334,5406882,79279
1993,25388,10392,4553155,78143
1997,17350,181343,5891070,85460
1998,25528,39564,4618936,90213
1998,25528,113489,6911408,90148
1995,20335,6672,1187159,94720
1997,26264,13908,165792,109314
1997,26264,140011,4256590,63060
1994,25150,49981,347576,115858
1992,29207,18840,7119784,105530
1993,18514,3435,5246645,80305
1998,22027,67308,4506910,76518
1995,25376,139145,4689194,71048
1995,25376,81560,5447873,92493
1997,5998,125700,4098537,103542
1993,4073,110246,2512480,75374
1995,22352,34482,2085058,84988
1995,3637,118101,4764008,67146
1995,8087,99802,3351348,108108
1997,7672,59240,4867715,71954
1997,7672,42786,2090095,103726
1995,13484,70956,5433999,115617
1995,19501,18591,3846435,90575
1993,8423,164465,2202422,91767
1993,8423,160383,4763154,86602
1997,14494,44821,6992647,105949
1996,28336,77860,6880947,110271
1995,22265,85988,3553164,118438
1992,19267,150134,3339246,71047
1995,8399,161709,5609577,106242
1992,11488,57627,1009402,95077
1992,18859,55128,5198976,64987
1992,152,68787,2528323,105346
1997,5693,102493,3164456,89729
1997,28879,63988,9182113,117118
1997,28879,196249,5811436,80714
1997,28879,156489,5149539,92728
1995,21946,10315,6065284,73518
1996,6884,37844,1967151,106910
1996,16360,58135,1691072,65587
1992,23455,127840,709779,112070
1998,18067,108259,5056327,76035
1998,18067,105179,2344656,71050
1998,18067,160114,3166574,70446
1995,10123,195078,1013532,70384
1994,4373,55683,5353567,98320
1995,21085,148798,2954864,110807
1995,21085,44137,973017,64867
1993,16061,6809,2074402,102948
1992,11005,142458,2565769,90027
1992,11005,79707,7013298,101202
1996,17929,30935,686662,111955
1993,21703,35184,1578043,67150
1993,21703,124827,7036916,111109
1993,2524,63079,1563105,62524
1996,27271,66830,8012064,107809
1995,28453,120827,7021716,110869
1995,15259,167483,4167690,93028
1993,23441,294,3009610,71657
1996,6280,31078,4306710,60544
1993,20248,12124,1436062,62167
1993,20248,166784,1974782,111046
1997,17209,176679,6741772,105340
1997,19765,160248,388547,78494
1997,19765,107732,2045922,104383
1995,26953,195610,4257202,102336
1993,22025,188522,4992612,96631
1993,19990,150912,5904433,117774
1993,19990,173868,3075906,116511
1993,19990,196622,3102109,103117
1993,6601,150559,7564885,96573
1996,23893,155910,4340729,117954
1996,23893,89450,4468052,86367
1992,4573,121080,528518,66064
1997,26579,147250,1906957,77835
1997,1772,185172,1372829,75430
1997,1772,183547,6010170,97832
1994,15446,140572,6385777,96754
1996,9995,151858,4297162,114591
1998,13681,197787,8669988,113086
1998,26884,69874,6936638,110632
1998,26884,155981,6453152,122218
1998,26884,156854,1146510,114651
1997,28343,100615,3305538,96936
1997,28343,111903,2994903,114894
1993,7993,182021,4160591,66181
1998,6647,117790,4808721,108467
1995,25562,54681,1709285,98140
1993,11749,19746,5277064,99944
1994,2381,25681,6060396,96400
1993,11830,13474,5233536,83248
1997,3934,131703,7571965,104082
1997,3934,88527,151552,90931
1997,3934,27240,840412,70034
1998,943,19875,4573328,107692
1998,943,85354,525025,80361
1998,943,133429,5212064,87745
1998,943,129936,2011146,117955
1995,2818,123181,834496,72250
1994,13334,51731,5914795,100963
1992,26506,136133,425563,70147
1996,3847,123603,5101017,97596
1997,3430,199424,850068,91405
1992,6793,23916,496775,110394
1992,6556,29337,5281862,75979
1997,21902,151288,4580337,80356
1997,21902,84538,5464360,91351
1996,28279,199646,4233177,104738
1994,19198,161467,5062259,91707
1992,18283,174506,5496979,94830
1992,18283,116447,6878168,87806
1996,27094,143381,3347293,85462
1996,27094,43965,6036131,114537
1996,27094,176362,1851169,86301
1994,3307,176980,573897,123418
1997,26585,117595,2631746,96755
1994,13601,18074,4571458,59524
1993,13157,87412,5596240,83964
1997,24382,115606,5164796,97296
1992,20173,81354,5888893,80121
1992,20173,102671,2490420,100420
1992,20173,178441,1326471,91166
1996,4637,140458,3446435,89907
1996,4637,75712,843855,101262
1998,15661,34676,6378253,96640
1993,26533,91082,3785826,64384
1998,6418,85377,5762825,81742
1993,24901,136783,7366469,109186
1993,24901,95895,3085932,113453
1993,18460,150865,1839225,114951
1997,25286,117892,3628791,114593
1993,25714,149926,1369312,118555
1992,24982,17863,165619,106851
1993,28640,98431,4162500,85765
1994,19816,133120,4396846,69187
1994,19816,90357,3961209,80841
1993,29009,26139,4323362,63907
1996,14791,31536,3821448,88051
1996,14791,2446,3398068,80906
1997,9922,157420,1543903,88645
1998,29248,118654,3442313,100359
1997,26249,17223,2627066,68413
1995,16465,17862,1708665,106791
1994,14821,94958,7846953,117177
1993,22834,187147,681245,74048
1993,22834,179037,3794502,66961
1996,12851,132622,5501611,99277
1992,3244,104525,6613644,91771
1996,21025,123087,3880839,66604
1996,21025,23996,5591010,115199
1997,11359,101140,2435192,68468
1998,7034,128187,5140211,72910
1998,7034,36915,8889168,111114
1995,22249,78049,4392650,61622
1994,10969,191738,2634811,109783
1994,10969,85855,6334364,110451
1992,15653,34395,489215,79763
1998,2221,189646,6362856,104138
1998,2221,140931,7229095,118315
1994,16478,153653,5338401,102399
1992,26471,68606,4582086,94476
1992,26471,191816,2281740,114468
1994,8467,141204,4053126,74712
1994,11714,157180,2558488,74230
1994,11714,115276,4884874,77476
1995,2138,187711,1798710,107922
1995,10672,153268,2885631,79275
1995,10672,165874,760429,116392
1993,13,35120,1055120,63307
1998,17677,43986,2333345,115798
1998,17677,111289,1930915,78016
1997,16246,56082,1424245,62284
1997,16246,95095,3129648,65405
1993,15395,193851,3839133,116691
1996,12106,23039,4473439,57721
1996,4025,152178,3134473,73810
1996,4025,199289,5108870,83296
1996,4025,48163,2453441,66669
1992,14980,113541,4508166,93272
1994,8686,64266,584373,73815
1995,29089,192476,6069978,94108
1992,10870,77992,2293068,118199
1992,10870,29517,555459,86790
1997,5936,140795,3524716,110147
1997,5936,136440,5953006,88586
1995,23938,182204,764002,77172
1995,8035,62965,4488290,115677
1996,14542,113902,6948969,114954
1993,4025,131717,636530,104922
1993,4025,4182,521366,65170
1994,22129,89290,752222,76757
1994,22129,94663,3315320,99459
1993,3871,175557,3412029,97953
1993,3871,180348,6788900,85700
1996,18889,194988,9798337,124978
1995,29911,152039,2435178,65461
1995,8911,66027,1161833,59581
1992,7208,144671,2230371,102940
1995,4330,195551,1118007,98793
1994,21767,40977,8113013,115078
1994,12053,4436,2495880,80425
1994,12053,124926,6145398,117055
1993,12380,34350,4623660,77061
1997,7637,18817,315917,104148
1997,7637,53588,3746039,92494
1992,1066,122141,5193420,69788
1992,1066,19213,2416136,67932
1992,28082,25220,1247144,68713
1998,24778,122809,6347187,109908
1998,24778,48885,6139830,110032
1998,8125,106314,1267497,79218
1998,11318,145960,7835279,120357
1998,11318,31932,3435222,111835
1993,10084,52033,3137320,59101
1994,13715,190080,1222733,70204
1997,15898,126570,1877566,95794
1997,15898,57085,1917427,62524
1997,15898,125598,4882135,97415
1992,11477,117475,7089232,89548
1992,10078,108097,1105090,66305
1996,6911,19022,4285405,56461
1994,4871,42971,1601992,114838
1992,24562,46710,1968171,99402
1992,24562,51568,4813966,91173
1996,15214,61548,1594074,90572
1996,15214,30251,5107725,70875
1996,15214,27246,910434,70394
1996,13060,199295,552138,83657
1996,13060,150229,3957906,76753
1995,27256,89431,3168979,85225
1995,23005,65152,424517,67029
1998,6769,129934,6969987,117835
1995,18394,193367,5125863,87621
1995,18394,112927,7565688,116395
1994,19877,193706,7009831,107982
1995,4778,14789,5605436,102226
1993,18326,88374,6204232,81742
1993,18326,90714,506298,102282
1994,16000,49402,2228458,81084
1995,23558,13518,4818462,85890
1994,15565,163033,1595819,65761
1995,8470,57421,4273102,82705
1995,8470,72405,776853,82644
1995,8470,114608,1982817,97356
1996,27670,106886,7836523,113572
1996,10297,177677,4211208,105280
1996,10297,36968,4381408,114297
1998,2741,188834,524932,115369
1998,2741,125832,5885605,111469
1998,2741,190833,5367485,115429
1996,19933,56283,1202101,74356
1992,7063,184760,1431533,110685
1995,15194,112635,3425422,98857
1998,22208,106505,4625190,90690
1998,22208,117752,1274220,106185
1992,10555,83114,2725221,65826
1993,24757,95641,304415,98198
1993,24757,27108,4450930,62106
1994,9371,196083,2568036,70744
1994,9371,191624,840653,102937
1994,9371,22910,1011766,109974
1992,21664,99273,4987298,76336
1994,7211,153017,1572914,64200
1998,5572,138155,2497262,71589
1992,17348,198902,5266368,120054
1992,17348,137464,3453358,90087
1998,25471,136456,5507140,89547
1998,25471,166452,5449717,91107
1998,25471,155635,777689,101437
1994,11284,104775,4645199,106786
1994,11284,127653,6803271,100839
1995,28534,38487,276543,85528
1995,28534,38745,1582715,101024
1997,28241,128400,2632541,85704
1996,14398,68088,2661321,63364
1996,14398,146225,3274662,76273
1994,24457,138069,3037772,66423
1996,3694,88536,2414855,91471
1996,8587,26119,3657885,62706
1998,21163,164102,5093524,69966
1996,9262,190478,7685503,94108
1996,9262,97437,783198,86065
1992,28421,2260,3999336,69735
1996,5813,108715,6081248,103422
1995,9365,91201,1245849,71532
1992,3160,82650,4011421,97959
1992,12739,128422,6671932,87025
1992,12739,172508,4071368,94830
1993,6037,90883,1723969,112432
1994,14770,181961,5258579,122577
1993,11005,52524,6939644,88591
1993,11005,142656,2344137,101919
1997,22861,109508,3204960,91050
1994,7381,41985,7058527,115618
1992,9127,26027,2279623,57181
1994,3526,40141,214065,64868
1993,25615,5719,5459025,97482
1992,10117,30865,7391759,107751
1994,23998,58931,362866,113395
1994,23998,105879,7803361,113092
1996,15764,59601,5046980,93636
1996,12983,104729,2600580,104023
1996,12983,170883,2907373,117232
1994,8599,194938,6245160,121975
1994,10723,134207,4423636,74472
1994,10723,39473,6638609,84748
1994,10723,6877,3446436,107032
1996,18050,25531,1747836,87391
1996,18050,15518,3466227,86010
1997,3922,33642,5183855,94538
1993,1123,112711,6205356,103422
1993,1123,30963,7670538,113637
1995,19678,162052,4430576,66843
1993,27694,116323,723232,80359
1993,27694,31495,5366455,85589
1995,877,39262,2680011,72075
1995,877,28870,3246960,107932
1995,877,4115,3338604,61146
1996,19183,131481,3629952,90748
1996,19183,16,3590759,54960
1996,12481,107506,835452,90810
1995,29609,26628,4337389,93277
1994,14596,52479,6387219,85888
1994,14596,147447,724803,89666
1995,1123,117829,2888426,110809
1995,1123,151282,4919803,79996
1995,1123,152697,482914,104981
1996,16901,38328,5336272,75979
1995,19747,136193,583865,73751
1996,16060,130957,5669633,119277
1996,12236,96170,565592,69970
1998,15751,35431,5247091,81985
1995,18119,129908,8736053,116274
1997,1676,856,1960644,105411
1992,21653,65328,4539553,77599
1993,13507,30375,1044296,78322
1993,13507,107341,4719190,80900
1993,2371,85528,6974300,90811
1993,2371,127146,4054371,70388
1992,23533,70732,7437524,102163
1995,15520,109117,5026955,67566
1997,27775,189489,1224900,94708
1997,27775,95688,2101232,101020
1993,12142,88242,2716369,73814
1997,22822,186814,2607911,114048
1996,17083,37181,105108,67090
1997,21316,117359,6145402,82581
1997,21316,157056,3105409,66783
1992,11827,112536,4464411,92911
1992,13142,17221,1604890,68293
1994,1561,184982,7738773,124018
1996,15256,136171,239019,72430
1994,14489,137882,9311418,115192
1994,14489,154170,2276956,73450
1992,7832,75990,1769391,117959
1995,15232,120990,5321079,120659
1995,6380,48156,1530351,66249
1995,6380,74201,4418752,70512
1994,25972,147783,8084724,109846
1998,26059,52179,3850502,67870
1996,16882,62775,8089319,104266
1996,24103,193023,1802372,66961
1996,24103,128564,5892472,95553
1998,1444,25808,1116567,104028
1998,1444,155939,8406635,119695
1993,28540,60206,2463014,69972
1995,20410,127948,7018538,118556
1992,14180,81453,6674495,86067
1992,28078,3777,806769,100846
1998,5119,150337,6126449,83239
1992,13853,181191,5037872,76331
1993,12583,145761,664887,108405
1996,11245,178102,5493365,70806
1996,11245,104619,4661384,97416
1997,4175,73682,5086248,99340
1996,19789,119089,4740366,66484
1993,5725,181544,7802592,97532
1993,9986,133673,5998945,102400
1992,8486,26082,1935513,60484
1992,24691,198355,3379038,87201
1997,541,190132,4458330,73327
1997,541,142406,133252,86904
1992,1889,169003,100768,64320
1994,2194,95123,3678614,67087
1993,4543,63489,945564,87148
1993,4543,49435,5278831,83065
1993,4543,39400,133940,80364
1993,4543,189041,1131170,67802
1998,9763,17581,2445682,89914
1995,13372,55167,4488640,67329
1996,15094,45474,400290,85168
1996,15094,24146,1048737,64208
1997,10990,15192,3580652,66431
1996,8170,6419,4242637,79524
1993,619,26972,6534355,113938
1998,20425,139249,2903692,77294
1994,27373,88666,6999211,99279
1996,10216,88846,6421940,110090
1997,8458,74363,3017084,80241
1997,8458,5406,1193374,78684
1997,19102,183655,2361086,104319
1997,19102,84409,3296784,83604
1997,14386,73839,2692052,108769
1993,11623,198087,3787515,71104
1997,16273,197851,5916708,116931
1992,5929,117438,3213589,87325
1997,15304,146348,5033567,83660
1997,15304,187306,5379531,83598
1997,15304,46159,3680149,66309
1994,9230,187641,7474639,103718
1994,21575,143231,5689436,76453
1995,628,104430,3550214,86065
1996,121,161169,3694170,73809
1996,121,152602,777662,99276
1996,27385,185613,6624579,101916
1996,27385,182322,5367311,84259
1996,27385,82595,6894068,94655
1997,10411,115741,6714260,105404
1997,10411,54093,2437625,62825
1994,28136,80921,7523995,114115
1997,26827,82676,8044549,99520
1997,26827,119996,2993745,120959
1993,28892,77534,6605386,90691
1995,7450,129800,1075922,109788
1992,14185,194038,5380538,67921
1995,22669,143665,1230235,102519
1992,11359,115024,3257327,62341
1994,19477,126367,6688128,83601
1994,19477,173385,3015929,87502
1997,1609,152119,3340005,70266
1992,16688,89846,3800188,110150
1992,6595,125588,4008132,96814
1992,24832,88542,4362039,91832
1992,24832,114327,1877848,80479
1997,26704,83781,1588302,105886
1995,15247,186317,1066515,84198
1995,15247,31923,4359062,111295
1998,24124,186764,2961216,111045
1998,24091,148212,2016336,75612
1997,9379,25437,1869253,81745
1993,13432,104272,2641878,76576
1997,17857,31135,1924364,63967
1996,8341,102107,5325898,66546
1992,25231,165714,7946405,106782
1993,15025,111336,3907257,80839
1993,15025,10640,2232921,93038
1997,20053,121035,3983345,63361
1994,22196,45013,2203423,57480
1994,22196,175318,1775076,83598
1994,22196,52310,4373904,75738
1992,17711,13291,6021450,72257
1992,21776,48909,7749300,111474
1994,8963,132231,4800274,75793
1992,16781,136409,265953,86724
1992,16781,9093,1603344,60125
1998,5594,22535,4617455,87451
1996,25382,168598,3526504,99995
1996,25382,13713,4880130,97602
1996,20228,22305,3614398,73638
1992,27667,189594,1266059,101015
1996,27292,182810,4092255,113568
1998,5176,3718,5520300,97302
1995,20737,32426,6256882,81505
1995,20737,100708,1025220,102522
1996,8554,194591,5800115,101135
1996,8554,46923,6709272,112195
1997,5474,109840,175734,110990
1997,5474,76537,4504265,90811
1997,5474,67582,6749970,92974
1997,5474,50098,497842,62885
1998,9343,78781,1055868,105586
1996,9475,146227,2394926,76393
1994,28283,195098,3858453,71585
1998,21398,45101,3046243,62766
1998,21398,198727,7144042,109543
1992,24473,140618,2925788,99516
1997,14692,114245,1435533,75554
1997,14692,110055,4553088,63903
1994,3688,167176,2573361,74590
1994,3688,79342,396402,79280
1995,1444,128959,7520414,119277
1995,1444,8607,418305,90936
1995,1444,11881,6199779,107572
1995,1444,164191,5962152,75311
1995,29338,148872,4056877,115252
1992,18718,146755,7491676,108105
1992,18718,109916,8233265,115554
1996,12763,101112,500899,66786
1995,2357,191657,3562000,104919
1995,2357,175572,3940987,98854
1993,5428,4263,1283986,70035
1995,27761,108171,877302,70750
1996,7295,71561,6275833,91953
1993,21511,81455,5817622,86187
1995,27590,126721,1541489,104863
1997,24376,68359,966310,79641
1996,23167,89094,503636,64985
1992,13,36065,1101166,60063
1992,13,129043,2392793,64322
1994,29551,57208,2847748,69912
1993,13825,106304,4109100,78618
1996,967,4420,4023587,79465
1993,16234,120854,4000929,112491
1997,29720,127544,6845628,94292
1997,29720,117920,6906746,116275
1993,27590,7932,3390990,110395
1997,11000,91947,1262249,116336
1992,21440,12411,5971225,79404
1995,17320,167572,1342807,98374
1995,6874,112851,7800212,111831
1995,6874,80319,4274729,77958
1995,6874,115654,1652953,100179
1996,9295,66804,1289142,106248
1995,25153,92079,96396,64264
1995,25153,160852,6652892,114771
1995,15928,60553,1089756,90813
1995,799,146317,6475722,81798
1995,799,163692,5161728,105341
1998,638,161013,644406,64440
1998,638,109942,2732716,117116
1996,2893,12171,3715273,64990
1996,2893,141355,2337489,83781
1996,2893,144730,347847,106483
1996,29069,103716,6044780,103182
1993,13792,176905,9517083,118914
1997,22477,132617,3959064,98976
1997,22477,93735,1185908,103723
1997,27880,155686,5831144,104500
1993,7579,194689,1883566,107020
1993,7579,92418,4049287,84624
1993,24277,149984,5076814,122038
1993,24277,59402,3468847,81684
1996,23021,190912,2579748,120174
1996,23021,76454,6185265,85827
1997,16934,195145,122773,74408
1997,27580,45596,5682300,92495
1997,27580,165797,6206816,111767
1995,22093,34945,4887844,112796
1995,3740,144535,1547939,94771
1996,6715,25555,4690382,88833
1993,7685,160674,3788519,104080
1993,25988,71307,3328693,76698
1993,7153,166701,4931883,106062
1993,7153,154036,1926083,65401
1996,4558,84246,3155565,73814
1995,5356,148968,599037,121017
1995,22006,36569,5111376,90333
1995,14207,32780,2805533,102766
1994,16003,134811,4834176,110748
1992,17315,194811,8385564,114348
1992,20108,21757,468371,100725
1992,20108,116544,5617944,93632
1996,19430,192752,6475072,110685
1997,658,153242,3015318,77714
1995,4373,111082,2884638,65584
1995,4373,145370,1839981,84922
1994,21605,54387,623741,80482
1995,16114,81978,721268,117598
1995,16114,98437,2590951,86125
1995,16114,20198,325393,67091
1996,14621,61380,2472163,80482
1994,2810,101002,4290834,60180
1994,2810,130143,232281,70388
1998,14422,151030,3794415,64861
1994,2701,38107,4027815,62706
1996,5591,106545,294792,93092
1997,18616,112925,372080,116275
1997,18616,115417,5388726,85944
1997,18616,9692,3488480,96101
1997,6095,90596,6063946,95195
1996,1112,171574,2695443,98734
1997,29279,72029,4420504,60061
1998,934,92327,4432915,79159
1998,934,123248,2894613,76274
1998,934,63980,2830434,116638
1997,106,28866,6752263,107691
1997,106,141528,6177630,94171
1992,7333,111626,4519831,98257
1992,7333,105247,5061554,75134
1995,508,7720,5814215,97663
1995,28588,98923,4516512,115315
1995,28588,86650,5027788,98199
1992,18559,51452,4900847,84207
1992,18559,141527,6929721,94111
1995,13798,34670,3247852,96280
1995,13798,142638,2964631,100837
1997,19297,192407,2938824,89964
1997,19297,177973,4263966,123058
1994,12547,29912,7194500,110514
1994,12547,134400,5704608,86064
1997,7156,116900,345042,115014
1994,29995,37250,5242896,71235
1994,29995,50900,5497173,111054
1995,3686,1259,459459,69615
1995,3686,82444,2795822,85586
1997,27043,144357,1785319,84081
1995,538,148098,4464020,68765
1993,23233,43625,4969388,94117
1992,21418,54114,1761313,64086
1997,24385,141448,3252936,89366
1997,24385,196415,6650204,90684
1997,29650,27757,5499024,101085
1997,29650,151720,8164085,106303
1993,27671,192092,689140,71045
1997,4480,39114,1032047,63186
1995,5182,65644,4490895,96578
1997,28528,187672,4311191,105580
1993,24112,135165,4656620,72009
1993,24112,181867,6706027,116931
1997,16072,189660,1049796,104979
1992,27481,37254,5031840,71475
1995,12382,50691,5739348,98501
1992,4600,117243,3368621,75614
1994,3547,103289,823182,77536
1994,3547,175068,3072545,68583
1997,24472,36511,6114282,86850
1997,24472,12711,7394375,97422
1998,29959,75794,6280984,106187
1993,20564,20990,2812977,114659
1993,27064,149683,5700517,103960
1993,27064,121212,1109889,73992
1995,2977,37322,1302136,75559
1995,2977,60556,5884214,90993
1994,820,45687,4996000,97960
1994,820,26017,2614023,56580
1994,820,58590,6912905,92915
1993,19523,174842,9296674,115010
1992,28670,26394,3364353,79223
1997,9565,116104,1528936,67206
1997,9565,98362,408108,81621
1997,25381,142950,5524457,119577
1994,22033,85843,2995639,109730
1997,15776,50455,4005532,84327
1992,21632,106268,3510586,76455
1992,21632,151264,4924333,78915
1997,16918,106887,7477038,113632
1994,26417,188986,5475872,124498
1995,16282,125794,360318,109187
1996,20284,135650,5117633,101139
1996,20284,112150,3556179,69729
1996,20284,100569,5163852,94173
1997,12605,91822,2216488,108829
1997,12605,48870,1091322,109132
1992,10256,199267,3313180,81975
1992,10256,199284,4599406,82996
1993,11327,179332,6297354,84679
1995,9883,115345,4625156,81620
1996,2308,31348,1294692,76760
1993,6265,76015,2188150,59460
1996,27019,4906,7301548,108654
1996,27019,47103,4489177,63006
1995,23698,155150,4878447,72309
1995,23698,93289,1566946,76936
1995,23698,99931,2487037,115855
1995,7075,85733,4379324,103123
1995,7075,105458,2929826,87807
1998,15557,134165,2187267,71949
1994,6604,161653,3734507,102879
1993,1703,141238,1790922,76753
1998,23230,11382,4878629,77602
1994,28951,169042,4619704,66662
1996,17098,131208,3044714,74352
1992,17533,6578,5218263,89074
1994,10414,58994,2273280,117179
1993,1951,98734,866365,103963
1992,29045,179304,829980,82998
1992,29045,160317,6266760,82638
1992,29045,161828,2260224,113389
1995,7667,47038,3462380,59101
1995,29599,193813,572043,114408
1994,12137,137553,5232909,95433
1992,18598,183956,4263495,122397
1992,18598,131931,571212,117775
1998,27685,170531,608581,96091
1993,11608,49273,4497953,73336
1992,2138,139764,6250028,108225
1993,7828,125386,6633486,84682
1995,11618,15496,6034119,84689
1997,26635,184906,6341016,119454
1992,20485,52049,2757865,60062
1996,4354,1783,1684780,101086
1995,7333,194278,2634758,82336
1995,7333,18000,359856,55080
