"d_yearmonthnum","lo_partkey","lo_revenue","lo_suppkey"
199303,21146,3105377,36341
199304,227416,1595959,4888
199310,799659,4997998,37593
199310,6982,5368481,39558
199307,20057,670256,38256
199307,289538,6048979,1307
199311,795243,794896,44270
199311,370087,3741964,37715
199304,333834,1630606,5903
199304,606215,2856766,29945
199302,722002,912357,20620
199302,281421,1527224,45161
199303,591483,1221780,32878
199310,607646,1959102,59696
199310,694143,4390381,35439
199310,327837,7015452,29808
199302,323817,4821055,9655
199305,248188,220416,59356
199305,540786,5606326,15654
199310,761558,2670588,20320
199312,405847,1374210,36129
199303,311882,7348215,50548
199306,583933,7510972,55382
199304,32284,5780978,3823
199312,797603,7576039,24069
199312,497505,6098566,57183
199312,752625,7307582,49240
199302,285326,6039893,13401
199311,374367,2966298,32134
199311,775131,1671654,561
199306,73447,6062437,2355
199311,394482,7492961,5736
199311,565922,8182196,8466
199305,407087,2024900,57449
199308,462099,4263379,16664
199308,592369,7087499,34096
199301,397362,4334269,14343
199303,102338,5850540,39640
199303,778770,1098151,40637
199310,142062,1622968,3477
199305,132668,5499934,1972
199305,508484,6369819,49121
199305,475359,3698762,35299
199309,735835,4400121,22042
199309,140169,947981,40104
199302,118342,673368,1929
199302,290190,5257701,9945
199308,422024,1743478,20777
199306,532748,3878408,31751
199306,657098,2481501,14792
199304,567211,876838,30138
199304,230526,4758418,32073
199304,36320,3570461,5951
199312,280987,5917685,17579
199304,248484,4492225,44214
199301,527218,5054226,57005
199306,625207,5214775,34989
199311,304908,185550,21531
199311,575741,8545850,4588
199312,728000,1410374,21049
199312,288194,3939023,59018
199308,236517,704947,34783
199308,733430,6310180,13088
199308,343240,3811193,57283
199308,713601,3006329,25011
199307,728326,3546885,30762
199307,173089,2479878,44156
199301,451870,5410894,48906
199311,685064,4477260,6502
199311,278601,1720173,38089
199310,181317,1898904,11786
199310,184016,320102,13384
199311,305791,5458617,44788
199311,219740,1150192,45018
199311,274105,4500884,32718
199311,480924,6836686,48609
199302,513252,5579664,54983
199306,298424,2648527,56336
199306,222242,3651025,56423
199307,158502,3398769,48847
199307,317907,1131835,19520
199311,682780,6839470,14781
199311,276056,306515,21369
199311,48786,8587161,30385
199311,744214,2835937,19465
199311,530167,1407836,22065
199310,133877,5296931,56931
199312,348903,2104137,28654
199312,379235,5854850,44246
199312,199170,984875,54881
199312,468846,1437337,12685
199308,277083,822614,14232
199308,284359,1954559,5706
199308,79452,2384795,15118
199308,134422,5334866,47139
199302,576275,4502365,6369
199302,576353,5883122,38793
199310,133400,5618928,36294
199310,675980,6517225,42109
199309,87273,748600,46522
199309,90116,758791,1382
199309,291589,6884962,56399
199306,683459,6283181,24203
199302,313203,4648278,22048
199310,19596,2100607,43917
199310,547500,766002,44047
199301,528091,434199,58407
199301,529269,5470783,56482
199306,184472,2927720,51273
199310,579120,822582,31268
199308,574450,4436091,38069
199303,589884,2540357,57565
199304,316694,8382332,15839
199304,268203,1836425,31044
199304,615320,1198231,38583
199307,209333,4919587,21607
199307,424851,344511,22704
199305,256105,2079736,605
199311,764073,2205857,46172
199311,160444,5659703,30241
199312,459789,2714075,10860
199302,741241,4900606,29853
199305,368544,6256616,33143
199303,120798,360120,14602
199303,698972,9464453,45247
199301,460168,3648404,48756
199304,15192,2684935,53670
199304,117309,5274695,44676
199304,208354,3550962,16761
199303,756747,6785557,37147
199312,312120,5155628,12803
199312,194179,504175,17759
199303,84840,2478132,26521
199304,96944,6966033,36040
199303,602576,6294144,35213
199306,520356,6131550,22139
199303,519509,2421112,53016
199303,174481,3541827,33360
199310,709757,346277,9770
199309,304930,6944427,58213
199306,240524,3769648,15594
199305,783334,3889071,18452
199305,679199,1399654,32546
199304,14858,2063597,16168
199305,566481,7279251,46541
199305,45511,1284641,44379
199305,656029,2827906,54781
199302,649812,3588745,53720
199302,580514,6472034,37778
199310,112641,5614107,56998
199312,467358,2185469,28256
199302,13827,5629811,8419
199302,389485,7636179,12766
199302,545142,822674,5046
199304,88525,7340572,24668
199304,387162,3550084,37494
199304,630653,6298056,35887
199312,41749,1476016,4072
199312,622916,3567427,24391
199303,134219,4590508,15841
199309,681136,2492250,47146
199309,114760,8174544,33544
199309,764733,5231307,3449
199307,726051,3865424,30357
199307,329304,3750544,20947
199312,124614,7300007,43987
199312,784581,4362075,13625
199306,8147,103403,19655
199306,117748,8050008,32740
199306,575036,969911,57483
199308,597000,3511432,43095
199309,737194,1552492,30229
199304,560283,1172665,30276
199312,222459,4738339,25875
199312,458513,2854690,45638
199312,198497,4738605,21609
199304,378116,827511,46241
199308,207702,2709108,5902
199307,573108,5729419,56394
199306,92340,4748459,2274
199306,749855,1847675,57852
199304,581965,6155148,18708
199310,35595,6899899,2800
199310,554705,689794,48380
199310,84115,2345500,31945
199303,154691,5645561,23781
199309,138932,6500127,50697
199309,622288,599073,52369
199310,176648,7193473,28478
199310,325654,7078002,53423
199310,452794,5360837,29955
199310,508739,3425511,47623
199310,735866,7379100,3849
199304,706258,123893,4822
199301,597369,4409284,39460
199301,769520,2466888,4698
199301,505879,3839439,52673
199309,227329,4432261,48068
199309,48996,4905264,48696
199311,369608,1826895,44614
199311,792698,2952798,53785
199309,613701,791188,49934
199306,329628,5360710,34364
199306,568461,7269428,7799
199306,519327,5997766,24800
199306,150869,1117358,6593
199303,179766,1085306,27114
199308,791462,5075055,57111
199308,606650,452976,16545
199308,766068,2778373,30881
199310,155137,4856737,27052
199311,102000,4222428,36109
199308,533388,2251434,33996
199311,454256,939138,27400
199311,581211,4386985,21653
199303,206847,5954252,110
199305,721853,5144506,3927
199303,654334,3873918,50535
199303,298355,2813593,56390
199301,193528,3932186,29316
199309,790747,6417283,57563
199306,269842,2130712,13361
199304,236942,5285430,41012
199304,672318,500628,7724
199304,441613,1523498,28255
199303,43154,4193307,42032
199312,558181,2914504,3224
199307,485785,867672,14096
199307,704597,2853979,57237
199308,48496,5577175,49312
199308,658644,3264516,55655
199308,170295,267596,16548
199306,252921,5271308,47539
199304,731211,5843214,42372
199309,669921,1684782,49041
199309,145516,5604259,2467
199309,73075,1524941,58313
199306,698602,4812913,42192
199306,587977,3237841,30853
199302,103392,1381436,18960
199305,623481,1946567,35966
199305,239961,6892844,14881
199304,775023,3443296,35096
199310,77008,97515,25971
199310,661561,4371183,49680
199305,672170,3279083,39526
199305,506830,3091351,14699
199310,90795,6364555,29830
199308,57400,3325630,54681
199311,490368,134475,44549
199311,7681,6539006,51453
199309,308656,6688523,39515
199301,430207,1448767,39725
199312,359980,9895894,9694
199312,568257,4985515,21853
199307,165065,3726937,30658
199307,527775,3497335,12285
199307,702246,2058298,9273
199310,694659,5453638,45206
199310,727957,3340620,44626
199302,411930,5776229,983
199302,414835,6001848,22085
199303,558447,3129768,10315
199311,500920,6400438,12319
199311,546365,968179,35330
199305,79305,124577,32001
199310,424928,7189252,42554
199302,125233,1342531,1329
199307,529575,311282,3763
199303,712680,1843295,20368
199310,437146,2122915,3671
199303,779749,2715634,26358
199311,43956,8652372,54573
199304,281979,1345218,53537
199304,9595,3648630,26327
199307,372101,1137897,5566
199305,779975,203439,39053
199309,85643,3791473,38577
199309,191618,8291608,52039
199309,151642,4191759,19667
199306,692389,410260,13775
199301,245552,4793625,38785
199303,136387,6277105,50781
199305,492116,3976935,47657
199305,286880,4250862,46740
199309,626081,2246728,30325
199310,597726,6191461,16315
199310,57342,3947394,1481
199303,653703,656041,45466
199303,416954,4033725,29071
199303,327463,2337025,5291
199303,589077,3232290,24739
199303,602254,4645691,32526
199303,506056,3502574,49865
199312,751813,2741226,36659
199307,39232,3521888,41931
199301,759266,5379108,57074
199301,111330,2124666,12050
199309,672685,3859009,14368
199309,700435,4733949,45333
199304,595349,4387844,22942
199303,20915,899595,50762
199303,310294,6199242,12616
199303,703134,1013156,49251
199303,221871,3999870,20113
199303,542776,5941856,272
199304,240700,2923709,8763
199306,433634,7681289,4939
199311,250764,7808971,1356
199304,630364,2306496,25690
199304,124298,256524,910
199304,271215,1511218,45370
199304,702293,3427257,40404
199310,749344,2344940,20434
199310,678057,101431,16869
199301,757868,9247835,56514
199305,350720,3681306,913
199303,442134,3058304,47180
199303,535097,4612053,46345
199301,130398,4899377,49741
199309,187453,6425216,13085
199309,757148,3101953,20001
199307,249121,622804,56097
199304,719784,6998550,7563
199304,604832,842348,29186
199303,40057,1740849,8153
199305,764452,2251883,13634
199306,567417,872821,29135
199306,3080,1265223,12280
199309,770407,1158258,46725
199309,228061,4070929,23558
199310,731828,7215985,49962
199309,361312,133210,23614
199301,699137,4049060,38368
199301,518258,3342446,35912
199305,160262,3976035,22886
199307,638985,377094,19642
199306,392644,1347624,29712
199306,753331,2577566,46436
199306,575023,4260240,1033
199301,290181,1022431,42699
199301,261435,1779039,36131
199310,239188,781128,19418
199304,63034,2931268,43545
199302,32869,1427073,52287
199302,428188,3681095,20532
199308,614224,2253616,57403
199311,529177,3275903,7947
199311,489050,1007859,16727
199301,218997,8177402,27528
199311,483011,876699,24231
199311,357326,2033465,21468
199311,565347,2465910,41520
199311,185754,5949751,10033
199311,268295,2104624,50522
199310,267569,6408950,46375
199310,230994,2452424,23777
199310,540309,2270838,12965
199305,193493,1077226,35807
199312,773799,550591,3149
199312,430770,6763882,2147
199312,742492,893055,16912
199311,452223,1367932,15920
199302,503080,742979,26316
199303,139985,6945681,1157
199301,183306,275081,44291
199310,282722,1687662,26853
199306,760241,3443001,34121
199303,195939,5921646,59723
199307,332187,3258841,46514
199307,229126,3412225,38238
199301,355668,1194489,50980
199301,205220,5012810,30554
199306,74111,425363,41249
199306,645897,7115282,53831
199311,649386,3402471,56247
199311,615254,1587800,30375
199302,797693,2807754,11477
199312,150214,3716777,29738
199311,720875,6804169,16017
199311,712112,3894937,57017
199311,271415,1098028,14002
199312,526699,3551428,29488
199312,223058,2233828,58379
199312,121731,5950518,49691
199312,316452,4942769,10068
199306,421136,3315096,27796
199311,91639,3228647,43681
199311,175732,1578148,30525
199311,529756,1225010,50627
199303,145253,755581,59844
199310,176529,5978956,6323
199302,466544,5084410,18342
199302,297272,3856011,11537
199301,680226,936003,9106
199301,542103,3029881,44200
199301,284979,1749888,5651
199302,20983,6408796,8343
199302,654490,3502815,57245
199305,507826,5869993,59544
199309,14668,5680166,32417
199308,177448,7398384,1577
199306,429535,4059621,12847
199306,719354,2664240,10651
199306,51316,860503,31366
199306,64140,1202408,2059
199303,448587,148949,40657
199305,279592,7546727,59301
199305,46384,3556105,16847
199305,368614,6101107,53053
199305,325425,2110346,51542
199301,759697,170396,23077
199312,278734,1865152,49963
199312,315836,8166526,53243
199301,653506,5346038,10719
199301,259237,3789624,18396
199301,192379,3058978,55190
199302,286849,1424604,44154
199308,311730,6552350,2420
199308,44410,1313777,40108
199308,678887,1462826,1837
199308,245260,5260916,31502
199310,569638,5797335,17157
199310,292273,3632561,48160
199310,220591,5629123,8899
199308,10088,691669,55832
199308,799458,1208557,27304
199306,586156,2069388,15465
199303,331089,1219756,23678
199308,516393,820253,25955
199308,488966,9387621,6556
199307,448743,1148677,26538
199307,101576,1405614,4501
199309,461950,567843,50697
199302,439876,539307,24347
199312,486165,1674908,16211
199312,366254,258767,56286
199311,558902,9129857,28126
199305,583386,2181999,19304
199305,166213,2786119,7919
199309,502293,6346823,44475
199303,26150,3374806,40132
199303,290324,650583,24172
199303,258671,3161540,48165
199305,698148,3668698,42724
199308,601907,8686193,17065
199308,514188,4879567,39058
199310,341871,7607444,36861
199309,274387,4178044,51212
199311,538085,5502994,48380
199302,552875,6171047,11095
199310,112673,5781848,49676
199301,349203,4908584,32464
199309,517203,5978882,37228
199309,528648,8051129,16345
199309,640109,2238715,24312
199306,634465,4751064,12893
199306,439995,1706643,10210
199302,402590,3217980,43651
199311,201241,4589480,55918
199306,510441,3129261,53324
199312,776911,2506716,35519
199306,469169,1115377,42100
199310,604645,2126064,18318
199310,662854,5755685,6093
199308,702583,4350749,56296
199308,680233,2882563,7649
199308,704693,1330965,48429
199309,647881,8147526,14340
199309,130603,2376888,36164
199310,222644,6534413,34068
199302,137164,1765705,6191
199302,405545,281400,28321
199310,782004,3225330,42320
199310,450821,6771819,30158
199310,144988,7849335,38902
199310,16105,2079980,27973
199308,101199,2117135,40520
199308,40662,2062623,9986
199305,273301,5562275,32291
199308,347400,6879444,34995
199304,688073,1852575,10106
199303,632363,2638587,29901
199309,568322,3678733,37665
199309,583011,2924235,32428
199309,796013,5160083,30032
199309,22933,5092671,24941
199301,433847,518218,24187
199312,411537,6739917,50962
199309,4895,3351395,54522
199309,655761,7907258,21307
199311,357559,5921386,13218
199311,789689,7043454,10829
199301,293104,2280850,24034
199306,602175,422238,42310
199303,133956,2561065,33552
199303,795491,615546,9971
199302,652644,469403,46857
199302,175552,3788936,11196
199302,551694,3217269,43987
199301,249591,2287761,25071
199305,12304,4247319,52841
199305,381680,4955577,35920
199305,116530,2250201,21069
199305,107860,2928804,45741
199311,350998,3651282,5344
199311,615218,3589914,49630
199306,463991,4451466,28788
199306,388286,3636318,7049
199301,342086,1340147,51673
199302,738819,1274437,23470
199311,296282,126548,18042
199301,607143,2342795,19371
199309,448198,4156012,32282
199311,180564,1116656,6649
199311,77341,3229933,46677
199301,115311,262609,25849
199301,418081,2670487,40579
199310,392860,3479978,36443
199301,663409,4303752,51814
199301,370238,5641044,22799
199301,182164,5922998,7128
199303,57597,7079602,11093
199303,129115,3218381,15222
199302,190196,3867573,39494
199312,796281,409043,12904
199312,686457,5375296,25126
199310,197417,1780946,259
199310,374409,3165554,16465
199310,551580,4038111,54683
199310,606509,1803308,19206
199312,9461,135675,57122
199312,608050,94843,47841
199312,685044,3871135,36815
199302,36399,4533649,58891
199302,550082,2465626,18584
199304,93865,4554207,53155
199304,785808,3562181,35565
199304,382112,1621587,40032
199302,379833,8622992,53939
199306,769518,153985,39673
199309,404763,3882498,29106
199309,450675,1287514,4322
199309,170017,2259893,51420
199304,389621,7282066,1045
199304,49149,4842797,6014
199304,523070,216423,43370
199312,421610,1516274,24462
199312,232996,1122666,51968
199307,341988,1607736,59165
199306,286744,1007284,53580
199306,137248,3944401,12306
199308,448361,3302155,13018
199305,218112,4441791,36184
199306,792053,2443472,32300
199311,400030,2393845,12993
199301,57435,3820827,21798
199310,64629,156174,42576
199310,507881,4580485,28748
199307,209317,4876995,23692
199310,413285,4389226,59929
199310,471286,365862,2236
199308,550465,3300628,17136
199308,108787,7141817,55337
199305,46892,6421403,338
199304,255111,3865678,10040
199304,632542,3861741,30072
199306,636729,3069866,54455
199306,693335,6055719,42476
199306,74170,110984,8888
199310,761168,361364,51099
199312,90409,4937083,58247
199312,331785,4676365,36298
199304,722854,4273519,56737
199304,713046,308171,49741
199304,162609,2457252,16299
199304,164471,4915039,24470
199304,249449,2492002,23724
199303,478247,2304638,28878
199309,609865,351416,57782
199309,391620,1525044,41013
199309,629253,585198,19504
199306,366468,2105265,9625
199305,2470,2853365,22430
199304,211163,2917391,29711
199304,318596,6329153,38585
199305,308414,3725265,2168
199305,310781,2107121,10793
199305,85448,6883378,4628
199308,117892,2836186,12838
199308,609876,4157435,4388
199312,746180,4400652,5455
199312,675568,756329,38091
199302,503896,1128522,55989
199302,156674,6379249,38274
199302,41466,4965518,25893
199302,103459,1303042,59756
199310,113729,6148316,58926
199310,234353,2144708,5521
199310,583754,4322340,6452
199309,591030,5105079,29847
199309,632703,7457019,36221
199311,743097,677195,5125
199310,399785,7650281,29968
199305,103526,7044969,21255
199305,747676,4266009,42023
199305,590144,5742360,7126
199310,417490,413796,41410
199310,743744,1560670,23103
199309,523700,6587904,32812
199309,150973,1402611,21164
199306,642897,5589494,24247
199306,359237,1524354,44106
199306,90564,5579315,34039
199304,577859,5368892,802
199304,100314,2167297,26019
199301,627569,1185251,4665
199307,187806,562458,20233
199307,543787,906226,41552
199304,518724,170784,43615
199304,180659,5399873,3224
199304,325563,3302595,49886
199304,378306,4341133,40592
199304,437007,3237851,51700
199304,767817,6157576,52422
199304,532371,680624,48126
199308,642092,3648163,43141
199305,577056,5107699,13985
199305,189895,5641057,16017
199305,503781,6059260,15334
199305,763156,473018,29900
199307,159831,1123153,20246
199308,155367,3345390,54625
199310,789551,8038548,9613
199310,375510,6592509,42584
199310,696279,6059940,21865
199310,753698,4508772,34070
199310,751325,5260180,51928
199306,491746,2043558,14837
199311,576860,4696837,29832
199309,463783,3766014,23776
199301,559024,3290154,21625
199301,312988,196095,29718
199312,86423,4101412,55295
199310,291440,2638125,57374
199310,615954,3702441,15656
199311,643627,3265256,46126
199311,634791,7779726,33337
199311,122353,6403629,14859
199305,611255,3846193,10769
199305,562580,6016697,30521
199305,75025,2548050,10672
199302,180967,5879693,49931
199302,257413,6714960,15492
199310,376536,938486,11072
199305,365483,5978642,40611
199311,397204,3315432,58779
199302,273970,4191177,11620
199302,276478,3887771,44938
199312,31002,3017322,49095
199312,713675,7281415,47907
199312,690576,3223939,2327
199302,52816,8235579,26598
199302,463872,178077,17085
199308,324059,1061379,22799
199308,244109,4334518,40276
199309,265888,3057031,55039
199309,764716,5288619,13048
199307,786992,9679637,11922
199306,498997,9584647,22437
199311,455285,2552455,32952
199311,712049,1050399,700
199306,634795,3355734,56157
199306,427499,4377836,11326
199306,429551,4788034,31648
199311,529172,5650209,7495
199306,389857,1510747,19836
199306,42376,2813401,55374
199311,245374,5877748,41758
199311,108583,6020947,42704
199311,147713,5866685,53621
199311,202737,321385,59931
199307,594486,5319828,32335
199307,319740,5120814,22850
199307,251863,8085156,52559
199303,242171,1309076,38662
199303,501213,4327373,16204
199312,624412,2488339,38633
199311,573703,7915109,56039
199311,612757,6054404,25784
199310,7700,4615706,16565
199312,780450,2399698,15894
199312,676816,7027697,51715
199311,142133,4769852,26217
199308,511633,2442245,52220
199308,723421,5043809,42480
199302,11159,4614486,9942
199312,687652,4545026,50026
199312,254577,2274366,24051
199309,256208,3194537,12880
199301,465201,2057141,47810
199301,223502,6632804,6028
199310,461599,7266013,49078
199301,127417,1557073,385
199307,294763,1218120,26262
199308,458094,515514,26562
199308,324255,5583882,26645
199310,74520,2050481,43136
199310,452020,866052,1237
199310,288403,6198642,29212
199310,789275,1485657,48830
199310,14860,8258423,23006
199305,10509,3372732,50516
199309,182871,5935857,46120
199309,702670,2649461,58172
199308,324681,4301699,53011
199304,194322,3331184,16760
199303,132386,1965874,40935
199303,205726,7995379,29008
199303,458130,746443,19527
199302,116742,5170695,5343
199302,470467,3206928,33083
199302,494124,2081902,29187
199309,55367,6022027,11617
199309,140592,2879888,6676
199303,243257,4234446,23325
199308,668050,4132143,39653
199307,119098,2736870,5872
199307,538690,5476426,19789
199310,500828,3902659,28828
199310,459060,1513274,41516
199310,208180,3555051,10771
199307,571231,6317020,59532
199310,663277,4542999,21408
199306,398044,1007270,22786
199306,708330,2206856,58485
199306,89021,3037130,37031
199306,162548,6696625,46158
199311,212128,2824938,47027
199306,91678,1652973,12591
199306,31043,2700038,45195
199306,132354,5244562,43575
199306,169866,8049305,24655
199303,453596,6763873,29956
199309,553396,3124841,48322
199306,404443,4051691,52770
199307,101893,7613668,15170
199301,388408,2612696,37894
199301,455248,3065804,3185
199306,269314,4232323,51352
199310,182496,459340,19094
199301,581703,2942937,15064
199301,676330,6207537,31318
199301,675445,139200,39687
199301,252003,1216657,32280
199301,681109,2029710,35721
199311,335322,3628089,10658
199311,548976,2606110,20750
199309,274879,1271747,29004
199309,522344,6492752,28813
199303,119620,5031993,1072
199303,375468,4042295,23665
199303,659644,3175147,27464
199303,744561,6451019,59483
199312,589451,1793060,1237
199305,51691,804918,9996
199305,765125,4948394,48889
199305,241226,1271091,29464
199309,60059,2570044,41359
199309,634249,5036924,51325
199309,437493,7009303,15281
199302,266739,3677532,26268
199306,643225,915860,54072
199306,280691,5026741,12369
199310,513333,3826213,37290
199310,386680,519400,16233
199310,652863,7573826,35441
199303,777103,4088942,38707
199303,268987,6133921,55604
199301,221742,2800057,13687
199301,295353,5549767,42943
199306,550802,917126,2981
199302,440311,3840209,15309
199302,294843,2317503,6422
199302,731021,208294,26172
199302,663261,4798981,4829
199312,343290,4311827,56821
199305,401646,5915003,7741
199308,209041,1382293,8810
199306,359602,1954029,22046
199306,3072,3215780,36130
199306,418155,4143354,33051
199310,371397,2421358,1967
199310,469010,2089164,45875
199310,663515,860475,13470
199310,481366,5358371,55296
199308,636320,4309074,53218
199308,21081,2062280,16504
199301,313453,4409585,44844
199301,203717,1283594,24280
199302,659858,1247024,31405
199302,724854,4278073,39379
199302,146580,478214,13279
199302,366641,6085993,33407
199312,29773,7175472,34382
199312,714989,5637111,50787
199312,16181,744985,9154
199304,626961,2746938,19686
199305,649671,641773,15695
199305,742706,339241,19660
199301,298022,2798907,8634
199311,424204,5143372,5277
199311,782327,3627512,54264
199312,499168,2542030,6907
199312,707483,6505814,45664
199305,710328,6492044,19452
199307,482204,1840951,49734
199311,616307,3716294,4692
199303,648801,8059440,45383
199303,561255,1149068,12715
199303,551985,5334798,21868
199303,384165,4575636,31371
199303,658964,4103532,16034
199307,390925,7983003,39148
199311,397626,6825495,32092
199311,495757,4858567,21322
199312,270460,3257134,31675
199312,73724,5656803,8308
199312,673061,3952062,8106
199301,663358,6540534,6744
199303,108743,3058538,34394
199311,797398,3916347,33498
199311,639481,1377836,59582
199311,760605,1484022,20950
199307,36456,2205640,25346
199306,549861,4307033,36106
199306,284402,1075838,33537
199306,741045,1158772,9236
199306,329335,5267639,56146
199310,555097,782255,31533
199310,701633,1456428,39084
199311,647109,2404671,48444
199310,241683,2229047,28733
199305,320727,7786048,41536
199305,23869,8609313,26347
199305,563026,5176017,13144
199302,37019,556397,40205
199310,171474,6885068,59308
199307,274548,6266733,39364
199307,722136,2471385,18232
199301,561243,1022508,9162
199301,366,2333901,23523
199312,502174,2966250,11598
199309,253889,6203100,8336
199309,699272,3488282,49056
199302,729296,3117011,5334
199302,620941,3133594,23055
199307,109734,7348078,23133
199307,291586,5411065,41660
199307,268476,4529826,11512
199311,245639,776463,40316
199302,507486,3766506,27854
199302,503174,115360,6268
199307,599582,3295857,33269
199307,365376,2236990,59674
199307,74349,4668743,31081
199305,273168,2824346,34506
199305,722329,6019996,25938
199305,485482,5124370,21429
199302,36265,3612188,4999
199309,11496,5434318,30244
199310,97607,622584,47564
199305,552782,1245802,28955
199305,203526,693312,30999
199305,424788,664550,34615
199306,126730,5391404,45970
199302,34765,7914082,2559
199302,189364,5269883,42092
199302,307455,3909102,38531
199306,91577,4716689,5196
199306,726754,7600112,19341
199306,431539,145580,20489
199301,365629,5536290,35505
199310,689569,7484061,15122
199309,391571,7418342,56485
199309,674582,6780331,48578
199303,773674,2941278,8284
199303,738663,8337987,19961
199306,648876,3755520,30292
199306,469226,3748147,41192
199306,671370,4074990,18895
199310,753407,1983182,38916
199304,60653,2347860,48411
199304,182737,1621379,30708
199308,595521,7841641,4705
199303,337387,4187647,13490
199303,49613,6806729,43474
199308,435227,1265635,30856
199311,459388,5602322,55212
199305,208721,5430193,39189
199305,326967,5802394,24373
199308,33257,1731813,29112
199308,542770,8264327,35849
199306,424690,4072197,22793
199306,683560,5501140,28948
199312,319338,266034,27232
199301,779097,4657197,58736
199305,171875,2120141,37612
199311,670260,241125,43124
199311,795005,3018317,11580
199311,135678,3223413,44549
199304,466202,2039642,26185
199304,796298,2299134,4819
199303,485007,481110,41577
199310,97314,4324700,49703
199310,555048,4972414,12829
199310,679782,3625681,48331
199310,287330,4518407,18525
199302,345265,770427,58963
199302,636108,204637,58839
199306,431449,4954327,22193
199311,574864,1343616,54670
199307,713696,3686026,24614
199301,207166,1472361,49210
199302,576504,7353973,5040
199302,235158,2892448,23263
199312,25665,7638349,27290
199312,400192,648748,13916
199309,394401,740218,58864
199309,108077,3222657,53484
199309,285134,4606297,42463
199308,753706,4703597,6574
199311,441697,6102407,40270
199304,526390,686939,54886
199309,404131,2869324,14129
199303,468850,4861732,10783
199303,128759,1927194,36654
199305,253284,4320546,25167
199305,128955,196411,36443
199304,165039,2513876,33823
199304,732409,4334199,22215
199311,33773,5686957,19852
199307,299783,6114901,12554
199311,381143,2374812,53009
199311,711685,4871082,54524
199311,473209,4128172,3203
199301,212103,4220744,14221
199302,669306,5442852,25839
199302,253962,9483952,7548
199311,297040,1727691,47503
199305,676659,3076601,48388
199305,591382,3572898,8144
199305,556230,2801365,47820
199306,278533,296257,18649
199306,72197,5499869,15288
199306,463457,1653380,27041
199306,518051,2095298,23477
199304,528470,4005356,51922
199306,134899,4738030,45145
199306,573997,7585963,39260
199304,717838,3420239,32449
199309,604767,993007,18402
199309,307327,2509837,26245
199301,644473,4167273,12592
199305,524658,499741,26520
199305,317189,4018958,25864
199306,675267,3652156,52436
199306,400693,7415346,4684
199305,165728,4921967,9405
199305,664567,1667836,34505
199310,467934,3012625,57021
199310,583761,4294554,40322
199306,252737,5464554,28236
199303,101431,2552590,5706
199302,713382,6090702,21326
199302,199738,180097,15360
199311,266266,3864336,34302
199311,179154,5317342,44852
199310,673003,1530320,9014
199304,179941,8233309,7725
199304,258860,4634429,42655
199306,370302,6655606,43318
199306,451440,2590824,3095
199307,160698,4653493,12828
199304,648455,1528324,23486
199310,311731,1707865,24951
199307,581998,9280826,24997
199307,57868,7792770,14990
199303,16689,4672528,19852
199303,484747,8572014,50820
199303,728728,340797,15451
199311,500661,4277061,40382
199311,723981,9627769,40692
199307,684386,2685886,22385
199310,644687,2078722,28786
199302,628593,5218950,15188
199309,94276,5352917,59733
199308,775635,2346943,49123
199308,86995,9420398,3800
199308,687221,3109881,27742
199311,68851,5404954,7158
199309,761987,8722380,29305
199312,777252,4899504,3852
199303,677009,1052029,18966
199310,181585,4289776,16161
199306,648141,2007229,32147
199301,68327,4062123,10478
199309,25201,2075586,27479
199309,343032,4901016,3743
199305,620618,4417263,20032
199305,323856,911722,9836
199311,250748,8240539,26599
199309,691687,664745,29482
199304,97939,8731680,31773
199308,384110,1989370,47725
199308,295544,5486884,23139
199307,369737,8321752,21942
199309,98870,2747238,6361
199309,693672,2143678,918
199309,254064,4837773,17469
199303,367123,3347779,12024
199307,56413,542286,34102
199307,721609,2556733,48964
199309,24491,5271284,38899
199309,89564,307604,51096
199309,488238,2042865,40421
199311,191057,4565794,41375
199302,645040,2579741,49242
199310,645268,3530499,31480
199305,536161,2581033,45406
199310,515314,4342790,42352
199311,321589,7576121,12837
199311,159691,2599774,58384
199311,716564,1686425,5030
199311,89314,2580553,49647
199308,274314,3443625,49968
199308,575036,3701885,59500
199309,26038,654576,1089
199307,94795,5729117,38853
199307,131663,4767078,30559
199307,108164,5054353,21768
199305,140820,5653171,13125
199304,557061,553429,38153
199303,568683,7456816,3699
199303,521814,363486,44116
199311,392620,2853208,19759
199301,329819,3843655,56892
199304,308586,468803,7813
199311,299415,2910835,2734
199302,382090,1705376,3334
199312,417205,2309446,36881
199312,496606,6504872,58650
199312,758552,1262647,58842
199307,76610,2487804,22271
199302,399190,4169208,23805
199310,376137,4471560,36957
199310,430900,5256456,43441
199309,656889,2375608,51297
199307,637903,5831876,36764
199306,551061,4686136,13070
199306,686045,2728052,46463
199309,348175,1453114,1491
199309,570824,4411094,28743
199302,437736,3608518,33610
199304,283617,3010728,723
199311,451089,4427535,6817
199305,344554,6047276,19675
199310,299654,2085240,42822
199304,144335,936565,55858
199304,224920,2505387,45212
199304,222346,5524845,12376
199306,764113,807476,5125
199306,653968,6338525,9090
199302,604105,2472221,7215
199302,380566,5430321,23224
199302,201964,8411702,31361
199307,529259,255069,19962
199307,733969,3108547,33959
199312,187974,6124050,31804
199312,71976,8781448,42043
199309,739081,3991858,6417
199306,651436,3807025,45125
199306,672360,5353301,6317
199311,713345,3765235,56571
199311,276694,6119700,2466
199303,320182,5480693,59763
