"s_city","d_year","lo_custkey","lo_revenue"
"UNITED ST1",1993,675181,4658092
"UNITED ST2",1992,95821,4093256
"UNITED ST1",1992,463783,5572536
"UNITED ST1",1996,685793,4243083
"UNITED ST2",1996,56614,9177182
"UNITED ST7",1993,612893,3207179
"UNITED ST8",1996,397595,7373196
"UNITED ST7",1995,695771,374012
"UNITED ST8",1994,493961,1531386
"UNITED ST9",1992,317224,6508842
"UNITED ST8",1997,600289,490272
"UNITED ST9",1996,617269,7151011
"UNITED ST9",1994,895579,5809951
"UNITED ST2",1996,714628,5679694
"UNITED ST6",1996,180415,4270224
"UNITED ST7",1996,109640,2571798
"UNITED ST8",1993,810002,5322692
"UNITED ST4",1995,623456,4948570
"UNITED ST6",1997,614203,7215244
"UNITED ST2",1997,614203,4704619
"UNITED ST5",1994,135685,5714528
"UNITED ST3",1995,444053,541951
"UNITED ST9",1993,127840,2275956
"UNITED ST4",1995,295960,1567047
"UNITED ST1",1996,460552,4240757
"UNITED ST4",1992,372671,8167262
"UNITED ST5",1992,211334,4601642
"UNITED ST8",1996,796532,5026776
"UNITED ST1",1992,697021,3377664
"UNITED ST3",1993,445291,8714075
"UNITED ST1",1993,828775,1125917
"UNITED ST2",1993,828775,2816371
"UNITED ST0",1992,585764,2287906
"UNITED ST2",1994,720034,9013335
"UNITED ST8",1992,207707,373348
"UNITED ST1",1996,831727,1115178
"UNITED ST8",1993,772528,5980500
"UNITED ST4",1994,445832,7029517
"UNITED ST9",1992,124936,1954424
"UNITED ST5",1992,124936,5039180
"UNITED ST6",1997,257477,5571633
"UNITED ST3",1997,464426,4098083
"UNITED ST2",1997,804893,2791780
"UNITED ST3",1992,202165,330081
"UNITED ST6",1996,345344,4287863
"UNITED ST8",1995,843958,7059080
"UNITED ST4",1994,829868,6548429
"UNITED ST8",1997,290992,4666086
"UNITED ST8",1995,12289,5104078
"UNITED ST3",1993,211264,3795225
"UNITED ST7",1995,570809,198663
"UNITED ST7",1994,355931,3986861
"UNITED ST4",1997,664726,8307187
"UNITED ST7",1997,164971,5666760
"UNITED ST5",1996,58087,2798614
"UNITED ST9",1993,73420,2320801
"UNITED ST0",1993,58651,1142316
"UNITED ST0",1994,243223,1106925
"UNITED ST3",1992,874660,3920521
"UNITED ST8",1993,897469,91745
"UNITED ST2",1992,354394,2155803
"UNITED ST9",1992,550400,3518420
"UNITED ST0",1992,846062,8425737
"UNITED ST9",1992,823750,2132150
"UNITED ST4",1995,33263,3964531
"UNITED ST6",1993,420862,416755
"UNITED ST3",1995,635660,1532657
"UNITED ST5",1993,4298,3383671
"UNITED ST5",1996,227806,2191123
"UNITED ST3",1996,227806,3745656
"UNITED ST4",1995,116540,3712473
"UNITED ST3",1995,116540,3607134
"UNITED ST3",1992,127834,7460164
"UNITED ST5",1995,166849,4328851
"UNITED ST0",1995,76939,1216051
"UNITED ST4",1996,27689,3627936
"UNITED ST1",1994,532670,1931072
"UNITED ST3",1997,498250,716870
"UNITED ST2",1993,472523,5120022
"UNITED ST4",1996,294799,228264
"UNITED ST8",1993,543202,2923584
"UNITED ST4",1996,607720,149252
"UNITED ST0",1992,717314,5129321
"UNITED ST5",1993,358468,5994663
"UNITED ST8",1997,444181,1627527
"UNITED ST6",1995,729995,3855790
"UNITED ST9",1994,220039,6478725
"UNITED ST2",1992,19064,5241100
"UNITED ST5",1993,357493,2721797
"UNITED ST8",1997,675349,6954094
"UNITED ST0",1994,680813,3736022
"UNITED ST4",1997,568046,3215424
"UNITED ST7",1994,578593,115455
"UNITED ST5",1992,744949,2279520
"UNITED ST6",1994,518927,3511448
"UNITED ST0",1995,825622,554009
"UNITED ST9",1995,191974,2552202
"UNITED ST2",1995,7081,7070962
"UNITED ST2",1995,888244,2371839
"UNITED ST3",1997,167120,587224
"UNITED ST5",1993,646907,3086031
"UNITED ST4",1993,646907,2382800
"UNITED ST5",1997,371233,6719172
"UNITED ST1",1997,371233,3448707
"UNITED ST2",1997,321682,5296341
"UNITED ST4",1992,522889,4329090
"UNITED ST2",1994,588754,3969915
"UNITED ST2",1994,588754,5434338
"UNITED ST0",1992,663374,1841225
"UNITED ST2",1997,879583,4866936
"UNITED ST5",1994,591892,496876
"UNITED ST6",1996,184717,239291
"UNITED ST0",1994,317656,4160360
"UNITED ST5",1994,317656,2855139
"UNITED ST5",1992,600919,2867719
"UNITED ST4",1995,208673,5591472
"UNITED ST8",1992,260608,3671770
"UNITED ST6",1992,876022,6892286
"UNITED ST0",1993,599486,2400837
"UNITED ST3",1997,898463,349331
"UNITED ST4",1995,205492,470635
"UNITED ST0",1994,843820,1717611
"UNITED ST0",1992,261256,1980532
"UNITED ST9",1997,716650,2529063
"UNITED ST4",1992,38494,118621
"UNITED ST5",1996,586447,1759578
"UNITED ST3",1993,443203,2090718
"UNITED ST7",1992,355975,2093572
"UNITED ST3",1992,355975,338139
"UNITED ST6",1993,197531,89736
"UNITED ST7",1996,388205,108201
"UNITED ST4",1993,892466,5060809
"UNITED ST9",1994,5512,1263492
"UNITED ST4",1997,832484,705522
"UNITED ST9",1997,832484,3409782
"UNITED ST9",1995,144269,3661217
"UNITED ST1",1997,115253,90404
"UNITED ST6",1994,99304,4835389
"UNITED ST8",1993,609547,7251160
"UNITED ST1",1996,581362,4653123
"UNITED ST3",1993,620113,4852723
"UNITED ST1",1994,714985,4775411
"UNITED ST9",1992,43004,1543838
"UNITED ST7",1994,707653,8077984
"UNITED ST9",1992,633427,1154632
"UNITED ST5",1996,850279,5317730
"UNITED ST0",1996,660506,4856455
"UNITED ST0",1996,519319,3349230
"UNITED ST7",1995,764389,7240666
"UNITED ST8",1994,247319,7028655
"UNITED ST7",1996,535874,1411428
"UNITED ST5",1996,106054,4079936
"UNITED ST4",1993,753491,2597317
"UNITED ST2",1993,515441,4370146
"UNITED ST7",1992,502063,6523860
"UNITED ST1",1995,725261,2783573
"UNITED ST3",1992,760595,5748096
"UNITED ST0",1994,45637,580740
"UNITED ST0",1993,205073,125676
"UNITED ST1",1993,209044,3094750
"UNITED ST4",1994,674638,3629216
"UNITED ST8",1994,133135,4108040
"UNITED ST7",1996,152015,1594522
"UNITED ST0",1993,699937,168247
"UNITED ST4",1995,468317,1336749
"UNITED ST4",1996,755488,4127968
"UNITED ST6",1995,54505,3964118
"UNITED ST9",1997,299743,629985
"UNITED ST3",1993,776446,4210547
"UNITED ST2",1993,816355,5146925
"UNITED ST5",1992,41926,1386743
"UNITED ST7",1995,390629,758146
"UNITED ST2",1992,410368,2408657
"UNITED ST9",1996,447571,5570485
"UNITED ST7",1994,486448,4935957
"UNITED ST1",1992,121154,3966733
"UNITED ST2",1997,767128,749936
"UNITED ST0",1996,721925,9346898
"UNITED ST5",1994,37124,5556641
"UNITED ST9",1993,764467,3206159
"UNITED ST6",1993,764467,789222
"UNITED ST7",1992,811075,7246839
"UNITED ST1",1992,811075,1258426
"UNITED ST9",1994,306608,2318399
"UNITED ST9",1994,306608,3786664
"UNITED ST9",1992,112264,3274368
"UNITED ST5",1993,894746,5346956
"UNITED ST2",1995,608173,4613984
"UNITED ST3",1992,571292,5347287
"UNITED ST8",1992,571292,4630993
"UNITED ST1",1992,399478,1314655
"UNITED ST9",1994,216148,1457510
"UNITED ST3",1994,674417,2227063
"UNITED ST0",1994,502730,6258729
"UNITED ST2",1993,258100,3119320
"UNITED ST7",1995,9703,3688442
"UNITED ST0",1996,167257,5279785
"UNITED ST9",1995,560447,1490148
"UNITED ST6",1993,439525,3921765
"UNITED ST8",1994,175844,1390907
"UNITED ST6",1995,869626,1488843
"UNITED ST3",1994,28297,3761588
"UNITED ST8",1996,813853,5433086
"UNITED ST5",1994,208435,6250460
"UNITED ST1",1995,657736,2996524
"UNITED ST0",1996,401075,1228468
"UNITED ST2",1995,641519,6442241
"UNITED ST9",1993,730937,4450629
"UNITED ST5",1996,548092,4988589
"UNITED ST3",1996,548092,2539241
"UNITED ST7",1995,718144,2278251
"UNITED ST6",1995,718144,7715923
"UNITED ST6",1994,747386,3232167
"UNITED ST6",1994,747386,4983785
"UNITED ST4",1995,239648,418315
"UNITED ST5",1995,870037,5422997
"UNITED ST4",1997,404314,1624961
"UNITED ST2",1992,261811,3511015
"UNITED ST3",1992,261811,729707
"UNITED ST5",1992,801890,4483333
"UNITED ST4",1994,102103,4325418
"UNITED ST8",1996,682268,1977387
"UNITED ST4",1994,396865,1944540
"UNITED ST3",1994,313057,1297949
"UNITED ST9",1994,798967,1807770
"UNITED ST2",1995,70730,3932989
"UNITED ST0",1996,771289,9258015
"UNITED ST6",1994,323173,4521575
"UNITED ST2",1992,106123,4855994
"UNITED ST1",1997,697628,3109341
"UNITED ST1",1996,29482,5315167
"UNITED ST7",1992,768868,1180118
"UNITED ST3",1996,2956,7572878
"UNITED ST7",1996,2956,3413880
"UNITED ST5",1997,772063,2464585
"UNITED ST4",1995,749836,105215
"UNITED ST6",1994,362873,3334058
"UNITED ST5",1995,394630,6421413
"UNITED ST1",1994,294232,4823744
"UNITED ST5",1992,145588,4626783
"UNITED ST5",1993,183007,4174120
"UNITED ST7",1992,760124,7243712
"UNITED ST2",1997,218276,2487753
"UNITED ST7",1997,283996,1372515
"UNITED ST3",1994,414335,1565801
"UNITED ST2",1992,566638,2168926
"UNITED ST4",1996,719809,2648817
"UNITED ST5",1996,576475,911913
"UNITED ST1",1997,602878,4892839
"UNITED ST7",1995,41635,2240609
"UNITED ST1",1995,732760,705204
"UNITED ST8",1996,232508,6623477
"UNITED ST7",1996,621964,3496092
"UNITED ST0",1994,586606,5677908
"UNITED ST7",1996,632866,938196
"UNITED ST2",1993,31256,5766434
"UNITED ST6",1995,417802,2257045
"UNITED ST5",1995,738335,3982470
"UNITED ST5",1993,898189,1371497
"UNITED ST9",1994,483625,7437089
"UNITED ST5",1994,374518,1942603
"UNITED ST4",1997,356543,2800408
"UNITED ST7",1992,213310,5028741
"UNITED ST9",1993,891749,102156
"UNITED ST7",1992,348023,2758768
"UNITED ST8",1992,896794,2901157
"UNITED ST2",1992,230422,876677
"UNITED ST4",1994,178771,4340271
"UNITED ST0",1993,425389,94832
"UNITED ST7",1993,425389,2973377
"UNITED ST2",1992,746098,5340804
"UNITED ST5",1996,881560,6439212
"UNITED ST2",1997,662204,5381896
"UNITED ST1",1995,396514,199582
"UNITED ST9",1995,452128,1833267
"UNITED ST1",1996,205321,4724042
"UNITED ST4",1993,272404,7570691
"UNITED ST4",1995,53602,7646752
"UNITED ST3",1996,495194,185068
"UNITED ST9",1994,513247,939787
"UNITED ST2",1993,487228,2162826
"UNITED ST2",1992,329495,4649203
"UNITED ST8",1996,223399,1138882
"UNITED ST9",1994,104105,3427901
"UNITED ST4",1995,388093,1426960
"UNITED ST0",1995,310300,931869
"UNITED ST0",1995,840710,276665
"UNITED ST0",1996,703106,3328920
"UNITED ST4",1992,754466,6167969
"UNITED ST4",1994,520153,2137266
"UNITED ST0",1994,269179,6595651
"UNITED ST5",1996,687781,4646634
"UNITED ST5",1996,687781,4873970
"UNITED ST6",1995,830908,2942465
"UNITED ST4",1993,678892,4270206
"UNITED ST7",1995,638479,2831639
"UNITED ST5",1997,493171,2790760
"UNITED ST6",1993,604808,1161080
"UNITED ST3",1995,527948,2378997
"UNITED ST6",1994,118627,7439468
"UNITED ST3",1992,326441,3342245
"UNITED ST3",1992,326441,2068743
"UNITED ST6",1996,810835,1352112
"UNITED ST7",1995,485074,4234999
"UNITED ST4",1993,461404,6839022
"UNITED ST6",1995,421670,597648
"UNITED ST6",1997,873247,3180579
"UNITED ST5",1994,665479,3329731
"UNITED ST6",1994,379355,2226838
"UNITED ST1",1996,775397,4298132
"UNITED ST4",1996,400291,6638100
"UNITED ST1",1996,400291,5901691
"UNITED ST8",1996,610409,3850467
"UNITED ST5",1996,814438,6599270
"UNITED ST8",1994,114292,1732605
"UNITED ST3",1993,279692,436786
"UNITED ST6",1996,280499,3179412
"UNITED ST0",1997,290140,2337661
"UNITED ST2",1995,297587,1760577
"UNITED ST8",1992,243814,3050121
"UNITED ST4",1995,462986,6362203
"UNITED ST6",1992,424762,6220384
"UNITED ST6",1996,160538,4899496
"UNITED ST4",1993,892448,5916888
"UNITED ST1",1992,868301,4239006
"UNITED ST5",1997,824824,252104
"UNITED ST1",1994,407650,3719895
"UNITED ST5",1994,407650,6665273
"UNITED ST4",1994,814939,608834
"UNITED ST7",1995,793811,2378703
"UNITED ST9",1995,874004,2231767
"UNITED ST9",1994,364892,338326
"UNITED ST8",1995,130714,2619056
"UNITED ST1",1997,841495,2237949
"UNITED ST6",1994,141997,885451
"UNITED ST0",1995,307801,7604532
"UNITED ST3",1995,307801,2156605
"UNITED ST1",1992,114823,5562645
"UNITED ST5",1992,411568,891710
"UNITED ST9",1992,170008,1925903
"UNITED ST4",1995,479135,6769460
"UNITED ST5",1996,629890,785812
"UNITED ST4",1995,781339,4890595
"UNITED ST6",1995,436451,2513426
"UNITED ST4",1994,292070,1185188
"UNITED ST0",1992,110326,6792590
"UNITED ST8",1997,246986,6271390
"UNITED ST4",1994,429236,1057412
"UNITED ST9",1996,2474,6579034
"UNITED ST6",1996,165593,5499081
"UNITED ST7",1995,727766,6773686
"UNITED ST8",1993,555418,1958111
"UNITED ST2",1995,106219,2577528
"UNITED ST8",1995,766480,2568982
"UNITED ST8",1996,308473,4485836
"UNITED ST4",1992,255068,3737339
"UNITED ST9",1996,689600,3430919
"UNITED ST8",1997,396992,6459756
"UNITED ST4",1995,419702,4381306
"UNITED ST3",1995,555890,8477443
"UNITED ST4",1993,697253,3722162
"UNITED ST9",1993,329833,5159613
"UNITED ST5",1996,274312,4338700
"UNITED ST4",1992,337933,3584228
"UNITED ST9",1992,614560,4822660
"UNITED ST3",1992,228703,6803284
"UNITED ST0",1997,275386,4017318
"UNITED ST4",1993,97004,5679216
"UNITED ST4",1996,193702,4793006
"UNITED ST7",1993,66131,902259
"UNITED ST5",1997,199513,4477067
"UNITED ST1",1993,384805,5142681
"UNITED ST6",1994,460643,4997079
"UNITED ST7",1994,477457,1902014
"UNITED ST7",1995,142420,1761984
"UNITED ST9",1995,545911,2743536
"UNITED ST4",1997,558746,6270288
"UNITED ST3",1992,498895,4444500
"UNITED ST4",1997,293711,1768701
"UNITED ST3",1992,586594,3436583
"UNITED ST4",1994,674530,3766535
"UNITED ST1",1993,760939,3184929
"UNITED ST3",1995,345343,4084408
"UNITED ST0",1994,53554,7175939
"UNITED ST8",1993,50041,5383172
"UNITED ST0",1994,315301,4615857
"UNITED ST2",1995,544376,3128436
"UNITED ST4",1996,281269,1826451
"UNITED ST2",1996,281269,2134701
"UNITED ST3",1996,322249,1814494
"UNITED ST7",1994,762676,4026409
"UNITED ST0",1992,213800,880512
"UNITED ST9",1993,531967,334470
"UNITED ST3",1996,162068,4529412
"UNITED ST6",1994,219274,2517043
"UNITED ST4",1997,18494,770556
"UNITED ST3",1996,277285,4829498
"UNITED ST1",1997,711352,2258586
"UNITED ST6",1997,711352,7574748
"UNITED ST5",1992,205586,262890
"UNITED ST4",1995,198817,4222558
"UNITED ST6",1993,323075,5533493
"UNITED ST5",1993,342859,5188893
"UNITED ST7",1994,682357,5513238
"UNITED ST9",1995,507467,3498086
"UNITED ST2",1997,436363,8188163
"UNITED ST4",1997,257935,3148377
"UNITED ST3",1993,181862,1846743
"UNITED ST2",1995,151300,3870777
"UNITED ST2",1993,603307,2130299
"UNITED ST0",1993,51220,3147303
"UNITED ST6",1992,429659,3124931
"UNITED ST3",1996,421351,4962661
"UNITED ST1",1994,230017,463469
"UNITED ST4",1997,197159,1673724
"UNITED ST6",1992,570979,4479086
"UNITED ST0",1995,767992,1808024
"UNITED ST3",1992,737335,1645776
"UNITED ST9",1994,211529,5627229
"UNITED ST6",1995,408035,5503023
"UNITED ST1",1994,879802,8164938
"UNITED ST8",1997,642862,1266061
"UNITED ST1",1995,870032,1410764
"UNITED ST1",1994,596626,2169496
"UNITED ST2",1992,106607,4689920
"UNITED ST7",1992,106607,6771599
"UNITED ST2",1992,884776,757091
"UNITED ST2",1995,621751,4488614
"UNITED ST9",1997,64246,128421
"UNITED ST8",1996,284008,1726536
"UNITED ST4",1996,706897,4972545
"UNITED ST5",1992,886072,3167234
"UNITED ST2",1997,384550,7281701
"UNITED ST8",1996,871198,6168103
"UNITED ST8",1995,104366,3250938
"UNITED ST2",1997,535744,711205
"UNITED ST3",1993,5515,3947961
"UNITED ST1",1994,555242,5826311
"UNITED ST6",1996,742547,1751607
"UNITED ST8",1994,580963,4718601
"UNITED ST6",1996,139715,3138223
"UNITED ST0",1994,88054,6565428
"UNITED ST0",1993,794986,6781740
"UNITED ST0",1997,825640,2781916
"UNITED ST7",1992,307892,929110
"UNITED ST3",1993,570419,1838958
"UNITED ST4",1992,235261,3710850
"UNITED ST7",1997,307501,317828
"UNITED ST9",1997,307501,4087943
"UNITED ST3",1996,852827,775744
"UNITED ST8",1995,661438,5085940
"UNITED ST3",1995,661438,3729387
"UNITED ST1",1996,447406,5058180
"UNITED ST6",1995,489883,2511644
"UNITED ST2",1995,111511,8770685
"UNITED ST7",1995,111511,7630038
"UNITED ST3",1995,111511,1185690
"UNITED ST0",1992,804991,2589678
"UNITED ST8",1995,136940,4371212
"UNITED ST9",1995,242881,6203043
"UNITED ST7",1996,834766,4212824
"UNITED ST7",1993,165683,6972392
"UNITED ST3",1993,647800,5261240
"UNITED ST9",1995,455962,5782147
"UNITED ST8",1993,289075,2186863
"UNITED ST6",1997,109855,930128
"UNITED ST8",1993,578363,4616319
"UNITED ST7",1995,113602,6898613
"UNITED ST7",1995,113602,7280518
"UNITED ST1",1996,144859,6167537
"UNITED ST5",1993,653221,958910
"UNITED ST8",1993,653221,702700
"UNITED ST5",1992,111868,2584688
"UNITED ST7",1996,588371,1505176
"UNITED ST6",1994,157546,8318060
"UNITED ST1",1997,673783,5816487
"UNITED ST7",1992,661108,1099291
"UNITED ST9",1997,657304,2221754
"UNITED ST7",1997,657304,5562378
"UNITED ST6",1993,618701,4831714
"UNITED ST1",1993,865753,2282152
"UNITED ST9",1994,275458,6284255
"UNITED ST3",1994,811954,4598222
"UNITED ST0",1994,811954,466497
"UNITED ST9",1992,299120,4386036
"UNITED ST8",1997,287656,3835237
"UNITED ST5",1995,704717,2996931
"UNITED ST1",1993,23770,1322707
"UNITED ST1",1993,23770,7505834
"UNITED ST0",1996,826205,467500
"UNITED ST7",1995,47654,7482545
"UNITED ST1",1994,816553,4642437
"UNITED ST4",1992,14833,6342435
"UNITED ST6",1994,537308,2723481
"UNITED ST1",1994,537308,2796743
"UNITED ST7",1995,722726,5048194
"UNITED ST9",1995,194090,3424911
"UNITED ST3",1995,837640,2569712
"UNITED ST3",1992,557392,9429453
"UNITED ST7",1997,308165,451155
"UNITED ST4",1997,308165,2127066
"UNITED ST6",1996,283786,6930315
"UNITED ST0",1997,491018,7149312
"UNITED ST0",1997,491018,7336728
"UNITED ST8",1996,112486,281623
"UNITED ST5",1995,413182,691927
"UNITED ST2",1993,560401,506740
"UNITED ST3",1993,383059,4358290
"UNITED ST0",1994,355393,514362
"UNITED ST6",1992,350117,975536
"UNITED ST4",1994,534823,7247963
"UNITED ST4",1993,451756,1619284
"UNITED ST9",1997,403465,3820983
"UNITED ST3",1993,405112,4145761
"UNITED ST5",1997,51598,7036627
"UNITED ST9",1996,28771,188436
"UNITED ST8",1992,409129,4483009
"UNITED ST6",1992,409129,2113452
"UNITED ST0",1993,579916,3660268
"UNITED ST9",1996,237547,2152588
"UNITED ST1",1994,313621,4833756
"UNITED ST7",1993,599146,540308
"UNITED ST9",1993,599146,8133244
"UNITED ST4",1994,154651,1788080
"UNITED ST2",1994,530590,145963
"UNITED ST2",1992,663404,1389417
"UNITED ST1",1992,623524,5362128
"UNITED ST6",1992,623524,7488902
"UNITED ST5",1992,867277,1816758
"UNITED ST2",1994,618016,4183547
"UNITED ST7",1992,59462,6695942
"UNITED ST5",1993,467854,2699931
"UNITED ST3",1993,797534,1363253
"UNITED ST7",1993,39196,4428673
"UNITED ST0",1992,395144,4219254
"UNITED ST4",1992,395144,347667
"UNITED ST8",1992,215386,5782597
"UNITED ST2",1996,164636,6725939
"UNITED ST5",1994,428621,6307584
"UNITED ST6",1994,428621,1803711
"UNITED ST3",1994,325426,7235415
"UNITED ST8",1996,732874,333703
"UNITED ST6",1993,345257,3087943
"UNITED ST6",1993,224701,1724620
"UNITED ST8",1996,152935,6615722
"UNITED ST7",1996,874601,3176686
"UNITED ST7",1995,815756,2302855
"UNITED ST9",1994,399199,942934
"UNITED ST7",1997,402664,6205084
"UNITED ST5",1992,591238,2590837
"UNITED ST4",1997,179248,1925723
"UNITED ST6",1994,310618,5859103
"UNITED ST0",1994,278674,6449317
"UNITED ST2",1996,522056,3966959
"UNITED ST6",1992,217280,3854515
"UNITED ST2",1994,519649,7795160
"UNITED ST1",1997,223139,7643268
"UNITED ST7",1992,24526,1208642
"UNITED ST0",1994,880672,4055089
"UNITED ST7",1996,732364,4814312
"UNITED ST5",1996,106489,206511
"UNITED ST8",1995,769307,1402368
"UNITED ST1",1995,769307,6785496
"UNITED ST1",1997,594785,5918562
"UNITED ST7",1996,624913,4494954
"UNITED ST3",1994,632767,6466270
"UNITED ST6",1992,588709,424650
"UNITED ST0",1992,588709,1906203
"UNITED ST4",1993,623746,1533534
"UNITED ST3",1993,470647,2578888
"UNITED ST7",1996,88418,7664590
"UNITED ST2",1994,455401,6001095
"UNITED ST0",1997,282706,5553819
"UNITED ST7",1997,447622,5607668
"UNITED ST6",1997,447622,4948158
"UNITED ST3",1994,187192,5660047
"UNITED ST2",1992,557579,2531752
"UNITED ST4",1992,557579,4989428
"UNITED ST8",1992,256693,2675312
"UNITED ST5",1994,537157,6564979
"UNITED ST1",1994,150995,4313700
"UNITED ST5",1994,388993,4593188
"UNITED ST5",1993,204940,4850733
"UNITED ST0",1996,603560,3233839
"UNITED ST6",1997,48766,5014518
"UNITED ST2",1996,437681,1519816
"UNITED ST6",1997,398173,5375493
"UNITED ST1",1992,726842,4567876
"UNITED ST2",1992,622187,2550348
"UNITED ST0",1994,480775,6533611
"UNITED ST2",1994,858748,1479298
"UNITED ST6",1995,118376,4470147
"UNITED ST4",1997,241447,5187847
"UNITED ST5",1995,214178,4301865
"UNITED ST7",1995,54710,6465553
"UNITED ST4",1996,636424,4859673
"UNITED ST2",1992,188627,741597
"UNITED ST0",1992,325099,1209239
"UNITED ST4",1993,410719,7307128
"UNITED ST4",1993,358897,827260
"UNITED ST7",1996,399232,5435330
"UNITED ST9",1994,174973,4425599
"UNITED ST4",1993,235154,6499948
"UNITED ST0",1992,109204,1195279
"UNITED ST6",1994,782434,843294
"UNITED ST0",1993,319601,4574297
"UNITED ST6",1997,92657,2554576
"UNITED ST5",1995,533929,6385337
"UNITED ST1",1996,679642,3680772
"UNITED ST6",1997,841954,1445779
"UNITED ST0",1993,623350,3481773
"UNITED ST5",1997,658924,2141115
"UNITED ST1",1996,706259,4840840
"UNITED ST7",1995,539795,4381646
"UNITED ST4",1993,497041,7848038
"UNITED ST1",1992,687028,3727454
"UNITED ST6",1992,687028,4039762
"UNITED ST1",1992,592,1951572
"UNITED ST0",1992,592,3083920
"UNITED ST4",1994,23852,4535770
"UNITED ST8",1997,301837,4774564
"UNITED ST7",1992,384175,5776851
"UNITED ST8",1996,804142,4040541
"UNITED ST7",1992,486641,7571839
"UNITED ST0",1992,486641,5318437
"UNITED ST7",1995,742672,1398186
"UNITED ST8",1996,833368,2328587
"UNITED ST5",1996,328624,1434484
"UNITED ST4",1997,776317,2691255
"UNITED ST5",1994,556006,4639453
"UNITED ST3",1995,575557,7630760
"UNITED ST5",1997,429977,934070
"UNITED ST9",1995,512737,405690
"UNITED ST9",1995,50020,2695572
"UNITED ST2",1997,392314,5572432
"UNITED ST9",1995,355201,648653
"UNITED ST2",1993,286285,5848638
"UNITED ST4",1993,703111,3302784
"UNITED ST0",1997,715870,1434561
"UNITED ST7",1994,264569,456765
"UNITED ST4",1995,481654,3976827
"UNITED ST8",1992,284615,4929696
"UNITED ST2",1996,330085,2971461
"UNITED ST0",1996,138565,4570587
"UNITED ST8",1994,308677,5844450
"UNITED ST1",1996,405974,6974939
"UNITED ST4",1996,236020,4659732
"UNITED ST5",1997,301054,4819712
"UNITED ST4",1996,712045,2321447
"UNITED ST5",1994,653461,338176
"UNITED ST8",1996,595975,6679608
"UNITED ST4",1993,786722,6025983
"UNITED ST4",1997,62836,5014718
"UNITED ST8",1996,197564,304568
"UNITED ST3",1997,727621,7799587
"UNITED ST6",1997,727621,4992973
"UNITED ST5",1994,139843,4910847
"UNITED ST1",1993,168505,5127986
"UNITED ST2",1994,204379,6942522
"UNITED ST6",1996,580870,1773454
"UNITED ST0",1992,566221,495959
"UNITED ST1",1996,751504,9823032
"UNITED ST8",1995,24115,1749283
"UNITED ST1",1994,619372,1805742
"UNITED ST9",1996,32624,3361603
"UNITED ST5",1994,31549,3731448
"UNITED ST6",1993,830209,2917126
"UNITED ST9",1995,807961,6233530
"UNITED ST0",1994,172361,4463030
"UNITED ST1",1994,172361,7413025
"UNITED ST0",1994,580693,848571
"UNITED ST2",1994,545048,1600150
"UNITED ST5",1992,291721,5184419
"UNITED ST5",1993,624781,2083716
"UNITED ST4",1993,782707,168798
"UNITED ST2",1997,869269,5735110
"UNITED ST8",1992,626374,4476187
"UNITED ST5",1992,633277,8189100
"UNITED ST6",1997,711607,1115406
"UNITED ST4",1996,434348,1048550
"UNITED ST8",1995,182243,3891369
"UNITED ST6",1997,230758,108978
"UNITED ST8",1995,360680,3292602
"UNITED ST3",1992,173707,2330378
"UNITED ST0",1996,871888,1194069
"UNITED ST0",1996,293014,6943969
"UNITED ST7",1995,525248,2710998
"UNITED ST9",1997,114088,6702457
"UNITED ST6",1994,134617,3211626
"UNITED ST2",1997,731414,6648460
"UNITED ST7",1997,630154,4381398
"UNITED ST4",1997,519259,5850062
"UNITED ST3",1992,771553,6529255
"UNITED ST1",1996,266710,3521190
"UNITED ST1",1992,794053,7443440
"UNITED ST7",1992,428767,2870852
"UNITED ST0",1997,863711,4241160
"UNITED ST3",1995,564073,7380598
"UNITED ST9",1995,765271,1590264
"UNITED ST9",1994,797995,3046828
"UNITED ST5",1992,101257,1457522
"UNITED ST4",1993,60661,7589971
"UNITED ST9",1996,3559,3157219
"UNITED ST4",1992,251629,5242958
"UNITED ST0",1992,314809,2217052
"UNITED ST2",1994,304156,773009
"UNITED ST9",1996,359656,4698682
"UNITED ST2",1993,691055,675380
"UNITED ST1",1993,691055,2835693
"UNITED ST4",1997,93862,887414
"UNITED ST8",1992,261835,2108920
"UNITED ST6",1995,820141,6925803
"UNITED ST8",1995,194645,3907674
"UNITED ST2",1992,782932,5848920
"UNITED ST4",1996,231514,3947451
"UNITED ST1",1993,67498,1089649
"UNITED ST4",1995,127597,7137055
"UNITED ST1",1996,740719,5188385
"UNITED ST3",1995,449440,2514153
"UNITED ST3",1996,395516,2458286
"UNITED ST4",1993,28223,5840214
"UNITED ST2",1992,278228,4969763
"UNITED ST5",1997,571348,3841281
"UNITED ST0",1992,104173,2185037
"UNITED ST2",1994,808358,406190
"UNITED ST7",1995,156440,1359608
"UNITED ST2",1993,586726,4700459
"UNITED ST6",1992,795202,4773034
"UNITED ST1",1992,795202,4450620
"UNITED ST5",1996,629221,3130623
"UNITED ST1",1992,880204,3865946
"UNITED ST1",1996,601021,5521473
"UNITED ST7",1995,34793,4738410
"UNITED ST6",1994,769958,1911372
"UNITED ST9",1992,894988,4183074
"UNITED ST2",1997,458522,6243598
"UNITED ST4",1992,288613,3699742
"UNITED ST5",1993,454178,116584
"UNITED ST0",1994,128870,3577530
"UNITED ST4",1997,716446,5811590
"UNITED ST2",1997,101320,153153
