"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199202,318151,412419,6063150,3678,79883
199201,893927,474454,1285587,19519,85705
199204,686125,539054,4606028,20443,65581
199210,877960,588622,7868760,42759,102636
199208,532882,266422,6664368,43315,83304
199210,379711,760375,5907859,31865,86120
199205,632011,550940,2365212,3374,119455
199205,632011,637678,5541645,12153,96938
199202,284503,472940,7842972,31696,114775
199201,758411,593328,3203610,26610,85278
199212,317197,47455,1110740,4739,84147
199210,421135,51976,5344332,45927,115678
199206,687628,186483,615236,44216,94168
199212,609191,290148,1449977,51848,68287
199212,609191,511673,8423250,25804,101079
199212,609191,686649,323850,48987,98136
199205,365278,8946,2181409,50746,111296
199204,793192,122003,2255000,49959,61500
199206,349759,554062,4921736,43164,66962
199205,741253,618313,5791941,28776,73876
199205,741253,775958,3587834,27417,122035
199205,741253,74267,5337418,42033,74475
199211,301787,239854,4663984,11882,107630
199201,645875,720781,1261225,8801,108105
199201,645875,550507,616762,16239,93448
199201,645875,362841,5711490,35060,114229
199201,858761,227605,3337981,44459,91955
199201,858761,65143,3767676,54836,66488
199203,807508,487553,1677637,49837,92431
199204,893942,533933,3505033,38992,118014
199204,893942,196732,7885483,17920,109723
199208,412060,439111,823270,55512,63005
199209,888073,99903,6340462,58934,114174
199205,790099,117681,5045079,44505,101920
199207,572525,1320,478757,28875,73279
199205,248543,176183,1246588,27301,75550
199201,734044,127632,1991556,47465,99577
199201,734044,404312,3010317,1017,72977
199210,634547,781123,715229,53832,72245
199210,258502,66561,5444223,53836,91653
199212,785935,480053,2733397,59789,61981
199212,832436,60711,668684,7261,100302
199205,230452,252982,3869940,17120,116098
199208,357425,389842,8223800,11947,115909
199203,594211,457823,6170472,53434,106848
199205,64747,419345,3221487,38382,75859
199205,64747,716411,2260969,23971,85642
199207,514117,223319,1582690,56172,74538
199207,514117,514709,7849638,37475,103420
199211,129211,524171,5036362,2980,71709
199208,840994,198320,3089100,44422,85099
199208,77299,407951,2760511,43628,111535
199205,817249,772874,9636858,10003,116810
199205,817249,488223,2373952,2800,72672
199205,817249,622223,2244572,1475,68711
199206,478345,357016,946386,36769,64380
199206,478345,474916,5241547,16359,113453
199206,478345,363318,2734974,15570,82878
199211,691690,219466,1645914,21882,83127
199202,192472,102580,2690386,10198,94954
199202,192472,388886,8294454,59682,118492
199210,527506,141895,191752,9838,116213
199210,527506,14376,2554932,33519,77422
199210,527506,175961,399244,17593,122217
199202,481303,656951,6044290,47969,114475
199202,481303,295755,7377618,37031,105044
199203,84991,737434,4561340,48559,88284
199203,84991,452239,5253236,54694,71472
199205,771925,420933,2569519,46393,111234
199208,544432,613571,1469694,57670,89072
199204,447436,562682,8035903,21663,104679
199206,311455,683049,2452055,48387,61920
199206,311455,225662,471532,3748,95259
199206,311455,775901,978550,9834,118612
199206,491359,560344,5700134,11452,84259
199206,491359,97521,1062964,48469,91111
199206,491359,256557,2875726,4434,90812
199209,695627,307275,2564520,45059,76935
199206,786652,11859,1947935,47176,106251
199201,107218,746681,1881410,27453,103659
199201,107218,672322,1522085,55889,77657
199201,107218,252335,504629,13823,77239
199207,526462,439333,5725395,41323,76338
199207,526462,659314,3183200,14106,76396
199206,791723,46290,2325461,54374,74177
199206,791723,72314,4711753,46857,77178
199207,471284,738201,5464739,45480,74350
199203,753263,310147,5727793,48286,69427
199203,753263,301059,5300200,7492,63602
199204,705694,333837,7670362,2784,112249
199204,705694,386045,5209524,35103,67861
199204,705694,246816,5288400,47123,105768
199204,419330,539115,2285098,3824,69245
199204,419330,498339,1323936,4954,80238
199205,633389,59182,3615258,18816,68470
199209,341086,691753,2418181,34687,104683
199209,341086,675891,4573807,7983,112011
199212,668827,643271,961678,27762,72854
199212,668827,429287,4455160,18277,72975
199204,655334,714584,1409921,20261,95913
199204,655334,397586,2166754,20340,101014
199204,655334,512184,5743960,32107,71769
199206,42497,279132,653338,53350,66667
199208,162895,57350,5098665,34973,78441
199202,429839,356127,3748092,53236,70986
199202,429839,612859,347276,17386,106309
199208,897469,549150,2611705,10076,71947
199207,582451,29186,4014648,17470,66910
199207,582451,58207,685137,13912,69912
199201,532513,369031,871215,31979,66001
199201,532513,687637,5036260,39948,97476
199208,367951,639600,6774108,47042,92374
199208,367951,508944,574158,21595,117175
199202,268442,159079,113807,40118,68284
199202,268442,738071,988154,35893,66542
199202,102484,89404,6281447,51176,83604
199203,717065,299006,596964,8385,60299
199206,167552,783449,4355109,21812,91944
199208,852709,337050,3408957,59558,65222
199205,772573,560665,7004372,21388,103538
199203,314500,363691,5674635,35750,105280
199203,314500,410368,2278001,28230,76700
199205,183656,773819,6056896,39503,113566
199210,738700,678956,9003182,6811,116095
199210,738700,393398,3543518,36322,89482
199210,738700,624442,541098,13182,81984
199210,738700,583312,4464928,17894,83717
199206,804586,283980,1767573,4051,117838
199206,804586,38220,463288,42827,69493
199206,804586,757090,2752944,27797,68823
199206,804586,594670,1941115,21856,105879
199205,6857,47390,4898859,19194,80243
199205,6857,514983,6992860,10685,119877
199205,796112,572171,4994976,13998,74589
199202,838870,208845,4209192,16534,105229
199202,838870,444668,4899200,18485,96758
199206,263941,214743,4431112,57438,99463
199203,800243,670872,4695556,1693,110570
199203,800243,138457,2072693,14012,89727
199201,841903,420702,4337423,51433,97360
199201,841903,116547,2145176,32250,93812
199201,841903,400760,1826814,32363,99644
199208,541283,408941,1664928,11711,110995
199208,541283,637267,3130998,18660,72253
199208,541283,785592,1150806,13873,100653
199206,136877,226493,1826870,18440,85168
199208,413893,72100,4833026,24959,64326
199211,676939,247304,2377451,18406,75077
199211,676939,422176,4239957,43625,65889
199202,754628,203977,940480,59352,112857
199211,218653,788750,3861312,41724,110323
199211,218653,549222,872043,7297,76272
199201,467954,285897,5592153,21569,112972
199201,467954,260353,4728024,38448,78800
199201,456271,7697,6900167,46833,96281
199204,590236,177468,4945472,10518,92727
199207,385021,31996,566829,22700,115679
199203,168850,290863,6177028,26223,111231
199201,454516,741124,3229629,9508,69905
199201,454516,65521,4310908,16965,89191
199201,454516,329583,806285,8862,96754
199202,684880,627326,2005264,9658,75197
199202,684880,266668,2125045,10704,98079
199202,649024,729937,4818905,23355,118014
199208,261970,193704,3523492,14066,107862
199206,811594,541387,6856128,222,85701
199208,498271,428105,1316143,14376,61984
199208,498271,752206,5231470,49173,75490
199212,170950,687971,7052184,55263,117536
199206,216299,559836,9103679,33902,113748
199206,216299,73971,8958531,47,116698
199206,216299,461998,9701851,45874,117598
199204,223501,610621,5054247,26553,91895
199211,364939,136246,1256595,33123,76934
199211,364939,279008,2833648,13619,59219
199201,19837,499022,4798700,2574,61260
199201,19837,657598,5544015,58014,93333
199201,19837,465372,1310603,17509,80241
199208,768427,202828,169619,40936,103848
199206,407569,175974,5276622,51874,122998
199208,254329,70449,3232064,32358,85166
199202,83309,71258,243391,13076,73755
199206,202781,657396,947352,4497,81201
199203,78209,403034,1652885,11980,56220
199203,531013,577217,256249,46163,77651
199203,531013,341294,6080865,18318,80116
199204,119039,771634,4264000,53383,102336
199204,119039,120694,7887574,55275,102881
199206,506746,258437,6418932,2431,83725
199204,539615,387057,2802898,48287,68642
199209,160,419463,3594344,39849,82946
199205,869851,610545,436653,2843,87330
199212,829018,764443,7461679,31065,90444
199212,829018,781643,2390309,46695,103476
199204,448421,211247,5561820,47083,69493
199204,448421,412494,6469762,3515,84388
199204,448421,492030,3605651,38186,61320
199204,896309,104440,2287992,21924,86666
199207,748667,559378,1992167,17681,86241
199204,840727,314665,987634,24323,100779
199209,403015,341900,961235,8555,116513
199209,403015,703229,3659604,14406,73931
199203,517754,85926,1529536,55663,114715
199201,669952,788598,3172419,30767,101193
199208,224854,126466,5522102,13935,89547
199207,634858,457008,2122956,52457,57898
199207,634858,128966,7820243,56307,119697
199206,103795,120399,1686235,18638,85163
199204,632212,726881,4006485,31751,114471
199206,180940,516997,6444704,9132,120838
199206,832429,483615,2877462,34474,95915
199206,158774,477886,6273752,33746,111831
199211,26710,161652,6277099,35157,102819
199211,830735,406303,3673792,36403,72556
199211,830735,725735,5282100,49050,105642
199211,830735,347152,2398280,8603,71948
199203,568870,658326,2542894,35077,77057
199203,568870,541253,1648849,57639,77653
199211,845230,421362,1524607,18108,77000
199211,845230,225677,4487448,7226,96159
199211,845230,400609,2810837,29841,90574
199212,488776,236918,5935680,37915,111294
199212,488776,25556,3666836,11560,88893
199210,236369,760040,323402,5325,66000
199208,768595,734092,112606,4079,67563
199207,439163,382179,2621951,58790,75669
199201,375295,753941,1579968,6364,119694
199211,699082,289372,2801678,55596,81681
199211,699082,574051,5175138,56844,67501
199201,296681,646523,5819180,28018,88169
199201,296681,500388,5275768,4925,83301
199201,296681,419383,4722357,32005,78141
199208,812512,278339,3161568,29212,79039
199208,812512,73419,2481274,33113,83544
199205,33541,30820,1559980,41881,105049
199205,33541,709958,3857123,934,118075
199209,210736,226101,704583,57367,61625
199205,331760,605135,1121227,26551,62406
199205,331760,92463,5990673,14471,87327
199201,668812,233058,3139614,36518,59462
199212,106273,474977,9369360,7147,117117
199212,106273,531037,5286649,48353,64080
199208,433904,294343,3343325,54743,80239
199201,821834,799584,333342,6632,101013
199201,821834,193816,954905,38452,114588
199211,841454,754571,1752332,47404,97532
199205,746311,207047,560969,9428,57241
199205,746311,627150,3732220,50131,64627
199207,59428,117983,5744813,10319,120058
199204,21898,556038,1286555,7476,65640
199204,21898,525582,7555532,1512,96453
199204,21898,641969,6114976,22526,114655
199201,205297,44203,112425,54887,68832
199205,843679,294285,1379053,40576,76756
199205,721462,114791,3431001,20174,108347
199212,520444,205853,2638260,24457,105530
199208,897424,580519,3678827,38361,95969
199204,318385,26611,1356172,46708,92256
199209,440558,685124,109799,44008,66545
199203,148664,598337,2273531,28491,86118
199203,148664,151878,6754545,9022,115792
199202,503437,60777,3916933,54328,104266
199202,503437,677768,7777227,2985,104743
199202,503437,766051,552924,47055,67021
199207,610772,250596,4698510,21378,92794
199204,544774,366029,3066028,50108,65700
199205,753400,176057,1586270,2539,67983
199205,753400,146248,5961269,57766,77654
199208,278074,166425,1461591,10890,89485
199208,278074,303063,527694,20343,63963
199208,278074,210585,586263,757,89734
199211,748678,543477,6994070,19351,91227
199203,553690,447388,6142656,54411,80121
199203,553690,90608,4114796,24370,95916
199202,625330,209652,2810952,20623,93698
199205,589495,34581,7577900,10116,90934
199205,589495,310150,1508182,55288,69608
199205,589495,680874,6610649,57262,111290
199209,575149,551203,2483276,26324,75250
199208,201070,192867,3723734,44274,117591
199208,201070,705428,4013492,42336,86003
199206,96367,75586,4438010,8382,93694
199212,535342,42676,317259,25559,97120
199212,535342,683065,2875794,15936,62881
199202,199226,522782,4775394,39410,108285
199202,199226,391739,6041376,22638,109843
199202,199226,756844,2607911,12547,114048
199202,782326,95836,6528642,14316,109909
199202,782326,529741,4511794,23597,106243
199208,33434,103531,5063949,38297,92071
199209,143233,215826,4828297,774,104508
199205,658510,687764,3261721,59007,105103
199205,658510,38493,841716,39960,85889
199204,48973,280946,3275781,50331,115615
199204,48973,257545,1041253,22824,90151
199202,66571,501265,3226379,26126,75974
199211,95482,764008,420212,47008,64318
199211,95482,278820,1958904,19597,107928
199206,382907,396265,2001037,937,81675
199206,382907,23124,4412563,24122,62827
199206,382907,178356,3124014,11210,86061
199201,110368,678455,6461857,23120,86005
199207,711694,377425,294472,5526,90144
199207,711694,635236,4450560,19253,70272
199205,764482,31332,1857095,52191,75799
199209,667474,677632,796752,36694,96576
199209,667474,170776,7941111,3847,110806
199206,246332,792556,2100214,30252,98911
199212,548491,591013,3353921,18321,66239
199212,548491,343246,6381688,59899,77353
199208,226195,773421,6126999,2005,89663
199203,73834,708942,7456378,22256,117054
199207,457811,146597,644287,26838,98615
199207,457811,653236,3030081,32916,71352
199209,580072,277438,2522278,9571,84925
199209,152644,749899,6302613,53720,116931
199207,461582,178549,6184652,6161,97652
199204,640633,97271,3013409,45522,76096
199204,640633,11816,6603689,16670,103668
199201,781609,133390,4184766,16595,85403
199201,781609,269279,2870998,24877,74895
199203,162967,190723,3199402,58656,108823
199203,162967,546455,450429,13958,90085
199203,162967,266760,3971525,37736,103605
199203,162967,225922,5432855,17852,110874
199203,162967,262968,5487759,27907,115857
199209,20494,360165,3759985,8292,73509
199209,20494,11224,3821150,3544,68113
199205,485905,304041,2299066,51605,62701
199203,288271,227075,5010300,17224,60123
199202,514066,164832,7887019,57712,113809
199207,96113,360674,3399933,23853,104079
199205,377635,226110,710764,3299,62166
199205,377635,723536,308781,48852,93570
199212,55519,224690,3390828,21787,96880
199207,531289,407387,896991,14014,77661
199207,531289,163934,8223479,53649,119875
199212,572728,194120,1784756,43594,72847
199208,85810,500283,3938324,19421,76995
199208,85810,249164,3857064,4235,66789
199207,710924,305780,1785770,28266,107146
199201,854366,747272,6200428,14344,79154
199201,854366,314315,2924460,24325,79758
199204,753068,551656,2732208,26277,102457
199212,791087,34150,1593700,21318,65049
199212,791087,24185,887344,31429,66550
199212,791087,71804,887900,35501,106548
199201,561949,104037,1133681,38437,62461
199212,254176,300094,1531712,14518,65644
199205,715540,540010,5249950,46080,62999
199205,715540,743454,1647162,40614,89845
199212,392042,685275,4241967,30779,75614
199212,392042,609498,1407460,35988,84447
199205,773830,200079,4701446,4176,58743
199206,772972,180044,3338398,6347,67442
199206,772972,387511,2663101,45047,95910
199202,842290,184111,4141056,32959,71706
199203,601393,423840,7778446,12178,105829
199210,555373,554753,7592466,23708,108463
199202,44405,449039,3032202,12721,59280
199202,44405,606362,1615852,5673,76099
199212,763465,262934,6259836,26457,113815
199212,617366,665716,5438553,25237,100900
199206,864703,351555,803270,55369,96392
199205,716858,698162,1856208,17795,69607
199205,716858,393192,2926354,36996,77110
199206,820484,345552,4270224,6626,95852
199206,519139,421958,5639790,30657,112795
199206,519139,640237,5768280,17728,70632
199212,779390,759122,2362180,18432,70865
199204,380596,547668,2208028,6554,102938
199204,380596,759004,2395934,42855,63778
199211,654122,256125,324333,49384,64866
199206,665989,364399,6740328,8538,87802
199206,665989,449706,1986816,26532,99340
199207,173899,201987,3740160,5163,113338
199207,173899,305886,8615575,27397,113512
199212,232705,158924,2914892,48896,118975
199212,232705,719885,933376,6063,114291
199203,875578,31609,3507946,31078,92436
199209,550399,514863,8825848,21661,112670
199209,550399,500224,239943,31480,73452
199211,342067,463054,398675,13631,61021
199212,383552,615160,4470390,25184,64507
199212,383552,778631,8124019,28345,102576
199212,383552,682691,1506294,57081,100419
199201,558121,538296,5812080,57540,80056
199201,558121,727671,5213126,43999,101918
199201,558121,306162,3319882,57085,70089
199204,330514,500699,2719472,53977,101980
199204,330514,40616,3356051,51430,93396
199204,330514,231893,2709946,7679,109492
199207,839560,395651,3423414,23581,104798
199201,478817,36077,4356201,32447,60784
199206,337166,19679,7034148,57274,95920
199206,337166,329399,282819,9260,85702
199207,430294,674558,5057316,19640,91951
199207,430294,245458,4168216,33101,84206
199207,443951,638089,2236914,3078,61623
199207,443951,353515,6055978,8648,94110
199207,443951,714623,7382255,20418,98255
199201,341267,157195,5826440,25055,75131
199201,341267,284606,5455723,55568,95435
199201,341267,166596,6913049,30657,99755
199208,208502,343725,520000,1073,106122
199208,208502,115449,4639345,45556,87866
199204,815542,558791,8878896,9343,110986
199207,659759,612922,719276,25480,110093
199209,182350,305425,5806034,45337,85824
199209,182350,469673,1478385,23897,98559
199209,182350,179362,4468216,51017,86481
199201,156659,350745,1777772,17721,107743
199201,156659,566954,2970767,46935,121255
199201,156659,376651,7083324,7520,103658
199201,152090,478399,3374556,4555,82642
199208,611141,309462,1456735,42601,88287
199208,611141,317958,2130063,196,118556
199208,611141,709570,7739746,38724,94772
199208,611141,290246,5815225,48883,74173
199208,611141,336197,1571071,23795,73990
199206,638320,52532,2204527,6911,89071
199209,169606,764401,7180313,23025,87922
199209,169606,72743,5548703,37236,102944
199209,169606,187647,4419862,15763,104078
199201,501736,286746,7131916,19412,103963
199201,42424,27637,4027357,18191,93877
199206,775528,727480,4220860,19076,90447
199201,258850,278231,1795691,15679,72553
199201,258850,109185,3343704,35658,71650
199210,712166,557684,2901605,20619,104499
199210,712166,625711,6710388,37787,98200
199210,712166,323636,663848,41727,99577
199212,350204,583823,747465,49593,114408
199212,893257,43846,2835106,45082,107390
199204,779620,465776,1379466,22483,104505
199212,843097,582359,4566133,9332,86479
199212,843097,753483,760542,38054,92187
199207,617869,427929,2413970,37979,111414
199207,617869,193426,759710,18325,91165
199208,491611,489034,3747285,20277,61380
199209,44710,89826,3203106,21798,108949
199204,375014,243458,981008,8736,84086
199206,531115,136756,8425925,51639,107565
199201,770846,159356,3745016,70,84921
199212,69430,127107,567050,29767,68046
199212,69430,279981,2717904,427,117658
199212,69430,29287,5057292,26593,72976
199211,266638,778669,7340046,31539,104857
199207,346618,504398,6047019,35013,84142
199209,621622,59241,5881176,19916,72014
199201,638917,362027,4528103,37950,65340
199201,638917,572150,3266753,22675,73327
199201,638917,72659,4317345,51785,97899
199201,638917,366835,1331274,48165,114109
199211,357364,53033,4099912,13989,59161
199208,485773,278736,5771747,3549,102883
199210,548132,626106,4248000,57387,61924
199211,230179,373056,4979066,59307,67742
199203,128858,429884,6105452,6113,108831
199202,665515,454713,1500921,42732,100061
199203,593752,649800,8230918,28318,104986
199201,689309,654104,3318107,43947,63484
199210,255818,93656,6268670,29627,98979
199210,85597,724076,4730172,55569,66002
199212,397382,367410,4922696,19341,88644
199205,572585,233808,4138493,43202,104507
199211,885629,677242,1463052,29322,73152
199211,885629,61670,4957013,35293,97900
199210,54826,641455,4423858,3707,83785
199210,54826,211937,2379560,45796,110935
199201,756586,755229,6292531,23000,77051
199201,701129,407595,148754,8937,90154
199201,701129,477698,4926469,57565,100540
199201,701129,423048,485510,53750,58261
199202,547223,743163,5910037,43411,72367
199202,547223,737086,3113094,4369,67383
199211,446225,530904,7087465,29081,116092
199211,446225,493306,2419259,527,77956
199209,83629,677047,1605647,54920,61440
199204,428209,127351,3859380,52811,82701
199211,797851,756402,5104295,38284,87502
199209,367697,37432,821658,55275,82165
199209,367697,185913,2350718,45594,119934
199210,90289,739638,3155565,39653,100656
199204,412093,167366,283805,23306,86001
199204,412093,627653,1721295,45071,94837
199211,529850,118160,5080225,37433,70689
199211,529850,383369,2300522,58213,87141
199206,485141,511981,3515581,52737,119577
199204,768103,247767,2572125,11864,102885
199203,802102,711055,2716218,52507,63961
199203,802102,295113,886480,1177,66486
199212,746371,7116,920799,39631,61386
199212,746371,274327,4554585,13657,78078
199201,420097,643737,4776549,16142,100842
199210,605392,446993,9505853,12025,116398
199203,575314,421023,2497824,42376,56640
199206,204514,581754,8811504,29661,110143
199206,204514,724220,5121086,26994,74651
199206,204514,242459,6937128,52884,84086
199204,577039,121408,3430560,44100,85764
199205,613397,298751,8487988,58946,104984
199209,893963,103165,5607168,36023,70089
199203,8056,97919,6950715,31546,115014
199204,122639,585287,6186148,59570,82335
199210,183592,640729,4341194,5766,100181
199210,183592,727858,6721062,55500,113149
199212,417086,571955,5164617,33798,121615
199201,807673,19455,5118451,17882,82467
199210,403880,612433,6196912,47152,80724
199210,403880,268193,4438029,56039,69670
199206,762406,93744,8257740,7498,104264
199207,456559,564391,3565656,20877,87322
199207,456559,389735,3102024,46943,109483
199202,209717,305308,2210267,649,78797
199202,209717,102217,120701,47226,73152
199206,661565,382858,5956437,4221,116450
199206,661565,406650,616425,14215,93397
199209,289501,576689,4414150,33033,105939
199201,386779,206921,1266741,55751,109674
199201,386779,547018,1265208,23608,63899
199210,528793,601501,4908645,43166,84148
199210,528793,61472,425740,31817,86008
199206,503971,359912,7690410,37959,118314
199205,683339,579252,4305197,7698,79873
199205,683339,599875,2369820,42182,118491
199205,683339,400324,4363405,21766,73458
199212,322750,189893,8550221,5961,118973
199209,356386,584167,1961787,17868,75068
199209,356386,565989,9561728,26895,123297
199201,684121,94806,3421520,22030,108048
199207,811048,204815,674161,31481,103188
199207,811048,718174,590109,10889,71528
199208,550985,112781,177584,28259,107626
199206,871594,536220,3730914,83,75372
199206,871594,497298,2461013,34157,77716
199212,519296,619175,3063592,4891,65648
199212,823387,734733,5543507,16093,106062
199212,823387,87052,102865,49239,62343
199202,846227,255444,2658917,12740,83965
199202,846227,437880,2699522,35598,109071
199202,846227,238791,7534921,28621,103786
199209,8066,16339,248555,18332,75319
199202,227656,483543,6411384,58271,91591
199212,42556,456440,1536062,54329,83785
199212,42556,275468,1697497,34593,86607
199205,697502,741729,2980071,3301,106241
199202,621874,552951,1190334,15286,120235
199206,111817,595010,1093940,25830,66299
199208,94375,298253,5945892,4615,75074
199208,94375,655630,7848720,59319,95136
199208,94375,762376,5268639,5915,86300
199211,575105,695613,3056302,31211,96514
199207,174257,115603,3884640,3195,97116
199203,190240,713526,6311909,57886,92369
199202,472438,727537,7666050,58492,93870
199202,472438,501232,123321,24668,73992
199204,608123,602000,2615713,33292,54118
199204,791245,534744,7321211,26235,106723
199211,307012,373859,7845397,5133,115970
199203,613805,377658,6123337,1127,104138
199207,242396,269195,4149137,15907,69850
199211,699784,628326,5900180,47754,75257
199211,699784,650139,5336590,19356,65346
199207,223865,336106,3805443,22133,68525
199202,345083,417886,2298117,22446,108231
199212,203167,458142,4730516,39678,66007
199212,203167,56755,7874050,24243,102705
199212,203167,267336,1677372,39138,78199
199206,506345,412881,1973246,29716,107631
199202,367963,721759,6522777,2291,106843
199202,367963,334933,6887720,50506,118075
199207,606763,797644,2241452,52946,104496
199212,80089,638929,7581765,41700,112073
199207,621953,732876,5050790,31407,114530
199207,621953,68182,338152,6984,69010
199204,427480,499471,6484684,37758,88227
199204,427480,414740,7297315,48874,99283
199207,829070,301151,2965608,14708,69128
199207,829070,632769,3835699,44240,102103
199203,140536,568175,4553658,43430,74589
199203,140536,510780,7019779,15798,107445
199210,808303,590828,2878200,11124,115128
199210,808303,445926,4769601,47973,112314
199202,527887,665247,5583439,29854,72732
199202,527887,793575,1167978,36094,100112
199202,527887,584156,5770324,13640,74407
199202,527887,296521,1365759,43646,91050
199210,211228,618659,1546067,42575,94657
199201,23734,286038,1204247,43612,61441
199201,157534,189206,6154790,24825,77712
199202,857044,117829,1085930,49323,110809
199202,857044,340012,4582512,3606,63120
199212,347875,580045,4566456,13140,67501
199209,343453,731443,5346210,59674,88464
199204,210733,158560,4599947,12470,97113
199204,210733,107716,5688243,57167,103422
199201,192067,288045,2789181,21447,61981
199201,192067,359750,6916826,32197,108584
199201,192067,752854,934341,27618,114409
199201,192067,405771,2821970,3655,100605
199211,35293,71900,6970955,56311,112314
199207,732935,259549,4287242,5942,90511
199212,358715,411727,7869037,12535,98322
199212,358715,246215,5576082,38014,69672
199210,197864,468597,7671293,4858,93934
199210,197864,502584,7225194,41332,95193
199210,197864,528590,323714,45645,97114
199210,197864,4478,2052967,40267,82948
199206,123004,376028,2980827,59848,66240
199206,123004,331851,564852,53394,112970
199210,4741,23923,8311140,16371,110815
199211,88861,98471,1440080,34928,88168
199211,302608,645855,7923608,39751,108049
199211,302608,281149,2797071,10387,67807
199205,15200,491745,4341800,2205,104203
199205,15200,749553,1923024,27454,96151
199201,422974,796298,6421961,23623,83655
199204,718646,207758,7509155,33105,99944
199204,718646,573978,6703720,14971,123117
199211,406366,237997,7159426,37787,116098
199209,478837,701452,6694452,24306,87205
199209,38909,620463,3931708,2419,83005
199209,38909,189370,4147529,53776,87562
199205,418606,790991,4488705,9827,124917
199205,352828,426190,110500,11597,66970
199207,544138,189446,5717978,44224,92126
199207,547097,238461,5597800,130,83967
199207,547097,278318,1814820,33018,77778
199207,547097,83244,613620,39735,73634
199210,479639,608188,5156289,55311,65769
199202,452672,708025,3512166,54521,61979
199202,452672,609037,3708320,51796,56760
199210,639371,315299,1287994,37226,78856
199206,864131,586277,1226925,6117,81795
199207,137248,134512,6340691,33518,92790
199201,680212,546751,355950,27915,107863
199201,680212,24582,5816905,8622,90394
199202,780913,240650,4208833,42866,95438
199211,91297,100199,2350412,54079,71951
199211,91297,676029,4576724,32718,60299
199206,6700,251873,4379664,55438,109491
199208,581963,564212,5002664,45222,76571
199205,519250,399790,2993411,39324,113386
199205,519250,538824,2980480,12324,111768
199202,208129,774996,205025,28024,124257
199208,369391,464043,3021060,34473,60421
199208,369391,764055,1315967,17809,67141
199208,369391,561457,1339255,42161,91105
199212,438593,286721,7698356,7147,102462
199211,11206,14875,3157330,36269,107392
199211,11206,241832,709528,19356,106429
199206,485653,233801,5780320,29181,104087
199206,485653,688347,4449252,55091,80118
199203,261779,605770,6702960,13532,100544
199204,845990,244051,2856759,25557,59702
199207,838283,342398,2399673,31813,86422
199207,838283,287559,7274924,14530,92792
199207,838283,723461,1745689,44802,89065
199208,138901,122563,3329676,16447,95133
199202,200419,198360,2021286,35675,87501
199202,200419,46552,1648405,12461,89913
199206,412585,404646,2325930,5544,93037
199206,412585,83608,1715744,49975,95496
199203,424924,148510,4783067,45055,93510
199203,256735,369391,1156620,19877,87622
199211,503839,773484,2647665,20665,93447
199209,635150,382765,5670744,49303,110865
199207,501100,303101,1311658,58676,66245
199204,377075,730163,467706,2252,71587
199205,872924,320782,883357,48388,108166
199209,819596,672068,2184063,19672,62401
199209,819596,155019,1052529,5218,64440
199209,434320,307095,3491389,45563,66124
199209,434320,792799,7415699,8586,113505
199209,434320,569902,8309502,58902,118312
199209,434320,734270,4303992,21425,78254
199205,137809,55939,4502353,1631,113695
199205,137809,652362,3417258,29482,78859
199207,245341,293811,3930854,52971,108288
199207,521125,425513,3242356,52381,86309
199210,740750,733311,1053915,3705,80656
199210,740750,767999,6279424,16285,124017
199201,732175,370455,2416296,46844,91526
199204,569113,299674,3936448,31964,100419
199204,569113,771137,5621289,30133,72486
199207,710488,587103,3887991,19897,71404
199210,846223,52032,482174,57643,59041
199207,336652,383351,2725246,46679,86060
199204,437966,126608,8009540,6065,98076
199212,725275,1295,1875782,19450,71777
199211,637463,326658,6570096,27527,101078
199209,423742,591870,6603587,5111,117711
199208,737438,419028,1763314,4037,56820
199208,737438,196484,4425344,44163,94828
199208,282281,105913,9214605,20033,115134
199208,282281,72564,4563583,28647,92193
199202,758638,312115,676260,51005,67626
199202,758638,592491,2037925,34986,95008
199205,575485,398116,356945,12929,72846
199209,768295,394834,7715280,21773,115729
199209,768295,530805,8628166,59944,110146
199202,588421,687734,681793,13167,103302
199210,536536,315934,9554608,10629,116995
199210,845962,626617,907625,54407,92614
199207,27350,476483,4045623,13733,87567
199211,587767,738324,2427600,38477,81737
199207,790103,209661,2332415,18844,94239
199209,655430,432520,5608102,54762,87150
199204,566119,749844,1325667,57936,113628
199204,566119,227540,2615138,41764,88051
199205,723805,428860,6618708,37090,107330
199205,723805,114707,2045379,5484,103302
199202,139244,258960,1329832,24202,115137
199210,846479,113254,3041400,49958,76035
199209,793642,365443,5173914,47358,90505
199209,793642,18445,3914436,25823,81806
199206,25588,403303,4179760,43743,72376
199209,354008,367253,646917,5596,79214
199209,354008,578424,1030646,43871,90144
199209,354008,192326,1389953,37080,85099
199206,760072,336141,5767937,28225,70627
199205,874453,546810,5147021,20439,111407
199203,59225,511894,4905709,14528,114352
199203,59225,591288,2048201,17247,82755
199211,555482,746751,5339228,13927,107863
199211,555482,240131,4177368,59360,64267
199210,497857,112360,4528788,9866,82341
199210,497857,429279,592042,31001,72495
199202,198694,680943,2451061,236,115434
199202,198694,155355,1382143,53105,84621
199202,198694,432151,5199024,2405,64987
199206,893110,743700,7497781,34724,104620
199206,893110,154716,6905769,31833,106242
199206,893110,274256,1808452,17136,73814
199206,893110,609668,4638232,50118,94657
199205,624836,512344,1063354,37071,81379
199205,624836,556085,2282120,8685,68463
199205,624836,211183,218834,33764,65650
199210,579643,717408,855222,20197,85522
